Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1503.5,6,1505.4,1498.2,,, ,1,0,I,1503.5,1500.7,0,,1497.5,,,,,,171024,,0.061,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17W1270,-1,,,,0.95,0.328,P,-1.448,0.031,O,0.73,,0,0.021,,518,0.177,0.315,171117,,171024,-1.469,0.061,-9.823,15:30:00,,14.259,0.299,0,0.308,1270,0.73,0.62,Nov 1270 Puts,,,0.5
RUT 17X1270,-1,,,,2.3,0.26,P,-3.508,0.054,O,2.03,,0,0.029,,431,-0.024,0.254,171215,,171024,-7.784,0.061,-10.296,15:30:00,,44.14,0.247,0,0.255,1270,2.03,2.08,Dec 1270 Puts,,,1.75
RUT 18M1270,-1,,,,4.9,0.236,P,-6.119,0.07,O,4.55,,0,0.039,,32,-0.042,0.232,180119,,171024,-22.963,0.061,-11.168,15:30:00,,89.039,0.228,0,0.235,1270,4.55,4.75,Jan18 1270 Puts,,,4.2
RUT 18O1270,-1,,,,10.7,0.226,P,-9.989,0.083,O,10.2,,0,0.053,,109,-0.043,0.223,180316,,171024,-62.664,0.061,-12.002,15:30:00,,165.064,0.22,0,0.226,1270,10.2,10.66,Mar18 1270 Puts,,,9.7
RUT 18R1270,-1,,,,21.5,0.223,P,-14.408,0.085,O,20.75,,0,0.075,,,-0.034,0.221,180615,,171024,-151.501,0.061,-11.763,15:30:00,,272.512,0.218,0,0.223,1270,20.75,21.47,Jun18 1270 Puts,,,20
RUT 17W1280,-1,,,,0.95,0.315,P,-1.595,0.035,O,0.73,,0,0.021,,572,0.09,0.302,171117,,171024,-1.618,0.061,-9.754,15:30:00,,15.498,0.286,0,0.299,1280,0.73,0.67,Nov 1280 Puts,,,0.5
RUT 17X1280,-1,,,,2.45,0.253,P,-3.835,0.059,O,2.17,,0,0.029,,251,-0.036,0.247,171215,,171024,-8.508,0.061,-10.72,15:30:00,,47.479,0.241,0,0.249,1280,2.17,2.25,Dec 1280 Puts,,,1.9
RUT 18M1280,-1,,,,5.4,0.233,P,-6.601,0.076,O,4.95,,0,0.038,,5,-0.026,0.228,180119,,171024,-24.762,0.061,-11.751,15:30:00,,94.441,0.223,0,0.23,1280,4.95,5.08,Jan18 1280 Puts,,,4.5
RUT 18O1280,-1,,,,11.4,0.223,P,-10.62,0.088,O,10.9,,0,0.053,,25,-0.033,0.22,180316,,171024,-66.597,0.061,-12.443,15:30:00,,172.559,0.217,0,0.222,1280,10.9,11.27,Mar18 1280 Puts,,,10.4
RUT 18R1280,-1,,,,22.6,0.221,P,-15.132,0.089,O,21.85,,0,0.074,,,-0.028,0.218,180615,,171024,-159.073,0.061,-12.007,15:30:00,,281.59,0.215,0,0.22,1280,21.85,22.47,Jun18 1280 Puts,,,21.1
RUT 17K1290,-1,,,,216.7,,C,97.346,0.05,O,215.25,,0,0.139,,34,0,,171117,,171024,81.99,0.061,-19.46,15:30:00,,23.806,,1,0.316,1290,1.75,215.17,Nov 1290 Calls,,,213.8
RUT 17L1290,-1,,,,218.1,,C,95.535,0.067,O,216.6,,0,0.141,,5,-0.002,,171215,,171024,173.397,0.061,-16.85,15:30:00,,53.678,,1,0.247,1290,3.1,217.07,Dec 1290 Calls,,,215.1
RUT 18A1290,-1,,,,220.8,,C,93.199,0.081,O,219.45,,0,0.144,,1,-0.003,,180119,,171024,280.807,0.061,-16.411,15:30:00,,96.651,,1,0.221,1290,5.95,220.19,Jan18 1290 Calls,,,218.1
RUT 18C1290,-1,,,,227.1,0.211,C,90.058,0.091,O,225.5,,0,0.15,,10,-0.002,0.201,180316,,171024,440.325,0.061,-15.513,15:30:00,,164.565,0.191,1,0.204,1290,12,225.99,Mar18 1290 Calls,,,223.9
RUT 18F1290,-1,,,,238.2,0.201,C,86.071,0.094,O,236.55,,0,0.162,,,-0.002,0.195,180615,,171024,673.841,0.061,-15.187,15:30:00,,266.463,0.189,0.999,0.197,1290,23.05,237.09,Jun18 1290 Calls,,,234.9
RUT 17W1290,-1,,,,1.1,0.309,P,-1.765,0.039,O,0.8,,0,0.021,,445,0.096,0.294,171117,,171024,-1.789,0.061,-10.417,15:30:00,,16.891,0.274,0,0.29,1290,0.8,0.73,Nov 1290 Puts,,,0.5
RUT 17X1290,-1,,,,2.65,0.247,P,-4.203,0.065,O,2.38,,0,0.029,,238,-0.021,0.242,171215,,171024,-9.318,0.061,-11.354,15:30:00,,51.135,0.236,0,0.243,1290,2.38,2.43,Dec 1290 Puts,,,2.1
RUT 18M1290,-1,,,,5.8,0.228,P,-7.131,0.083,O,5.35,,0,0.038,,19,-0.017,0.224,180119,,171024,-26.737,0.061,-12.276,15:30:00,,100.219,0.219,0,0.225,1290,5.35,5.44,Jan18 1290 Puts,,,4.9
RUT 18O1290,-1,,,,12.2,0.22,P,-11.3,0.094,O,11.65,,0,0.053,,20,-0.023,0.217,180316,,171024,-70.83,0.061,-12.823,15:30:00,,180.394,0.214,0,0.218,1290,11.65,11.92,Mar18 1290 Puts,,,11.1
RUT 18R1290,-1,,,,23.9,0.218,P,-15.903,0.093,O,23.1,,0,0.074,,,-0.019,0.215,180615,,171024,-167.13,0.061,-12.253,15:30:00,,290.942,0.212,0.001,0.217,1290,23.1,23.55,Jun18 1290 Puts,,,22.3
