Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1234.1,6.4,1234.1,1227.4,,, ,1,0,I,1234.1,1227.8,0,,1227.7,,,,,,160818,,0.079,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16T1020,-1,,,,0.05,,P,0,0,O,0.03,,0,0,,4838,,,160819,,160818,0,0.079,0,15:30:00,,0,,0,0.14,1020,0.03,0,Aug 1020 Puts,,,
RUT 16U1020,-1,,,,0.6,0.316,P,-1.389,0.033,O,0.55,,0,0.024,,1074,0.019,0.312,160916,,160818,-1.401,0.079,-6.453,15:30:00,,12.401,0.308,0,0.312,1020,0.55,0.54,Sep 1020 Puts,,,0.5
RUT 16V1020,-1,,,,3,0.279,P,-4.707,0.069,O,2.9,,0,0.037,,352,-0.003,0.277,161021,,160818,-10.64,0.079,-10.806,15:30:00,,50.847,0.276,0,0.278,1020,2.9,2.91,Oct 1020 Puts,,,2.8
RUT 16X1020,-1,,,,9,0.265,P,-9.804,0.092,O,8.85,,0,0.057,,83,-0.043,0.263,161216,,160818,-42.479,0.079,-12.956,15:30:00,,121.995,0.262,0,0.267,1020,8.85,9.25,Dec 1020 Puts,,,8.7
RUT 17O1020,-1,,,,19.7,0.254,P,-14.611,0.098,O,19.2,,0,0.08,,5,0.003,0.252,170317,,160818,-113.908,0.079,-12.494,15:30:00,,213.13,0.249,0.001,0.251,1020,19.2,19.14,Mar17 1020 Puts,,,18.7
RUT 16T1030,-1,,,,0.05,,P,0,0,O,0.03,,0,0,,2775,,,160819,,160818,0,0.079,0,15:30:00,,0,,0,0.14,1030,0.03,0,Aug 1030 Puts,,,
RUT 16U1030,-1,,,,0.65,0.306,P,-1.57,0.038,O,0.6,,0,0.023,,1450,0,0.302,160916,,160818,-1.582,0.079,-6.836,15:30:00,,13.774,0.298,0,0.302,1030,0.6,0.6,Sep 1030 Puts,,,0.55
RUT 16V1030,-1,,,,3.3,0.273,P,-5.228,0.076,O,3.2,,0,0.037,,205,-0.006,0.271,161021,,160818,-11.816,0.079,-11.501,15:30:00,,55.286,0.27,0,0.272,1030,3.2,3.22,Oct 1030 Puts,,,3.1
RUT 16X1030,-1,,,,9.9,0.261,P,-10.549,0.099,O,9.55,,0,0.057,,181,-0.034,0.259,161216,,160818,-45.692,0.079,-13.527,15:30:00,,128.666,0.256,0,0.261,1030,9.55,9.89,Dec 1030 Puts,,,9.2
RUT 17O1030,-1,,,,21,0.25,P,-15.535,0.104,O,20.4,,0,0.08,,23,0.002,0.247,170317,,160818,-121.114,0.079,-12.776,15:30:00,,221.982,0.245,0.002,0.247,1030,20.4,20.36,Mar17 1030 Puts,,,19.8
RUT 16T1040,-1,,,,0.05,,P,0,0,O,0.03,,0,0,,2086,,,160819,,160818,0,0.079,0,15:30:00,,0,,0,0.14,1040,0.03,0,Aug 1040 Puts,,,
RUT 16U1040,0.74,-0.12,0.77,0.7,0.75,0.298,P,-1.781,0.043,O,0.7,0.74,0,0.023,0.86,1056,0.045,0.294,160916,,160818,-1.794,0.079,-7.665,15:30:00,,15.345,0.291,0,0.293,1040,0.7,0.67,Sep 1040 Puts,,20,0.65
RUT 16V1040,4.1,-0.07,4.1,4.1,3.7,0.268,P,-5.815,0.085,O,3.58,4.1,0,0.037,4.17,435,0.006,0.266,161021,,160818,-13.14,0.079,-12.393,15:30:00,,60.121,0.263,0,0.266,1040,3.58,3.56,Oct 1040 Puts,,14,3.4
