Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1408.4,-5.2,1413.2,1407,,, ,1,0,I,1408.4,1410.5,0,,1413.6,,,,,,170302,,0.11,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17O1170,-1,,,,0.35,0.393,P,-0.437,0.013,O,0.35,,0,0.017,,3653,,,170317,,170302,-0.258,0.11,-3.9,15:30:00,,3.693,,0,0.353,1170,0.35,0.14,Mar 1170 Puts,,,
RUT 17P1170,-1,,,,1.95,0.279,P,-3.024,0.048,O,1.67,,0,0.03,,305,-0.035,0.271,170421,,170302,-6.047,0.11,-9.332,15:30:00,,35.85,0.263,0,0.273,1170,1.67,1.73,Apr 1170 Puts,,,1.4
RUT 17Q1170,-1,,,,4.8,0.268,P,-5.799,0.068,O,4.4,,0,0.041,,52,-0.011,0.263,170519,,170302,-18.319,0.11,-12.48,15:30:00,,75.63,0.258,0,0.264,1170,4.4,4.45,May 1170 Puts,,,4
RUT 17R1170,-1,,,,7.9,0.26,P,-8.156,0.078,O,7.55,,0,0.05,,8,-0.012,0.256,170616,,170302,-35.373,0.11,-13.494,15:30:00,,114.459,0.253,0.001,0.257,1170,7.55,7.64,Jun 1170 Puts,,,7.2
RUT 17U1170,-1,,,,18.6,0.245,P,-13.328,0.086,O,18.15,,0,0.073,,,-0.005,0.243,170915,,170302,-110.177,0.11,-13.253,15:30:00,,221.69,0.241,0.012,0.244,1170,18.15,18.24,Sep 1170 Puts,,,17.7
RUT 17O1180,0.13,-0.05,0.13,0.13,0.25,0.362,P,-0.505,0.015,O,0.19,0.13,0,0.017,0.18,2319,0.187,,170317,,170302,-0.298,0.11,-4.329,15:30:00,,4.198,,0,0.343,1180,0.19,0.16,Mar 1180 Puts,,10,
RUT 17P1180,-1,,,,2.15,0.273,P,-3.357,0.054,O,1.85,,0,0.03,,337,-0.026,0.265,170421,,170302,-6.711,0.11,-9.961,15:30:00,,39.075,0.257,0,0.267,1180,1.85,1.9,Apr 1180 Puts,,,1.55
RUT 17Q1180,-1,,,,5.2,0.263,P,-6.359,0.074,O,4.85,,0,0.041,,54,-0.006,0.259,170519,,170302,-20.084,0.11,-13.192,15:30:00,,81.261,0.254,0,0.259,1180,4.85,4.88,May 1180 Puts,,,4.5
RUT 17R1180,-1,,,,8.5,0.255,P,-8.829,0.084,O,8.15,,0,0.05,,149,-0.015,0.252,170616,,170302,-38.291,0.11,-14.108,15:30:00,,121.449,0.249,0.002,0.253,1180,8.15,8.27,Jun 1180 Puts,,,7.8
RUT 17U1180,-1,,,,19.8,0.242,P,-14.146,0.09,O,19.35,,0,0.073,,10,-0.003,0.241,170915,,170302,-116.966,0.11,-13.692,15:30:00,,230.867,0.239,0.015,0.241,1180,19.35,19.4,Sep 1180 Puts,,,18.9
RUT 17O1190,-1,,,,0.3,0.354,P,-0.585,0.017,O,0.3,,0,0.016,,1014,0.667,,170317,,170302,-0.346,0.11,-4.82,15:30:00,,4.789,,0,0.334,1190,0.3,0.18,Mar 1190 Puts,,,
RUT 17P1190,-1,,,,2.35,0.267,P,-3.733,0.06,O,2.05,,0,0.03,,1074,-0.024,0.26,170421,,170302,-7.461,0.11,-10.722,15:30:00,,42.623,0.253,0,0.261,1190,2.05,2.1,Apr 1190 Puts,,,1.75
RUT 17Q1190,-1,,,,5.7,0.259,P,-6.975,0.081,O,5.35,,0,0.041,,4,0,0.255,170519,,170302,-22.028,0.11,-14.019,15:30:00,,87.271,0.251,0.001,0.255,1190,5.35,5.35,May 1190 Puts,,,5
RUT 17R1190,-1,,,,9.2,0.252,P,-9.558,0.09,O,8.85,,0,0.05,,222,-0.011,0.249,170616,,170302,-41.455,0.11,-14.737,15:30:00,,128.778,0.246,0.002,0.25,1190,8.85,8.95,Jun 1190 Puts,,,8.5
RUT 17U1190,-1,,,,21.1,0.24,P,-15.01,0.095,O,20.65,,0,0.074,,2,0,0.238,170915,,170302,-124.146,0.11,-14.073,15:30:00,,240.229,0.236,0.02,0.238,1190,20.65,20.64,Sep 1190 Puts,,,20.2
RUT 17C1200,-1,,,,209.3,,C,99.46,0.017,O,208.15,,0,0.146,,663,0,,170317,,170302,48.955,0.11,-5.424,15:30:00,,4.461,,1,0.313,1200,-0.25,208.07,Mar 1200 Calls,,,207
RUT 17D1200,-1,,,,210.7,,C,95.411,0.07,O,209.5,,0,0.145,,67,0,,170421,,170302,154.976,0.11,-14.387,15:30:00,,50.352,,1,0.263,1200,1.1,209.57,Apr 1200 Calls,,,208.3
RUT 17E1200,-1,,,,213.7,,C,91.874,0.09,O,212.4,,0,0.149,,21,-0.001,,170519,,170302,230.255,0.11,-17.451,15:30:00,,98.009,,0.999,0.257,1200,4,212.63,May 1200 Calls,,,211.1
RUT 17F1200,-1,,,,216.3,,C,89.313,0.097,O,215.15,,0,0.153,,575,-0.003,,170616,,170302,301.245,0.11,-17.895,15:30:00,,139.65,,0.996,0.25,1200,6.75,215.8,Jun 1200 Calls,,,214
RUT 17I1200,-1,,,,227.9,0.243,C,83.652,0.1,O,226.7,,0,0.169,,112,-0.003,0.238,170915,,170302,509.064,0.11,-16.962,15:30:00,,254.053,0.234,0.974,0.241,1200,18.3,227.3,Sep 1200 Calls,,,225.5
RUT 17O1200,-1,,,,0.3,0.339,P,-0.682,0.021,O,0.22,,0,0.016,,5086,0.048,0.326,170317,,170302,-0.403,0.11,-5.623,15:30:00,,5.484,,0,0.324,1200,0.22,0.21,Mar 1200 Puts,,,0.15
RUT 17P1200,-1,,,,2.55,0.26,P,-4.158,0.067,O,2.28,,0,0.03,,520,-0.017,0.254,170421,,170302,-8.309,0.11,-11.453,15:30:00,,46.525,0.248,0,0.255,1200,2.28,2.32,Apr 1200 Puts,,,2
RUT 17Q1200,-1,,,,6.2,0.254,P,-7.653,0.088,O,5.85,,0,0.041,,105,-0.002,0.25,170519,,170302,-24.169,0.11,-14.797,15:30:00,,93.673,0.246,0.001,0.25,1200,5.85,5.86,May 1200 Puts,,,5.5
RUT 17R1200,-1,,,,9.9,0.247,P,-10.348,0.097,O,9.55,,0,0.05,,1154,-0.015,0.245,170616,,170302,-44.882,0.11,-15.381,15:30:00,,136.447,0.242,0.004,0.246,1200,9.55,9.7,Jun 1200 Puts,,,9.2
RUT 17U1200,-1,,,,22.5,0.237,P,-15.923,0.1,O,22.05,,0,0.074,,721,0.004,0.236,170915,,170302,-131.732,0.11,-14.508,15:30:00,,249.755,0.234,0.026,0.235,1200,22.05,21.96,Sep 1200 Puts,,,21.6
RUT 17C1210,-1,,,,199,,C,99.356,0.021,O,197.9,,0,0.139,,238,-0.001,,170317,,170302,49.304,0.11,-6.033,15:30:00,,5.218,,1,0.304,1210,-0.5,198.1,Mar 1210 Calls,,,196.8
RUT 17D1210,-1,,,,201.5,,C,94.894,0.078,O,200.25,,0,0.138,,44,0.002,,170421,,170302,155.31,0.11,-15.252,15:30:00,,54.834,,1,0.257,1210,1.85,199.86,Apr 1210 Calls,,,199
RUT 17E1210,-1,,,,204.3,,C,91.115,0.098,O,203,,0,0.143,,52,-0.001,,170519,,170302,229.989,0.11,-18.27,15:30:00,,104.767,,0.998,0.252,1210,4.6,203.24,May 1210 Calls,,,201.7
RUT 17F1210,-1,,,,207.4,,C,88.455,0.105,O,206.4,,0,0.148,,6,-0.001,,170616,,170302,300.412,0.11,-18.562,15:30:00,,147.568,,0.994,0.246,1210,8,206.65,Jun 1210 Calls,,,205.4
RUT 17I1210,-1,,,,219.6,0.241,C,82.7,0.105,O,218.35,,0,0.164,,,-0.002,0.236,170915,,170302,506.503,0.11,-17.451,15:30:00,,263.444,0.231,0.968,0.238,1210,19.95,218.75,Sep 1210 Calls,,,217.1
