Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1368.7,-3.2,1375.1,1368.7,,, ,1,0,I,1368.7,1375,0,,1371.9,,,,,,170106,,0.104,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17M1130,-1,,,,0.2,0.394,P,-0.335,0.01,O,0.2,,0,0.017,,438,,,170120,,170106,-0.18,0.104,-3.154,15:30:00,,2.735,,0,0.366,1130,0.2,0.1,Jan 1130 Puts,,,
RUT 17N1130,-1,,,,1.3,0.294,P,-2.378,0.041,O,1.2,,0,0.029,,1912,-0.04,0.29,170217,,170106,-3.88,0.104,-8.578,15:30:00,,26.165,0.286,0,0.292,1130,1.2,1.25,Feb 1130 Puts,,,1.1
RUT 17O1130,-1,,,,3.8,0.279,P,-5.051,0.063,O,3.45,,0,0.04,,146,-0.06,0.273,170317,,170106,-13.916,0.104,-11.622,15:30:00,,62.516,0.267,0,0.277,1130,3.45,3.67,Mar 1130 Puts,,,3.1
RUT 17R1130,-1,,,,16.3,0.271,P,-12.089,0.083,O,15.25,,0,0.071,,,-0.022,0.265,170616,,170106,-79.456,0.104,-14.58,15:30:00,,182.67,0.259,0.003,0.267,1130,15.25,15.59,Jun 1130 Puts,,,14.2
RUT 17M1140,-1,,,,0.3,0.396,P,-0.383,0.012,O,0.3,,0,0.016,,4288,,,170120,,170106,-0.205,0.104,-3.466,15:30:00,,3.085,,0,0.355,1140,0.3,0.11,Jan 1140 Puts,,,
RUT 17N1140,-1,,,,1.5,0.29,P,-2.681,0.047,O,1.38,,0,0.029,,609,-0.014,0.285,170217,,170106,-4.372,0.104,-9.456,15:30:00,,28.919,0.281,0,0.286,1140,1.38,1.4,Feb 1140 Puts,,,1.25
RUT 17O1140,-1,,,,4.2,0.274,P,-5.563,0.069,O,3.9,,0,0.04,,996,-0.032,0.27,170317,,170106,-15.324,0.104,-12.584,15:30:00,,67.473,0.265,0,0.272,1140,3.9,4.03,Mar 1140 Puts,,,3.6
RUT 17R1140,-1,,,,17.4,0.268,P,-12.866,0.088,O,16.35,,0,0.071,,10,-0.016,0.262,170616,,170106,-84.577,0.104,-15.099,15:30:00,,190.782,0.257,0.004,0.264,1140,16.35,16.61,Jun 1140 Puts,,,15.3
RUT 17M1150,-1,,,,0.3,0.379,P,-0.441,0.014,O,0.2,,0,0.016,,1581,,0.361,170120,,170106,-0.236,0.104,-5.573,15:30:00,,3.496,,0,0.344,1150,0.2,0.13,Jan 1150 Puts,,,0.1
RUT 17N1150,-1,,,,1.7,0.284,P,-3.026,0.053,O,1.58,,0,0.028,,2915,0,0.28,170217,,170106,-4.935,0.104,-10.417,15:30:00,,31.979,0.276,0,0.28,1150,1.58,1.58,Feb 1150 Puts,,,1.45
RUT 17O1150,-1,,,,4.7,0.271,P,-6.129,0.076,O,4.3,,0,0.04,,3461,-0.032,0.265,170317,,170106,-16.883,0.104,-13.355,15:30:00,,72.797,0.26,0,0.267,1150,4.3,4.44,Mar 1150 Puts,,,3.9
