Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1220.5,-6.5,1227.1,1218.3,,, ,1,0,I,1220.5,1226.5,0,,1227,,,,,,160916,,0.103,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16U990,-1,,,,,,P,0,0,O,-1,,0,,,637,,,160916,,160916,0,0.103,0,15:30:00,,0,,,0.184,990,,0,Sep 990 Puts,,,
RUT 16V990,-1,,,,1.1,0.343,P,-2.094,0.039,O,1.02,,0,0.03,,336,0,0.339,161021,,160916,-2.54,0.103,-8.969,15:30:00,,19.093,0.335,0,0.339,990,1.02,1.02,Oct 990 Puts,,,0.95
RUT 16W990,3.4,0.28,3.4,3.4,3.4,0.313,P,-4.873,0.064,O,3.3,3.4,0,0.042,3.12,228,-0.018,0.311,161118,,160916,-10.789,0.103,-12.38,15:30:00,,51.251,0.309,0,0.312,990,3.3,3.36,Nov 990 Puts,,1,3.2
RUT 16X990,-1,,,,6.3,0.299,P,-7.371,0.077,O,6.15,,0,0.053,,186,-0.031,0.297,161216,,160916,-23.849,0.103,-13.482,15:30:00,,84.959,0.295,0,0.299,990,6.15,6.35,Dec 990 Puts,,,6
RUT 17O990,-1,,,,17,0.279,P,-12.885,0.089,O,16.4,,0,0.079,,14,-0.011,0.276,170317,,160916,-85.703,0.103,-13.328,15:30:00,,179.759,0.272,0.003,0.277,990,16.4,16.59,Mar17 990 Puts,,,15.8
RUT 16U1000,-1,,,,,,P,0,0,O,-1,,0,,,2065,,,160916,,160916,0,0.103,0,15:30:00,,0,,,0.184,1000,,0,Sep 1000 Puts,,,
RUT 16V1000,1.23,0.13,1.23,1.23,1.25,0.335,P,-2.392,0.045,O,1.18,1.23,0,0.03,1.1,767,0.017,0.332,161021,,160916,-2.901,0.103,-9.978,15:30:00,,21.361,0.328,0,0.331,1000,1.18,1.16,Oct 1000 Puts,,50,1.1
RUT 16W1000,-1,,,,3.8,0.308,P,-5.413,0.071,O,3.65,,0,0.042,,154,-0.021,0.305,161118,,160916,-11.984,0.103,-13.157,15:30:00,,55.709,0.303,0,0.307,1000,3.65,3.73,Nov 1000 Puts,,,3.5
RUT 16X1000,-1,,,,6.9,0.294,P,-8.038,0.084,O,6.75,,0,0.053,,3903,-0.025,0.292,161216,,160916,-26.008,0.103,-14.238,15:30:00,,90.733,0.291,0,0.294,1000,6.75,6.92,Dec 1000 Puts,,,6.6
RUT 17O1000,-1,,,,18.2,0.275,P,-13.728,0.094,O,17.6,,0,0.079,,426,-0.005,0.272,170317,,160916,-91.312,0.103,-13.779,15:30:00,,187.748,0.269,0.004,0.273,1000,17.6,17.69,Mar17 1000 Puts,,,17
RUT 16U1010,-1,,,,,,P,0,0,O,-1,,0,,,353,,,160916,,160916,0,0.103,0,15:30:00,,0,,,0.184,1010,,0,Sep 1010 Puts,,,
RUT 16V1010,1.4,0.16,1.45,1.37,1.4,0.327,P,-2.737,0.052,O,1.33,1.43,0,0.03,1.24,754,0,0.324,161021,,160916,-3.319,0.103,-10.79,15:30:00,,23.907,0.321,0,0.324,1010,1.33,1.33,Oct 1010 Puts,,333,1.25
RUT 16W1010,-1,,,,4.2,0.302,P,-6.015,0.078,O,4.05,,0,0.042,,236,-0.022,0.3,161118,,160916,-13.316,0.103,-14.053,15:30:00,,60.519,0.297,0,0.301,1010,4.05,4.14,Nov 1010 Puts,,,3.9
