Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1353.4,-5.5,1357,1349.4,,, ,1,0,I,1353.4,1353.2,0,,1358.9,,,,,,170818,,0.1,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17T1130,-1,,,,,,P,0,0,O,-1,,0,,,217,,,170818,,170818,0,0.1,0,15:30:00,,0,,,0.142,1130,,0,Aug 1130 Puts,,,
RUT 17U1130,-1,,,,1.6,0.355,P,-3.149,0.053,O,1.35,,0,0.03,,401,-0.211,0.345,170915,,170818,-3.391,0.1,-13.743,15:30:00,,26.625,0.333,0,0.359,1130,1.35,1.71,Sep 1130 Puts,,,1.1
RUT 17V1130,-1,,,,4.1,0.285,P,-5.605,0.071,O,3.85,,0,0.039,,139,-0.025,0.281,171020,,170818,-13.708,0.1,-13.622,15:30:00,,63.548,0.277,0,0.282,1130,3.85,3.95,Oct 1130 Puts,,,3.6
RUT 17W1130,-1,,,,6.9,0.268,P,-7.794,0.082,O,6.4,,0,0.047,,7,-0.033,0.263,171117,,170818,-27.772,0.1,-13.54,15:30:00,,98.394,0.258,0,0.265,1130,6.4,6.62,Nov 1130 Puts,,,5.9
RUT 17X1130,-1,,,,9.6,0.256,P,-9.662,0.087,O,9.25,,0,0.054,,137,-0.023,0.254,171215,,170818,-45.37,0.1,-13.429,15:30:00,,131.879,0.251,0.001,0.255,1130,9.25,9.47,Dec 1130 Puts,,,8.9
RUT 17T1140,-1,,,,,,P,0,0,O,-1,,0,,,180,,,170818,,170818,0,0.1,0,15:30:00,,0,,,0.142,1140,,0,Aug 1140 Puts,,,
RUT 17U1140,1.56,0.73,1.56,1.53,1.75,0.346,P,-3.411,0.058,O,1.53,1.53,0,0.029,0.83,413,-0.159,0.338,170915,,170818,-3.67,0.1,-15.011,15:30:00,,28.442,0.328,0,0.348,1140,1.53,1.82,Sep 1140 Puts,,71,1.3
RUT 17V1140,4.3,0.45,4.3,4.12,4.5,0.279,P,-6.15,0.078,O,4.2,4.15,0,0.039,3.85,173,-0.028,0.275,171020,,170818,-15.036,0.1,-14.359,15:30:00,,68.334,0.27,0,0.277,1140,4.2,4.32,Oct 1140 Puts,,75,3.9
RUT 17W1140,-1,,,,7.4,0.263,P,-8.466,0.088,O,7.05,,0,0.047,,6,-0.018,0.26,171117,,170818,-30.164,0.1,-14.386,15:30:00,,104.715,0.256,0,0.261,1140,7.05,7.18,Nov 1140 Puts,,,6.7
RUT 17X1140,-1,,,,10.5,0.253,P,-10.417,0.094,O,10.05,,0,0.054,,17,-0.015,0.25,171215,,170818,-48.911,0.1,-14.022,15:30:00,,139.298,0.247,0.001,0.251,1140,10.05,10.2,Dec 1140 Puts,,,9.6
RUT 17T1150,,,,,,,P,0,0,O,0,,0,,,,,,170818,,,0,0.1,0,,,0,,,0.142,1150,,0,Aug 1150 Puts,,,
RUT 17U1150,-1,,,,1.9,0.336,P,-3.707,0.064,O,1.67,,0,0.029,,19216,-0.135,0.328,170915,,170818,-3.985,0.1,-15.883,15:30:00,,30.445,0.32,0,0.337,1150,1.67,1.93,Sep 1150 Puts,,,1.45
RUT 17V1150,4.49,0.55,4.6,4.49,4.9,0.274,P,-6.754,0.086,O,4.59,4.6,0,0.039,3.94,197,-0.028,0.269,171020,,170818,-16.51,0.1,-15.045,15:30:00,,73.482,0.265,0,0.271,1150,4.59,4.72,Oct 1150 Puts,,10,4.3
RUT 17W1150,7.6,1.46,7.6,7.6,8,0.258,P,-9.201,0.096,O,7.65,7.6,0,0.047,6.14,102,-0.017,0.255,171117,,170818,-32.776,0.1,-15.027,15:30:00,,111.393,0.252,0.001,0.256,1150,7.65,7.78,Nov 1150 Puts,,2,7.3
RUT 17X1150,-1,,,,11.3,0.249,P,-11.232,0.101,O,10.85,,0,0.054,,3247,-0.013,0.246,171215,,170818,-52.736,0.1,-14.555,15:30:00,,147.036,0.243,0.002,0.247,1150,10.85,10.99,Dec 1150 Puts,,,10.4
RUT 17H1160,-1,,,,,,C,100,0,O,-1,,0,,,3,,,170818,,170818,0,0.1,0,15:30:00,,0,,,0.142,1160,,193.4,Aug 1160 Calls,,,
RUT 17I1160,-1,,,,195.8,,C,96.427,0.066,O,193.6,,0,0.14,,4,-0.004,,170915,,170818,85.015,0.1,-19.649,15:30:00,,29.555,,1,0.316,1160,0.2,194.39,Sep 1160 Calls,,,191.4
RUT 17J1160,-1,,,,198.4,,C,92.434,0.095,O,196.45,,0,0.143,,,-0.003,,171020,,170818,181.171,0.1,-20.179,15:30:00,,80.15,,1,0.268,1160,3.05,197.13,Oct 1160 Calls,,,194.5
RUT 17K1160,-1,,,,201.2,,C,89.774,0.104,O,199.4,,0,0.147,,,-0.003,,171117,,170818,251.675,0.1,-19.955,15:30:00,,120.345,,0.999,0.254,1160,6,199.94,Nov 1160 Calls,,,197.6
RUT 17L1160,-1,,,,204.2,0.254,C,87.737,0.108,O,202.35,,0,0.152,,,-0.002,0.243,171215,,170818,318.796,0.1,-18.944,15:30:00,,156.441,0.231,0.996,0.245,1160,8.95,202.69,Dec 1160 Calls,,,200.5
RUT 17T1160,-1,,,,,,P,0,0,O,-1,,0,,,89,,,170818,,170818,0,0.1,0,15:30:00,,0,,,0.142,1160,,0,Aug 1160 Puts,,,
RUT 17U1160,1.85,0.75,1.85,1.85,2.05,0.326,P,-4.041,0.071,O,1.9,1.85,0,0.028,1.1,169,-0.078,0.322,170915,,170818,-4.341,0.1,-17.371,15:30:00,,32.66,0.317,0,0.327,1160,1.9,2.06,Sep 1160 Puts,,26,1.75
RUT 17V1160,-1,,,,5.4,0.269,P,-7.424,0.094,O,5.15,,0,0.039,,327,-0.004,0.266,171020,,170818,-18.145,0.1,-16.211,15:30:00,,79.011,0.262,0,0.266,1160,5.15,5.17,Oct 1160 Puts,,,4.9
RUT 17W1160,8.3,-0.2,8.3,8.3,8.8,0.254,P,-10.002,0.104,O,8.35,8.3,0,0.047,8.5,3,-0.012,0.25,171117,,170818,-35.63,0.1,-15.685,15:30:00,,118.433,0.247,0.001,0.251,1160,8.35,8.45,Nov 1160 Puts,,2,7.9
RUT 17X1160,-1,,,,12.1,0.245,P,-12.112,0.108,O,11.75,,0,0.054,,116,-0.009,0.243,171215,,170818,-56.868,0.1,-15.164,15:30:00,,155.089,0.24,0.004,0.243,1160,11.75,11.86,Dec 1160 Puts,,,11.4
RUT 17H1170,-1,,,,,,C,100,0,O,-1,,0,,,2,,,170818,,170818,0,0.1,0,15:30:00,,0,,,0.142,1170,,183.4,Aug 1170 Calls,,,
RUT 17I1170,-1,,,,186.3,,C,96.039,0.075,O,183.85,,0,0.133,,19,-0.004,,170915,,170818,85.368,0.1,-20.577,15:30:00,,32.147,,1,0.306,1170,0.45,184.56,Sep 1170 Calls,,,181.4
RUT 17J1170,-1,,,,189.1,,C,91.702,0.104,O,187.1,,0,0.137,,1,-0.003,,171020,,170818,181.107,0.1,-21.018,15:30:00,,85.94,,1,0.262,1170,3.7,187.63,Oct 1170 Calls,,,185.1
RUT 17K1170,-1,,,,192,,C,88.901,0.113,O,190.25,,0,0.141,,,-0.002,,171117,,170818,251.051,0.1,-20.645,15:30:00,,127.654,,0.998,0.25,1170,6.85,190.7,Nov 1170 Calls,,,188.5
RUT 17L1170,-1,,,,194.9,0.248,C,86.803,0.116,O,193.2,,0,0.146,,,-0.002,0.238,171215,,170818,317.657,0.1,-19.417,15:30:00,,164.61,0.228,0.994,0.241,1170,9.8,193.64,Dec 1170 Calls,,,191.5
