Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1390.2,-2,1391.8,1386.4,,, ,1,0,I,1390.2,1390.8,0,,1392.2,,,,,,170214,,0.119,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17N1150,-1,,,,0.05,,P,-0.102,0.004,O,0.03,,0,0.013,,2184,,,170217,,170214,-0.012,0.119,-2.338,15:30:00,,0.435,,0,0.685,1150,0.03,0.02,Feb 1150 Puts,,,
RUT 17O1150,0.75,0.02,0.78,0.75,0.75,0.31,P,-1.608,0.032,O,0.68,0.75,0,0.025,0.73,3120,-0.081,0.305,170317,,170214,-1.957,0.119,-7.326,15:30:00,,16.386,0.3,0,0.309,1150,0.68,0.74,Mar 1150 Puts,,37,0.6
RUT 17P1150,-1,,,,3.2,0.273,P,-4.429,0.059,O,2.93,,0,0.037,,83,-0.027,0.268,170421,,170214,-11.627,0.119,-10.878,15:30:00,,55.463,0.262,0,0.269,1150,2.93,3.01,Apr 1150 Puts,,,2.65
RUT 17R1150,-1,,,,9.5,0.259,P,-9.147,0.079,O,9.15,,0,0.055,,1475,-0.023,0.257,170616,,170214,-45.35,0.119,-13.499,15:30:00,,131.948,0.254,0.003,0.258,1150,9.15,9.37,Jun 1150 Puts,,,8.8
RUT 17U1150,-1,,,,20.7,0.25,P,-14.112,0.085,O,20.3,,0,0.079,,275,-0.022,0.248,170915,,170214,-125.43,0.119,-13.223,15:30:00,,236.433,0.247,0.02,0.25,1150,20.3,20.75,Sep 1150 Puts,,,19.9
RUT 17N1160,-1,,,,,,P,-0.112,0.005,O,-1,,0,0.013,,5474,,,170217,,170214,-0.013,0.119,-2.494,15:30:00,,0.476,,0,0.66,1160,,0.03,Feb 1160 Puts,,,
RUT 17O1160,0.84,0.04,0.86,0.84,0.9,0.306,P,-1.811,0.036,O,0.78,0.85,0,0.024,0.8,735,-0.06,0.3,170317,,170214,-2.203,0.119,-8.149,15:30:00,,18.133,0.292,0,0.302,1160,0.78,0.83,Mar 1160 Puts,,20,0.65
RUT 17P1160,-1,,,,3.5,0.268,P,-4.87,0.065,O,3.2,,0,0.036,,114,-0.027,0.263,170421,,170214,-12.781,0.119,-11.516,15:30:00,,59.841,0.257,0,0.264,1160,3.2,3.29,Apr 1160 Puts,,,2.9
RUT 17R1160,-1,,,,10.1,0.255,P,-9.827,0.085,O,9.8,,0,0.055,,17,-0.025,0.252,170616,,170214,-48.714,0.119,-13.941,15:30:00,,139.083,0.25,0.005,0.254,1160,9.8,10.05,Jun 1160 Puts,,,9.5
RUT 17U1160,-1,,,,21.9,0.247,P,-14.897,0.089,O,21.5,,0,0.079,,,-0.018,0.246,170915,,170214,-132.409,0.119,-13.583,15:30:00,,245.186,0.244,0.025,0.247,1160,21.5,21.9,Sep 1160 Puts,,,21.1
RUT 17N1170,-1,,,,0.3,0.811,P,-0.125,0.005,O,0.3,,0,0.012,,1619,,,170217,,170214,-0.014,0.119,-2.673,15:30:00,,0.523,,0,0.635,1170,0.3,0.03,Feb 1170 Puts,,,
RUT 17O1170,0.85,-0.1,0.9,0.85,0.9,0.294,P,-2.045,0.041,O,0.85,0.85,0,0.024,0.95,3812,-0.076,0.291,170317,,170214,-2.486,0.119,-8.6,15:30:00,,20.1,0.288,0,0.295,1170,0.85,0.92,Mar 1170 Puts,,38,0.8
RUT 17P1170,-1,,,,3.8,0.262,P,-5.36,0.071,O,3.5,,0,0.036,,137,-0.03,0.257,170421,,170214,-14.065,0.119,-12.191,15:30:00,,64.576,0.252,0,0.259,1170,3.5,3.61,Apr 1170 Puts,,,3.2
RUT 17R1170,-1,,,,10.9,0.252,P,-10.559,0.091,O,10.55,,0,0.055,,7,-0.022,0.249,170616,,170214,-52.339,0.119,-14.531,15:30:00,,146.529,0.247,0.007,0.251,1170,10.55,10.79,Jun 1170 Puts,,,10.2
RUT 17U1170,-1,,,,23.3,0.244,P,-15.727,0.094,O,22.9,,0,0.08,,,-0.01,0.243,170915,,170214,-139.793,0.119,-13.945,15:30:00,,254.132,0.241,0.031,0.244,1170,22.9,23.12,Sep 1170 Puts,,,22.5
RUT 17B1180,-1,,,,213.3,,C,99.922,0.004,O,210.6,,0,0.151,,74,0.002,,170217,,170214,9.683,0.119,-2.729,15:30:00,,0.341,,1,0.576,1180,0.4,210.12,Feb 1180 Calls,,,207.9
RUT 17C1180,-1,,,,212.6,,C,97.362,0.051,O,210.1,,0,0.148,,16,-0.002,,170317,,170214,96.899,0.119,-12.912,15:30:00,,24.883,,1,0.296,1180,-0.1,210.51,Mar 1180 Calls,,,207.6
RUT 17D1180,-1,,,,213.2,,C,94.036,0.079,O,212.05,,0,0.149,,1,-0.002,,170421,,170214,197.365,0.119,-14.886,15:30:00,,70.23,,0.999,0.255,1180,1.85,212.37,Apr 1180 Calls,,,210.9
RUT 17F1180,-1,,,,218.9,,C,88.974,0.097,O,217.85,,0,0.158,,7,-0.001,,170616,,170214,338.748,0.119,-16.602,15:30:00,,151.166,,0.991,0.243,1180,7.65,218.15,Jun 1180 Calls,,,216.8
RUT 17I1180,-1,,,,230.1,0.24,C,83.767,0.099,O,228.95,,0,0.172,,,-0.001,0.235,170915,,170214,541.08,0.119,-16.124,15:30:00,,259.445,0.231,0.962,0.236,1180,18.75,229.17,Sep 1180 Calls,,,227.8
RUT 17N1180,-1,,,,,,P,-0.139,0.006,O,-1,,0,0.012,,807,,,170217,,170214,-0.016,0.119,-2.88,15:30:00,,0.578,,0,0.61,1180,,0.03,Feb 1180 Puts,,,
RUT 17O1180,0.98,-0.06,1.04,0.98,1.05,0.288,P,-2.315,0.047,O,1,1.04,0,0.024,1.04,1958,-0.038,0.286,170317,,170214,-2.813,0.119,-9.751,15:30:00,,22.315,0.283,0,0.287,1180,1,1.04,Mar 1180 Puts,,3,0.95
RUT 17P1180,3.84,-0.03,3.84,3.84,4.2,0.257,P,-5.906,0.079,O,3.85,3.84,0,0.036,3.87,168,-0.028,0.252,170421,,170214,-15.493,0.119,-12.904,15:30:00,,69.692,0.247,0.001,0.254,1180,3.85,3.96,Apr 1180 Puts,,10,3.5
RUT 17R1180,-1,,,,11.8,0.248,P,-11.347,0.097,O,11.45,,0,0.055,,145,-0.011,0.246,170616,,170214,-56.244,0.119,-15.132,15:30:00,,154.283,0.244,0.009,0.247,1180,11.45,11.58,Jun 1180 Puts,,,11.1
RUT 17U1180,-1,,,,24.8,0.242,P,-16.604,0.098,O,24.4,,0,0.08,,,-0.001,0.241,170915,,170214,-147.6,0.119,-14.358,15:30:00,,263.252,0.239,0.038,0.241,1180,24.4,24.43,Sep 1180 Puts,,,24
RUT 17B1190,-1,,,,203.3,,C,99.909,0.004,O,200.45,,0,0.143,,1,0.002,,170217,,170214,9.763,0.119,-2.93,15:30:00,,0.392,,1,0.554,1190,0.25,200.12,Feb 1190 Calls,,,197.6
RUT 17C1190,-1,,,,202.7,,C,97.037,0.058,O,200.25,,0,0.141,,72,-0.002,,170317,,170214,97.353,0.119,-13.779,15:30:00,,27.409,,1,0.288,1190,0.05,200.66,Mar 1190 Calls,,,197.8
RUT 17D1190,-1,,,,203.3,,C,93.415,0.087,O,202.15,,0,0.143,,2,-0.003,,170421,,170214,197.543,0.119,-15.687,15:30:00,,75.854,,0.999,0.25,1190,1.95,202.79,Apr 1190 Calls,,,201
RUT 17F1190,-1,,,,209.7,0.243,C,88.099,0.104,O,208.75,,0,0.152,,1,-0.001,0.237,170616,,170214,337.743,0.119,-16.923,15:30:00,,159.581,0.231,0.987,0.239,1190,8.55,209.06,Jun 1190 Calls,,,207.8
RUT 17I1190,-1,,,,221.6,0.237,C,82.816,0.103,O,220.45,,0,0.167,,,-0.001,0.233,170915,,170214,538.413,0.119,-16.535,15:30:00,,269.109,0.229,0.953,0.234,1190,20.25,220.65,Sep 1190 Calls,,,219.3
RUT 17N1190,-1,,,,0.2,0.704,P,-0.156,0.007,O,0.2,,0,0.011,,5953,,,170217,,170214,-0.018,0.119,-3.122,15:30:00,,0.643,,0,0.586,1190,0.2,0.03,Feb 1190 Puts,,,
RUT 17O1190,1.11,-0.04,1.25,1.11,1.25,0.284,P,-2.627,0.054,O,1.15,1.25,0,0.024,1.15,1213,-0.017,0.28,170317,,170214,-3.192,0.119,-10.771,15:30:00,,24.811,0.275,0,0.28,1190,1.15,1.17,Mar 1190 Puts,,68,1.05
RUT 17P1190,4.16,-0.1,4.16,4.16,4.6,0.252,P,-6.513,0.087,O,4.34,4.16,0,0.036,4.26,779,-0.002,0.249,170421,,170214,-17.085,0.119,-13.919,15:30:00,,75.214,0.245,0.001,0.249,1190,4.34,4.35,Apr 1190 Puts,,10,4.1
RUT 17R1190,-1,,,,12.7,0.244,P,-12.196,0.104,O,12.4,,0,0.055,,217,-0.003,0.242,170616,,170214,-60.45,0.119,-15.741,15:30:00,,162.34,0.241,0.013,0.243,1190,12.4,12.44,Jun 1190 Puts,,,12.1
RUT 17U1190,-1,,,,26.2,0.239,P,-17.53,0.103,O,25.75,,0,0.08,,,-0.003,0.237,170915,,170214,-155.847,0.119,-14.61,15:30:00,,272.523,0.236,0.047,0.238,1190,25.75,25.83,Sep 1190 Puts,,,25.3
RUT 17B1200,-1,,,,191.4,,C,99.893,0.005,O,190.45,,0,0.136,,68,0.002,,170217,,170214,9.844,0.119,-3.171,15:30:00,,0.455,,1,0.533,1200,0.25,190.13,Feb 1200 Calls,,,189.5
