Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1378.7,8.5,1379.7,1370.3,,, ,1,0,I,1378.7,1371.9,0,,1370.2,,,,,,170601,,0.103,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17R1140,-1,,,,0.35,0.403,P,-0.375,0.011,O,0.22,,0,0.017,,436,,0.381,170616,,170601,-0.217,0.103,-5.729,15:30:00,,3.152,,0,0.355,1140,0.22,0.12,Jun 1140 Puts,,,0.1
RUT 17S1140,-1,,,,1.45,0.272,P,-2.48,0.043,O,1.25,,0,0.029,,150,-0.053,0.265,170721,,170601,-4.842,0.103,-7.357,15:30:00,,29.747,0.258,0,0.267,1140,1.25,1.32,Jul 1140 Puts,,,1.05
RUT 17T1140,-1,,,,3.5,0.257,P,-4.872,0.062,O,3.25,,0,0.038,,38,-0.055,0.253,170818,,170601,-15.001,0.103,-9.826,15:30:00,,64.457,0.249,0,0.256,1140,3.25,3.44,Aug 1140 Puts,,,3
RUT 17U1140,-1,,,,6,0.248,P,-6.899,0.073,O,5.65,,0,0.046,,132,-0.036,0.245,170915,,170601,-29.108,0.103,-10.827,15:30:00,,98.53,0.241,0,0.247,1140,5.65,5.86,Sep 1140 Puts,,,5.3
RUT 17X1140,-1,,,,15.9,0.239,P,-12.309,0.085,O,15.45,,0,0.07,,3,-0.018,0.237,171215,,170601,-98.932,0.103,-11.586,15:30:00,,204.829,0.235,0.007,0.238,1140,15.45,15.73,Dec 1140 Puts,,,15
RUT 17R1150,-1,,,,0.35,0.387,P,-0.428,0.013,O,0.35,,0,0.016,,4134,,,170616,,170601,-0.247,0.103,-3.645,15:30:00,,3.55,,0,0.345,1150,0.35,0.13,Jun 1150 Puts,,,
RUT 17S1150,-1,,,,1.6,0.266,P,-2.761,0.048,O,1.38,,0,0.028,,255,-0.048,0.259,170721,,170601,-5.388,0.103,-7.867,15:30:00,,32.532,0.251,0,0.261,1150,1.38,1.45,Jul 1150 Puts,,,1.15
RUT 17T1150,-1,,,,4,0.254,P,-5.335,0.068,O,3.65,,0,0.038,,28,-0.027,0.249,170818,,170601,-16.421,0.103,-10.576,15:30:00,,69.273,0.244,0,0.251,1150,3.65,3.75,Aug 1150 Puts,,,3.3
RUT 17U1150,-1,,,,6.4,0.243,P,-7.484,0.079,O,6.1,,0,0.046,,3943,-0.038,0.24,170915,,170601,-31.57,0.103,-11.251,15:30:00,,104.859,0.238,0.001,0.243,1150,6.1,6.34,Sep 1150 Puts,,,5.8
RUT 17X1150,-1,,,,17.1,0.237,P,-13.085,0.09,O,16.45,,0,0.07,,3616,-0.016,0.233,171215,,170601,-105.166,0.103,-11.912,15:30:00,,213.699,0.23,0.009,0.235,1150,16.45,16.72,Dec 1150 Puts,,,15.8
RUT 17R1160,-1,,,,0.4,0.377,P,-0.491,0.015,O,0.23,,0,0.016,,313,,,170616,,170601,-0.284,0.103,-4.011,15:30:00,,4.014,,0,0.334,1160,0.23,0.15,Jun 1160 Puts,,,0.05
RUT 17S1160,-1,,,,1.8,0.261,P,-3.079,0.054,O,1.55,,0,0.028,,404,-0.037,0.254,170721,,170601,-6.009,0.103,-8.568,15:30:00,,35.617,0.246,0,0.255,1160,1.55,1.61,Jul 1160 Puts,,,1.3
RUT 17T1160,-1,,,,4.2,0.247,P,-5.848,0.075,O,3.9,,0,0.038,,60,-0.046,0.243,170818,,170601,-17.996,0.103,-10.99,15:30:00,,74.463,0.239,0,0.246,1160,3.9,4.09,Aug 1160 Puts,,,3.6
RUT 17U1160,-1,,,,7,0.24,P,-8.123,0.085,O,6.65,,0,0.046,,39,-0.031,0.236,170915,,170601,-34.26,0.103,-11.829,15:30:00,,111.565,0.233,0.001,0.238,1160,6.65,6.86,Sep 1160 Puts,,,6.3
RUT 17X1160,-1,,,,18.3,0.234,P,-13.91,0.095,O,17.6,,0,0.07,,26,-0.01,0.231,171215,,170601,-111.803,0.103,-12.294,15:30:00,,222.823,0.228,0.012,0.232,1160,17.6,17.78,Dec 1160 Puts,,,16.9
RUT 17F1170,-1,,,,209.3,,C,99.984,0.001,O,207.7,,0,0.151,,37,-0.003,,170616,,170601,48.019,0.103,-3.502,15:30:00,,0.171,,1,0.226,1170,-1,208.26,Jun 1170 Calls,,,206.1
RUT 17G1170,-1,,,,209.3,,C,97.809,0.046,O,208.15,,0,0.147,,2,0,,170721,,170601,155.667,0.103,-9.259,15:30:00,,26.855,,1,0.224,1170,-0.55,208.23,Jul 1170 Calls,,,207
RUT 17H1170,-1,,,,211.2,,C,94.543,0.077,O,209.95,,0,0.149,,,0,,170818,,170601,232.52,0.103,-13.504,15:30:00,,70.556,,1,0.228,1170,1.25,210.01,Aug 1170 Calls,,,208.7
RUT 17I1170,-1,,,,213.6,,C,92.09,0.089,O,212.3,,0,0.152,,10,0.001,,170915,,170601,305.168,0.103,-14.715,15:30:00,,109.384,,0.998,0.223,1170,3.6,212.03,Sep 1170 Calls,,,211
RUT 17L1170,-1,,,,223.7,0.233,C,85.552,0.101,O,221.65,,0,0.166,,,-0.001,0.224,171215,,170601,510.908,0.103,-16.035,15:30:00,,228.616,0.215,0.984,0.225,1170,12.95,221.86,Dec 1170 Calls,,,219.6
