Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1354.7,-2.5,1358.1,1352.7,,, ,1,0,I,1354.7,1355.9,0,,1357.2,,,,,,170328,,0.116,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17P1120,-1,,,,0.75,0.355,P,-1.032,0.024,O,0.48,,0,0.022,,233,0.171,0.333,170421,,170328,-0.943,0.116,-7.006,15:30:00,,9.578,0.299,0,0.326,1120,0.48,0.41,Apr 1120 Puts,,,0.2
RUT 17Q1120,-1,,,,2.1,0.286,P,-3.104,0.049,O,1.83,,0,0.032,,275,0.028,0.279,170519,,170328,-6.22,0.116,-9.537,15:30:00,,35.929,0.271,0,0.277,1120,1.83,1.78,May 1120 Puts,,,1.55
RUT 17R1120,-1,,,,4.1,0.264,P,-5.291,0.066,O,3.8,,0,0.04,,89,-0.013,0.26,170616,,170328,-16.469,0.116,-10.79,15:30:00,,68.529,0.255,0,0.26,1120,3.8,3.85,Jun 1120 Puts,,,3.5
RUT 17U1120,-1,,,,13.2,0.245,P,-11.165,0.084,O,12.85,,0,0.065,,33,-0.018,0.243,170915,,170328,-76.355,0.116,-11.863,15:30:00,,175.624,0.241,0.009,0.244,1120,12.85,13.09,Sep 1120 Puts,,,12.5
RUT 17X1120,-1,,,,24.1,0.243,P,-15.162,0.085,O,23.6,,0,0.087,,13,-0.01,0.241,171215,,170328,-162.713,0.116,-11.517,15:30:00,,267.573,0.239,0.027,0.242,1120,23.6,23.85,Dec 1120 Puts,,,23.1
RUT 17P1130,-1,,,,0.75,0.341,P,-1.172,0.028,O,0.55,,0,0.021,,203,0.196,0.326,170421,,170328,-1.072,0.116,-7.767,15:30:00,,10.703,0.307,0,0.318,1130,0.55,0.46,Apr 1130 Puts,,,0.35
RUT 17Q1130,-1,,,,2.3,0.279,P,-3.458,0.055,O,2.03,,0,0.031,,357,0.036,0.273,170519,,170328,-6.926,0.116,-10.2,15:30:00,,39.262,0.266,0,0.271,1130,2.03,1.96,May 1130 Puts,,,1.75
RUT 17R1130,-1,,,,4.5,0.26,P,-5.813,0.072,O,4.2,,0,0.04,,21,-0.005,0.256,170616,,170328,-18.093,0.116,-11.485,15:30:00,,73.804,0.251,0,0.256,1130,4.2,4.22,Jun 1130 Puts,,,3.9
RUT 17U1130,-1,,,,14.2,0.242,P,-11.934,0.09,O,13.8,,0,0.065,,25,-0.014,0.24,170915,,170328,-81.618,0.116,-12.316,15:30:00,,184.11,0.237,0.012,0.241,1130,13.8,14,Sep 1130 Puts,,,13.4
RUT 17X1130,-1,,,,25.5,0.24,P,-15.988,0.089,O,25,,0,0.087,,27,-0.008,0.239,171215,,170328,-171.613,0.116,-11.819,15:30:00,,277.069,0.237,0.033,0.239,1130,25,25.19,Dec 1130 Puts,,,24.5
RUT 17P1140,0.7,-0.5,0.7,0.7,0.8,0.329,P,-1.337,0.032,O,0.63,0.7,0,0.021,1.2,603,0.235,0.318,170421,,170328,-1.222,0.116,-8.623,15:30:00,,11.991,0.303,0,0.309,1140,0.63,0.51,Apr 1140 Puts,,100,0.45
RUT 17Q1140,-1,,,,2.5,0.273,P,-3.857,0.062,O,2.23,,0,0.031,,111,0.023,0.267,170519,,170328,-7.725,0.116,-10.831,15:30:00,,42.928,0.26,0,0.266,1140,2.23,2.18,May 1140 Puts,,,1.95
RUT 17R1140,-1,,,,4.8,0.253,P,-6.391,0.079,O,4.55,,0,0.04,,126,-0.015,0.25,170616,,170328,-19.889,0.116,-11.986,15:30:00,,79.467,0.247,0.001,0.251,1140,4.55,4.62,Jun 1140 Puts,,,4.3
RUT 17U1140,-1,,,,15.2,0.239,P,-12.754,0.095,O,14.85,,0,0.065,,8,-0.009,0.237,170915,,170328,-87.236,0.116,-12.772,15:30:00,,192.859,0.235,0.015,0.238,1140,14.85,14.98,Sep 1140 Puts,,,14.5
RUT 17X1140,-1,,,,27,0.238,P,-16.856,0.093,O,26.5,,0,0.088,,,-0.005,0.236,171215,,170328,-180.977,0.116,-12.074,15:30:00,,286.705,0.235,0.04,0.237,1140,26.5,26.62,Dec 1140 Puts,,,26
RUT 17D1150,-1,,,,205.9,,C,98.357,0.039,O,204.8,,0,0.148,,56,-0.001,,170421,,170328,74.018,0.116,-11.354,15:30:00,,14.311,,1,0.305,1150,0.1,204.91,Apr 1150 Calls,,,203.7
RUT 17E1150,-1,,,,207.1,,C,95.803,0.068,O,205.9,,0,0.148,,39,-0.001,,170519,,170328,155.103,0.116,-13.915,15:30:00,,45.974,,1,0.258,1150,1.2,206.16,May 1150 Calls,,,204.7
RUT 17F1150,-1,,,,209.8,,C,93.448,0.084,O,208.1,,0,0.151,,628,0,,170616,,170328,230.995,0.116,-14.756,15:30:00,,81.023,,0.999,0.24,1150,3.4,208.01,Jun 1150 Calls,,,206.4
RUT 17I1150,218.31,9.91,218.31,218.31,218,0.231,C,87.197,0.101,O,216.92,218.31,0,0.163,208.4,8,0,0.225,170915,,170328,448.443,0.116,-15.475,15:30:00,,193.399,0.219,0.98,0.225,1150,12.22,216.93,Sep 1150 Calls,,1,215.7
RUT 17L1150,-1,,,,228.6,0.227,C,83.251,0.099,O,227.3,,0,0.176,,446,0,0.222,171215,,170328,639.183,0.116,-14.964,15:30:00,,285.573,0.218,0.952,0.222,1150,22.6,227.3,Dec 1150 Calls,,,226
RUT 17P1150,-1,,,,0.9,0.321,P,-1.53,0.037,O,0.78,,0,0.021,,777,0.345,0.314,170421,,170328,-1.398,0.116,-10.166,15:30:00,,13.467,0.305,0,0.3,1150,0.78,0.58,Apr 1150 Puts,,,0.65
RUT 17Q1150,2.59,0.04,2.59,2.59,2.7,0.266,P,-4.31,0.069,O,2.43,2.59,0,0.031,2.55,552,0.004,0.26,170519,,170328,-8.629,0.116,-11.422,15:30:00,,46.96,0.254,0,0.26,1150,2.43,2.42,May 1150 Puts,,20,2.15
RUT 17R1150,-1,,,,5.3,0.249,P,-7.031,0.086,O,5,,0,0.04,,1484,-0.016,0.245,170616,,170328,-21.879,0.116,-12.665,15:30:00,,85.536,0.242,0.001,0.246,1150,5,5.08,Jun 1150 Puts,,,4.7
RUT 17U1150,-1,,,,16.3,0.236,P,-13.63,0.101,O,15.95,,0,0.065,,3546,-0.005,0.234,170915,,170328,-93.238,0.116,-13.172,15:30:00,,201.871,0.232,0.02,0.234,1150,15.95,16.03,Sep 1150 Puts,,,15.6
RUT 17X1150,-1,,,,28.5,0.236,P,-17.767,0.098,O,28,,0,0.088,,3615,-0.005,0.234,171215,,170328,-190.818,0.116,-12.325,15:30:00,,296.453,0.232,0.048,0.234,1150,28,28.13,Dec 1150 Puts,,,27.5
RUT 17D1160,-1,,,,196.4,,C,98.117,0.045,O,194.2,,0,0.141,,12,-0.004,,170421,,170328,74.456,0.116,-12.193,15:30:00,,16.072,,1,0.296,1160,-0.5,195,Apr 1160 Calls,,,192
RUT 17E1160,-1,,,,198.3,,C,95.28,0.076,O,196.55,,0,0.141,,12,0,,170519,,170328,155.48,0.116,-14.785,15:30:00,,50.522,,1,0.252,1160,1.85,196.46,May 1160 Calls,,,194.8
RUT 17F1160,-1,,,,199.2,,C,92.735,0.093,O,198.2,,0,0.144,,19,-0.002,,170616,,170328,230.965,0.116,-15.534,15:30:00,,87.721,,0.998,0.236,1160,3.5,198.53,Jun 1160 Calls,,,197.2
RUT 17I1160,-1,,,,209.2,0.228,C,86.231,0.107,O,208.05,,0,0.157,,,0,0.222,170915,,170328,446.484,0.116,-15.958,15:30:00,,203.302,0.216,0.974,0.222,1160,13.35,208.13,Sep 1160 Calls,,,206.9
RUT 17L1160,-1,,,,220.4,0.225,C,82.259,0.104,O,219.05,,0,0.171,,,0,0.22,171215,,170328,635.613,0.116,-15.278,15:30:00,,296.215,0.215,0.942,0.22,1160,24.35,218.98,Dec 1160 Calls,,,217.7
RUT 17P1160,-1,,,,0.95,0.309,P,-1.758,0.043,O,0.75,,0,0.021,,1504,0.136,0.298,170421,,170328,-1.605,0.116,-9.704,15:30:00,,15.162,0.285,0,0.292,1160,0.75,0.66,Apr 1160 Puts,,,0.55
RUT 17Q1160,-1,,,,2.95,0.259,P,-4.822,0.077,O,2.73,,0,0.031,,628,0.015,0.254,170519,,170328,-9.653,0.116,-12.315,15:30:00,,51.391,0.25,0,0.254,1160,2.73,2.69,May 1160 Puts,,,2.5
RUT 17R1160,-1,,,,5.7,0.243,P,-7.739,0.095,O,5.45,,0,0.04,,147,-0.023,0.24,170616,,170328,-24.081,0.116,-13.293,15:30:00,,92.028,0.238,0.002,0.242,1160,5.45,5.58,Jun 1160 Puts,,,5.2
RUT 17U1160,-1,,,,17.5,0.233,P,-14.566,0.107,O,17.15,,0,0.066,,31,-0.001,0.231,170915,,170328,-99.662,0.116,-13.634,15:30:00,,211.149,0.23,0.026,0.231,1160,17.15,17.17,Sep 1160 Puts,,,16.8
RUT 17X1160,-1,,,,30.2,0.233,P,-18.723,0.102,O,29.7,,0,0.088,,4,-0.001,0.232,171215,,170328,-201.154,0.116,-12.615,15:30:00,,306.288,0.23,0.058,0.232,1160,29.7,29.73,Dec 1160 Puts,,,29.2
RUT 17D1170,-1,,,,186.1,,C,97.835,0.052,O,184.95,,0,0.133,,29,-0.001,,170421,,170328,74.855,0.116,-13.128,15:30:00,,18.092,,1,0.288,1170,0.25,185.11,Apr 1170 Calls,,,183.8
RUT 17E1170,-1,,,,188,,C,94.685,0.086,O,186.8,,0,0.135,,40,0,,170519,,170328,155.714,0.116,-15.715,15:30:00,,55.518,,1,0.247,1170,2.1,186.79,May 1170 Calls,,,185.6
