Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1376.6,-6.9,1384.7,1371.9,,, ,1,0,I,1376.6,1382.1,0,,1383.5,,,,,,170817,,0.097,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17T1150,-1,,,,,,P,0,0,O,-1,,0,0,,681,,,170818,,170817,0,0.097,0,15:30:00,,0,,0,0.137,1150,,0,Aug 1150 Puts,,,
RUT 17U1150,-1,,,,1.25,0.333,P,-2.239,0.042,O,1.05,,0,0.026,,19185,-0.028,0.323,170915,,170817,-2.527,0.097,-10.922,15:30:00,,20.755,0.313,0,0.325,1150,1.05,1.08,Sep 1150 Puts,,,0.85
RUT 17V1150,2.7,-0.05,2.74,2.68,3.6,0.273,P,-4.838,0.066,O,3.18,2.69,0,0.036,2.75,171,-0.009,0.266,171020,,170817,-12.177,0.097,-11.641,15:30:00,,57.993,0.259,0,0.266,1150,3.18,3.21,Oct 1150 Puts,,31,2.8
RUT 17W1150,-1,,,,5.9,0.255,P,-6.956,0.077,O,5.5,,0,0.044,,104,-0.016,0.25,171117,,170817,-25.376,0.097,-12.055,15:30:00,,92.293,0.246,0,0.251,1150,5.5,5.59,Nov 1150 Puts,,,5.1
RUT 17X1150,-1,,,,8.6,0.246,P,-8.841,0.084,O,8.2,,0,0.051,,3247,-0.005,0.242,171215,,170817,-42.382,0.097,-12.218,15:30:00,,126.174,0.239,0.001,0.243,1150,8.2,8.24,Dec 1150 Puts,,,7.8
RUT 17T1160,-1,,,,3.8,,P,0,0,O,3.8,,0,0,,89,,,170818,,170817,0,0.097,0,15:30:00,,0,,0,0.137,1160,3.8,0,Aug 1160 Puts,,,
RUT 17U1160,-1,,,,1.4,0.325,P,-2.47,0.047,O,1.05,,0,0.026,,164,-0.103,0.31,170915,,170817,-2.786,0.097,-10.846,15:30:00,,22.541,0.291,0,0.315,1160,1.05,1.17,Sep 1160 Puts,,,0.7
RUT 17V1160,-1,,,,3.9,0.267,P,-5.329,0.072,O,3.55,,0,0.036,,327,0.009,0.261,171020,,170817,-13.41,0.097,-12.48,15:30:00,,62.623,0.256,0,0.261,1160,3.55,3.52,Oct 1160 Puts,,,3.2
RUT 17W1160,-1,,,,6.5,0.251,P,-7.592,0.084,O,6.05,,0,0.044,,3,-0.007,0.246,171117,,170817,-27.693,0.097,-12.737,15:30:00,,98.668,0.242,0,0.247,1160,6.05,6.09,Nov 1160 Puts,,,5.6
RUT 17X1160,-1,,,,9.3,0.242,P,-9.562,0.091,O,8.9,,0,0.051,,116,-0.001,0.239,171215,,170817,-45.837,0.097,-12.8,15:30:00,,133.693,0.236,0.001,0.239,1160,8.9,8.91,Dec 1160 Puts,,,8.5
RUT 17T1170,-1,,,,3.8,,P,0,0,O,3.8,,0,0,,228,,,170818,,170817,0,0.097,0,15:30:00,,0,,0,0.137,1170,3.8,0,Aug 1170 Puts,,,
RUT 17U1170,-1,,,,1.5,0.315,P,-2.733,0.053,O,1.18,,0,0.025,,281,-0.078,0.302,170915,,170817,-3.082,0.097,-11.753,15:30:00,,24.534,0.286,0,0.306,1170,1.18,1.28,Sep 1170 Puts,,,0.85
RUT 17V1170,3.34,0.3,3.34,3.34,4.2,0.26,P,-5.876,0.08,O,3.87,3.34,0,0.036,3.04,132,0.003,0.255,171020,,170817,-14.784,0.097,-13.113,15:30:00,,67.633,0.251,0,0.255,1170,3.87,3.86,Oct 1170 Puts,,2,3.6
RUT 17W1170,-1,,,,7,0.246,P,-8.29,0.092,O,6.6,,0,0.044,,3,-0.006,0.242,171117,,170817,-30.235,0.097,-13.367,15:30:00,,105.435,0.239,0,0.243,1170,6.6,6.64,Nov 1170 Puts,,,6.2
RUT 17X1170,-1,,,,10,0.238,P,-10.344,0.098,O,9.6,,0,0.051,,245,-0.003,0.235,171215,,170817,-49.582,0.097,-13.325,15:30:00,,141.569,0.232,0.002,0.235,1170,9.6,9.63,Dec 1170 Puts,,,9.2
RUT 17H1180,-1,,,,203.2,,C,100,0,O,197.55,,0,0,,,0.005,,170818,,170817,3.231,0.097,-3.386,15:30:00,,0,,1,0.137,1180,0.95,196.57,Aug 1180 Calls,,,191.9
RUT 17I1180,-1,,,,200.2,,C,96.025,0.069,O,197.7,,0,0.14,,12,-0.001,,170915,,170817,89.105,0.097,-21.391,15:30:00,,33.366,,1,0.319,1180,1.1,197.85,Sep 1180 Calls,,,195.2
RUT 17J1180,-1,,,,201.9,,C,92.467,0.093,O,199.85,,0,0.143,,4,-0.002,,171020,,170817,187.304,0.097,-20.156,15:30:00,,81.891,,1,0.265,1180,3.25,200.27,Oct 1180 Calls,,,197.8
RUT 17K1180,-1,,,,204.7,,C,89.932,0.102,O,202.55,,0,0.147,,,-0.002,,171117,,170817,259.432,0.097,-19.783,15:30:00,,121.691,,0.999,0.251,1180,5.95,202.91,Nov 1180 Calls,,,200.4
RUT 17L1180,-1,,,,207,0.25,C,87.81,0.106,O,205.25,,0,0.151,,,-0.003,0.239,171215,,170817,327.397,0.097,-18.782,15:30:00,,159.107,0.228,0.997,0.243,1180,8.65,205.78,Dec 1180 Calls,,,203.5
RUT 17T1180,-1,,,,1.15,,P,0,0,O,1.15,,0,0,,553,,,170818,,170817,0,0.097,0,15:30:00,,0,,0,0.137,1180,1.15,0,Aug 1180 Puts,,,
RUT 17U1180,-1,,,,1.65,0.306,P,-3.035,0.06,O,1.3,,0,0.025,,390,-0.071,0.294,170915,,170817,-3.42,0.097,-12.558,15:30:00,,26.762,0.278,0,0.297,1180,1.3,1.4,Sep 1180 Puts,,,0.95
RUT 17V1180,-1,,,,4.6,0.255,P,-6.487,0.088,O,4.3,,0,0.036,,80,0.014,0.251,171020,,170817,-16.318,0.097,-14.041,15:30:00,,73.05,0.247,0,0.25,1180,4.3,4.24,Oct 1180 Puts,,,4
RUT 17W1180,-1,,,,7.6,0.241,P,-9.054,0.1,O,7.2,,0,0.044,,8,-0.006,0.238,171117,,170817,-33.023,0.097,-14.017,15:30:00,,112.602,0.234,0.001,0.238,1180,7.2,7.24,Nov 1180 Puts,,,6.8
RUT 17X1180,-1,,,,10.8,0.234,P,-11.19,0.105,O,10.4,,0,0.051,,25,-0.002,0.231,171215,,170817,-53.641,0.097,-13.858,15:30:00,,149.799,0.228,0.003,0.231,1180,10.4,10.42,Dec 1180 Puts,,,10
RUT 17H1190,-1,,,,193.2,,C,100,0,O,187.55,,0,0,,1,0.005,,170818,,170817,3.258,0.097,-3.414,15:30:00,,0,,1,0.137,1190,0.95,186.57,Aug 1190 Calls,,,181.9
RUT 17I1190,-1,,,,189.7,,C,95.653,0.077,O,187.2,,0,0.133,,,-0.004,,170915,,170817,89.482,0.097,-22.157,15:30:00,,35.868,,1,0.309,1190,0.6,188.01,Sep 1190 Calls,,,184.7
RUT 17J1190,-1,,,,192.7,,C,91.79,0.102,O,190.75,,0,0.137,,,0,,171020,,170817,187.349,0.097,-20.881,15:30:00,,87.403,,1,0.259,1190,4.15,190.73,Oct 1190 Calls,,,188.8
RUT 17K1190,-1,,,,195.5,,C,89.113,0.11,O,193.6,,0,0.141,,1,0,,171117,,170817,258.952,0.097,-20.398,15:30:00,,128.766,,0.999,0.246,1190,7,193.61,Nov 1190 Calls,,,191.7
RUT 17L1190,-1,,,,197.9,0.246,C,86.925,0.114,O,196.2,,0,0.145,,21,-0.002,0.235,171215,,170817,326.42,0.097,-19.338,15:30:00,,167.046,0.225,0.995,0.238,1190,9.6,196.66,Dec 1190 Calls,,,194.5
RUT 17T1190,,,,,,,P,0,0,O,0,,0,0,,,,,170818,,,0,0.097,0,,,0,,0,0.137,1190,,0,Aug 1190 Puts,,,
RUT 17U1190,-1,,,,1.7,0.294,P,-3.381,0.067,O,1.45,,0,0.025,,626,-0.052,0.285,170915,,170817,-3.808,0.097,-13.439,15:30:00,,29.257,0.276,0,0.288,1190,1.45,1.53,Sep 1190 Puts,,,1.2
RUT 17V1190,4.06,0.36,4.06,4.04,5,0.249,P,-7.17,0.097,O,4.57,4.06,0,0.036,3.7,283,-0.021,0.243,171020,,170817,-18.032,0.097,-14.386,15:30:00,,78.895,0.239,0,0.245,1190,4.57,4.67,Oct 1190 Puts,,3,4.2
RUT 17W1190,-1,,,,8.3,0.237,P,-9.893,0.108,O,7.9,,0,0.044,,10,-0.001,0.234,171117,,170817,-36.081,0.097,-14.765,15:30:00,,120.176,0.231,0.001,0.234,1190,7.9,7.91,Nov 1190 Puts,,,7.5
RUT 17X1190,-1,,,,11.7,0.23,P,-12.107,0.113,O,11.3,,0,0.051,,113,0.002,0.228,171215,,170817,-58.038,0.097,-14.397,15:30:00,,158.376,0.225,0.005,0.228,1190,11.3,11.28,Dec 1190 Puts,,,10.9
RUT 17H1200,-1,,,,183.2,,C,100,0,O,177.55,,0,0,,38,0.006,,170818,,170817,3.285,0.097,-3.443,15:30:00,,0,,1,0.137,1200,0.95,176.57,Aug 1200 Calls,,,171.9
RUT 17I1200,-1,,,,179.9,,C,95.231,0.086,O,177.6,,0,0.126,,116,-0.003,,170915,,170817,89.801,0.097,-22.98,15:30:00,,38.642,,1,0.299,1200,1,178.18,Sep 1200 Calls,,,175.3
RUT 17J1200,-1,,,,182.9,,C,91.038,0.112,O,180.9,,0,0.13,,,-0.002,,171020,,170817,187.208,0.097,-21.631,15:30:00,,93.311,,1,0.252,1200,4.3,181.23,Oct 1200 Calls,,,178.9
RUT 17K1200,-1,,,,185.7,0.251,C,88.219,0.119,O,183.85,,0,0.135,,,-0.003,0.237,171117,,170817,258.198,0.097,-20.37,15:30:00,,136.201,0.222,0.997,0.241,1200,7.25,184.37,Nov 1200 Calls,,,182
RUT 17L1200,-1,,,,188.8,0.241,C,85.97,0.121,O,187,,0,0.14,,1452,-0.003,0.23,171215,,170817,325.107,0.097,-19.753,15:30:00,,175.286,0.22,0.993,0.234,1200,10.4,187.62,Dec 1200 Calls,,,185.2
RUT 17T1200,-1,,,,0.2,,P,0,0,O,0.2,,0,0,,,,,170818,,170817,0,0.097,0,15:30:00,,0,,0,0.137,1200,0.2,0,Aug 1200 Puts,,,
RUT 17U1200,1.71,0.26,1.71,1.57,1.9,0.286,P,-3.781,0.076,O,1.58,1.71,0,0.024,1.45,17157,-0.065,0.276,170915,,170817,-4.256,0.097,-14.187,15:30:00,,32.055,0.265,0,0.28,1200,1.58,1.69,Sep 1200 Puts,,32,1.25
RUT 17V1200,-1,,,,5.5,0.244,P,-7.932,0.107,O,5.2,,0,0.035,,314,0.01,0.24,171020,,170817,-19.946,0.097,-15.576,15:30:00,,85.193,0.237,0,0.24,1200,5.2,5.15,Oct 1200 Puts,,,4.9
RUT 17W1200,-1,,,,9.1,0.233,P,-10.812,0.117,O,8.7,,0,0.044,,60,0.007,0.23,171117,,170817,-39.435,0.097,-15.531,15:30:00,,128.157,0.227,0.003,0.23,1200,8.7,8.64,Nov 1200 Puts,,,8.3
RUT 17X1200,-1,,,,12.6,0.226,P,-13.099,0.121,O,12.25,,0,0.051,,1447,0.002,0.224,171215,,170817,-62.799,0.097,-14.94,15:30:00,,167.288,0.222,0.007,0.224,1200,12.25,12.22,Dec 1200 Puts,,,11.9
RUT 17H1210,-1,,,,173.2,,C,100,0,O,167.55,,0,0,,6,0.006,,170818,,170817,3.313,0.097,-3.472,15:30:00,,0,,1,0.137,1210,0.95,166.57,Aug 1210 Calls,,,161.9
RUT 17I1210,-1,,,,171.2,,C,94.748,0.096,O,168.75,,0,0.119,,10,0.002,,170915,,170817,90.053,0.097,-23.866,15:30:00,,41.725,,1,0.289,1210,2.15,168.38,Sep 1210 Calls,,,166.3
RUT 17J1210,-1,,,,173,,C,90.204,0.122,O,171.05,,0,0.124,,18,-0.004,,171020,,170817,186.86,0.097,-22.406,15:30:00,,99.633,,0.999,0.246,1210,4.45,171.79,Oct 1210 Calls,,,169.1
RUT 17K1210,-1,,,,176.7,0.246,C,87.243,0.129,O,174.85,,0,0.129,,,-0.002,0.233,171117,,170817,257.145,0.097,-21.241,15:30:00,,143.996,0.22,0.996,0.236,1210,8.25,175.19,Nov 1210 Calls,,,173
RUT 17L1210,-1,,,,180.4,0.239,C,84.94,0.13,O,178.7,,0,0.134,,,0,0.23,171215,,170817,323.429,0.097,-20.739,15:30:00,,183.817,0.221,0.989,0.23,1210,12.1,178.65,Dec 1210 Calls,,,177
RUT 17T1210,-1,,,,0.05,,P,0,0,O,0.03,,0,0,,323,,,170818,,170817,0,0.097,0,15:30:00,,0,,0,0.137,1210,0.03,0,Aug 1210 Puts,,,
RUT 17U1210,-1,,,,2.1,0.277,P,-4.243,0.086,O,1.75,,0,0.024,,665,-0.059,0.267,170915,,170817,-4.774,0.097,-15.116,15:30:00,,35.199,0.256,0,0.271,1210,1.75,1.86,Sep 1210 Puts,,,1.4
RUT 17V1210,5.14,0.08,5.14,5.14,6.1,0.239,P,-8.784,0.118,O,5.77,5.14,0,0.035,5.06,460,0.016,0.235,171020,,170817,-22.086,0.097,-16.536,15:30:00,,91.962,0.232,0.001,0.234,1210,5.77,5.68,Oct 1210 Puts,,5,5.5
RUT 17W1210,-1,,,,9.9,0.229,P,-11.82,0.127,O,9.5,,0,0.044,,63,0.005,0.226,171117,,170817,-43.111,0.097,-16.229,15:30:00,,136.54,0.223,0.004,0.226,1210,9.5,9.45,Nov 1210 Puts,,,9.1
RUT 17X1210,-1,,,,13.6,0.222,P,-14.172,0.13,O,13.25,,0,0.051,,26,0.001,0.22,171215,,170817,-67.951,0.097,-15.483,15:30:00,,176.515,0.218,0.011,0.22,1210,13.25,13.24,Dec 1210 Puts,,,12.9
RUT 17H1220,-1,,,,163.3,,C,100,0,O,157.6,,0,0,,31,0.007,,170818,,170817,3.34,0.097,-3.5,15:30:00,,0,,1,0.137,1220,1,156.57,Aug 1220 Calls,,,151.9
RUT 17I1220,-1,,,,160.7,,C,94.194,0.108,O,158.3,,0,0.112,,3,-0.002,,170915,,170817,90.226,0.097,-24.818,15:30:00,,45.157,,1,0.279,1220,1.7,158.61,Sep 1220 Calls,,,155.9
RUT 17J1220,-1,,,,164.2,,C,89.277,0.134,O,162.05,,0,0.118,,17,-0.002,,171020,,170817,186.277,0.097,-23.202,15:30:00,,106.385,,0.998,0.24,1220,5.45,162.41,Oct 1220 Calls,,,159.9
RUT 17K1220,-1,,,,167.7,0.241,C,86.178,0.139,O,166.3,,0,0.123,,3,0.001,0.232,171117,,170817,255.765,0.097,-22.534,15:30:00,,152.144,0.223,0.993,0.231,1220,9.7,166.1,Nov 1220 Calls,,,164.9
RUT 17L1220,-1,,,,171,0.232,C,83.829,0.139,O,169.25,,0,0.128,,3,-0.003,0.223,171215,,170817,321.359,0.097,-20.859,15:30:00,,192.618,0.213,0.984,0.225,1220,12.65,169.76,Dec 1220 Calls,,,167.5
RUT 17T1220,-1,,,,3.8,,P,0,0,O,3.8,,0,0,,656,,,170818,,170817,0,0.097,0,15:30:00,,0,,0,0.137,1220,3.8,0,Aug 1220 Puts,,,
RUT 17U1220,-1,,,,2.35,0.269,P,-4.78,0.098,O,2,,0,0.024,,1143,-0.034,0.26,170915,,170817,-5.375,0.097,-16.485,15:30:00,,38.735,0.251,0,0.262,1220,2,2.07,Sep 1220 Puts,,,1.65
RUT 17V1220,-1,,,,6.7,0.233,P,-9.737,0.131,O,6.4,,0,0.035,,474,0.017,0.23,171020,,170817,-24.479,0.097,-17.434,15:30:00,,99.219,0.227,0.002,0.229,1220,6.4,6.29,Oct 1220 Puts,,,6.1
RUT 17W1220,-1,,,,10.8,0.225,P,-12.923,0.138,O,10.4,,0,0.044,,65,0.005,0.222,171117,,170817,-47.138,0.097,-16.934,15:30:00,,145.313,0.219,0.007,0.222,1220,10.4,10.35,Nov 1220 Puts,,,10
RUT 17X1220,-1,,,,14.9,0.219,P,-15.332,0.139,O,14.45,,0,0.051,,331,0.007,0.217,171215,,170817,-73.522,0.097,-16.094,15:30:00,,186.032,0.214,0.016,0.216,1220,14.45,14.35,Dec 1220 Puts,,,14
RUT 17H1230,-1,,,,153.3,,C,100,0,O,147.6,,0,0,,6,0.007,,170818,,170817,3.367,0.097,-3.529,15:30:00,,0,,1,0.137,1230,1,146.57,Aug 1230 Calls,,,141.9
RUT 17I1230,-1,,,,151.4,,C,93.557,0.121,O,149.3,,0,0.106,,6,0.003,,170915,,170817,90.304,0.097,-25.841,15:30:00,,48.983,,1,0.269,1230,2.7,148.86,Sep 1230 Calls,,,147.2
RUT 17J1230,-1,,,,154.3,0.245,C,88.245,0.146,O,152.45,,0,0.112,,,-0.004,0.229,171020,,170817,185.433,0.097,-22.922,15:30:00,,113.578,0.211,0.997,0.234,1230,5.85,153.09,Oct 1230 Calls,,,150.6
