Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1248.3,-3.4,1254.4,1246.5,,, ,1,0,I,1248.3,1252.4,0,,1251.7,,,,,,160906,,0.08,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16U1030,-1,,,,,,P,-0.218,0.008,O,-1,,0,0.015,,1370,,,160916,,160906,-0.076,0.08,-2.428,15:30:00,,1.428,,0,0.411,1030,,0.06,Sep 1030 Puts,,,
RUT 16V1030,-1,,,,1.55,0.296,P,-2.941,0.052,O,1.48,,0,0.031,,324,-0.026,0.293,161021,,160906,-4.693,0.08,-9.224,15:30:00,,29.425,0.291,0,0.295,1030,1.48,1.52,Oct 1030 Puts,,,1.4
RUT 16W1030,-1,,,,4,0.28,P,-5.722,0.074,O,3.9,,0,0.042,,55,-0.02,0.278,161118,,160906,-14.993,0.08,-11.865,15:30:00,,64.071,0.276,0,0.279,1030,3.9,3.98,Nov 1030 Puts,,,3.8
RUT 16X1030,-1,,,,7.5,0.276,P,-8.461,0.086,O,7.1,,0,0.052,,269,-0.038,0.272,161216,,160906,-31.043,0.08,-13.238,15:30:00,,101.589,0.268,0,0.275,1030,7.1,7.38,Dec 1030 Puts,,,6.7
RUT 17O1030,-1,,,,18,0.258,P,-13.766,0.096,O,17.3,,0,0.076,,23,-0.005,0.255,170317,,160906,-98.371,0.08,-12.842,15:30:00,,197.605,0.251,0.001,0.255,1030,17.3,17.38,Mar17 1030 Puts,,,16.6
RUT 16U1040,-1,,,,,,P,-0.252,0.01,O,-1,,0,0.015,,937,,,160916,,160906,-0.088,0.08,-2.695,15:30:00,,1.632,,0,0.397,1040,,0.06,Sep 1040 Puts,,,
RUT 16V1040,-1,,,,1.75,0.29,P,-3.331,0.059,O,1.68,,0,0.031,,592,-0.018,0.288,161021,,160906,-5.315,0.08,-10.089,15:30:00,,32.609,0.285,0,0.289,1040,1.68,1.71,Oct 1040 Puts,,,1.6
RUT 16W1040,-1,,,,4.5,0.275,P,-6.335,0.082,O,4.4,,0,0.042,,38,0,0.274,161118,,160906,-16.598,0.08,-12.842,15:30:00,,69.37,0.272,0,0.274,1040,4.4,4.4,Nov 1040 Puts,,,4.3
RUT 16X1040,-1,,,,8.1,0.271,P,-9.167,0.094,O,7.7,,0,0.052,,179,-0.033,0.267,161216,,160906,-33.624,0.08,-13.861,15:30:00,,107.829,0.263,0,0.269,1040,7.7,7.96,Dec 1040 Puts,,,7.3
RUT 17O1040,-1,,,,19.3,0.255,P,-14.673,0.102,O,18.55,,0,0.076,,49,0,0.252,170317,,160906,-104.86,0.08,-13.269,15:30:00,,206.294,0.248,0.001,0.252,1040,18.55,18.55,Mar17 1040 Puts,,,17.8
RUT 16U1050,0.05,-0.03,0.05,0.05,0.15,,P,-0.294,0.011,O,0.07,0.05,0,0.014,0.08,6063,,,160916,,160906,-0.102,0.08,-3.007,15:30:00,,1.875,,0,0.383,1050,0.07,0.07,Sep 1050 Puts,,10,
RUT 16V1050,1.69,-0.21,1.69,1.69,1.95,0.283,P,-3.778,0.067,O,1.89,1.69,0,0.031,1.9,658,-0.021,0.281,161021,,160906,-6.027,0.08,-10.953,15:30:00,,36.15,0.28,0,0.282,1050,1.89,1.93,Oct 1050 Puts,,5,1.85
RUT 16W1050,4.42,-0.44,4.42,4.42,4.9,0.269,P,-7.016,0.09,O,4.83,4.42,0,0.042,4.86,1103,-0.008,0.268,161118,,160906,-18.384,0.08,-13.565,15:30:00,,75.066,0.268,0,0.269,1050,4.83,4.87,Nov 1050 Puts,,1,4.8
RUT 16X1050,-1,,,,8.6,0.264,P,-9.938,0.101,O,8.3,,0,0.052,,2525,-0.035,0.262,161216,,160906,-36.442,0.08,-14.433,15:30:00,,114.414,0.259,0,0.264,1050,8.3,8.6,Dec 1050 Puts,,,8
RUT 17O1050,-1,,,,20.4,0.251,P,-15.634,0.108,O,19.75,,0,0.076,,346,-0.002,0.248,170317,,160906,-111.748,0.08,-13.642,15:30:00,,215.161,0.245,0.002,0.248,1050,19.75,19.79,Mar17 1050 Puts,,,19.1
RUT 16I1060,-1,,,,190.6,,C,98.597,0.038,O,188.55,,0,0.148,,289,0.002,,160916,,160906,28.527,0.08,-15.966,15:30:00,,7.418,,1,0.457,1060,0.25,188.22,Sep 1060 Calls,,,186.5
RUT 16J1060,-1,,,,190.4,,C,92.685,0.096,O,188.4,,0,0.15,,3,-0.012,,161021,,160906,118.724,0.08,-22.868,15:30:00,,60.892,,1,0.33,1060,0.1,190.76,Oct 1060 Calls,,,186.4
RUT 16K1060,-1,,,,191.8,,C,90.153,0.107,O,189.95,,0,0.154,,,-0.012,,161118,,160906,185.667,0.08,-20.097,15:30:00,,96.728,,1,0.293,1060,1.65,192.35,Nov 1060 Calls,,,188.1
RUT 16L1060,-1,,,,194.5,,C,88.079,0.111,O,192.8,,0,0.157,,4,-0.007,,161216,,160906,248.856,0.08,-18.424,15:30:00,,130.321,,1,0.274,1060,4.5,194.07,Dec 1060 Calls,,,191.1
RUT 17C1060,-1,,,,202.2,0.256,C,82.737,0.113,O,200.65,,0,0.17,,,-0.004,0.249,170317,,160906,431.889,0.08,-15.665,15:30:00,,229.375,0.242,0.996,0.253,1060,12.35,201.46,Mar17 1060 Calls,,,199.1
RUT 16U1060,-1,,,,0.15,,P,-0.346,0.014,O,0.08,,0,0.014,,2138,,,160916,,160906,-0.12,0.08,-3.374,15:30:00,,2.168,,0,0.369,1060,0.08,0.08,Sep 1060 Puts,,,
RUT 16V1060,2.2,0.04,2.2,1.94,2.25,0.277,P,-4.291,0.076,O,2.18,2.2,0,0.031,2.16,1355,-0.005,0.276,161021,,160906,-6.845,0.08,-12.057,15:30:00,,40.083,0.274,0,0.276,1060,2.18,2.19,Oct 1060 Puts,,52,2.1
RUT 16W1060,-1,,,,5.7,0.268,P,-7.775,0.099,O,5.5,,0,0.042,,5,0.02,0.265,161118,,160906,-20.371,0.08,-14.715,15:30:00,,81.176,0.263,0,0.264,1060,5.5,5.39,Nov 1060 Puts,,,5.3
RUT 16X1060,-1,,,,9.5,0.26,P,-10.78,0.11,O,9.25,,0,0.052,,2452,-0.004,0.258,161216,,160906,-39.52,0.08,-15.3,15:30:00,,121.347,0.256,0,0.259,1060,9.25,9.29,Dec 1060 Puts,,,9
RUT 17O1060,-1,,,,21.8,0.248,P,-16.652,0.114,O,21.1,,0,0.077,,3,0,0.245,170317,,160906,-119.044,0.08,-14.008,15:30:00,,224.17,0.242,0.004,0.245,1060,21.1,21.11,Mar17 1060 Puts,,,20.4
RUT 16I1070,-1,,,,180.6,,C,98.448,0.043,O,178.55,,0,0.14,,617,0.002,,160916,,160906,28.749,0.08,-16.752,15:30:00,,8.092,,1,0.438,1070,0.25,178.25,Sep 1070 Calls,,,176.5
RUT 16J1070,-1,,,,180.7,,C,92.118,0.105,O,178.7,,0,0.143,,4,-0.013,,161021,,160906,119.053,0.08,-23.43,15:30:00,,64.446,,1,0.32,1070,0.4,181.04,Oct 1070 Calls,,,176.7
RUT 16K1070,-1,,,,183,,C,89.393,0.115,O,181.2,,0,0.147,,,-0.009,,161118,,160906,185.673,0.08,-20.648,15:30:00,,102.096,,1,0.285,1070,2.9,182.87,Nov 1070 Calls,,,179.4
RUT 16L1070,-1,,,,185.3,,C,87.197,0.12,O,183.65,,0,0.15,,103,-0.006,,161216,,160906,248.388,0.08,-18.92,15:30:00,,136.991,,1,0.268,1070,5.35,184.82,Dec 1070 Calls,,,182
RUT 17C1070,-1,,,,193.6,0.252,C,81.708,0.119,O,192.05,,0,0.164,,,-0.004,0.245,170317,,160906,429.766,0.08,-16.018,15:30:00,,237.883,0.239,0.994,0.248,1070,13.75,192.81,Mar17 1070 Calls,,,190.5
RUT 16U1070,0.15,0.05,0.15,0.15,0.15,,P,-0.41,0.017,O,0.08,0.15,0,0.014,0.1,2725,,,160916,,160906,-0.142,0.08,-3.808,15:30:00,,2.523,,0,0.355,1070,0.08,0.09,Sep 1070 Puts,,20,
RUT 16V1070,2.64,0.14,2.65,2.22,2.55,0.271,P,-4.882,0.086,O,2.48,2.22,0,0.03,2.5,1377,0,0.269,161021,,160906,-7.786,0.08,-13.079,15:30:00,,44.446,0.267,0,0.269,1070,2.48,2.48,Oct 1070 Puts,,147,2.4
RUT 16W1070,-1,,,,6.1,0.26,P,-8.619,0.109,O,6,,0,0.042,,1112,0.005,0.259,161118,,160906,-22.582,0.08,-15.432,15:30:00,,87.712,0.258,0,0.259,1070,6,5.97,Nov 1070 Puts,,,5.9
RUT 16X1070,-1,,,,10.4,0.256,P,-11.698,0.119,O,10,,0,0.052,,154,-0.006,0.253,161216,,160906,-42.881,0.08,-15.901,15:30:00,,128.631,0.25,0,0.254,1070,10,10.06,Dec 1070 Puts,,,9.6
RUT 17O1070,-1,,,,23.2,0.244,P,-17.73,0.12,O,22.55,,0,0.077,,5,0.001,0.241,170317,,160906,-126.769,0.08,-14.365,15:30:00,,233.297,0.239,0.006,0.241,1070,22.55,22.52,Mar17 1070 Puts,,,21.9
RUT 16I1080,-1,,,,170.6,,C,98.273,0.049,O,168.55,,0,0.132,,342,0.002,,160916,,160906,28.962,0.08,-17.638,15:30:00,,8.868,,1,0.42,1080,0.25,168.29,Sep 1080 Calls,,,166.5
RUT 16J1080,-1,,,,170.4,,C,91.486,0.115,O,168.5,,0,0.136,,3,-0.017,,161021,,160906,119.276,0.08,-24.021,15:30:00,,68.303,,1,0.309,1080,0.2,171.35,Oct 1080 Calls,,,166.6
RUT 16K1080,-1,,,,172.9,,C,88.556,0.125,O,171.25,,0,0.14,,,-0.013,,161118,,160906,185.48,0.08,-21.213,15:30:00,,107.8,,1,0.278,1080,2.95,173.45,Nov 1080 Calls,,,169.6
RUT 16L1080,-1,,,,176.2,,C,86.237,0.129,O,174.4,,0,0.144,,414,-0.007,,161216,,160906,247.635,0.08,-19.419,15:30:00,,143.968,,1,0.262,1080,6.1,175.64,Dec 1080 Calls,,,172.6
RUT 17C1080,-1,,,,185.2,0.248,C,80.618,0.125,O,183.7,,0,0.159,,4,-0.003,0.242,170317,,160906,427.194,0.08,-16.413,15:30:00,,246.511,0.236,0.991,0.244,1080,15.4,184.24,Mar17 1080 Calls,,,182.2
RUT 16U1080,0.14,-0.01,0.19,0.14,0.15,,P,-0.489,0.02,O,0.08,0.14,0,0.013,0.15,3457,,,160916,,160906,-0.17,0.08,-4.323,15:30:00,,2.957,,0,0.342,1080,0.08,0.11,Sep 1080 Puts,,8,
RUT 16V1080,2.99,0.19,3,2.51,2.9,0.265,P,-5.561,0.098,O,2.83,2.51,0,0.03,2.8,1660,0.004,0.263,161021,,160906,-8.868,0.08,-14.182,15:30:00,,49.276,0.262,0,0.263,1080,2.83,2.82,Oct 1080 Puts,,114,2.75
RUT 16W1080,6.52,-0.68,6.63,6.3,6.7,0.255,P,-9.557,0.12,O,6.6,6.63,0,0.042,7.2,93,-0.005,0.253,161118,,160906,-25.041,0.08,-16.174,15:30:00,,94.68,0.252,0,0.254,1080,6.6,6.63,Nov 1080 Puts,,97,6.5
RUT 16X1080,-1,,,,11.3,0.252,P,-12.702,0.128,O,10.9,,0,0.052,,609,0.001,0.249,161216,,160906,-46.551,0.08,-16.582,15:30:00,,136.261,0.246,0,0.249,1080,10.9,10.89,Dec 1080 Puts,,,10.5
