Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,,,,,,, ,1,0,I,0,1137.9,0,,,,,,,,160526,,0.121,,,,,,,,,,,RUT Index,0,,
RUT 16R930,,,,,,0.348,P,-0.469,0.015,O,0,,0,0.019,,,,0.345,160617,,160526,-0.33,0.121,-4.09,,,3.86,0.339,0,0.325,930,0.23,0.14,Jun 930 Puts,,,
RUT 16S930,,,,,,0.29,P,-2.478,0.048,O,0,1.18,0,0.031,,,0.026,0.288,160715,,160526,-4.017,0.121,-7.006,,,24.595,0.286,0,0.287,930,1.2,1.17,Jul 930 Puts,,,
RUT 16T930,,,,,,0.277,P,-5.638,0.076,O,0,3.98,0,0.044,,,0.026,0.276,160819,,160526,-15.765,0.121,-10.117,,,62.444,0.274,0,0.274,930,3.9,3.8,Aug 930 Puts,,,
RUT 16U930,,,,,,0.271,P,-7.933,0.087,O,0,,0,0.054,,,0.011,0.27,160916,,160526,-29.788,0.121,-11.106,,,93.518,0.269,0.002,0.269,930,6.55,6.48,Sep 930 Puts,,,
RUT 16X930,,,,,,0.265,P,-13.479,0.099,O,0,,0,0.08,,,0.004,0.261,161216,,160526,-93.876,0.121,-11.527,,,183.294,0.257,0.015,0.261,930,16.4,16.34,Dec 930 Puts,,,
RUT 16R940,,,,,,0.34,P,-0.563,0.018,O,0,,0,0.019,,,0.562,0.332,160617,,160526,-0.396,0.121,-4.342,,,4.539,0.323,0,0.316,940,0.25,0.16,Jun 940 Puts,,,
RUT 16S940,,,,,,0.286,P,-2.852,0.055,O,0,,0,0.031,,,0.067,0.283,160715,,160526,-4.621,0.121,-7.95,,,27.647,0.281,0,0.28,940,1.43,1.34,Jul 940 Puts,,,
RUT 16T940,,,,,,0.272,P,-6.297,0.084,O,0,,0,0.044,,,0.012,0.27,160819,,160526,-17.607,0.121,-10.766,,,68.075,0.269,0.001,0.269,940,4.3,4.25,Aug 940 Puts,,,
RUT 16U940,,,,,,0.266,P,-8.715,0.095,O,0,,0,0.054,,,0.011,0.265,160916,,160526,-32.729,0.121,-11.716,,,100.356,0.264,0.003,0.264,940,7.2,7.12,Sep 940 Puts,,,
RUT 16X940,,,,,,0.261,P,-14.432,0.105,O,0,,0,0.08,,,0.004,0.257,161216,,160526,-100.531,0.121,-11.9,,,191.983,0.253,0.02,0.257,940,17.6,17.53,Dec 940 Puts,,,
RUT 16R950,,,,,,0.323,P,-0.679,0.022,O,0,,0,0.019,,,0.474,0.32,160617,,160526,-0.477,0.121,-4.718,,,5.357,0.316,0,0.306,950,0.28,0.19,Jun 950 Puts,,,
RUT 16S950,,,,,,0.279,P,-3.286,0.064,O,0,1.58,0,0.031,,,0.052,0.276,160715,,160526,-5.324,0.121,-8.669,,,31.084,0.274,0,0.274,950,1.62,1.54,Jul 950 Puts,,,
RUT 16T950,,,,,,0.266,P,-7.033,0.093,O,0,,0,0.044,,,0.011,0.265,160819,,160526,-19.667,0.121,-11.448,,,74.14,0.264,0.001,0.264,950,4.8,4.75,Aug 950 Puts,,,
RUT 16U950,,,,,,0.262,P,-9.574,0.104,O,0,,0,0.054,,,0.014,0.261,160916,,160526,-35.958,0.121,-12.344,,,107.577,0.259,0.004,0.26,950,7.95,7.84,Sep 950 Puts,,,
RUT 16X950,,,,,,0.258,P,-15.446,0.111,O,0,,0,0.08,,,0.005,0.254,161216,,160526,-107.619,0.121,-12.27,,,200.859,0.25,0.027,0.253,950,18.9,18.81,Dec 950 Puts,,,
RUT 16F960,,,,,,,C,98.539,0.04,O,0,,0,0.155,,,0,,160617,,160526,56.783,0.121,-7.921,,,10.434,,1,0.328,960,-0.9,180.89,Jun 960 Calls,,,
RUT 16G960,,,,,,,C,94.245,0.09,O,0,,0,0.156,,,-0.008,,160715,,160526,121.958,0.121,-15.238,,,48.745,,1,0.304,960,-1,182.1,Jul 960 Calls,,,
RUT 16H960,,,,,,,C,91.463,0.106,O,0,,0,0.159,,,-0.003,,160819,,160526,199.286,0.121,-14.164,,,85.839,,0.998,0.269,960,0.8,182.97,Aug 960 Calls,,,
RUT 16I960,,,,,,,C,89.041,0.114,O,0,,0,0.162,,,-0.001,,160916,,160526,255.405,0.121,-14.389,,,118.634,,0.994,0.261,960,2.75,184.69,Sep 960 Calls,,,
RUT 16L960,,,,,,0.256,C,83.315,0.118,O,0,,0,0.176,,,-0.003,0.249,161216,,160526,418.291,0.121,-13.658,,,211.213,0.242,0.965,0.252,960,9.3,191.61,Dec 960 Calls,,,
RUT 16R960,,,,,,0.313,P,-0.823,0.027,O,0,,0,0.018,,,0.304,0.307,160617,,160526,-0.578,0.121,-4.988,,,6.345,0.3,0,0.297,960,0.3,0.23,Jun 960 Puts,,,
RUT 16S960,,,,,,0.273,P,-3.792,0.073,O,0,1.8,0,0.031,,,0.045,0.27,160715,,160526,-6.143,0.121,-9.455,,,34.947,0.267,0,0.268,960,1.85,1.77,Jul 960 Puts,,,
RUT 16T960,,,,,,0.262,P,-7.855,0.103,O,0,5.64,0,0.044,,,0.009,0.26,160819,,160526,-21.968,0.121,-12.228,,,80.653,0.258,0.002,0.259,960,5.36,5.31,Aug 960 Puts,,,
RUT 16U960,,,,,,0.258,P,-10.516,0.113,O,0,,0,0.054,,,0.015,0.257,160916,,160526,-39.5,0.121,-12.988,,,115.177,0.256,0.006,0.256,960,8.75,8.62,Sep 960 Puts,,,
RUT 16X960,,,,,,0.254,P,-16.522,0.118,O,0,,0,0.081,,,0.001,0.25,161216,,160526,-115.148,0.121,-12.589,,,209.879,0.246,0.035,0.25,960,20.2,20.17,Dec 960 Puts,,,
RUT 16F970,,,,,,,C,98.301,0.048,O,0,,0,0.146,,,0,,160617,,160526,57.218,0.121,-8.686,,,11.872,,1,0.317,970,-0.7,170.96,Jun 970 Calls,,,
RUT 16G970,,,,,,,C,93.652,0.1,O,0,,0,0.148,,,-0.008,,160715,,160526,122.364,0.121,-15.942,,,52.625,,1,0.295,970,-0.7,172.39,Jul 970 Calls,,,
RUT 16H970,,,,,,,C,90.59,0.116,O,0,,0,0.151,,,-0.002,,160819,,160526,199.167,0.121,-14.865,,,92.267,,0.997,0.263,970,1.45,173.58,Aug 970 Calls,,,
RUT 16I970,,,,,,,C,88.065,0.123,O,0,,0,0.155,,,-0.003,,160916,,160526,254.828,0.121,-14.954,,,126.042,,0.99,0.256,970,3.3,175.5,Sep 970 Calls,,,
RUT 16L970,,,,,,0.254,C,82.194,0.125,O,0,,0,0.17,,,-0.001,0.247,161216,,160526,416.02,0.121,-14.18,,,220.13,0.241,0.956,0.248,970,11.15,183.05,Dec 970 Calls,,,
RUT 16R970,,,,,,0.302,P,-1.002,0.033,O,0,0.32,0,0.018,,,0.25,0.296,160617,,160526,-0.704,0.121,-5.57,,,7.541,0.29,0,0.288,970,0.35,0.28,Jun 970 Puts,,,
RUT 16S970,,,,,,0.264,P,-4.381,0.084,O,0,2.12,0,0.031,,,0.024,0.263,160715,,160526,-7.098,0.121,-10.31,,,39.282,0.261,0,0.261,970,2.1,2.05,Jul 970 Puts,,,
RUT 16T970,,,,,,0.258,P,-8.773,0.114,O,0,,0,0.045,,,0.019,0.256,160819,,160526,-24.538,0.121,-13.109,,,87.621,0.254,0.003,0.255,970,6.05,5.94,Aug 970 Puts,,,
RUT 16U970,,,,,,0.254,P,-11.547,0.123,O,0,,0,0.054,,,0.017,0.253,160916,,160526,-43.382,0.121,-13.707,,,123.147,0.251,0.01,0.251,970,9.65,9.49,Sep 970 Puts,,,
RUT 16X970,,,,,,0.25,P,-17.662,0.125,O,0,,0,0.081,,,0.006,0.247,161216,,160526,-123.134,0.121,-12.987,,,219.011,0.244,0.044,0.246,970,21.75,21.62,Dec 970 Puts,,,
RUT 16F980,,,,,,,C,98.015,0.056,O,0,,0,0.138,,,0.002,,160617,,160526,57.618,0.121,-9.556,,,13.557,,1,0.306,980,-0.3,161.05,Jun 980 Calls,,,
RUT 16G980,,,,,,,C,92.979,0.112,O,0,,0,0.14,,,-0.007,,160715,,160526,122.641,0.121,-16.69,,,56.885,,1,0.286,980,-0.1,162.71,Jul 980 Calls,,,
RUT 16H980,,,,,,,C,89.62,0.128,O,0,,0,0.144,,,-0.002,,160819,,160526,198.777,0.121,-15.588,,,99.115,,0.995,0.257,980,2.25,164.26,Aug 980 Calls,,,
RUT 16I980,,,,,,0.257,C,86.997,0.134,O,0,,0,0.148,,,-0.002,0.248,160916,,160526,253.905,0.121,-15.215,,,133.799,0.24,0.986,0.251,980,4.35,166.39,Sep 980 Calls,,,
RUT 16L980,,,,,,0.249,C,81.003,0.132,O,0,,0,0.164,,,-0.001,0.243,161216,,160526,413.256,0.121,-14.513,,,229.154,0.238,0.944,0.244,980,12.65,174.59,Dec 980 Calls,,,
RUT 16R980,,,,,,0.29,P,-1.227,0.041,O,0,0.45,0,0.018,,,0.176,0.285,160617,,160526,-0.863,0.121,-6.179,,,8.992,0.28,0,0.279,980,0.4,0.34,Jun 980 Puts,,,
RUT 16S980,,,,,,0.258,P,-5.068,0.097,O,0,2.43,0,0.031,,,0.021,0.256,160715,,160526,-8.21,0.121,-11.238,,,44.133,0.255,0,0.255,980,2.42,2.37,Jul 980 Puts,,,
RUT 16T980,,,,,,0.253,P,-9.796,0.126,O,0,,0,0.045,,,0.029,0.252,160819,,160526,-27.406,0.121,-14.094,,,95.047,0.25,0.005,0.25,980,6.85,6.66,Aug 980 Puts,,,
RUT 16U980,,,,,,0.249,P,-12.676,0.133,O,0,,0,0.054,,,0.014,0.248,160916,,160526,-47.633,0.121,-14.312,,,131.471,0.247,0.014,0.247,980,10.6,10.45,Sep 980 Puts,,,
RUT 16X980,,,,,,0.246,P,-18.87,0.132,O,0,,0,0.081,,,0.003,0.243,161216,,160526,-131.6,0.121,-13.329,,,228.221,0.24,0.056,0.243,980,23.25,23.17,Dec 980 Puts,,,
RUT 16F990,,,,,,,C,97.666,0.067,O,0,,0,0.129,,,-0.001,,160617,,160526,57.976,0.121,-10.546,,,15.538,,1,0.295,990,-0.7,151.15,Jun 990 Calls,,,
RUT 16G990,,,,,,,C,92.213,0.125,O,0,,0,0.132,,,-0.012,,160715,,160526,122.767,0.121,-17.482,,,61.56,,0.999,0.277,990,-0.5,153.08,Jul 990 Calls,,,
RUT 16H990,,,,,,,C,88.543,0.141,O,0,153.26,0,0.136,,,-0.002,,160819,,160526,198.084,0.121,-16.331,,,106.386,,0.991,0.251,990,2.93,155.01,Aug 990 Calls,,,
RUT 16I990,,,,,,0.252,C,85.83,0.145,O,0,155.7,0,0.141,,,-0.002,0.244,160916,,160526,252.605,0.121,-15.913,,,141.891,0.237,0.979,0.246,990,5.43,157.37,Sep 990 Calls,,,
RUT 16L990,,,,,,0.245,C,79.74,0.139,O,0,,0,0.158,,,-0.001,0.24,161216,,160526,409.974,0.121,-14.88,,,238.246,0.235,0.93,0.241,990,14.4,166.24,Dec 990 Calls,,,
RUT 16R990,,,,,,0.282,P,-1.511,0.05,O,0,0.55,0,0.018,,,0.22,0.278,160617,,160526,-1.062,0.121,-7.299,,,10.756,0.274,0,0.27,990,0.5,0.41,Jun 990 Puts,,,
RUT 16S990,,,,,,0.252,P,-5.869,0.112,O,0,,0,0.031,,,0.033,0.251,160715,,160526,-9.507,0.121,-12.487,,,49.545,0.249,0.001,0.249,990,2.83,2.74,Jul 990 Puts,,,
RUT 16T990,,,,,,0.249,P,-10.936,0.139,O,0,,0,0.045,,,0.012,0.246,160819,,160526,-30.601,0.121,-14.825,,,102.925,0.244,0.009,0.245,990,7.55,7.46,Aug 990 Puts,,,
RUT 16U990,,,,,,0.245,P,-13.909,0.145,O,0,,0,0.055,,,0.017,0.244,160916,,160526,-52.282,0.121,-15.046,,,140.124,0.243,0.021,0.243,990,11.7,11.51,Sep 990 Puts,,,
RUT 16X990,,,,,,0.243,P,-20.149,0.139,O,0,,0,0.082,,,0.007,0.24,161216,,160526,-140.567,0.121,-13.656,,,237.472,0.237,0.07,0.239,990,25,24.83,Dec 990 Puts,,,
RUT 16F1000,,,,,,,C,97.241,0.08,O,0,,0,0.12,,,0.004,,160617,,160526,58.279,0.121,-11.674,,,17.874,,1,0.284,1000,0.2,141.27,Jun 1000 Calls,,,
RUT 16G1000,,,,,,,C,91.339,0.14,O,0,,0,0.124,,,-0.01,,160715,,160526,122.717,0.121,-18.317,,,66.688,,0.998,0.268,1000,0.4,143.5,Jul 1000 Calls,,,
