Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1364.1,-0.2,1364.7,1358,,, ,1,0,I,1364.1,1363.8,0,,1364.3,,,,,,170407,,0.114,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17P1130,-1,,,,0.55,0.441,P,-0.415,0.012,O,0.55,,0,0.017,,183,,,170421,,170407,-0.222,0.114,-3.863,15:30:00,,3.299,,0,0.369,1130,0.55,0.13,Apr 1130 Puts,,,
RUT 17Q1130,-1,,,,1.8,0.307,P,-2.558,0.044,O,1.53,,0,0.029,,443,0.133,0.298,170519,,170407,-4.157,0.114,-10.234,15:30:00,,27.695,0.288,0,0.292,1130,1.53,1.35,May 1130 Puts,,,1.25
RUT 17R1130,-1,,,,3.3,0.267,P,-4.484,0.061,O,3,,0,0.037,,79,0,0.262,170616,,170407,-12.248,0.114,-10.301,15:30:00,,56.602,0.256,0,0.262,1130,3,3,Jun 1130 Puts,,,2.7
RUT 17U1130,-1,,,,11.7,0.241,P,-10.193,0.083,O,11.1,,0,0.06,,25,0.001,0.237,170915,,170407,-65.702,0.114,-11.382,15:30:00,,160.828,0.234,0.007,0.237,1130,11.1,11.09,Sep 1130 Puts,,,10.5
RUT 17X1130,-1,,,,21.6,0.236,P,-14.19,0.086,O,20.5,,0,0.08,,27,-0.011,0.232,171215,,170407,-146.358,0.114,-10.873,15:30:00,,252.986,0.227,0.023,0.233,1130,20.5,20.73,Dec 1130 Puts,,,19.4
RUT 17P1140,-1,,,,0.55,0.422,P,-0.478,0.015,O,0.55,,0,0.017,,689,,,170421,,170407,-0.255,0.114,-4.271,15:30:00,,3.741,,0,0.358,1140,0.55,0.15,Apr 1140 Puts,,,
RUT 17Q1140,-1,,,,1.95,0.299,P,-2.878,0.05,O,1.67,,0,0.029,,296,0.106,0.29,170519,,170407,-4.675,0.114,-10.875,15:30:00,,30.546,0.281,0,0.285,1140,1.67,1.51,May 1140 Puts,,,1.4
RUT 17R1140,-1,,,,3.7,0.263,P,-4.968,0.067,O,3.35,,0,0.037,,184,0.012,0.257,170616,,170407,-13.57,0.114,-11.057,15:30:00,,61.441,0.251,0,0.257,1140,3.35,3.31,Jun 1140 Puts,,,3
RUT 17U1140,-1,,,,12.5,0.238,P,-10.959,0.089,O,11.95,,0,0.06,,8,0.001,0.234,170915,,170407,-70.645,0.114,-11.823,15:30:00,,169.441,0.231,0.009,0.234,1140,11.95,11.94,Sep 1140 Puts,,,11.4
RUT 17X1140,-1,,,,23,0.234,P,-15.021,0.09,O,21.75,,0,0.081,,3,-0.011,0.229,171215,,170407,-154.973,0.114,-11.154,15:30:00,,262.816,0.224,0.029,0.23,1140,21.75,22,Dec 1140 Puts,,,20.5
RUT 17P1150,-1,,,,0.6,0.41,P,-0.553,0.017,O,0.4,,0,0.016,,806,1.353,0.387,170421,,170407,-0.295,0.114,-9.914,15:30:00,,4.26,0.355,0,0.348,1150,0.4,0.17,Apr 1150 Puts,,,0.2
RUT 17Q1150,1.7,-0.24,1.82,1.49,1.85,0.284,P,-3.242,0.056,O,1.7,1.75,0,0.029,1.94,696,0.006,0.279,170519,,170407,-5.266,0.114,-10.889,15:30:00,,33.709,0.275,0,0.279,1150,1.7,1.69,May 1150 Puts,,40,1.55
RUT 17R1150,-1,,,,4,0.257,P,-5.509,0.074,O,3.6,,0,0.037,,1508,-0.019,0.251,170616,,170407,-15.045,0.114,-11.543,15:30:00,,66.677,0.245,0,0.252,1150,3.6,3.67,Jun 1150 Puts,,,3.2
RUT 17U1150,-1,,,,13.5,0.235,P,-11.778,0.095,O,12.9,,0,0.06,,3539,0.003,0.231,170915,,170407,-75.944,0.114,-12.269,15:30:00,,178.354,0.228,0.012,0.231,1150,12.9,12.86,Sep 1150 Puts,,,12.3
RUT 17X1150,-1,,,,24.3,0.231,P,-15.897,0.095,O,23.1,,0,0.081,,3596,-0.011,0.227,171215,,170407,-164.058,0.114,-11.432,15:30:00,,272.813,0.222,0.035,0.228,1150,23.1,23.35,Dec 1150 Puts,,,21.9
RUT 17D1160,-1,,,,206.3,,C,99.327,0.021,O,204.15,,0,0.148,,12,0,,170421,,170407,44.088,0.114,-8.28,15:30:00,,5.07,,1,0.339,1160,0.05,204.08,Apr 1160 Calls,,,202
RUT 17E1160,-1,,,,207.4,,C,95.784,0.068,O,205.4,,0,0.147,,12,-0.002,,170519,,170407,126.379,0.114,-16.627,15:30:00,,41.745,,1,0.284,1160,1.3,205.82,May 1160 Calls,,,203.4
RUT 17F1160,-1,,,,208.6,,C,93.552,0.084,O,206.75,,0,0.149,,20,-0.004,,170616,,170407,204.257,0.114,-16.23,15:30:00,,75.394,,0.999,0.252,1160,2.65,207.58,Jun 1160 Calls,,,204.9
RUT 17I1160,-1,,,,218.9,0.241,C,87.679,0.101,O,215.45,,0,0.16,,,-0.001,0.223,170915,,170407,429.49,0.114,-15.469,15:30:00,,184.101,0.203,0.984,0.225,1160,11.35,215.76,Sep 1160 Calls,,,212
RUT 17L1160,-1,,,,229.8,0.234,C,83.634,0.1,O,225.65,,0,0.174,,,-0.002,0.219,171215,,170407,625.078,0.114,-14.939,15:30:00,,278.042,0.203,0.957,0.22,1160,21.55,226.08,Dec 1160 Calls,,,221.5
