Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1419.6,4.8,1420.2,1415.2,,, ,1,0,I,1419.6,1416.8,0,,1414.8,,,,,,170912,,0.087,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17U1180,-1,,,,0.2,0.82,P,-0.261,0.008,O,0.2,,0,0.015,,520,,,170915,,170912,-0.031,0.087,-6.882,15:30:00,,1.044,,0,0.739,1180,0.2,0.08,Sep 1180 Puts,,,
RUT 17V1180,-1,,,,1.05,0.288,P,-1.959,0.037,O,0.88,,0,0.026,,656,-0.083,0.28,171020,,170912,-2.985,0.087,-7.321,15:30:00,,21.91,0.271,0,0.284,1180,0.88,0.96,Oct 1180 Puts,,,0.7
RUT 17W1180,2.5,-0.1,2.5,2.5,2.7,0.258,P,-3.875,0.055,O,2.5,2.5,0,0.034,2.6,93,0.012,0.254,171117,,170912,-10.344,0.087,-9.543,15:30:00,,50.843,0.25,0,0.254,1180,2.5,2.47,Nov 1180 Puts,,2,2.3
RUT 17X1180,-1,,,,5.2,0.249,P,-6.407,0.07,O,4.9,,0,0.043,,99,-0.067,0.245,171215,,170912,-24.63,0.087,-11.021,15:30:00,,90.374,0.242,0,0.249,1180,4.9,5.25,Dec 1180 Puts,,,4.6
RUT 18M1180,-1,,,,8.4,0.24,P,-8.474,0.078,O,8.05,,0,0.051,,7,-0.023,0.237,180119,,170912,-45.095,0.087,-11.41,15:30:00,,130.839,0.234,0,0.238,1180,8.05,8.24,Jan18 1180 Puts,,,7.7
RUT 17U1190,-1,,,,0.2,0.786,P,-0.274,0.009,O,0.2,,0,0.015,,1032,,,170915,,170912,-0.033,0.087,-6.945,15:30:00,,1.091,,0,0.709,1190,0.2,0.08,Sep 1190 Puts,,,
RUT 17V1190,1.04,0.11,1.04,1.04,1.2,0.282,P,-2.164,0.041,O,1.03,1.04,0,0.025,0.93,814,-0.019,0.276,171020,,170912,-3.296,0.087,-8.277,15:30:00,,23.836,0.267,0,0.276,1190,1.03,1.05,Oct 1190 Puts,,1,0.85
RUT 17W1190,2.75,-0.05,2.75,2.64,2.95,0.253,P,-4.273,0.061,O,2.7,2.64,0,0.033,2.8,86,-0.004,0.249,171117,,170912,-11.405,0.087,-10.043,15:30:00,,55.038,0.244,0,0.249,1190,2.7,2.71,Nov 1190 Puts,,46,2.45
RUT 17X1190,-1,,,,5.6,0.244,P,-6.918,0.076,O,5.3,,0,0.043,,220,-0.059,0.241,171215,,170912,-26.584,0.087,-11.536,15:30:00,,95.892,0.237,0,0.244,1190,5.3,5.63,Dec 1190 Puts,,,5
