Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1095.8,-2.7,1096.7,1090,,, ,1,0,I,1095.8,1093.6,0,,1098.5,,,,,,160322,,0.132,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16P900,0.4,-0.01,0.45,0.4,0.45,0.348,P,-1.056,0.03,O,0.38,0.4,0,0.022,0.41,1397,0.086,0.341,160415,,160322,-0.781,0.132,-5.658,15:30:00,,7.899,0.33,0,0.337,900,0.38,0.35,Apr 900 Puts,,28,0.3
RUT 16Q900,-1,,,,2.7,0.299,P,-4.75,0.075,O,2.6,,0,0.039,,3399,-0.037,0.296,160520,,160322,-8.799,0.132,-10.565,15:30:00,,43.615,0.294,0,0.299,900,2.6,2.7,May 900 Puts,,,2.5
RUT 16R900,5.63,0.13,5.63,5.63,5.5,0.288,P,-7.477,0.093,O,5.36,5.63,0,0.049,5.5,2951,-0.007,0.286,160617,,160322,-20.657,0.132,-12.213,15:30:00,,75.342,0.284,0.001,0.287,900,5.36,5.4,Jun 900 Puts,,18,5.2
RUT 16U900,-1,,,,15.5,0.269,P,-13.511,0.108,O,15.1,,0,0.076,,369,0.013,0.266,160916,,160322,-78.408,0.132,-12.164,15:30:00,,164.57,0.264,0.021,0.265,900,15.1,14.9,Sep 900 Puts,,,14.7
RUT 16X900,-1,,,,27.6,0.269,P,-17.46,0.108,O,25,,0,0.098,,1944,0.002,0.258,161216,,160322,-156.425,0.132,-11.126,15:30:00,,238.136,0.247,0.053,0.258,900,25,24.95,Dec 900 Puts,,,22.4
RUT 16P910,0.49,0.03,0.49,0.49,0.5,0.337,P,-1.252,0.035,O,0.45,0.49,0,0.022,0.46,1681,0.098,0.332,160415,,160322,-0.926,0.132,-6.433,15:30:00,,9.155,0.326,0,0.327,910,0.45,0.41,Apr 910 Puts,,10,0.4
RUT 16Q910,3.1,0.19,3.18,3.08,3.1,0.294,P,-5.36,0.085,O,2.98,3.14,0,0.039,2.91,278,-0.02,0.291,160520,,160322,-9.928,0.132,-11.597,15:30:00,,48.016,0.288,0,0.292,910,2.98,3.04,May 910 Puts,,13,2.85
RUT 16R910,-1,,,,6.1,0.282,P,-8.272,0.102,O,5.9,,0,0.049,,93,-0.01,0.28,160617,,160322,-22.853,0.132,-12.864,15:30:00,,81.328,0.277,0.003,0.281,910,5.9,5.96,Jun 910 Puts,,,5.7
RUT 16U910,-1,,,,16.7,0.265,P,-14.569,0.116,O,16.1,,0,0.076,,25,-0.001,0.262,160916,,160322,-84.575,0.132,-12.522,15:30:00,,173.186,0.258,0.028,0.262,910,16.1,16.12,Sep 910 Puts,,,15.5
