Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1441.8,0,1444.2,1441.2,,, ,1,0,I,1441.8,1444.1,0,,1441.8,,,,,,170720,,0.078,,15:30:00,,,,,,,,,RUT Index,0,146000,
RUT 17S1210,-1,,,,0.05,,P,0,0,O,0.03,,0,0,,978,,,170721,,170720,0,0.078,0,15:30:00,,0,,0,0.114,1210,0.03,0,Jul 1210 Puts,,,
RUT 17T1210,-1,,,,0.75,0.298,P,-1.7,0.035,O,0.53,,0,0.023,,344,-0.303,0.284,170818,,170720,-2.003,0.078,-6.299,15:30:00,,17.238,0.263,0,0.299,1210,0.53,0.76,Aug 1210 Puts,,,0.3
RUT 17U1210,-1,,,,2.05,0.251,P,-3.714,0.056,O,1.88,,0,0.031,,186,-0.157,0.247,170915,,170720,-8.673,0.078,-8.83,15:30:00,,46.378,0.243,0,0.255,1210,1.88,2.23,Sep 1210 Puts,,,1.7
RUT 17X1210,-1,,,,9.1,0.219,P,-9.113,0.083,O,8.75,,0,0.051,,25,-0.018,0.216,171215,,170720,-56.417,0.078,-10.387,15:30:00,,150.182,0.214,0,0.217,1210,8.75,8.91,Dec 1210 Puts,,,8.4
RUT 18O1210,-1,,,,19,0.216,P,-13.617,0.088,O,18.35,,0,0.071,,1,-0.008,0.214,180316,,170720,-139.06,0.078,-10.522,15:30:00,,253.183,0.211,0.003,0.214,1210,18.35,18.49,Mar18 1210 Puts,,,17.7
RUT 17S1220,-1,,,,0.05,,P,0,0,O,0.03,,0,0,,5518,,,170721,,170720,0,0.078,0,15:30:00,,0,,0,0.114,1220,0.03,0,Jul 1220 Puts,,,
RUT 17T1220,-1,,,,0.8,0.289,P,-1.852,0.039,O,0.7,,0,0.023,,649,-0.136,0.283,170818,,170720,-2.18,0.078,-7.85,15:30:00,,18.541,0.277,0,0.29,1220,0.7,0.81,Aug 1220 Puts,,,0.6
RUT 17U1220,-1,,,,2.2,0.245,P,-4.013,0.061,O,2,,0,0.031,,296,-0.156,0.24,170915,,170720,-9.366,0.078,-9.144,15:30:00,,49.4,0.236,0,0.248,1220,2,2.37,Sep 1220 Puts,,,1.8
RUT 17X1220,-1,,,,9.8,0.215,P,-9.789,0.089,O,9.45,,0,0.051,,260,-0.009,0.213,171215,,170720,-60.597,0.078,-10.819,15:30:00,,158.303,0.211,0,0.214,1220,9.45,9.54,Dec 1220 Puts,,,9.1
