Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1134.9,-5.4,1140.1,1130.7,,, ,1,0,I,1134.9,1138.6,0,,1140.3,,,,,,160429,,0.092,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16Q940,-1,,,,0.4,0.352,P,-0.801,0.024,O,0.33,,0,0.02,,856,0.375,0.343,160520,,160429,-0.536,0.092,-5.698,15:30:00,,6.016,0.331,0,0.33,940,0.33,0.24,May 940 Puts,,,0.25
RUT 16R940,-1,,,,1.85,0.293,P,-3.639,0.066,O,1.78,,0,0.033,,2003,-0.022,0.29,160617,,160429,-5.763,0.092,-9.532,15:30:00,,33.251,0.288,0,0.292,940,1.78,1.82,Jun 940 Puts,,,1.7
RUT 16S940,-1,,,,4.5,0.281,P,-6.607,0.089,O,4.4,,0,0.044,,84,-0.005,0.279,160715,,160429,-16.651,0.092,-12.01,15:30:00,,66.903,0.278,0,0.279,940,4.4,4.42,Jul 940 Puts,,,4.3
RUT 16U940,-1,,,,12.1,0.271,P,-12.342,0.106,O,11.9,,0,0.068,,85,-0.058,0.27,160916,,160429,-58.04,0.092,-13.298,15:30:00,,142.645,0.268,0.001,0.275,940,11.9,12.63,Sep 940 Puts,,,11.7
RUT 16X940,-1,,,,24.6,0.269,P,-16.85,0.107,O,22.8,,0,0.092,,95,-0.024,0.261,161216,,160429,-133.994,0.092,-12.368,15:30:00,,224.764,0.253,0.007,0.264,940,22.8,23.35,Dec 940 Puts,,,21
RUT 16Q950,-1,,,,0.45,0.34,P,-0.965,0.03,O,0.38,,0,0.02,,2082,0.31,0.332,160520,,160429,-0.645,0.092,-6.335,15:30:00,,7.085,0.322,0,0.321,950,0.38,0.29,May 950 Puts,,,0.3
RUT 16R950,-1,,,,2.1,0.286,P,-4.152,0.075,O,2.03,,0,0.033,,4356,-0.019,0.284,160617,,160429,-6.575,0.092,-10.453,15:30:00,,37.015,0.282,0,0.285,950,2.03,2.07,Jun 950 Puts,,,1.95
RUT 16S950,-1,,,,5.1,0.277,P,-7.371,0.098,O,4.95,,0,0.044,,69,0.004,0.275,160715,,160429,-18.576,0.092,-12.886,15:30:00,,72.764,0.273,0,0.274,950,4.95,4.93,Jul 950 Puts,,,4.8
RUT 16U950,-1,,,,13,0.266,P,-13.233,0.114,O,12.8,,0,0.067,,694,-0.049,0.264,160916,,160429,-62.201,0.092,-13.732,15:30:00,,149.709,0.263,0.001,0.269,950,12.8,13.46,Sep 950 Puts,,,12.6
