Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
03/02/2016,19/02/2016,800,Put,0.3,-0.646,0.021,3.792,-6.781
03/02/2016,19/02/2016,810,Put,0.38,-0.841,0.027,4.781,-8.168
03/02/2016,19/02/2016,820,Put,0.45,-1.094,0.035,6.011,-9.3
03/02/2016,19/02/2016,830,Call,159.9,98.701,0.042,6.975,-8.363
03/02/2016,19/02/2016,830,Put,0.49,-1.42,0.044,7.534,-9.84
03/02/2016,19/02/2016,840,Call,150,98.317,0.053,8.713,-10.177
03/02/2016,19/02/2016,840,Put,0.63,-1.841,0.057,9.405,-11.948
03/02/2016,19/02/2016,850,Call,139.75,97.822,0.068,10.845,-12.362
03/02/2016,19/02/2016,850,Put,0.76,-2.382,0.072,11.689,-13.658
03/02/2016,19/02/2016,860,Call,129.25,97.185,0.086,13.442,-14.971
03/02/2016,19/02/2016,860,Put,1.02,-3.073,0.091,14.452,-16.987
03/02/2016,19/02/2016,870,Call,120.45,96.369,0.109,16.576,-18.056
03/02/2016,19/02/2016,870,Put,1.25,-3.952,0.114,17.761,-19.592
03/02/2016,19/02/2016,880,Call,110.95,95.331,0.137,20.317,-21.658
03/02/2016,19/02/2016,880,Put,1.56,-5.065,0.143,21.675,-22.797
03/02/2016,19/02/2016,890,Call,101.1,94.014,0.171,24.728,-25.805
03/02/2016,19/02/2016,890,Put,1.97,-6.462,0.177,26.244,-26.556
03/02/2016,19/02/2016,900,Call,92,92.359,0.211,29.847,-30.496
03/02/2016,19/02/2016,900,Put,2.59,-8.204,0.217,31.488,-31.736
03/02/2016,19/02/2016,910,Call,82.8,90.293,0.259,35.679,-35.691
03/02/2016,19/02/2016,910,Put,3.3,-10.355,0.264,37.393,-36.709
03/02/2016,19/02/2016,920,Call,73.8,87.741,0.314,42.174,-41.296
03/02/2016,19/02/2016,920,Put,4.13,-12.984,0.317,43.888,-41.428
03/02/2016,19/02/2016,930,Call,65.1,84.623,0.376,49.208,-47.145
03/02/2016,19/02/2016,930,Put,5.57,-16.159,0.375,50.83,-48.946
03/02/2016,19/02/2016,940,Call,56.75,80.863,0.444,56.561,-51.456
03/02/2016,19/02/2016,940,Put,7.09,-19.944,0.439,57.989,-54.589
