Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
15/03/2017,17/03/2017,1120,Put,0,0,0,0,0
15/03/2017,17/03/2017,1130,Put,0,0,0,0,0
15/03/2017,17/03/2017,1140,Put,0,0,0,0,0
15/03/2017,17/03/2017,1150,Call,0,100,0,0,-2.29
15/03/2017,17/03/2017,1150,Put,0,0,0,0,0
15/03/2017,17/03/2017,1160,Call,0,100,0,0,-2.31
15/03/2017,17/03/2017,1160,Put,0,0,0,0,0
15/03/2017,17/03/2017,1170,Call,0,100,0,0,-2.33
15/03/2017,17/03/2017,1170,Put,0,0,0,0,0
15/03/2017,17/03/2017,1180,Call,0,100,0,0,-2.35
15/03/2017,17/03/2017,1180,Put,0,0,0,0,0
15/03/2017,17/03/2017,1190,Call,0,100,0,0,-2.37
15/03/2017,17/03/2017,1190,Put,0,0,0,0,0
15/03/2017,17/03/2017,1200,Call,0,100,0,0,-2.39
15/03/2017,17/03/2017,1200,Put,0,0,0,0,0
15/03/2017,17/03/2017,1210,Call,0,100,0,0,-2.409
15/03/2017,17/03/2017,1210,Put,0,0,0,0,0
15/03/2017,17/03/2017,1220,Call,0,100,0,0,-2.429
15/03/2017,17/03/2017,1220,Put,0,0,0,0,0
15/03/2017,17/03/2017,1230,Call,0,100,0,0,-2.449
15/03/2017,17/03/2017,1230,Put,0,0,0,0,0
15/03/2017,17/03/2017,1240,Call,0,100,0,0,-2.469
15/03/2017,17/03/2017,1240,Put,0,0,0,0,0
15/03/2017,17/03/2017,1250,Call,0,100,0,0,-2.489
15/03/2017,17/03/2017,1250,Put,0,0,0,0,0
15/03/2017,17/03/2017,1260,Call,0,100,0,0,-2.509
15/03/2017,17/03/2017,1260,Put,0,0,0,0,0
15/03/2017,17/03/2017,1270,Call,0,100,0,0,-2.529
15/03/2017,17/03/2017,1270,Put,0,0,0,0,0
15/03/2017,17/03/2017,1280,Call,0,100,0,0,-2.549
15/03/2017,17/03/2017,1280,Put,0,0,0,0,0
15/03/2017,17/03/2017,1290,Call,0,100,0,0,-2.569
15/03/2017,17/03/2017,1290,Put,0,0,0,0,0
15/03/2017,17/03/2017,1300,Call,0,100,0,0.001,-2.589
15/03/2017,17/03/2017,1300,Put,0,0,0,0.001,-0.001
