Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
11/02/2016,19/02/2016,750,Put,0.15,-0.132,0.006,0.615,-1.585
11/02/2016,19/02/2016,760,Put,0.13,-0.183,0.008,0.828,-2.124
11/02/2016,19/02/2016,770,Call,179.1,98.887,0.033,4.128,-14.567
11/02/2016,19/02/2016,770,Put,0.22,-0.254,0.011,1.115,-9.545
11/02/2016,19/02/2016,780,Call,169.45,98.67,0.04,4.816,-16.552
11/02/2016,19/02/2016,780,Put,0.22,-0.353,0.015,1.5,-9.477
11/02/2016,19/02/2016,790,Call,158.6,98.402,0.048,5.638,-18.867
11/02/2016,19/02/2016,790,Put,0.22,-0.492,0.021,2.014,-9.392
11/02/2016,19/02/2016,800,Call,148.75,98.071,0.059,6.62,-21.568
11/02/2016,19/02/2016,800,Put,0.33,-0.684,0.029,2.698,-13.141
11/02/2016,19/02/2016,810,Call,138.7,97.659,0.071,7.797,-24.721
11/02/2016,19/02/2016,810,Put,0.4,-0.95,0.039,3.602,-15.305
11/02/2016,19/02/2016,820,Call,129.8,97.144,0.088,9.207,-28.4
11/02/2016,19/02/2016,820,Put,0.48,-1.319,0.053,4.789,-17.577
11/02/2016,19/02/2016,830,Call,118.95,96.497,0.108,10.897,-32.685
11/02/2016,19/02/2016,830,Put,0.6,-1.828,0.072,6.332,-20.927
11/02/2016,19/02/2016,840,Call,109.15,95.681,0.132,12.92,-37.659
11/02/2016,19/02/2016,840,Put,0.78,-2.525,0.098,8.316,-25.453
11/02/2016,19/02/2016,850,Call,99.55,94.649,0.164,15.333,-43.403
11/02/2016,19/02/2016,850,Put,0.95,-3.475,0.131,10.833,-29.284
11/02/2016,19/02/2016,855,Call,94.8,94.033,0.182,16.705,-46.585
11/02/2016,19/02/2016,855,Put,1.05,-4.069,0.151,12.32,-31.439
11/02/2016,19/02/2016,860,Call,90.55,93.339,0.202,18.198,-49.983
11/02/2016,19/02/2016,860,Put,1.15,-4.758,0.173,13.972,-33.294
11/02/2016,19/02/2016,865,Call,85.1,92.556,0.225,19.819,-53.597
11/02/2016,19/02/2016,865,Put,1.43,-5.555,0.198,15.8,-38.987
11/02/2016,19/02/2016,870,Call,80.7,91.673,0.25,21.572,-57.429
11/02/2016,19/02/2016,870,Put,1.63,-6.474,0.227,17.808,-42.536
11/02/2016,19/02/2016,875,Call,75.95,90.677,0.278,23.465,-61.471
11/02/2016,19/02/2016,875,Put,1.88,-7.531,0.258,20.001,-46.719
11/02/2016,19/02/2016,880,Call,71.5,89.553,0.308,25.499,-65.711
11/02/2016,19/02/2016,880,Put,2.2,-8.742,0.293,22.377,-51.776
11/02/2016,19/02/2016,885,Call,66.55,88.286,0.342,27.675,-70.129
11/02/2016,19/02/2016,885,Put,2.55,-10.125,0.331,24.931,-56.539
11/02/2016,19/02/2016,890,Call,62.9,86.858,0.379,29.989,-74.694
11/02/2016,19/02/2016,890,Put,3,-11.696,0.373,27.65,-62.37
