Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
21/08/2017,15/09/2017,1130,Put,0.7,-1.391,0.031,12.643,-9.104
21/08/2017,15/09/2017,1140,Put,0.78,-1.585,0.036,14.144,-9.836
21/08/2017,15/09/2017,1150,Put,0.88,-1.812,0.042,15.857,-10.729
21/08/2017,15/09/2017,1160,Call,194,98.174,0.044,15.963,-12.237
21/08/2017,15/09/2017,1160,Put,0.95,-2.079,0.048,17.815,-11.258
21/08/2017,15/09/2017,1170,Call,183.6,97.866,0.052,18.221,-13.268
21/08/2017,15/09/2017,1170,Put,1.05,-2.393,0.056,20.056,-12.03
21/08/2017,15/09/2017,1180,Call,173.55,97.498,0.061,20.828,-14.424
21/08/2017,15/09/2017,1180,Put,1.2,-2.764,0.065,22.621,-13.189
21/08/2017,15/09/2017,1190,Call,163.55,97.057,0.072,23.837,-15.718
21/08/2017,15/09/2017,1190,Put,1.3,-3.203,0.075,25.561,-13.923
21/08/2017,15/09/2017,1200,Call,153.75,96.53,0.084,27.307,-17.167
21/08/2017,15/09/2017,1200,Put,1.45,-3.726,0.088,28.931,-14.844
21/08/2017,15/09/2017,1210,Call,144.35,95.896,0.099,31.303,-18.783
21/08/2017,15/09/2017,1210,Put,1.65,-4.348,0.103,32.792,-16.225
21/08/2017,15/09/2017,1220,Call,134.65,95.133,0.117,35.895,-20.58
21/08/2017,15/09/2017,1220,Put,1.92,-5.093,0.12,37.209,-17.88
21/08/2017,15/09/2017,1230,Call,125.2,94.214,0.139,41.153,-22.568
21/08/2017,15/09/2017,1230,Put,2.23,-5.985,0.141,42.255,-19.566
21/08/2017,15/09/2017,1240,Call,115.6,93.106,0.164,47.148,-24.754
21/08/2017,15/09/2017,1240,Put,2.58,-7.057,0.165,48,-21.265
21/08/2017,15/09/2017,1250,Call,106.05,91.769,0.193,53.942,-27.134
21/08/2017,15/09/2017,1250,Put,3.04,-8.347,0.194,54.51,-23.416
21/08/2017,15/09/2017,1260,Call,96.6,90.158,0.228,61.578,-30.49
21/08/2017,15/09/2017,1260,Put,3.66,-9.9,0.228,61.84,-26.049
21/08/2017,15/09/2017,1270,Call,86.9,88.217,0.268,70.069,-31.119
21/08/2017,15/09/2017,1270,Put,4.32,-11.773,0.268,70.024,-28.358
21/08/2017,15/09/2017,1280,Call,77.85,85.883,0.314,79.379,-34.249
21/08/2017,15/09/2017,1280,Put,5.23,-14.048,0.313,79.119,-31.147
21/08/2017,15/09/2017,1290,Call,69.25,83.089,0.365,89.396,-38.093
21/08/2017,15/09/2017,1290,Put,6.3,-16.81,0.366,89.055,-33.884
21/08/2017,15/09/2017,1300,Call,60.7,79.759,0.423,99.903,-41.187
21/08/2017,15/09/2017,1300,Put,7.65,-20.139,0.423,99.603,-36.619
21/08/2017,15/09/2017,1310,Call,52.45,75.804,0.485,110.576,-43.904
21/08/2017,15/09/2017,1310,Put,9.38,-24.111,0.486,110.364,-39.354
21/08/2017,15/09/2017,1320,Call,44.45,71.14,0.549,120.887,-45.794
21/08/2017,15/09/2017,1320,Put,11.47,-28.787,0.55,120.745,-41.553
21/08/2017,15/09/2017,1330,Call,37.25,65.739,0.61,130.024,-47.846
21/08/2017,15/09/2017,1330,Put,13.96,-34.2,0.613,129.937,-42.826
21/08/2017,15/09/2017,1340,Call,30.3,59.62,0.664,136.994,-48.265
21/08/2017,15/09/2017,1340,Put,17.06,-40.337,0.668,136.958,-43.499
21/08/2017,15/09/2017,1350,Call,23.94,52.873,0.704,140.732,-47.406
21/08/2017,15/09/2017,1350,Put,21.29,-47.118,0.709,140.73,-43.843
21/08/2017,15/09/2017,1360,Call,18.66,45.666,0.723,140.271,-45.909
21/08/2017,15/09/2017,1360,Put,25.26,-54.386,0.729,140.251,-40.802
21/08/2017,15/09/2017,1370,Call,14.05,38.246,0.716,134.972,-42.862
21/08/2017,15/09/2017,1370,Put,30.85,-61.9,0.723,134.818,-38.031
21/08/2017,15/09/2017,1380,Call,10.12,30.922,0.68,124.752,-38.206
21/08/2017,15/09/2017,1380,Put,37.07,-69.351,0.687,124.272,-33.654
21/08/2017,15/09/2017,1390,Call,6.99,24.027,0.616,110.217,-32.353
21/08/2017,15/09/2017,1390,Put,43.61,-76.393,0.621,109.169,-26.716
21/08/2017,15/09/2017,1400,Call,4.68,17.864,0.53,92.654,-26.472
21/08/2017,15/09/2017,1400,Put,51.26,-82.698,0.531,90.817,-20.205
21/08/2017,15/09/2017,1410,Call,2.89,12.66,0.431,73.814,-19.893
21/08/2017,15/09/2017,1410,Put,59.93,-88.011,0.427,71.081,-15.532
21/08/2017,15/09/2017,1420,Call,1.75,8.523,0.331,55.542,-14.558
21/08/2017,15/09/2017,1420,Put,68.7,-92.22,0.32,51.893,-9.579
21/08/2017,15/09/2017,1430,Call,1.07,5.437,0.238,39.377,-10.371
21/08/2017,15/09/2017,1430,Put,77.94,-95.323,0.221,34.975,-4.725
21/08/2017,15/09/2017,1440,Call,0.55,3.281,0.161,26.267,-6.381
21/08/2017,15/09/2017,1440,Put,87.54,-97.427,0.139,21.514,-1.569
21/08/2017,15/09/2017,1450,Call,0.35,1.871,0.102,16.463,-4.557
21/08/2017,15/09/2017,1450,Put,97.16,-98.722,0.079,11.919,2.375
21/08/2017,15/09/2017,1460,Call,0.28,0.998,0.061,9.618,-3.823
21/08/2017,15/09/2017,1460,Put,107.45,-99.436,0.04,5.856,3.191
21/08/2017,15/09/2017,1470,Call,0.22,0.495,0.033,5.206,-3.244
21/08/2017,15/09/2017,1470,Put,117.95,-99.783,0.017,2.506,3.967
21/08/2017,15/09/2017,1480,Call,0.26,0.227,0.017,2.597,-0.569
21/08/2017,15/09/2017,1480,Put,129.5,-99.929,0.007,0.914,4.329
21/08/2017,15/09/2017,1490,Call,0.27,0.095,0.008,1.187,-0.25
21/08/2017,15/09/2017,1490,Put,139.25,-99.981,0.002,0.278,4.484
21/08/2017,15/09/2017,1500,Call,0.22,0.037,0.003,0.493,-0.099
21/08/2017,15/09/2017,1500,Put,147.5,-99.996,0.001,0.068,4.552
21/08/2017,15/09/2017,1510,Call,0.2,0.013,0.001,0.185,-0.036
21/08/2017,15/09/2017,1510,Put,157.5,-99.999,0,0.013,4.591
21/08/2017,15/09/2017,1520,Call,0.2,0.004,0,0.063,-0.011
21/08/2017,15/09/2017,1520,Put,169.05,-100,0,0.002,4.623
21/08/2017,15/09/2017,1530,Call,0.08,0.001,0,0.019,-0.003
21/08/2017,15/09/2017,1530,Put,179,-100,0,0,4.654
21/08/2017,15/09/2017,1540,Call,0.08,0,0,0.005,-0.001
21/08/2017,15/09/2017,1540,Put,186.8,-100,0,0,4.684
21/08/2017,15/09/2017,1550,Call,0.08,0,0,0.001,0
21/08/2017,15/09/2017,1550,Put,196.65,-100,0,0,4.715
21/08/2017,15/09/2017,1560,Call,0.08,0,0,0,0
21/08/2017,15/09/2017,1560,Put,206.8,-100,0,0,4.745
21/08/2017,15/09/2017,1570,Call,0.08,0,0,0,0
21/08/2017,15/09/2017,1570,Put,216.8,-100,0,0,4.776
21/08/2017,15/09/2017,1580,Call,0.05,0,0,0,0
21/08/2017,15/09/2017,1580,Put,227.4,-100,0,0,4.806
21/08/2017,15/09/2017,1590,Call,0.05,0,0,0,0
21/08/2017,15/09/2017,1590,Put,236.75,-100,0,0,4.836
21/08/2017,15/09/2017,1600,Put,246.6,-100,0,0,4.867
21/08/2017,20/10/2017,1130,Put,2.77,-4.496,0.064,52.069,-11.145
21/08/2017,20/10/2017,1140,Put,3.16,-5.008,0.071,56.765,-12.176
21/08/2017,20/10/2017,1150,Put,3.55,-5.584,0.079,61.864,-13.106
21/08/2017,20/10/2017,1160,Call,196.05,93.291,0.091,71.366,-18.758
21/08/2017,20/10/2017,1160,Put,3.9,-6.229,0.088,67.391,-13.827
21/08/2017,20/10/2017,1170,Call,186.65,92.559,0.1,77.264,-19.713
21/08/2017,20/10/2017,1170,Put,4.36,-6.953,0.098,73.368,-14.857
21/08/2017,20/10/2017,1180,Call,177.5,91.741,0.111,83.603,-20.71
21/08/2017,20/10/2017,1180,Put,4.86,-7.765,0.108,79.815,-15.753
21/08/2017,20/10/2017,1190,Call,166.95,90.827,0.122,90.397,-21.745
