Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
09/03/2017,17/03/2017,1130,Put,0.2,-0.135,0.005,0.908,-1.894
09/03/2017,17/03/2017,1140,Put,0.3,-0.157,0.006,1.038,-2.114
09/03/2017,17/03/2017,1150,Put,0.3,-0.183,0.007,1.193,-2.37
09/03/2017,17/03/2017,1160,Call,207.2,99.998,0,0.02,-2.363
09/03/2017,17/03/2017,1160,Put,-1,-0.214,0.008,1.379,-2.672
09/03/2017,17/03/2017,1170,Call,197.4,99.996,0,0.032,-2.395
09/03/2017,17/03/2017,1170,Put,0.35,-0.253,0.01,1.604,-3.029
09/03/2017,17/03/2017,1180,Call,187.4,99.994,0,0.05,-2.434
09/03/2017,17/03/2017,1180,Put,0.35,-0.301,0.012,1.877,-3.454
09/03/2017,17/03/2017,1190,Call,177.35,99.99,0.001,0.079,-2.484
09/03/2017,17/03/2017,1190,Put,0.13,-0.361,0.015,2.211,-3.962
09/03/2017,17/03/2017,1200,Call,167.45,99.984,0.001,0.126,-2.553
09/03/2017,17/03/2017,1200,Put,0.25,-0.437,0.019,2.623,-10.516
09/03/2017,17/03/2017,1210,Call,157.45,99.974,0.002,0.201,-2.651
09/03/2017,17/03/2017,1210,Put,0.3,-0.534,0.023,3.134,-12.202
09/03/2017,17/03/2017,1220,Call,147.55,99.957,0.003,0.322,-2.797
09/03/2017,17/03/2017,1220,Put,0.28,-0.658,0.029,3.773,-6.218
09/03/2017,17/03/2017,1230,Call,137.73,99.927,0.005,0.518,-3.02
09/03/2017,17/03/2017,1230,Put,0.3,-0.82,0.037,4.578,-7.328
09/03/2017,17/03/2017,1240,Call,127.6,99.878,0.009,0.835,-3.368
09/03/2017,17/03/2017,1240,Put,0.55,-1.033,0.047,5.6,-8.697
09/03/2017,17/03/2017,1250,Call,117.72,99.794,0.015,1.344,-3.916
09/03/2017,17/03/2017,1250,Put,0.4,-1.315,0.06,6.905,-14.879
09/03/2017,17/03/2017,1260,Call,107.7,99.651,0.025,2.158,-4.78
09/03/2017,17/03/2017,1260,Put,0.37,-1.694,0.078,8.583,-13.762
09/03/2017,17/03/2017,1270,Call,97.62,99.409,0.041,3.448,-6.134
09/03/2017,17/03/2017,1270,Put,0.45,-2.211,0.103,10.754,-15.967
09/03/2017,17/03/2017,1280,Call,87.9,99.002,0.068,5.46,-8.229
09/03/2017,17/03/2017,1280,Put,0.55,-2.921,0.137,13.572,-18.312
09/03/2017,17/03/2017,1290,Call,77.88,98.322,0.109,8.541,-11.411
09/03/2017,17/03/2017,1290,Put,0.7,-3.909,0.183,17.238,-21.815
09/03/2017,17/03/2017,1300,Call,68.29,97.201,0.174,13.133,-16.104
09/03/2017,17/03/2017,1300,Put,0.96,-5.299,0.247,21.998,-27.101
09/03/2017,17/03/2017,1310,Call,58.52,95.386,0.272,19.734,-22.761
09/03/2017,17/03/2017,1310,Put,1.27,-7.271,0.335,28.13,-32.543
09/03/2017,17/03/2017,1320,Call,49.29,92.522,0.411,28.766,-30.888
09/03/2017,17/03/2017,1320,Put,1.82,-10.087,0.455,35.904,-40.838
09/03/2017,17/03/2017,1330,Call,39.94,88.146,0.599,40.318,-40.116
09/03/2017,17/03/2017,1330,Put,2.77,-14.285,0.614,45.82,-51.776
09/03/2017,17/03/2017,1340,Call,31.49,81.737,0.831,53.744,-56.475
09/03/2017,17/03/2017,1340,Put,4.19,-20.463,0.81,57.57,-63.49
09/03/2017,17/03/2017,1350,Call,23.6,72.738,1.078,67.34,-69.089
09/03/2017,17/03/2017,1350,Put,6.44,-28.985,1.013,69.344,-74.883
09/03/2017,17/03/2017,1360,Call,16.78,61.164,1.274,77.602,-77.809
09/03/2017,17/03/2017,1360,Put,9.48,-39.71,1.17,78.079,-81.064
09/03/2017,17/03/2017,1370,Call,11.1,47.979,1.345,80.664,-78.567
09/03/2017,17/03/2017,1370,Put,13.93,-51.759,1.225,80.689,-82.27
09/03/2017,17/03/2017,1380,Call,6.85,34.866,1.256,74.924,-71.17
09/03/2017,17/03/2017,1380,Put,19.71,-63.689,1.154,75.994,-76.049
09/03/2017,17/03/2017,1390,Call,4,23.521,1.04,62.358,-57.889
09/03/2017,17/03/2017,1390,Put,26.66,-74.095,0.985,65.632,-63.451
09/03/2017,17/03/2017,1400,Call,2.18,14.906,0.776,47.181,-42.273
09/03/2017,17/03/2017,1400,Put,34.99,-82.192,0.775,52.905,-52.248
09/03/2017,17/03/2017,1410,Call,1.17,9.056,0.534,33.226,-28.687
09/03/2017,17/03/2017,1410,Put,43.67,-88.093,0.576,40.444,-37.529
09/03/2017,17/03/2017,1420,Call,0.65,5.408,0.349,22.409,-19.021
09/03/2017,17/03/2017,1420,Put,53.18,-92.245,0.41,29.568,-30.884
09/03/2017,17/03/2017,1430,Call,0.3,3.202,0.221,14.695,-10.635
09/03/2017,17/03/2017,1430,Put,62.95,-95.056,0.281,20.853,-19.06
09/03/2017,17/03/2017,1440,Call,0.27,1.872,0.137,9.389,-9.943
