Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
28/04/2017,19/05/2017,1170,Put,0.38,-0.699,0.018,6.627,-4.675
28/04/2017,19/05/2017,1180,Put,0.23,-0.785,0.021,7.343,-5.039
28/04/2017,19/05/2017,1190,Put,0.65,-0.886,0.024,8.165,-5.446
28/04/2017,19/05/2017,1200,Call,208.15,98.79,0.031,10.7,-10.331
28/04/2017,19/05/2017,1200,Put,0.35,-1.005,0.027,9.112,-5.904
28/04/2017,19/05/2017,1210,Call,198.45,98.636,0.036,11.871,-10.904
28/04/2017,19/05/2017,1210,Put,0.4,-1.145,0.032,10.205,-6.419
28/04/2017,19/05/2017,1220,Call,188.35,98.454,0.041,13.219,-11.544
28/04/2017,19/05/2017,1220,Put,0.43,-1.31,0.037,11.472,-7
28/04/2017,19/05/2017,1230,Call,178.3,98.239,0.047,14.774,-12.259
28/04/2017,19/05/2017,1230,Put,0.5,-1.508,0.043,12.947,-7.824
28/04/2017,19/05/2017,1240,Call,168.45,97.984,0.055,16.577,-13.06
28/04/2017,19/05/2017,1240,Put,0.55,-1.745,0.05,14.671,-8.405
28/04/2017,19/05/2017,1250,Call,158.55,97.678,0.064,18.674,-13.961
28/04/2017,19/05/2017,1250,Put,0.63,-2.032,0.059,16.692,-9.255
28/04/2017,19/05/2017,1260,Call,149.2,97.31,0.076,21.122,-14.976
28/04/2017,19/05/2017,1260,Put,0.73,-2.379,0.07,19.069,-10.223
28/04/2017,19/05/2017,1270,Call,138.2,96.863,0.089,23.989,-16.121
28/04/2017,19/05/2017,1270,Put,0.82,-2.805,0.084,21.874,-11.098
28/04/2017,19/05/2017,1280,Call,128.8,96.319,0.106,27.355,-17.413
28/04/2017,19/05/2017,1280,Put,1,-3.327,0.1,25.193,-12.712
28/04/2017,19/05/2017,1290,Call,119.56,95.65,0.127,31.317,-18.873
28/04/2017,19/05/2017,1290,Put,1.1,-3.975,0.121,29.129,-13.489
28/04/2017,19/05/2017,1300,Call,109.65,94.824,0.152,35.988,-20.519
28/04/2017,19/05/2017,1300,Put,1.4,-4.782,0.146,33.8,-15.81
28/04/2017,19/05/2017,1310,Call,100.65,93.795,0.183,41.494,-22.369
28/04/2017,19/05/2017,1310,Put,1.6,-5.794,0.177,39.343,-17.055
28/04/2017,19/05/2017,1320,Call,89.6,92.506,0.221,47.977,-22.592
28/04/2017,19/05/2017,1320,Put,1.97,-7.071,0.216,45.908,-19.452
28/04/2017,19/05/2017,1330,Call,80.3,90.882,0.269,55.58,-26.725
28/04/2017,19/05/2017,1330,Put,2.45,-8.696,0.265,53.669,-22.149
28/04/2017,19/05/2017,1340,Call,69.95,88.824,0.328,64.429,-23.578
28/04/2017,19/05/2017,1340,Put,3.09,-10.826,0.326,62.985,-25.091
28/04/2017,19/05/2017,1350,Call,61.51,86.205,0.4,74.597,-31.299
28/04/2017,19/05/2017,1350,Put,3.94,-13.62,0.4,73.956,-28.437
28/04/2017,19/05/2017,1360,Call,52.55,82.864,0.488,86.045,-34.576
28/04/2017,19/05/2017,1360,Put,5.02,-17.246,0.487,86.395,-31.679
28/04/2017,19/05/2017,1370,Call,44.1,78.502,0.59,98.769,-38.172
28/04/2017,19/05/2017,1370,Put,6.5,-21.872,0.586,99.747,-35.154
28/04/2017,19/05/2017,1380,Call,36,72.868,0.701,111.959,-41.115
28/04/2017,19/05/2017,1380,Put,8.44,-27.63,0.689,112.96,-37.95
28/04/2017,19/05/2017,1390,Call,28.55,65.871,0.808,123.862,-43.292
28/04/2017,19/05/2017,1390,Put,10.99,-34.57,0.786,124.454,-40.14
28/04/2017,19/05/2017,1400,Call,21.95,57.62,0.892,132.141,-44.294
28/04/2017,19/05/2017,1400,Put,14.38,-42.594,0.863,132.276,-41.145
28/04/2017,19/05/2017,1410,Call,16.17,48.492,0.933,134.494,-43.278
28/04/2017,19/05/2017,1410,Put,18.68,-51.42,0.903,134.504,-40.305
28/04/2017,19/05/2017,1420,Call,11.54,39.113,0.916,129.587,-40.658
28/04/2017,19/05/2017,1420,Put,23.89,-60.581,0.894,129.866,-37.051
28/04/2017,19/05/2017,1430,Call,7.81,30.218,0.842,117.817,-35.605
28/04/2017,19/05/2017,1430,Put,30.07,-69.485,0.832,118.326,-32.025
28/04/2017,19/05/2017,1440,Call,5.06,22.441,0.725,101.274,-29.587
28/04/2017,19/05/2017,1440,Put,37.43,-77.547,0.725,101.304,-26.241
28/04/2017,19/05/2017,1450,Call,3.33,16.146,0.59,82.907,-23.921
28/04/2017,19/05/2017,1450,Put,45.83,-84.322,0.59,81.345,-21.433
28/04/2017,19/05/2017,1460,Call,2.14,11.383,0.459,65.396,-18.555
28/04/2017,19/05/2017,1460,Put,55.5,-89.603,0.448,61.317,-21.288
28/04/2017,19/05/2017,1470,Call,1.43,7.973,0.346,50.421,-14.467
28/04/2017,19/05/2017,1470,Put,63,-93.47,0.319,43.349,-5.438
28/04/2017,19/05/2017,1480,Call,0.98,5.626,0.258,38.581,-11.322
28/04/2017,19/05/2017,1480,Put,72.55,-96.14,0.212,28.625,-0.862
28/04/2017,19/05/2017,1490,Call,0.73,4.052,0.192,29.717,-9.303
28/04/2017,19/05/2017,1490,Put,79.8,-97.859,0.131,17.615,-0.774
28/04/2017,19/05/2017,1500,Call,0.53,3,0.145,23.252,-7.359
28/04/2017,19/05/2017,1500,Put,91.9,-98.89,0.075,10.077,1.329
