Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
03/11/2017,17/11/2017,1250,Put,0.55,-0.935,0.022,7.407,-9.559
03/11/2017,17/11/2017,1260,Put,0.55,-1.009,0.024,7.916,-9.897
03/11/2017,17/11/2017,1270,Put,0.33,-1.093,0.027,8.485,-10.27
03/11/2017,17/11/2017,1280,Call,214.6,99.94,0.003,0.627,-4.869
03/11/2017,17/11/2017,1280,Put,0.38,-1.188,0.03,9.125,-10.683
03/11/2017,17/11/2017,1290,Call,204.45,99.922,0.004,0.802,-5.02
03/11/2017,17/11/2017,1290,Put,0.4,-1.297,0.033,9.847,-9.831
03/11/2017,17/11/2017,1300,Call,194.7,99.897,0.005,1.031,-5.203
03/11/2017,17/11/2017,1300,Put,0.4,-1.423,0.037,10.667,-9.702
03/11/2017,17/11/2017,1310,Call,184.55,99.864,0.007,1.332,-5.431
03/11/2017,17/11/2017,1310,Put,0.53,-1.569,0.042,11.6,-12.222
03/11/2017,17/11/2017,1320,Call,175.7,99.819,0.009,1.73,-5.715
03/11/2017,17/11/2017,1320,Put,0.52,-1.739,0.048,12.67,-11.846
03/11/2017,17/11/2017,1330,Call,164.75,99.756,0.012,2.259,-6.075
03/11/2017,17/11/2017,1330,Put,0.58,-1.94,0.055,13.903,-12.854
03/11/2017,17/11/2017,1340,Call,154.9,99.671,0.016,2.964,-6.534
03/11/2017,17/11/2017,1340,Put,0.68,-2.177,0.063,15.331,-14.39
03/11/2017,17/11/2017,1350,Call,145.1,99.551,0.022,3.905,-7.125
03/11/2017,17/11/2017,1350,Put,0.72,-2.461,0.073,16.996,-14.894
03/11/2017,17/11/2017,1360,Call,134.8,99.385,0.03,5.166,-7.887
03/11/2017,17/11/2017,1360,Put,0.78,-2.803,0.085,18.948,-15.618
03/11/2017,17/11/2017,1370,Call,125.25,99.151,0.042,6.857,-8.875
03/11/2017,17/11/2017,1370,Put,0.9,-3.219,0.101,21.253,-17.229
03/11/2017,17/11/2017,1380,Call,115.4,98.822,0.057,9.121,-10.155
03/11/2017,17/11/2017,1380,Put,1,-3.732,0.119,23.989,-18.402
03/11/2017,17/11/2017,1390,Call,106.05,98.355,0.079,12.147,-11.81
03/11/2017,17/11/2017,1390,Put,1.1,-4.369,0.143,27.26,-19.391
03/11/2017,17/11/2017,1400,Call,95.45,97.693,0.11,16.171,-13.94
03/11/2017,17/11/2017,1400,Put,1.28,-5.171,0.173,31.192,-21.304
03/11/2017,17/11/2017,1410,Call,85.75,96.753,0.151,21.477,-16.654
03/11/2017,17/11/2017,1410,Put,1.53,-6.193,0.211,35.942,-23.714
03/11/2017,17/11/2017,1420,Call,76.09,95.419,0.208,28.387,-17.184
03/11/2017,17/11/2017,1420,Put,1.85,-7.512,0.26,41.7,-26.474
03/11/2017,17/11/2017,1430,Call,66.78,93.535,0.283,37.222,-25.097
03/11/2017,17/11/2017,1430,Put,2.37,-9.271,0.324,48.817,-30.668
03/11/2017,17/11/2017,1440,Call,57.7,90.894,0.383,48.222,-33.234
03/11/2017,17/11/2017,1440,Put,3.08,-11.785,0.409,58.036,-35.455
03/11/2017,17/11/2017,1450,Call,48.39,87.235,0.509,61.403,-37.325
03/11/2017,17/11/2017,1450,Put,4.03,-15.339,0.516,69.475,-40.21
03/11/2017,17/11/2017,1460,Call,39.7,82.201,0.661,76.482,-43.438
03/11/2017,17/11/2017,1460,Put,5.38,-20.226,0.643,82.668,-45.319
03/11/2017,17/11/2017,1470,Call,31.5,75.394,0.827,92.37,-49.262
03/11/2017,17/11/2017,1470,Put,7.32,-26.677,0.779,96.301,-50.394
