Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
24/05/2017,16/06/2017,1140,Put,0.55,-0.741,0.018,7.174,-4.71
24/05/2017,16/06/2017,1150,Put,0.6,-0.829,0.021,7.923,-5.061
24/05/2017,16/06/2017,1160,Put,0.65,-0.932,0.024,8.776,-5.452
24/05/2017,16/06/2017,1170,Call,215.2,98.578,0.033,12.654,-11.448
24/05/2017,16/06/2017,1170,Put,1.02,-1.052,0.027,9.754,-5.889
24/05/2017,16/06/2017,1180,Call,204.45,98.399,0.038,14.009,-12.094
24/05/2017,16/06/2017,1180,Put,0.36,-1.192,0.031,10.876,-6.379
24/05/2017,16/06/2017,1190,Call,195.6,98.19,0.044,15.557,-12.809
24/05/2017,16/06/2017,1190,Put,0.41,-1.358,0.036,12.17,-6.928
24/05/2017,16/06/2017,1200,Call,185.5,97.944,0.05,17.328,-13.603
24/05/2017,16/06/2017,1200,Put,0.55,-1.554,0.042,13.666,-7.785
24/05/2017,16/06/2017,1210,Call,175.6,97.655,0.058,19.359,-14.484
24/05/2017,16/06/2017,1210,Put,0.57,-1.787,0.049,15.402,-7.99
24/05/2017,16/06/2017,1220,Call,165,97.313,0.067,21.697,-15.465
24/05/2017,16/06/2017,1220,Put,0.8,-2.067,0.057,17.423,-10.27
24/05/2017,16/06/2017,1230,Call,155.8,96.906,0.078,24.392,-16.558
24/05/2017,16/06/2017,1230,Put,0.86,-2.403,0.067,19.783,-10.737
24/05/2017,16/06/2017,1240,Call,146.05,96.419,0.091,27.506,-17.777
24/05/2017,16/06/2017,1240,Put,0.83,-2.811,0.08,22.546,-10.294
24/05/2017,16/06/2017,1250,Call,136.1,95.834,0.107,31.108,-19.135
24/05/2017,16/06/2017,1250,Put,1.01,-3.307,0.094,25.789,-11.846
24/05/2017,16/06/2017,1260,Call,126.25,95.127,0.126,35.281,-20.646
24/05/2017,16/06/2017,1260,Put,1.13,-3.915,0.113,29.604,-12.752
24/05/2017,16/06/2017,1270,Call,116.25,94.268,0.149,40.113,-22.325
24/05/2017,16/06/2017,1270,Put,1.33,-4.665,0.135,34.095,-14.173
24/05/2017,16/06/2017,1280,Call,106.7,93.221,0.177,45.705,-24.181
24/05/2017,16/06/2017,1280,Put,1.63,-5.595,0.163,39.382,-16.067
24/05/2017,16/06/2017,1290,Call,96.85,91.937,0.211,52.158,-26.221
24/05/2017,16/06/2017,1290,Put,1.93,-6.754,0.197,45.599,-17.744
24/05/2017,16/06/2017,1300,Call,87.05,90.357,0.251,59.57,-26.264
24/05/2017,16/06/2017,1300,Put,2.35,-8.207,0.238,52.881,-19.936
24/05/2017,16/06/2017,1310,Call,78.15,88.407,0.3,68.018,-31.165
24/05/2017,16/06/2017,1310,Put,2.88,-10.057,0.29,61.456,-22.412
24/05/2017,16/06/2017,1320,Call,68.7,85.993,0.358,77.534,-32.602
24/05/2017,16/06/2017,1320,Put,3.62,-12.451,0.353,71.537,-25.227
24/05/2017,16/06/2017,1330,Call,59.7,83.004,0.426,88.06,-35.304
24/05/2017,16/06/2017,1330,Put,4.61,-15.526,0.428,83.07,-28.307
24/05/2017,16/06/2017,1340,Call,51.1,79.286,0.505,99.44,-38.491
24/05/2017,16/06/2017,1340,Put,5.86,-19.438,0.515,95.748,-31.322
24/05/2017,16/06/2017,1350,Call,42.9,74.623,0.593,111.343,-41.23
24/05/2017,16/06/2017,1350,Put,7.68,-24.333,0.61,108.901,-34.72
24/05/2017,16/06/2017,1360,Call,35.2,68.898,0.682,122.743,-43.553
24/05/2017,16/06/2017,1360,Put,9.94,-30.322,0.708,121.391,-37.259
24/05/2017,16/06/2017,1370,Call,28.01,62.087,0.765,132.128,-44.578
24/05/2017,16/06/2017,1370,Put,12.85,-37.432,0.797,131.61,-38.696
24/05/2017,16/06/2017,1380,Call,21.66,54.306,0.826,137.694,-44.532
24/05/2017,16/06/2017,1380,Put,16.42,-45.558,0.864,137.643,-38.595
24/05/2017,16/06/2017,1390,Call,16.05,45.846,0.853,137.753,-42.605
24/05/2017,16/06/2017,1390,Put,20.81,-54.416,0.894,137.656,-36.744
24/05/2017,16/06/2017,1400,Call,11.35,37.167,0.836,131.327,-38.795
24/05/2017,16/06/2017,1400,Put,26.07,-63.548,0.875,130.5,-32.668
24/05/2017,16/06/2017,1410,Call,7.7,28.824,0.772,118.647,-33.782
24/05/2017,16/06/2017,1410,Put,32.5,-72.369,0.802,116.288,-27.212
24/05/2017,16/06/2017,1420,Call,4.99,21.345,0.67,101.276,-27.614
24/05/2017,16/06/2017,1420,Put,39.65,-80.286,0.684,96.658,-19.733
24/05/2017,16/06/2017,1430,Call,3.08,15.108,0.547,81.689,-21.215
24/05/2017,16/06/2017,1430,Put,48,-86.842,0.539,74.469,-13.776
