Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
29/06/2017,21/07/2017,1200,Put,0.38,-0.969,0.025,9.114,-5.793
29/06/2017,21/07/2017,1210,Put,0.4,-1.095,0.029,10.14,-6.466
29/06/2017,21/07/2017,1220,Put,0.45,-1.244,0.033,11.321,-7.01
29/06/2017,21/07/2017,1230,Call,191.45,97.109,0.06,23.111,-19.694
29/06/2017,21/07/2017,1230,Put,0.5,-1.419,0.038,12.683,-7.621
29/06/2017,21/07/2017,1240,Call,181.5,96.825,0.067,24.977,-20.421
29/06/2017,21/07/2017,1240,Put,0.55,-1.626,0.044,14.261,-8.136
29/06/2017,21/07/2017,1250,Call,171.6,96.498,0.076,27.079,-21.216
29/06/2017,21/07/2017,1250,Put,0.63,-1.874,0.052,16.094,-8.99
29/06/2017,21/07/2017,1260,Call,161.7,96.118,0.086,29.454,-22.086
29/06/2017,21/07/2017,1260,Put,0.73,-2.172,0.061,18.232,-9.959
29/06/2017,21/07/2017,1270,Call,151.55,95.675,0.097,32.147,-23.04
29/06/2017,21/07/2017,1270,Put,0.83,-2.531,0.072,20.733,-10.842
29/06/2017,21/07/2017,1280,Call,141.7,95.156,0.111,35.21,-24.087
29/06/2017,21/07/2017,1280,Put,0.93,-2.967,0.085,23.665,-11.722
29/06/2017,21/07/2017,1290,Call,131.65,94.542,0.127,38.707,-25.236
29/06/2017,21/07/2017,1290,Put,1.1,-3.5,0.101,27.111,-13.091
29/06/2017,21/07/2017,1300,Call,122.1,93.813,0.147,42.707,-26.496
29/06/2017,21/07/2017,1300,Put,1.25,-4.154,0.121,31.169,-14.239
29/06/2017,21/07/2017,1310,Call,112.2,92.94,0.17,47.296,-27.877
29/06/2017,21/07/2017,1310,Put,1.5,-4.963,0.145,35.951,-15.968
29/06/2017,21/07/2017,1320,Call,103.15,91.887,0.198,52.566,-29.383
29/06/2017,21/07/2017,1320,Put,1.76,-5.97,0.175,41.584,-17.609
29/06/2017,21/07/2017,1330,Call,93.55,90.608,0.232,58.621,-30.667
29/06/2017,21/07/2017,1330,Put,2.14,-7.228,0.212,48.205,-19.775
29/06/2017,21/07/2017,1340,Call,84,89.042,0.273,65.566,-32.413
29/06/2017,21/07/2017,1340,Put,2.53,-8.812,0.257,55.965,-21.664
29/06/2017,21/07/2017,1350,Call,74,87.111,0.323,73.499,-31.325
29/06/2017,21/07/2017,1350,Put,3.16,-10.839,0.313,65.093,-24.529
29/06/2017,21/07/2017,1360,Call,64.95,84.713,0.384,82.486,-34.686
29/06/2017,21/07/2017,1360,Put,3.92,-13.438,0.381,75.671,-27.309
29/06/2017,21/07/2017,1370,Call,56.15,81.719,0.457,92.519,-37.89
29/06/2017,21/07/2017,1370,Put,4.93,-16.758,0.462,87.594,-30.253
29/06/2017,21/07/2017,1380,Call,47.3,77.884,0.543,103.646,-39.85
29/06/2017,21/07/2017,1380,Put,6.27,-20.959,0.555,100.495,-33.185
