Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
31/07/2017,18/08/2017,1210,Put,0.68,-2.461,0.048,18.301,-12.033
31/07/2017,18/08/2017,1220,Put,0.75,-2.636,0.053,19.387,-12.993
31/07/2017,18/08/2017,1230,Call,192.2,98,0.047,15.382,-16.885
31/07/2017,18/08/2017,1230,Put,0.83,-2.834,0.058,20.595,-13.958
31/07/2017,18/08/2017,1240,Call,183.75,97.801,0.053,16.672,-17.512
31/07/2017,18/08/2017,1240,Put,0.9,-3.06,0.065,21.945,-14.69
31/07/2017,18/08/2017,1250,Call,174,97.569,0.06,18.139,-18.205
31/07/2017,18/08/2017,1250,Put,1,-3.317,0.072,23.461,-15.746
31/07/2017,18/08/2017,1260,Call,164.4,97.298,0.068,19.816,-18.973
31/07/2017,18/08/2017,1260,Put,1.1,-3.614,0.081,25.171,-16.797
31/07/2017,18/08/2017,1270,Call,153.6,96.979,0.078,21.74,-19.827
31/07/2017,18/08/2017,1270,Put,1.2,-3.958,0.091,27.109,-17.699
31/07/2017,18/08/2017,1280,Call,144.8,96.601,0.09,23.959,-20.78
31/07/2017,18/08/2017,1280,Put,1.39,-4.36,0.103,29.317,-19.572
31/07/2017,18/08/2017,1290,Call,134.3,96.15,0.104,26.532,-21.844
31/07/2017,18/08/2017,1290,Put,1.53,-4.832,0.117,31.844,-20.748
31/07/2017,18/08/2017,1300,Call,123.96,95.606,0.121,29.528,-23.036
31/07/2017,18/08/2017,1300,Put,1.67,-5.394,0.135,34.752,-21.739
31/07/2017,18/08/2017,1310,Call,114.4,94.945,0.143,33.035,-24.373
31/07/2017,18/08/2017,1310,Put,1.85,-6.067,0.155,38.116,-23.021
31/07/2017,18/08/2017,1320,Call,105.2,94.133,0.169,37.155,-25.872
31/07/2017,18/08/2017,1320,Put,2.07,-6.881,0.181,42.027,-24.454
31/07/2017,18/08/2017,1330,Call,95.8,93.127,0.201,42.015,-27.55
31/07/2017,18/08/2017,1330,Put,2.47,-7.877,0.212,46.594,-27.171
31/07/2017,18/08/2017,1340,Call,85.25,91.866,0.242,47.757,-28.854
31/07/2017,18/08/2017,1340,Put,2.87,-9.11,0.251,51.949,-29.381
31/07/2017,18/08/2017,1350,Call,75.68,90.27,0.293,54.546,-31.094
