Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
23/06/2017,21/07/2017,1170,Put,0.43,-1.014,0.023,10.619,-5.322
23/06/2017,21/07/2017,1180,Put,0.43,-1.131,0.026,11.683,-5.518
23/06/2017,21/07/2017,1190,Put,0.53,-1.267,0.03,12.889,-6.507
23/06/2017,21/07/2017,1200,Call,208.25,97.609,0.048,22.106,-15.114
23/06/2017,21/07/2017,1200,Put,0.55,-1.425,0.034,14.261,-6.643
23/06/2017,21/07/2017,1210,Call,201.9,97.37,0.053,23.946,-15.719
23/06/2017,21/07/2017,1210,Put,0.61,-1.609,0.039,15.827,-7.161
23/06/2017,21/07/2017,1220,Call,192.1,97.096,0.06,26.008,-16.376
23/06/2017,21/07/2017,1220,Put,0.7,-1.824,0.045,17.618,-7.898
23/06/2017,21/07/2017,1230,Call,182.2,96.78,0.068,28.326,-17.091
23/06/2017,21/07/2017,1230,Put,0.77,-2.077,0.052,19.673,-8.379
23/06/2017,21/07/2017,1240,Call,172.75,96.415,0.076,30.937,-17.872
23/06/2017,21/07/2017,1240,Put,0.9,-2.377,0.06,22.037,-9.375
23/06/2017,21/07/2017,1250,Call,162.4,95.991,0.087,33.887,-18.723
23/06/2017,21/07/2017,1250,Put,0.98,-2.733,0.07,24.764,-9.899
23/06/2017,21/07/2017,1260,Call,152.5,95.496,0.099,37.227,-19.654
23/06/2017,21/07/2017,1260,Put,1.08,-3.158,0.081,27.915,-10.585
23/06/2017,21/07/2017,1270,Call,142.4,94.915,0.113,41.017,-20.669
23/06/2017,21/07/2017,1270,Put,1.23,-3.668,0.095,31.565,-11.461
23/06/2017,21/07/2017,1280,Call,132.9,94.229,0.13,45.325,-21.778
23/06/2017,21/07/2017,1280,Put,1.42,-4.284,0.112,35.798,-12.559
23/06/2017,21/07/2017,1290,Call,122.05,93.416,0.15,50.228,-22.986
23/06/2017,21/07/2017,1290,Put,1.65,-5.031,0.133,40.71,-13.913
23/06/2017,21/07/2017,1300,Call,110.8,92.446,0.174,55.811,-24.297
23/06/2017,21/07/2017,1300,Put,1.93,-5.941,0.157,46.409,-15.287
23/06/2017,21/07/2017,1310,Call,103.9,91.282,0.202,62.164,-25.714
23/06/2017,21/07/2017,1310,Put,2.27,-7.055,0.187,53.013,-16.808
23/06/2017,21/07/2017,1320,Call,94.25,89.878,0.236,69.379,-26.609
23/06/2017,21/07/2017,1320,Put,2.68,-8.427,0.223,60.647,-18.333
23/06/2017,21/07/2017,1330,Call,84.7,88.176,0.276,77.54,-27.882
23/06/2017,21/07/2017,1330,Put,3.34,-10.148,0.267,69.543,-20.835
23/06/2017,21/07/2017,1340,Call,75.65,86.104,0.324,86.703,-30.512
23/06/2017,21/07/2017,1340,Put,3.96,-12.313,0.319,79.808,-22.617
23/06/2017,21/07/2017,1350,Call,66.25,83.57,0.381,96.874,-31.386
23/06/2017,21/07/2017,1350,Put,4.87,-15.029,0.381,91.409,-24.872
23/06/2017,21/07/2017,1360,Call,57.6,80.443,0.447,108.03,-34.045
23/06/2017,21/07/2017,1360,Put,6.09,-18.415,0.453,104.14,-27.357
23/06/2017,21/07/2017,1370,Call,49,76.518,0.522,120.075,-35.599
23/06/2017,21/07/2017,1370,Put,7.49,-22.593,0.533,117.537,-29.438
23/06/2017,21/07/2017,1380,Call,41.1,71.667,0.603,132.264,-37.774
23/06/2017,21/07/2017,1380,Put,9.37,-27.675,0.618,130.783,-31.232
23/06/2017,21/07/2017,1390,Call,33.45,65.816,0.682,143.37,-38.74
23/06/2017,21/07/2017,1390,Put,11.86,-33.736,0.701,142.654,-32.754
23/06/2017,21/07/2017,1400,Call,26.75,58.981,0.752,151.757,-39.391
23/06/2017,21/07/2017,1400,Put,14.95,-40.777,0.775,151.542,-33.215
23/06/2017,21/07/2017,1410,Call,20.6,51.313,0.799,155.612,-38.56
23/06/2017,21/07/2017,1410,Put,18.94,-48.689,0.828,155.612,-32.588
23/06/2017,21/07/2017,1420,Call,15.28,43.125,0.813,153.399,-36.466
23/06/2017,21/07/2017,1420,Put,23.74,-57.221,0.846,153.162,-30.657
23/06/2017,21/07/2017,1430,Call,10.82,34.862,0.786,144.444,-32.775
23/06/2017,21/07/2017,1430,Put,29.2,-65.969,0.821,143.161,-26.501
23/06/2017,21/07/2017,1440,Call,7.45,27.032,0.719,129.333,-28.305
23/06/2017,21/07/2017,1440,Put,35.9,-74.415,0.747,125.794,-22.024
23/06/2017,21/07/2017,1450,Call,4.85,20.092,0.62,109.906,-23.05
23/06/2017,21/07/2017,1450,Put,43.2,-82.009,0.631,102.787,-15.798
23/06/2017,21/07/2017,1460,Call,3.1,14.343,0.506,88.748,-18.106
23/06/2017,21/07/2017,1460,Put,51.25,-88.3,0.489,77.222,-9.003
23/06/2017,21/07/2017,1470,Call,1.97,9.882,0.391,68.404,-13.789
23/06/2017,21/07/2017,1470,Put,60.3,-93.044,0.344,52.729,-4.484
23/06/2017,21/07/2017,1480,Call,1.21,6.621,0.29,50.706,-9.894
23/06/2017,21/07/2017,1480,Put,69.5,-96.277,0.216,32.254,0.735
23/06/2017,21/07/2017,1490,Call,0.8,4.357,0.207,36.513,-7.53
23/06/2017,21/07/2017,1490,Put,80.05,-98.245,0.119,17.318,-3.442
23/06/2017,21/07/2017,1500,Call,0.6,2.848,0.145,25.841,-6.118
23/06/2017,21/07/2017,1500,Put,89.05,-99.288,0.056,7.982,3.38
23/06/2017,21/07/2017,1510,Call,0.4,1.871,0.1,18.195,-4.51
23/06/2017,21/07/2017,1510,Put,98.7,-99.758,0.022,3.075,4.185
23/06/2017,21/07/2017,1520,Call,0.33,1.239,0.069,12.802,-2.615
