Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
06/09/2017,15/09/2017,1170,Put,0.25,-0.421,0.013,2.751,-5.714
06/09/2017,15/09/2017,1180,Put,0.05,-0.464,0.014,3.004,-6.052
06/09/2017,15/09/2017,1190,Put,0.3,-0.515,0.016,3.295,-6.433
06/09/2017,15/09/2017,1200,Call,204.9,98.932,0.029,6.255,-17.121
06/09/2017,15/09/2017,1200,Put,0.3,-0.574,0.019,3.631,-6.864
06/09/2017,15/09/2017,1210,Call,194.9,98.835,0.033,6.747,-17.693
06/09/2017,15/09/2017,1210,Put,0.35,-0.644,0.021,4.02,-7.353
06/09/2017,15/09/2017,1220,Call,184.15,98.722,0.037,7.309,-18.332
06/09/2017,15/09/2017,1220,Put,0.35,-0.727,0.025,4.475,-7.912
06/09/2017,15/09/2017,1230,Call,174.5,98.591,0.042,7.955,-19.052
06/09/2017,15/09/2017,1230,Put,0.25,-0.826,0.029,5.009,-8.553
06/09/2017,15/09/2017,1240,Call,164.65,98.436,0.048,8.701,-19.865
06/09/2017,15/09/2017,1240,Put,0.25,-0.947,0.034,5.642,-9.293
06/09/2017,15/09/2017,1250,Call,154.6,98.252,0.055,9.571,-20.788
06/09/2017,15/09/2017,1250,Put,0.25,-1.093,0.04,6.396,-9.371
06/09/2017,15/09/2017,1260,Call,144.65,98.032,0.064,10.59,-21.842
06/09/2017,15/09/2017,1260,Put,0.3,-1.273,0.048,7.302,-10.829
06/09/2017,15/09/2017,1270,Call,135.15,97.764,0.075,11.795,-23.052
06/09/2017,15/09/2017,1270,Put,0.38,-1.498,0.058,8.399,-13.079
06/09/2017,15/09/2017,1280,Call,124.4,97.436,0.088,13.232,-24.449
06/09/2017,15/09/2017,1280,Put,0.45,-1.781,0.07,9.739,-14.833
06/09/2017,15/09/2017,1290,Call,114.45,97.03,0.106,14.959,-26.07
06/09/2017,15/09/2017,1290,Put,0.5,-2.142,0.086,11.39,-15.995
06/09/2017,15/09/2017,1300,Call,104.55,96.518,0.128,17.054,-27.962
06/09/2017,15/09/2017,1300,Put,0.57,-2.608,0.108,13.441,-17.54
06/09/2017,15/09/2017,1310,Call,94.65,95.865,0.156,19.619,-30.181
06/09/2017,15/09/2017,1310,Put,0.72,-3.221,0.136,16.01,-20.695
06/09/2017,15/09/2017,1320,Call,84.95,95.017,0.193,22.786,-32.792
06/09/2017,15/09/2017,1320,Put,0.82,-4.036,0.173,19.252,-22.421
06/09/2017,15/09/2017,1330,Call,75.1,93.899,0.242,26.729,-35.87
06/09/2017,15/09/2017,1330,Put,1.02,-5.139,0.224,23.368,-25.863
06/09/2017,15/09/2017,1340,Call,64.85,92.396,0.309,31.669,-39.486
06/09/2017,15/09/2017,1340,Put,1.27,-6.656,0.293,28.611,-29.749
06/09/2017,15/09/2017,1350,Call,55.8,90.336,0.399,37.873,-40.087
06/09/2017,15/09/2017,1350,Put,1.69,-8.774,0.387,35.279,-35.193
06/09/2017,15/09/2017,1360,Call,46.4,87.457,0.523,45.63,-46.434
06/09/2017,15/09/2017,1360,Put,2.25,-11.837,0.518,43.825,-41.169
06/09/2017,15/09/2017,1370,Call,37.29,83.358,0.692,55.153,-53.644
06/09/2017,15/09/2017,1370,Put,3.16,-16.352,0.692,54.533,-48.562
06/09/2017,15/09/2017,1380,Call,28.63,77.3,0.915,66.535,-60.598
06/09/2017,15/09/2017,1380,Put,4.5,-22.895,0.911,66.853,-56.004
06/09/2017,15/09/2017,1390,Call,20.62,68.313,1.172,78.533,-65.999
06/09/2017,15/09/2017,1390,Put,6.59,-32.035,1.153,78.89,-62.036
06/09/2017,15/09/2017,1400,Call,13.65,56.115,1.389,86.876,-67.36
06/09/2017,15/09/2017,1400,Put,9.64,-44.005,1.358,86.916,-63.601
06/09/2017,15/09/2017,1410,Call,8.11,41.704,1.447,86.012,-62.111
06/09/2017,15/09/2017,1410,Put,14.04,-58.196,1.432,86.058,-57.748
06/09/2017,15/09/2017,1420,Call,4.19,27.524,1.279,73.667,-48.935
06/09/2017,15/09/2017,1420,Put,20.12,-72.801,1.291,73.241,-44.688
06/09/2017,15/09/2017,1430,Call,1.96,16.189,0.951,54.251,-33.22
06/09/2017,15/09/2017,1430,Put,27.9,-85.252,0.948,51.051,-29.071
06/09/2017,15/09/2017,1440,Call,1,8.773,0.613,35.383,-21.866
06/09/2017,15/09/2017,1440,Put,36.55,-93.637,0.539,27.785,-11.203
06/09/2017,15/09/2017,1450,Call,0.55,4.641,0.364,21.663,-14.724
06/09/2017,15/09/2017,1450,Put,46.6,-97.961,0.224,11.077,-13.224
06/09/2017,15/09/2017,1460,Call,0.3,2.558,0.213,13.329,-9.463
06/09/2017,15/09/2017,1460,Put,56.25,-99.558,0.062,2.958,-6.041
06/09/2017,15/09/2017,1470,Call,0.22,1.485,0.127,8.419,-5.541
