Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
11/04/2017,21/04/2017,1130,Put,0.35,-0.303,0.01,2.101,-3.71
11/04/2017,21/04/2017,1140,Put,0.35,-0.348,0.011,2.384,-4.106
11/04/2017,21/04/2017,1150,Put,0.85,-0.403,0.013,2.717,-4.563
11/04/2017,21/04/2017,1160,Call,204.8,99.578,0.015,2.83,-7.418
11/04/2017,21/04/2017,1160,Put,0.33,-0.469,0.016,3.111,-11.335
11/04/2017,21/04/2017,1170,Call,194.95,99.503,0.017,3.275,-8.024
11/04/2017,21/04/2017,1170,Put,0.5,-0.549,0.019,3.579,-5.706
11/04/2017,21/04/2017,1180,Call,187.25,99.411,0.021,3.81,-8.731
11/04/2017,21/04/2017,1180,Put,0.55,-0.647,0.022,4.138,-6.423
11/04/2017,21/04/2017,1190,Call,175.05,99.297,0.025,4.454,-9.559
11/04/2017,21/04/2017,1190,Put,0.55,-0.767,0.027,4.81,-7.263
11/04/2017,21/04/2017,1200,Call,164.8,99.155,0.031,5.237,-10.535
11/04/2017,21/04/2017,1200,Put,0.28,-0.916,0.033,5.62,-9.553
11/04/2017,21/04/2017,1210,Call,155.2,98.977,0.038,6.19,-11.689
11/04/2017,21/04/2017,1210,Put,0.38,-1.102,0.04,6.603,-9.421
11/04/2017,21/04/2017,1220,Call,146.15,98.751,0.047,7.359,-13.061
11/04/2017,21/04/2017,1220,Put,0.43,-1.336,0.049,7.801,-13.381
11/04/2017,21/04/2017,1230,Call,135.3,98.464,0.058,8.796,-14.697
11/04/2017,21/04/2017,1230,Put,0.45,-1.633,0.061,9.268,-13.674
11/04/2017,21/04/2017,1240,Call,126.15,98.094,0.073,10.572,-16.653
11/04/2017,21/04/2017,1240,Put,0.53,-2.013,0.075,11.072,-15.514
11/04/2017,21/04/2017,1250,Call,115.46,97.615,0.092,12.775,-18.998
11/04/2017,21/04/2017,1250,Put,0.65,-2.503,0.094,13.299,-17.999
11/04/2017,21/04/2017,1260,Call,105.15,96.989,0.116,15.512,-21.81
11/04/2017,21/04/2017,1260,Put,0.77,-3.139,0.119,16.054,-20.26
11/04/2017,21/04/2017,1270,Call,95.6,96.165,0.148,18.916,-25.177
11/04/2017,21/04/2017,1270,Put,0.93,-3.973,0.151,19.467,-23.116
11/04/2017,21/04/2017,1280,Call,85.55,95.073,0.19,23.146,-29.19
11/04/2017,21/04/2017,1280,Put,1.17,-5.074,0.193,23.69,-26.905
11/04/2017,21/04/2017,1290,Call,77.95,93.615,0.244,28.376,-33.934
11/04/2017,21/04/2017,1290,Put,1.41,-6.538,0.247,28.897,-30.214
11/04/2017,21/04/2017,1300,Call,67.3,91.659,0.315,34.788,-39.458
11/04/2017,21/04/2017,1300,Put,1.85,-8.494,0.317,35.263,-35.789
11/04/2017,21/04/2017,1310,Call,57.35,89.029,0.406,42.525,-45.739
11/04/2017,21/04/2017,1310,Put,2.51,-11.117,0.407,42.929,-42.939
11/04/2017,21/04/2017,1320,Call,48.25,85.493,0.52,51.621,-53.153
11/04/2017,21/04/2017,1320,Put,3.43,-14.697,0.521,52.071,-50.472
11/04/2017,21/04/2017,1330,Call,39.15,80.76,0.661,61.866,-57.73
11/04/2017,21/04/2017,1330,Put,4.74,-19.578,0.658,62.521,-58.646
11/04/2017,21/04/2017,1340,Call,31,74.438,0.822,72.68,-66.284
11/04/2017,21/04/2017,1340,Put,6.48,-26.051,0.81,73.393,-65.726
11/04/2017,21/04/2017,1350,Call,23.55,66.169,0.985,82.613,-72.573
11/04/2017,21/04/2017,1350,Put,9,-34.281,0.959,83.027,-71.361
11/04/2017,21/04/2017,1360,Call,16.7,56.019,1.112,89.054,-73.639
11/04/2017,21/04/2017,1360,Put,12.31,-44.161,1.072,89.114,-72.803
11/04/2017,21/04/2017,1370,Call,11.39,44.575,1.158,89.248,-71.38
11/04/2017,21/04/2017,1370,Put,16.9,-55.177,1.114,89.322,-70.139
11/04/2017,21/04/2017,1380,Call,7.05,32.952,1.093,81.778,-61.959
11/04/2017,21/04/2017,1380,Put,22.54,-66.408,1.06,82.397,-61.223
11/04/2017,21/04/2017,1390,Call,4.05,22.475,0.926,67.813,-48.866
11/04/2017,21/04/2017,1390,Put,29.85,-76.73,0.913,69.135,-51.268
11/04/2017,21/04/2017,1400,Call,2.18,14.15,0.702,50.829,-34.87
11/04/2017,21/04/2017,1400,Put,37.45,-85.2,0.705,52.374,-33.551
11/04/2017,21/04/2017,1410,Call,1.09,8.303,0.481,34.76,-22.347
11/04/2017,21/04/2017,1410,Put,44.65,-91.441,0.487,35.553,-21.267
11/04/2017,21/04/2017,1420,Call,0.6,4.626,0.304,22.105,-14.813
11/04/2017,21/04/2017,1420,Put,56.2,-95.566,0.297,21.372,-20.44
11/04/2017,21/04/2017,1430,Call,0.33,2.483,0.181,13.303,-9.52
11/04/2017,21/04/2017,1430,Put,65.13,-97.969,0.159,11.246,-3.454
11/04/2017,21/04/2017,1440,Call,0.3,1.27,0.101,7.538,-9.021
11/04/2017,21/04/2017,1440,Put,75.35,-99.19,0.073,5.114,0.598
11/04/2017,21/04/2017,1450,Call,0.18,0.62,0.053,4.039,-2.514
11/04/2017,21/04/2017,1450,Put,85.7,-99.723,0.029,1.981,2.529
11/04/2017,21/04/2017,1460,Call,0.06,0.29,0.027,2.057,-1.242
11/04/2017,21/04/2017,1460,Put,95.65,-99.92,0.009,0.644,3.301
11/04/2017,21/04/2017,1470,Call,0.08,0.13,0.013,1,-0.585
11/04/2017,21/04/2017,1470,Put,105.65,-99.981,0.003,0.173,3.566
11/04/2017,21/04/2017,1480,Call,0.08,0.057,0.006,0.466,-0.263
11/04/2017,21/04/2017,1480,Put,115.6,-99.996,0.001,0.037,3.653
11/04/2017,21/04/2017,1490,Call,0.25,0.024,0.003,0.209,-0.114
11/04/2017,21/04/2017,1490,Put,125.3,-99.999,0,0.006,3.69
11/04/2017,21/04/2017,1500,Call,-1,0.01,0.001,0.09,-0.048
11/04/2017,21/04/2017,1500,Put,135.6,-100,0,0.001,3.717
11/04/2017,21/04/2017,1510,Call,0.2,0.004,0,0.038,-0.019
11/04/2017,21/04/2017,1510,Put,145.3,-100,0,0,3.742
11/04/2017,21/04/2017,1520,Call,-1,0.001,0,0.015,-0.008
11/04/2017,21/04/2017,1520,Put,155.6,-100,0,0,3.767
11/04/2017,21/04/2017,1530,Call,0.03,0.001,0,0.006,-0.003
11/04/2017,21/04/2017,1530,Put,165.6,-100,0,0,3.792
11/04/2017,21/04/2017,1540,Call,0.03,0,0,0.002,-0.001
11/04/2017,21/04/2017,1540,Put,175.6,-100,0,0,3.817
11/04/2017,21/04/2017,1550,Call,0.03,0,0,0.001,0
11/04/2017,21/04/2017,1550,Put,185.85,-100,0,0,3.841
11/04/2017,21/04/2017,1600,Call,-1,0,0,0,0
11/04/2017,21/04/2017,1600,Put,235.45,-100,0,0,3.965
11/04/2017,21/04/2017,1650,Put,285.8,-100,0,0,4.089
11/04/2017,19/05/2017,1130,Put,1.4,-2.76,0.046,28.07,-10.585
11/04/2017,19/05/2017,1140,Put,1.53,-3.094,0.052,30.859,-11.251
11/04/2017,19/05/2017,1150,Put,1.85,-3.473,0.058,33.943,-12.855
11/04/2017,19/05/2017,1160,Call,205.85,96.545,0.061,33.803,-15.255
