Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
23/02/2017,17/03/2017,1160,Put,0.4,-1.054,0.025,9.612,-6.587
23/02/2017,17/03/2017,1170,Put,0.45,-1.195,0.028,10.719,-7.167
23/02/2017,17/03/2017,1180,Put,0.47,-1.36,0.033,11.984,-7.379
23/02/2017,17/03/2017,1190,Call,202,98.88,0.03,10.14,-7.465
23/02/2017,17/03/2017,1190,Put,0.62,-1.553,0.038,13.434,-9.194
23/02/2017,17/03/2017,1200,Call,192.3,98.694,0.035,11.583,-8.181
23/02/2017,17/03/2017,1200,Put,0.73,-1.781,0.044,15.099,-10.422
23/02/2017,17/03/2017,1210,Call,182.35,98.471,0.042,13.269,-8.994
23/02/2017,17/03/2017,1210,Put,0.83,-2.05,0.051,17.014,-11.419
23/02/2017,17/03/2017,1220,Call,172.5,98.202,0.05,15.242,-9.92
23/02/2017,17/03/2017,1220,Put,0.85,-2.369,0.059,19.221,-11.495
23/02/2017,17/03/2017,1230,Call,162.65,97.875,0.059,17.554,-10.974
23/02/2017,17/03/2017,1230,Put,1.06,-2.749,0.069,21.768,-13.554
23/02/2017,17/03/2017,1240,Call,152.75,97.479,0.07,20.267,-12.174
23/02/2017,17/03/2017,1240,Put,1.15,-3.204,0.081,24.711,-14.208
23/02/2017,17/03/2017,1250,Call,142.95,96.995,0.084,23.453,-13.54
23/02/2017,17/03/2017,1250,Put,1.3,-3.75,0.095,28.113,-15.439
23/02/2017,17/03/2017,1260,Call,133.25,96.403,0.1,27.193,-15.094
23/02/2017,17/03/2017,1260,Put,1.54,-4.409,0.112,32.047,-17.22
23/02/2017,17/03/2017,1270,Call,123.55,95.674,0.12,31.579,-16.855
23/02/2017,17/03/2017,1270,Put,1.79,-5.205,0.132,36.591,-18.918
23/02/2017,17/03/2017,1280,Call,113.95,94.776,0.145,36.714,-18.843
23/02/2017,17/03/2017,1280,Put,2.07,-6.173,0.157,41.831,-20.649
23/02/2017,17/03/2017,1290,Call,104,93.665,0.175,42.703,-21.074
23/02/2017,17/03/2017,1290,Put,2.46,-7.35,0.186,47.854,-23.049
23/02/2017,17/03/2017,1300,Call,95.2,92.289,0.211,49.65,-23.556
23/02/2017,17/03/2017,1300,Put,2.99,-8.787,0.221,54.741,-25.852
23/02/2017,17/03/2017,1310,Call,85.25,90.582,0.254,57.642,-23.182
23/02/2017,17/03/2017,1310,Put,3.59,-10.543,0.262,62.557,-28.529
23/02/2017,17/03/2017,1320,Call,76.1,88.463,0.306,66.73,-27.251
23/02/2017,17/03/2017,1320,Put,4.48,-12.713,0.311,71.411,-32.168
23/02/2017,17/03/2017,1330,Call,66.8,85.838,0.367,76.897,-29.943
23/02/2017,17/03/2017,1330,Put,5.51,-15.414,0.368,81.348,-35.522
23/02/2017,17/03/2017,1340,Call,58.6,82.595,0.438,88.005,-36.235
23/02/2017,17/03/2017,1340,Put,6.69,-18.746,0.432,92.16,-38.449
23/02/2017,17/03/2017,1350,Call,49.97,78.587,0.518,99.801,-39.154
23/02/2017,17/03/2017,1350,Put,8.2,-22.805,0.503,103.432,-41.511
23/02/2017,17/03/2017,1360,Call,42.05,73.626,0.603,111.799,-42.838
23/02/2017,17/03/2017,1360,Put,10.06,-27.671,0.576,114.491,-43.927
23/02/2017,17/03/2017,1370,Call,34.45,67.65,0.686,122.844,-45.145
23/02/2017,17/03/2017,1370,Put,12.49,-33.379,0.647,124.391,-45.915
23/02/2017,17/03/2017,1380,Call,27.58,60.706,0.757,131.427,-46.556
23/02/2017,17/03/2017,1380,Put,15.65,-39.901,0.709,131.968,-47.24
23/02/2017,17/03/2017,1390,Call,21.45,52.981,0.804,135.96,-46.655
23/02/2017,17/03/2017,1390,Put,19.51,-47.116,0.752,135.984,-47.19
23/02/2017,17/03/2017,1400,Call,16.21,44.809,0.817,135.193,-45.148
23/02/2017,17/03/2017,1400,Put,24.2,-54.806,0.77,135.356,-45.658
23/02/2017,17/03/2017,1410,Call,11.84,36.634,0.791,128.671,-41.983
23/02/2017,17/03/2017,1410,Put,29.81,-62.656,0.756,129.469,-42.43
23/02/2017,17/03/2017,1420,Call,8.28,28.927,0.727,116.982,-36.87
23/02/2017,17/03/2017,1420,Put,36.14,-70.29,0.708,118.425,-37.517
23/02/2017,17/03/2017,1430,Call,5.6,22.086,0.636,101.646,-31.164
23/02/2017,17/03/2017,1430,Put,43.63,-77.33,0.63,103.148,-32.829
23/02/2017,17/03/2017,1440,Call,3.75,16.361,0.53,84.677,-25.376
23/02/2017,17/03/2017,1440,Put,52,-83.462,0.53,85.262,-28.69
23/02/2017,17/03/2017,1450,Call,2.43,11.824,0.424,68.01,-19.72
23/02/2017,17/03/2017,1450,Put,60.7,-88.496,0.422,66.713,-24.195
23/02/2017,17/03/2017,1460,Call,1.65,8.397,0.328,53.066,-15.514
23/02/2017,17/03/2017,1460,Put,69.7,-92.42,0.315,49.157,-19.733
23/02/2017,17/03/2017,1470,Call,1.13,5.909,0.248,40.585,-12.098
23/02/2017,17/03/2017,1470,Put,79.55,-95.298,0.221,33.925,-19.448
23/02/2017,17/03/2017,1480,Call,0.8,4.157,0.184,30.715,-9.583
23/02/2017,17/03/2017,1480,Put,89.15,-97.271,0.144,21.809,-17.513
23/02/2017,17/03/2017,1490,Call,0.63,2.93,0.136,23.094,-8.13
23/02/2017,17/03/2017,1490,Put,98.95,-98.528,0.087,12.982,-16.816
23/02/2017,17/03/2017,1500,Call,0.5,2.054,0.099,17.171,-6.824
23/02/2017,17/03/2017,1500,Put,108.35,-99.267,0.048,7.109,-0.241
23/02/2017,17/03/2017,1510,Call,0.45,1.433,0.071,12.65,-6.461
23/02/2017,17/03/2017,1510,Put,118.25,-99.666,0.024,3.556,0.726
23/02/2017,17/03/2017,1520,Call,0.35,0.997,0.051,9.25,-5.321
23/02/2017,17/03/2017,1520,Put,128.95,-99.861,0.011,1.612,1.237
23/02/2017,17/03/2017,1530,Call,0.5,0.692,0.037,6.725,-2.186
23/02/2017,17/03/2017,1530,Put,139,-99.948,0.005,0.656,1.481
23/02/2017,17/03/2017,1540,Call,0.5,0.48,0.026,4.867,-1.593
23/02/2017,17/03/2017,1540,Put,148.05,-99.983,0.002,0.238,1.589
23/02/2017,17/03/2017,1550,Call,0.25,0.333,0.018,3.511,-1.157
23/02/2017,17/03/2017,1550,Put,158.45,-99.995,0.001,0.076,1.636
23/02/2017,17/03/2017,1600,Call,0.3,0.054,0.003,0.674,-0.228
23/02/2017,17/03/2017,1600,Put,208.35,-100,0,0,1.704
23/02/2017,17/03/2017,1650,Put,258.65,-100,0,0,1.757
23/02/2017,21/04/2017,1160,Put,2.4,-4.026,0.058,47.849,-10.73
23/02/2017,21/04/2017,1170,Put,2.71,-4.441,0.064,51.795,-11.632
23/02/2017,21/04/2017,1180,Put,3.05,-4.906,0.071,56.094,-12.598
23/02/2017,21/04/2017,1190,Call,204.6,94.576,0.078,60.744,-14.818
23/02/2017,21/04/2017,1190,Put,3.24,-5.428,0.079,60.771,-13.002
23/02/2017,21/04/2017,1200,Call,194.9,93.988,0.087,65.849,-15.644
23/02/2017,21/04/2017,1200,Put,3.58,-6.013,0.087,65.857,-13.889
23/02/2017,21/04/2017,1210,Call,185.3,93.329,0.096,71.394,-16.517
23/02/2017,21/04/2017,1210,Put,4.02,-6.67,0.096,71.38,-14.829
23/02/2017,21/04/2017,1220,Call,175.2,92.587,0.107,77.403,-17.436
23/02/2017,21/04/2017,1220,Put,4.55,-7.408,0.107,77.367,-16.02
23/02/2017,21/04/2017,1230,Call,165.7,91.753,0.119,83.905,-18.401
23/02/2017,21/04/2017,1230,Put,5.03,-8.239,0.119,83.845,-16.968
23/02/2017,21/04/2017,1240,Call,156.8,90.814,0.132,90.919,-19.41
23/02/2017,21/04/2017,1240,Put,5.64,-9.175,0.132,90.835,-18.064
23/02/2017,21/04/2017,1250,Call,147.3,89.757,0.146,98.462,-20.458
23/02/2017,21/04/2017,1250,Put,6.19,-10.228,0.146,98.355,-18.99
23/02/2017,21/04/2017,1260,Call,138.52,88.566,0.162,106.541,-21.216
23/02/2017,21/04/2017,1260,Put,6.96,-11.414,0.162,106.413,-20.164
23/02/2017,21/04/2017,1270,Call,129.55,87.226,0.18,115.154,-22.762
23/02/2017,21/04/2017,1270,Put,7.83,-12.754,0.18,115.03,-21.375
23/02/2017,21/04/2017,1280,Call,120.2,85.717,0.199,124.28,-23.446
23/02/2017,21/04/2017,1280,Put,8.79,-14.276,0.199,124.243,-22.522
23/02/2017,21/04/2017,1290,Call,111.15,84.02,0.22,133.879,-24.463
23/02/2017,21/04/2017,1290,Put,9.87,-16.002,0.22,134.001,-23.699
23/02/2017,21/04/2017,1300,Call,102.55,82.114,0.242,143.885,-25.914
23/02/2017,21/04/2017,1300,Put,11.15,-17.952,0.242,144.218,-24.888
23/02/2017,21/04/2017,1310,Call,94,79.976,0.267,154.198,-27.104
23/02/2017,21/04/2017,1310,Put,12.58,-20.147,0.266,154.763,-26.065
23/02/2017,21/04/2017,1320,Call,85.55,77.577,0.293,164.701,-28.132
23/02/2017,21/04/2017,1320,Put,14.17,-22.608,0.291,165.459,-27.09
23/02/2017,21/04/2017,1330,Call,77.92,74.876,0.32,175.258,-29.859
23/02/2017,21/04/2017,1330,Put,16.02,-25.349,0.318,176.077,-28.041
23/02/2017,21/04/2017,1340,Call,69.55,71.857,0.347,185.572,-30.105
23/02/2017,21/04/2017,1340,Put,18.04,-28.385,0.344,186.33,-28.878
23/02/2017,21/04/2017,1350,Call,62.2,68.511,0.375,195.271,-31.163
23/02/2017,21/04/2017,1350,Put,20.55,-31.722,0.37,195.878,-29.658
23/02/2017,21/04/2017,1360,Call,55.03,64.841,0.4,203.925,-31.717
23/02/2017,21/04/2017,1360,Put,23.28,-35.358,0.394,204.334,-30.125
23/02/2017,21/04/2017,1370,Call,47.9,60.861,0.424,211.065,-31.736
23/02/2017,21/04/2017,1370,Put,26.38,-39.282,0.417,211.277,-30.333
23/02/2017,21/04/2017,1380,Call,41.45,56.6,0.444,216.207,-31.666
23/02/2017,21/04/2017,1380,Put,29.99,-43.471,0.436,216.271,-30.331
23/02/2017,21/04/2017,1390,Call,35.6,52.104,0.458,218.898,-31.357
23/02/2017,21/04/2017,1390,Put,34.05,-47.89,0.451,218.896,-29.976
23/02/2017,21/04/2017,1400,Call,30.33,47.434,0.467,218.755,-30.778
23/02/2017,21/04/2017,1400,Put,38.6,-52.488,0.46,218.782,-29.24
23/02/2017,21/04/2017,1410,Call,25.31,42.666,0.468,215.519,-29.626
23/02/2017,21/04/2017,1410,Put,43.29,-57.203,0.462,215.649,-27.709
23/02/2017,21/04/2017,1420,Call,20.83,37.887,0.462,209.097,-27.996
23/02/2017,21/04/2017,1420,Put,49.17,-61.961,0.458,209.35,-26.481
23/02/2017,21/04/2017,1430,Call,16.95,33.19,0.448,199.586,-26.226
23/02/2017,21/04/2017,1430,Put,55.29,-66.679,0.445,199.894,-24.697
23/02/2017,21/04/2017,1440,Call,13.68,28.666,0.426,187.281,-24.171
23/02/2017,21/04/2017,1440,Put,61.97,-71.27,0.425,187.477,-22.608
23/02/2017,21/04/2017,1450,Call,10.75,24.4,0.398,172.661,-21.672
23/02/2017,21/04/2017,1450,Put,68.86,-75.648,0.398,172.479,-19.934
23/02/2017,21/04/2017,1460,Call,8.4,20.463,0.364,156.347,-19.275
23/02/2017,21/04/2017,1460,Put,76.9,-79.734,0.365,155.456,-18.049
23/02/2017,21/04/2017,1470,Call,6.45,16.91,0.327,139.045,-16.724
23/02/2017,21/04/2017,1470,Put,84.8,-83.461,0.327,137.096,-15.394
23/02/2017,21/04/2017,1480,Call,4.96,13.771,0.288,121.474,-14.47
23/02/2017,21/04/2017,1480,Put,93.49,-86.779,0.286,118.16,-13.613
23/02/2017,21/04/2017,1490,Call,3.75,11.059,0.249,104.299,-12.223
23/02/2017,21/04/2017,1490,Put,102.3,-89.67,0.245,99.345,-11.537
23/02/2017,21/04/2017,1500,Call,2.9,8.763,0.212,88.08,-10.386
23/02/2017,21/04/2017,1500,Put,112.35,-92.131,0.203,81.308,-12.025
23/02/2017,21/04/2017,1510,Call,2.25,6.859,0.177,73.234,-8.849
23/02/2017,21/04/2017,1510,Put,121.3,-94.167,0.164,64.648,-9.757
23/02/2017,21/04/2017,1520,Call,1.73,5.309,0.145,60.028,-7.404
23/02/2017,21/04/2017,1520,Put,130.8,-95.803,0.128,49.826,-8.641
23/02/2017,21/04/2017,1530,Call,1.34,4.07,0.117,48.577,-6.25
23/02/2017,21/04/2017,1530,Put,140.15,-97.076,0.097,37.138,-6.997
23/02/2017,21/04/2017,1540,Call,1.08,3.095,0.094,38.872,-5.352
23/02/2017,21/04/2017,1540,Put,149.8,-98.033,0.071,26.701,-5.904
23/02/2017,21/04/2017,1550,Call,0.88,2.329,0.074,30.713,-4.654
23/02/2017,21/04/2017,1550,Put,159.75,-98.726,0.05,18.465,-5.936
