Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
31/05/2016,17/06/2016,950,Put,0.15,-0.43,0.015,3.173,-2.942
31/05/2016,17/06/2016,960,Put,0.2,-0.51,0.018,3.698,-4.543
31/05/2016,17/06/2016,970,Call,184.2,97.991,0.049,12.156,-14.06
31/05/2016,17/06/2016,970,Put,0.2,-0.609,0.021,4.331,-4.511
31/05/2016,17/06/2016,980,Call,174.1,97.771,0.056,13.272,-14.763
31/05/2016,17/06/2016,980,Put,0.23,-0.733,0.026,5.097,-5.037
31/05/2016,17/06/2016,990,Call,164.26,97.514,0.063,14.549,-15.546
31/05/2016,17/06/2016,990,Put,0.25,-0.887,0.032,6.029,-5.361
31/05/2016,17/06/2016,1000,Call,153.55,97.21,0.073,16.019,-16.422
31/05/2016,17/06/2016,1000,Put,0.3,-1.082,0.039,7.167,-6.17
31/05/2016,17/06/2016,1010,Call,143.85,96.849,0.084,17.72,-17.405
31/05/2016,17/06/2016,1010,Put,0.35,-1.329,0.049,8.564,-6.914
31/05/2016,17/06/2016,1020,Call,134.45,96.417,0.098,19.697,-18.51
31/05/2016,17/06/2016,1020,Put,0.42,-1.645,0.061,10.284,-7.946
31/05/2016,17/06/2016,1030,Call,124.55,95.894,0.115,22.006,-19.755
31/05/2016,17/06/2016,1030,Put,0.5,-2.052,0.076,12.409,-8.992
31/05/2016,17/06/2016,1040,Call,114.6,95.257,0.136,24.717,-21.161
31/05/2016,17/06/2016,1040,Put,0.62,-2.579,0.096,15.039,-10.526
31/05/2016,17/06/2016,1050,Call,104.4,94.472,0.161,27.913,-22.747
31/05/2016,17/06/2016,1050,Put,0.78,-3.268,0.122,18.299,-12.357
31/05/2016,17/06/2016,1060,Call,95.1,93.496,0.193,31.696,-24.537
31/05/2016,17/06/2016,1060,Put,0.98,-4.174,0.156,22.336,-14.409
31/05/2016,17/06/2016,1070,Call,84.95,92.27,0.233,36.183,-26.549
31/05/2016,17/06/2016,1070,Put,1.23,-5.371,0.2,27.32,-16.829
31/05/2016,17/06/2016,1080,Call,75.75,90.712,0.284,41.508,-28.794
31/05/2016,17/06/2016,1080,Put,1.6,-6.961,0.256,33.434,-19.809
31/05/2016,17/06/2016,1090,Call,66.2,88.713,0.348,47.812,-28.722
31/05/2016,17/06/2016,1090,Put,2.1,-9.079,0.329,40.848,-23.238
31/05/2016,17/06/2016,1100,Call,56.9,86.12,0.43,55.212,-32.008
31/05/2016,17/06/2016,1100,Put,2.8,-11.91,0.421,49.689,-27.267
31/05/2016,17/06/2016,1110,Call,47.8,82.726,0.532,63.755,-35.442
31/05/2016,17/06/2016,1110,Put,3.8,-15.706,0.535,59.973,-31.841
31/05/2016,17/06/2016,1120,Call,39.1,78.25,0.659,73.313,-39.135
31/05/2016,17/06/2016,1120,Put,5.12,-20.74,0.671,71.322,-36.133
31/05/2016,17/06/2016,1130,Call,30.99,72.198,0.806,83.556,-42.692
31/05/2016,17/06/2016,1130,Put,6.95,-27.288,0.821,82.799,-39.959
31/05/2016,17/06/2016,1140,Call,23.59,64.235,0.956,92.916,-45.183
31/05/2016,17/06/2016,1140,Put,9.46,-35.551,0.971,92.723,-42.535
31/05/2016,17/06/2016,1150,Call,17,54.413,1.073,98.665,-45.523
31/05/2016,17/06/2016,1150,Put,12.85,-45.536,1.091,98.651,-42.892
31/05/2016,17/06/2016,1160,Call,11.34,43.318,1.114,97.886,-42.453
31/05/2016,17/06/2016,1160,Put,17.3,-56.889,1.142,97.798,-40.149
31/05/2016,17/06/2016,1170,Call,6.94,32.091,1.049,89.165,-36.215
31/05/2016,17/06/2016,1170,Put,22.96,-68.778,1.088,88.144,-33.818
31/05/2016,17/06/2016,1180,Call,3.94,22.065,0.888,73.971,-28.345
31/05/2016,17/06/2016,1180,Put,29.7,-79.935,0.913,70.005,-23.877
31/05/2016,17/06/2016,1190,Call,2.07,14.193,0.679,56.148,-19.876
31/05/2016,17/06/2016,1190,Put,38.15,-88.999,0.648,47.099,-16.246
31/05/2016,17/06/2016,1200,Call,1.1,8.709,0.477,39.708,-13.473
31/05/2016,17/06/2016,1200,Put,47.05,-95.117,0.37,25.501,-7.329
31/05/2016,17/06/2016,1210,Call,0.63,5.243,0.318,26.916,-9.247
31/05/2016,17/06/2016,1210,Put,56.6,-98.373,0.158,10.331,-1.614
31/05/2016,17/06/2016,1220,Call,0.4,3.196,0.207,18.067,-6.699
31/05/2016,17/06/2016,1220,Put,66.4,-99.633,0.046,2.834,-0.088
31/05/2016,17/06/2016,1230,Call,0.3,1.962,0.134,12.031,-5.413
31/05/2016,17/06/2016,1230,Put,76.2,-99.951,0.008,0.458,0.526
31/05/2016,17/06/2016,1240,Call,0.22,1.199,0.085,7.906,-4.361
31/05/2016,17/06/2016,1240,Put,86.95,-99.997,0.001,0.036,0.623
31/05/2016,17/06/2016,1250,Call,0.2,0.733,0.054,5.151,-4.065
31/05/2016,17/06/2016,1250,Put,96.65,-100,0,0.001,0.635
31/05/2016,17/06/2016,1260,Call,0.15,0.449,0.034,3.34,-1.37
31/05/2016,17/06/2016,1260,Put,106.15,-100,0,0,0.64
31/05/2016,17/06/2016,1270,Call,0.15,0.276,0.021,2.162,-0.896
31/05/2016,17/06/2016,1270,Put,116.15,-100,0,0,0.645
31/05/2016,17/06/2016,1280,Call,0.08,0.17,0.013,1.4,-0.586
