Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
16/02/2017,17/02/2017,1160,Put,0.03,0,0,0,0
16/02/2017,17/02/2017,1170,Put,0.3,0,0,0,0
16/02/2017,17/02/2017,1180,Put,-1,0,0,0,0
16/02/2017,17/02/2017,1190,Call,208.85,100,0,0,-1.2
16/02/2017,17/02/2017,1190,Put,0.2,0,0,0,0
16/02/2017,17/02/2017,1200,Call,198.95,100,0,0,-1.21
16/02/2017,17/02/2017,1200,Put,0.03,0,0,0,0
16/02/2017,17/02/2017,1210,Call,188.85,100,0,0,-1.22
16/02/2017,17/02/2017,1210,Put,0.3,0,0,0,0
16/02/2017,17/02/2017,1220,Call,178.6,100,0,0,-1.23
16/02/2017,17/02/2017,1220,Put,0.3,0,0,0,0
16/02/2017,17/02/2017,1230,Call,169.3,100,0,0,-1.24
16/02/2017,17/02/2017,1230,Put,0.3,0,0,0,0
16/02/2017,17/02/2017,1240,Call,159.15,100,0,0,-1.25
16/02/2017,17/02/2017,1240,Put,0.03,0,0,0,0
16/02/2017,17/02/2017,1250,Call,149.5,100,0,0,-1.26
16/02/2017,17/02/2017,1250,Put,0.03,0,0,0,0
16/02/2017,17/02/2017,1260,Call,139.35,100,0,0,-1.27
16/02/2017,17/02/2017,1260,Put,-1,0,0,0,0
16/02/2017,17/02/2017,1270,Call,129.15,100,0,0,-1.28
16/02/2017,17/02/2017,1270,Put,0.3,0,0,0,0
16/02/2017,17/02/2017,1280,Call,119.3,100,0,0,-1.29
16/02/2017,17/02/2017,1280,Put,0.3,0,0,0,0
16/02/2017,17/02/2017,1290,Call,109.1,100,0,0,-1.301
16/02/2017,17/02/2017,1290,Put,0.07,0,0,0,0
16/02/2017,17/02/2017,1300,Call,98.95,100,0,0,-1.311
16/02/2017,17/02/2017,1300,Put,0.16,0,0,0,0
16/02/2017,17/02/2017,1310,Call,89.05,100,0,0,-1.321
16/02/2017,17/02/2017,1310,Put,1,0,0,0,0
16/02/2017,17/02/2017,1320,Call,79.25,100,0,0,-1.331
16/02/2017,17/02/2017,1320,Put,0.35,0,0,0,0
16/02/2017,17/02/2017,1330,Call,69.2,100,0,0,-1.341
16/02/2017,17/02/2017,1330,Put,0.1,0,0,0,0
16/02/2017,17/02/2017,1340,Call,59.32,100,0,0,-1.351
16/02/2017,17/02/2017,1340,Put,0.1,0,0,0,0
16/02/2017,17/02/2017,1350,Call,49.3,100,0,0.001,-1.362
16/02/2017,17/02/2017,1350,Put,0.13,0,0,0.001,-0.001
16/02/2017,17/02/2017,1360,Call,39.83,99.982,0.006,0.051,-1.419
16/02/2017,17/02/2017,1360,Put,0.18,-0.018,0.006,0.051,-0.048
