Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
26/01/2017,17/02/2017,1140,Put,0.35,-0.778,0.019,7.295,-5.931
26/01/2017,17/02/2017,1150,Put,0.4,-0.886,0.022,8.173,-6.537
26/01/2017,17/02/2017,1160,Put,0.5,-1.012,0.026,9.182,-7.854
26/01/2017,17/02/2017,1170,Call,208.15,98.816,0.03,10.526,-7.977
26/01/2017,17/02/2017,1170,Put,0.52,-1.161,0.03,10.347,-7.987
26/01/2017,17/02/2017,1180,Call,198.02,98.635,0.035,11.905,-8.678
26/01/2017,17/02/2017,1180,Put,0.57,-1.337,0.035,11.693,-8.529
26/01/2017,17/02/2017,1190,Call,187.4,98.419,0.041,13.504,-9.469
26/01/2017,17/02/2017,1190,Put,0.65,-1.547,0.041,13.254,-9.39
26/01/2017,17/02/2017,1200,Call,177.75,98.161,0.049,15.36,-10.362
26/01/2017,17/02/2017,1200,Put,0.7,-1.797,0.048,15.067,-9.893
26/01/2017,17/02/2017,1210,Call,167.55,97.852,0.057,17.52,-11.372
26/01/2017,17/02/2017,1210,Put,0.75,-2.098,0.056,17.178,-10.353
26/01/2017,17/02/2017,1220,Call,158.5,97.48,0.068,20.037,-12.514
26/01/2017,17/02/2017,1220,Put,0.85,-2.46,0.067,19.641,-11.28
26/01/2017,17/02/2017,1230,Call,147.8,97.03,0.08,22.975,-13.806
26/01/2017,17/02/2017,1230,Put,0.95,-2.899,0.079,22.517,-12.097
26/01/2017,17/02/2017,1240,Call,137.95,96.483,0.095,26.404,-15.266
26/01/2017,17/02/2017,1240,Put,1.1,-3.432,0.094,25.88,-13.373
26/01/2017,17/02/2017,1250,Call,128.8,95.816,0.113,30.408,-16.914
26/01/2017,17/02/2017,1250,Put,1.33,-4.083,0.112,29.813,-15.206
26/01/2017,17/02/2017,1260,Call,118.35,94.999,0.135,35.077,-18.767
26/01/2017,17/02/2017,1260,Put,1.49,-4.881,0.134,34.407,-16.298
26/01/2017,17/02/2017,1270,Call,108.7,93.996,0.162,40.511,-20.843
26/01/2017,17/02/2017,1270,Put,1.8,-5.862,0.16,39.766,-18.411
26/01/2017,17/02/2017,1280,Call,99.05,92.761,0.194,46.809,-23.151
26/01/2017,17/02/2017,1280,Put,2.18,-7.074,0.192,45.993,-20.778
26/01/2017,17/02/2017,1290,Call,90.5,91.236,0.233,54.065,-24.176
26/01/2017,17/02/2017,1290,Put,2.65,-8.573,0.231,53.189,-23.232
26/01/2017,17/02/2017,1300,Call,81.1,89.35,0.28,62.351,-27.047
26/01/2017,17/02/2017,1300,Put,3.24,-10.436,0.278,61.45,-26.099
26/01/2017,17/02/2017,1310,Call,71.8,87.017,0.335,71.691,-29.765
26/01/2017,17/02/2017,1310,Put,4.15,-12.796,0.334,70.981,-29.855
26/01/2017,17/02/2017,1320,Call,62.94,84.136,0.4,82.025,-33.699
26/01/2017,17/02/2017,1320,Put,5.25,-15.778,0.4,81.736,-33.56
26/01/2017,17/02/2017,1330,Call,54.5,80.586,0.474,93.159,-38.173
26/01/2017,17/02/2017,1330,Put,6.54,-19.5,0.474,93.409,-36.859
26/01/2017,17/02/2017,1340,Call,46.25,76.169,0.557,104.855,-41.677
26/01/2017,17/02/2017,1340,Put,8.3,-24.065,0.553,105.412,-40.251
26/01/2017,17/02/2017,1350,Call,38.59,70.746,0.641,116.308,-44.911
26/01/2017,17/02/2017,1350,Put,10.46,-29.54,0.633,116.829,-42.892
26/01/2017,17/02/2017,1360,Call,31.25,64.313,0.718,126.157,-46.489
26/01/2017,17/02/2017,1360,Put,13.19,-35.923,0.706,126.444,-44.926
26/01/2017,17/02/2017,1370,Call,24.81,56.994,0.777,132.818,-47.507
26/01/2017,17/02/2017,1370,Put,16.76,-43.112,0.763,132.879,-45.919
26/01/2017,17/02/2017,1380,Call,19.16,49.069,0.807,134.85,-46.948
26/01/2017,17/02/2017,1380,Put,20.93,-50.891,0.793,134.853,-44.893
26/01/2017,17/02/2017,1390,Call,14.2,40.952,0.799,131.427,-44.32
26/01/2017,17/02/2017,1390,Put,26.11,-58.936,0.791,131.513,-42.595
26/01/2017,17/02/2017,1400,Call,10.33,33.114,0.753,122.702,-40.66
26/01/2017,17/02/2017,1400,Put,32.22,-66.847,0.752,122.759,-38.645
26/01/2017,17/02/2017,1410,Call,7.29,25.987,0.677,109.81,-35.52
26/01/2017,17/02/2017,1410,Put,39.25,-74.219,0.681,109.364,-33.768
26/01/2017,17/02/2017,1420,Call,4.99,19.872,0.582,94.539,-29.789
26/01/2017,17/02/2017,1420,Put,46.91,-80.714,0.585,92.854,-27.815
26/01/2017,17/02/2017,1430,Call,3.48,14.898,0.481,78.782,-24.655
26/01/2017,17/02/2017,1430,Put,55.5,-86.119,0.478,75.147,-23.288
26/01/2017,17/02/2017,1440,Call,2.37,11.035,0.386,64.06,-19.812
26/01/2017,17/02/2017,1440,Put,64.35,-90.406,0.371,57.93,-18.081
26/01/2017,17/02/2017,1450,Call,1.62,8.145,0.303,51.296,-15.531
26/01/2017,17/02/2017,1450,Put,73.6,-93.66,0.273,42.418,-13.91
26/01/2017,17/02/2017,1460,Call,1.2,6.043,0.236,40.831,-12.867
26/01/2017,17/02/2017,1460,Put,83.35,-96.004,0.191,29.452,-12.377
26/01/2017,17/02/2017,1470,Call,0.95,4.535,0.183,32.552,-10.949
26/01/2017,17/02/2017,1470,Put,93.65,-97.604,0.126,19.357,-15.021
26/01/2017,17/02/2017,1480,Call,0.75,3.414,0.142,25.875,-9.365
26/01/2017,17/02/2017,1480,Put,102.95,-98.636,0.079,12.02,-1.843
26/01/2017,17/02/2017,1490,Call,0.6,2.576,0.109,20.505,-8.039
26/01/2017,17/02/2017,1490,Put,112.65,-99.265,0.046,7.038,-0.385
26/01/2017,17/02/2017,1500,Call,0.6,1.948,0.084,16.223,-8.124
26/01/2017,17/02/2017,1500,Put,122.45,-99.626,0.026,3.879,0.517
26/01/2017,17/02/2017,1550,Call,0.45,0.512,0.024,5.085,-1.972
26/01/2017,17/02/2017,1550,Put,173.05,-99.995,0,0.074,1.581
26/01/2017,17/02/2017,1600,Call,1.35,0.152,0.007,1.706,-0.707
26/01/2017,17/02/2017,1600,Put,222.9,-100,0,0,1.649
26/01/2017,17/03/2017,1140,Put,1.55,-2.83,0.046,33.221,-8.798
26/01/2017,17/03/2017,1150,Put,1.78,-3.148,0.052,36.285,-9.714
26/01/2017,17/03/2017,1160,Put,1.95,-3.508,0.058,39.664,-10.307
26/01/2017,17/03/2017,1170,Call,208.95,96.236,0.063,42.021,-11.843
26/01/2017,17/03/2017,1170,Put,2.08,-3.916,0.065,43.39,-10.692
26/01/2017,17/03/2017,1180,Call,198.05,95.777,0.071,46.127,-12.628
26/01/2017,17/03/2017,1180,Put,2.35,-4.38,0.072,47.497,-11.625
26/01/2017,17/03/2017,1190,Call,189.85,95.254,0.08,50.659,-13.472
26/01/2017,17/03/2017,1190,Put,2.63,-4.907,0.081,52.021,-12.449
26/01/2017,17/03/2017,1200,Call,179.4,94.658,0.09,55.654,-14.377
26/01/2017,17/03/2017,1200,Put,2.94,-5.507,0.091,56.999,-13.331
26/01/2017,17/03/2017,1210,Call,170.15,93.977,0.101,61.153,-15.345
26/01/2017,17/03/2017,1210,Put,3.3,-6.19,0.102,62.471,-14.374
26/01/2017,17/03/2017,1220,Call,160.6,93.199,0.114,67.194,-16.378
26/01/2017,17/03/2017,1220,Put,3.7,-6.97,0.115,68.473,-15.383
26/01/2017,17/03/2017,1230,Call,150.95,92.309,0.128,73.814,-17.474
26/01/2017,17/03/2017,1230,Put,4.15,-7.861,0.129,75.041,-16.345
26/01/2017,17/03/2017,1240,Call,141.7,91.29,0.144,81.043,-18.632
26/01/2017,17/03/2017,1240,Put,4.68,-8.879,0.145,82.206,-17.582
26/01/2017,17/03/2017,1250,Call,132.2,90.124,0.163,88.908,-18.948
26/01/2017,17/03/2017,1250,Put,5.3,-10.043,0.163,89.993,-18.766
26/01/2017,17/03/2017,1260,Call,123.05,88.789,0.183,97.419,-20.54
26/01/2017,17/03/2017,1260,Put,6.1,-11.374,0.183,98.42,-20.231
26/01/2017,17/03/2017,1270,Call,113.95,87.261,0.206,106.571,-22.072
26/01/2017,17/03/2017,1270,Put,6.95,-12.912,0.206,107.562,-21.538
26/01/2017,17/03/2017,1280,Call,104.8,85.513,0.231,116.334,-23.282
26/01/2017,17/03/2017,1280,Put,7.94,-14.687,0.231,117.403,-22.906
26/01/2017,17/03/2017,1290,Call,96.1,83.518,0.258,126.646,-25.089
26/01/2017,17/03/2017,1290,Put,9.13,-16.728,0.258,127.856,-24.432
26/01/2017,17/03/2017,1300,Call,87.59,81.243,0.288,137.4,-26.754
26/01/2017,17/03/2017,1300,Put,10.36,-19.066,0.287,138.779,-25.613
26/01/2017,17/03/2017,1310,Call,78.9,78.65,0.32,148.464,-27.781
26/01/2017,17/03/2017,1310,Put,11.94,-21.726,0.318,149.964,-27
26/01/2017,17/03/2017,1320,Call,70.7,75.679,0.354,159.694,-29.009
26/01/2017,17/03/2017,1320,Put,13.71,-24.732,0.35,161.129,-28.194
26/01/2017,17/03/2017,1330,Call,63.05,72.306,0.389,170.704,-30.482
26/01/2017,17/03/2017,1330,Put,15.83,-28.101,0.382,171.91,-29.256
26/01/2017,17/03/2017,1340,Call,55.42,68.523,0.422,180.998,-31.341
26/01/2017,17/03/2017,1340,Put,18.31,-31.84,0.414,181.872,-30.231
26/01/2017,17/03/2017,1350,Call,48.25,64.339,0.454,189.998,-31.97
26/01/2017,17/03/2017,1350,Put,21.2,-35.942,0.444,190.515,-30.934
26/01/2017,17/03/2017,1360,Call,41.6,59.788,0.481,197.086,-32.394
26/01/2017,17/03/2017,1360,Put,24.48,-40.387,0.47,197.302,-31.191
26/01/2017,17/03/2017,1370,Call,35.32,54.925,0.502,201.66,-32.336
26/01/2017,17/03/2017,1370,Put,28.31,-45.133,0.491,201.696,-31.146
26/01/2017,17/03/2017,1380,Call,29.78,49.832,0.515,203.204,-31.945
26/01/2017,17/03/2017,1380,Put,32.62,-50.121,0.505,203.205,-30.642
26/01/2017,17/03/2017,1390,Call,24.88,44.611,0.518,201.365,-31.197
26/01/2017,17/03/2017,1390,Put,37.63,-55.272,0.51,201.444,-29.751
26/01/2017,17/03/2017,1400,Call,20.35,39.381,0.512,196.019,-29.676
26/01/2017,17/03/2017,1400,Put,43.17,-60.49,0.507,196.194,-28.376
26/01/2017,17/03/2017,1410,Call,16.39,34.264,0.495,187.302,-27.832
26/01/2017,17/03/2017,1410,Put,49.05,-65.666,0.493,187.445,-26.323
26/01/2017,17/03/2017,1420,Call,13.09,29.38,0.468,175.611,-25.629
26/01/2017,17/03/2017,1420,Put,55.79,-70.688,0.469,175.425,-24.33
26/01/2017,17/03/2017,1430,Call,10.3,24.831,0.434,161.561,-23.164
26/01/2017,17/03/2017,1430,Put,63.1,-75.446,0.437,160.602,-22.06
26/01/2017,17/03/2017,1440,Call,8.05,20.699,0.394,145.915,-20.675
26/01/2017,17/03/2017,1440,Put,70.9,-79.842,0.397,143.658,-19.739
26/01/2017,17/03/2017,1450,Call,6.25,17.032,0.351,129.486,-18.157
26/01/2017,17/03/2017,1450,Put,79.05,-83.797,0.351,125.42,-17.224
26/01/2017,17/03/2017,1460,Call,4.8,13.853,0.307,113.05,-15.71
26/01/2017,17/03/2017,1460,Put,87.65,-87.262,0.303,106.772,-14.988
26/01/2017,17/03/2017,1470,Call,3.75,11.154,0.264,97.265,-13.664
26/01/2017,17/03/2017,1470,Put,96.5,-90.228,0.254,88.467,-12.698
26/01/2017,17/03/2017,1480,Call,2.87,8.908,0.224,82.628,-11.566
26/01/2017,17/03/2017,1480,Put,105.75,-92.702,0.207,71.201,-11.144
26/01/2017,17/03/2017,1490,Call,2.23,7.07,0.187,69.46,-9.817
26/01/2017,17/03/2017,1490,Put,115.1,-94.704,0.164,55.561,-9.469
26/01/2017,17/03/2017,1500,Call,1.73,5.59,0.155,57.916,-8.299
26/01/2017,17/03/2017,1500,Put,124.6,-96.274,0.125,41.956,-8.164
26/01/2017,17/03/2017,1550,Call,0.57,1.654,0.055,21.306,-3.754
26/01/2017,17/03/2017,1550,Put,173.35,-99.629,0.018,5.816,1.159
26/01/2017,17/03/2017,1600,Call,0.55,0.445,0.017,6.785,-0.991
26/01/2017,17/03/2017,1600,Put,223.7,-99.989,0.001,0.241,1.845
26/01/2017,17/03/2017,1650,Put,272.75,-100,0,0.002,1.926
26/01/2017,21/04/2017,1140,Put,4.4,-5.791,0.067,77.21,-11.425
26/01/2017,21/04/2017,1150,Put,4.75,-6.313,0.073,82.593,-11.923
26/01/2017,21/04/2017,1160,Put,5.2,-6.888,0.08,88.346,-12.598
26/01/2017,21/04/2017,1170,Call,211.6,93.13,0.084,88.194,-13.611
26/01/2017,21/04/2017,1170,Put,5.65,-7.52,0.087,94.486,-13.222
26/01/2017,21/04/2017,1180,Call,202.15,92.419,0.093,95.082,-14.342
26/01/2017,21/04/2017,1180,Put,6.15,-8.217,0.095,101.031,-13.87
26/01/2017,21/04/2017,1190,Call,192.75,91.633,0.102,102.427,-15.102
26/01/2017,21/04/2017,1190,Put,6.9,-8.985,0.104,107.992,-14.792
26/01/2017,21/04/2017,1200,Call,182.8,90.764,0.111,110.236,-15.89
26/01/2017,21/04/2017,1200,Put,7.6,-9.83,0.113,115.38,-15.66
26/01/2017,21/04/2017,1210,Call,174.15,89.803,0.122,118.513,-16.533
26/01/2017,21/04/2017,1210,Put,8.1,-10.762,0.123,123.202,-16.036
26/01/2017,21/04/2017,1220,Call,165,88.742,0.133,127.252,-17.537
26/01/2017,21/04/2017,1220,Put,9.1,-11.789,0.134,131.456,-17.116
26/01/2017,21/04/2017,1230,Call,156,87.571,0.146,136.438,-18.388
26/01/2017,21/04/2017,1230,Put,9.85,-12.923,0.146,140.161,-17.693
26/01/2017,21/04/2017,1240,Call,147,86.28,0.159,146.048,-19.249
26/01/2017,21/04/2017,1240,Put,10.85,-14.181,0.159,149.347,-18.557
26/01/2017,21/04/2017,1250,Call,138.2,84.859,0.173,156.042,-20.291
26/01/2017,21/04/2017,1250,Put,11.95,-15.576,0.173,158.976,-19.351
26/01/2017,21/04/2017,1260,Call,129.45,83.297,0.188,166.367,-21.15
26/01/2017,21/04/2017,1260,Put,13.15,-17.118,0.187,168.99,-20.065
26/01/2017,21/04/2017,1270,Call,120.75,81.583,0.204,176.949,-21.904
26/01/2017,21/04/2017,1270,Put,14.55,-18.818,0.203,179.31,-20.955
26/01/2017,21/04/2017,1280,Call,112.4,79.706,0.22,187.695,-22.806
26/01/2017,21/04/2017,1280,Put,16.2,-20.687,0.219,189.831,-21.831
26/01/2017,21/04/2017,1290,Call,104.2,77.653,0.238,198.503,-23.669
26/01/2017,21/04/2017,1290,Put,17.95,-22.733,0.235,200.422,-22.589
26/01/2017,21/04/2017,1300,Call,96.1,75.407,0.256,209.252,-24.401
26/01/2017,21/04/2017,1300,Put,19.9,-24.966,0.253,210.925,-23.302
26/01/2017,21/04/2017,1310,Call,88.35,72.961,0.274,219.749,-25.155
26/01/2017,21/04/2017,1310,Put,21.95,-27.39,0.27,221.15,-23.867
26/01/2017,21/04/2017,1320,Call,80.65,70.311,0.291,229.769,-25.659
26/01/2017,21/04/2017,1320,Put,24.3,-30.009,0.287,230.883,-24.353
26/01/2017,21/04/2017,1330,Call,73.1,67.458,0.309,239.058,-25.981
26/01/2017,21/04/2017,1330,Put,26.9,-32.822,0.303,239.884,-24.736
26/01/2017,21/04/2017,1340,Call,66,64.404,0.325,247.342,-26.263
26/01/2017,21/04/2017,1340,Put,29.9,-35.825,0.319,247.894,-25.077
26/01/2017,21/04/2017,1350,Call,59.2,61.159,0.341,254.332,-26.478
26/01/2017,21/04/2017,1350,Put,33.15,-39.01,0.334,254.645,-25.271
26/01/2017,21/04/2017,1360,Call,52.85,57.738,0.354,259.738,-26.523
26/01/2017,21/04/2017,1360,Put,36.59,-42.362,0.346,259.865,-25.143
26/01/2017,21/04/2017,1370,Call,46.8,54.16,0.365,263.279,-26.381
26/01/2017,21/04/2017,1370,Put,40.63,-45.862,0.357,263.294,-25.065
26/01/2017,21/04/2017,1380,Call,41.3,50.452,0.373,264.699,-26.115
26/01/2017,21/04/2017,1380,Put,45,-49.486,0.364,264.694,-24.71
26/01/2017,21/04/2017,1390,Call,36,46.647,0.378,263.791,-25.482
26/01/2017,21/04/2017,1390,Put,49.8,-53.202,0.369,263.873,-24.149
26/01/2017,21/04/2017,1400,Call,31.05,42.782,0.379,260.408,-24.633
26/01/2017,21/04/2017,1400,Put,54.95,-56.975,0.37,260.694,-23.378
26/01/2017,21/04/2017,1410,Call,26.65,38.9,0.376,254.482,-23.652
26/01/2017,21/04/2017,1410,Put,60.45,-60.767,0.368,255.09,-22.319
26/01/2017,21/04/2017,1420,Call,22.6,35.045,0.369,246.033,-22.475
26/01/2017,21/04/2017,1420,Put,66.45,-64.536,0.361,247.075,-21.233
26/01/2017,21/04/2017,1430,Call,19,31.265,0.358,235.175,-21.031
