Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
06/01/2016,15/01/2016,890,Put,0.08,-0.084,0.004,0.499,-0.929
06/01/2016,15/01/2016,900,Put,0.2,-0.111,0.005,0.646,-1.187
06/01/2016,15/01/2016,910,Put,0.15,-0.148,0.007,0.84,-1.522
06/01/2016,15/01/2016,920,Call,180.95,99.852,0.007,0.844,-4.737
06/01/2016,15/01/2016,920,Put,0.35,-0.198,0.009,1.095,-1.96
06/01/2016,15/01/2016,930,Call,169.8,99.801,0.01,1.103,-5.185
06/01/2016,15/01/2016,930,Put,0.2,-0.266,0.012,1.434,-2.531
06/01/2016,15/01/2016,940,Call,160.1,99.731,0.013,1.448,-5.762
06/01/2016,15/01/2016,940,Put,0.23,-0.361,0.017,1.883,-8.829
06/01/2016,15/01/2016,950,Call,150.2,99.634,0.018,1.91,-6.51
06/01/2016,15/01/2016,950,Put,0.25,-0.491,0.022,2.479,-9.342
06/01/2016,15/01/2016,960,Call,140.1,99.498,0.025,2.531,-7.484
06/01/2016,15/01/2016,960,Put,0.28,-0.671,0.03,3.27,-10.25
06/01/2016,15/01/2016,970,Call,130,99.307,0.034,3.365,-8.759
06/01/2016,15/01/2016,970,Put,0.3,-0.921,0.042,4.318,-10.679
06/01/2016,15/01/2016,980,Call,120.4,99.039,0.047,4.485,-10.429
06/01/2016,15/01/2016,980,Put,0.38,-1.269,0.057,5.704,-12.847
06/01/2016,15/01/2016,990,Call,110.5,98.658,0.065,5.99,-12.613
06/01/2016,15/01/2016,990,Put,0.45,-1.754,0.077,7.528,-14.57
06/01/2016,15/01/2016,1000,Call,100.3,98.117,0.089,8.002,-15.46
06/01/2016,15/01/2016,1000,Put,0.55,-2.429,0.105,9.913,-16.888
06/01/2016,15/01/2016,1010,Call,90.75,97.348,0.124,10.676,-19.143
06/01/2016,15/01/2016,1010,Put,0.73,-3.368,0.143,13.001,-20.722
06/01/2016,15/01/2016,1020,Call,81.75,96.253,0.171,14.194,-23.851
06/01/2016,15/01/2016,1020,Put,1.01,-4.669,0.193,16.945,-26.272
06/01/2016,15/01/2016,1030,Call,71.25,94.699,0.236,18.752,-29.761
06/01/2016,15/01/2016,1030,Put,1.33,-6.463,0.258,21.892,-31.46
06/01/2016,15/01/2016,1040,Call,61.35,92.507,0.321,24.532,-36.988
06/01/2016,15/01/2016,1040,Put,1.89,-8.915,0.342,27.943,-39.474
06/01/2016,15/01/2016,1050,Call,52.3,89.442,0.433,31.631,-45.493
06/01/2016,15/01/2016,1050,Put,2.72,-12.226,0.446,35.096,-49.312
06/01/2016,15/01/2016,1060,Call,43.55,85.222,0.571,39.966,-51.013
06/01/2016,15/01/2016,1060,Put,3.86,-16.623,0.57,43.162,-59.199
06/01/2016,15/01/2016,1070,Call,35.4,79.529,0.735,49.109,-65.742
06/01/2016,15/01/2016,1070,Put,5.58,-22.396,0.709,51.728,-70.359
06/01/2016,15/01/2016,1080,Call,27.4,72.06,0.911,58.131,-74.206
