Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
19/01/2017,20/01/2017,1120,Put,0.03,0,0,0,0
19/01/2017,20/01/2017,1130,Put,0.2,0,0,0,0
19/01/2017,20/01/2017,1140,Put,0.2,0,0,0,0
19/01/2017,20/01/2017,1150,Call,203.9,100,0,0,-1.058
19/01/2017,20/01/2017,1150,Put,0.03,0,0,0,0
19/01/2017,20/01/2017,1160,Call,193.95,100,0,0,-1.068
19/01/2017,20/01/2017,1160,Put,0.2,0,0,0,0
19/01/2017,20/01/2017,1170,Call,184.25,100,0,0,-1.077
19/01/2017,20/01/2017,1170,Put,0.2,0,0,0,0
19/01/2017,20/01/2017,1180,Call,174.25,100,0,0,-1.086
19/01/2017,20/01/2017,1180,Put,-1,0,0,0,0
19/01/2017,20/01/2017,1190,Call,164.25,100,0,0,-1.095
19/01/2017,20/01/2017,1190,Put,0.05,0,0,0,0
19/01/2017,20/01/2017,1200,Call,154.2,100,0,0,-1.104
19/01/2017,20/01/2017,1200,Put,-1,0,0,0,0
19/01/2017,20/01/2017,1210,Call,144.25,100,0,0,-1.114
19/01/2017,20/01/2017,1210,Put,0.05,0,0,0,0
19/01/2017,20/01/2017,1220,Call,134.25,100,0,0,-1.123
19/01/2017,20/01/2017,1220,Put,0.2,0,0,0,0
19/01/2017,20/01/2017,1230,Call,124.25,100,0,0,-1.132
19/01/2017,20/01/2017,1230,Put,0.03,0,0,0,0
19/01/2017,20/01/2017,1240,Call,114.25,100,0,0,-1.141
19/01/2017,20/01/2017,1240,Put,-1,0,0,0,0
19/01/2017,20/01/2017,1250,Call,103.85,100,0,0,-1.15
19/01/2017,20/01/2017,1250,Put,0.05,0,0,0,0
19/01/2017,20/01/2017,1260,Call,94.25,100,0,0,-1.16
19/01/2017,20/01/2017,1260,Put,0.13,0,0,0,0
19/01/2017,20/01/2017,1270,Call,84.22,100,0,0,-1.169
19/01/2017,20/01/2017,1270,Put,0.08,0,0,0,0
19/01/2017,20/01/2017,1280,Call,74.16,100,0,0,-1.178
19/01/2017,20/01/2017,1280,Put,0.13,0,0,0,0
19/01/2017,20/01/2017,1290,Call,64.09,100,0,0,-1.187
19/01/2017,20/01/2017,1290,Put,0.1,0,0,0,0
19/01/2017,20/01/2017,1300,Call,54.45,100,0,0,-1.197
19/01/2017,20/01/2017,1300,Put,0.12,0,0,0,0
19/01/2017,20/01/2017,1310,Call,44.2,99.995,0.002,0.017,-1.22
19/01/2017,20/01/2017,1310,Put,0.17,-0.005,0.002,0.017,-0.015
19/01/2017,20/01/2017,1320,Call,34.8,99.861,0.039,0.331,-1.678
19/01/2017,20/01/2017,1320,Put,0.2,-0.139,0.039,0.331,-0.463
19/01/2017,20/01/2017,1330,Call,24.5,98.299,0.36,3.031,-8.426
19/01/2017,20/01/2017,1330,Put,0.37,-1.701,0.36,3.031,-7.202
19/01/2017,20/01/2017,1340,Call,15.05,89.519,1.548,12.931,-60.203
19/01/2017,20/01/2017,1340,Put,0.88,-10.481,1.548,12.931,-58.97
19/01/2017,20/01/2017,1350,Call,7.14,65.391,3.145,26.156,-272.765
19/01/2017,20/01/2017,1350,Put,2.86,-34.609,3.145,26.156,-271.523
19/01/2017,20/01/2017,1360,Call,2.23,32.402,3.065,25.494,-246.388
19/01/2017,20/01/2017,1360,Put,8.1,-67.598,3.065,25.494,-245.136
19/01/2017,20/01/2017,1370,Call,0.53,9.635,1.456,12.167,-52.909
19/01/2017,20/01/2017,1370,Put,16.49,-90.365,1.456,12.167,-51.648
19/01/2017,20/01/2017,1380,Call,0.3,1.607,0.343,2.888,-6.72
19/01/2017,20/01/2017,1380,Put,25.87,-98.393,0.343,2.888,-5.449
19/01/2017,20/01/2017,1390,Call,0.1,0.146,0.041,0.346,-0.485
19/01/2017,20/01/2017,1390,Put,35.7,-99.854,0.041,0.346,0.794
19/01/2017,20/01/2017,1400,Call,0.05,0.007,0.002,0.021,-0.02
19/01/2017,20/01/2017,1400,Put,45.31,-99.993,0.002,0.021,1.269
19/01/2017,20/01/2017,1410,Call,0.03,0,0,0.001,0
19/01/2017,20/01/2017,1410,Put,56.05,-100,0,0.001,1.297
19/01/2017,20/01/2017,1420,Call,-1,0,0,0,0
19/01/2017,20/01/2017,1420,Put,65.75,-100,0,0,1.307
19/01/2017,20/01/2017,1430,Call,-1,0,0,0,0
19/01/2017,20/01/2017,1430,Put,76.15,-100,0,0,1.316
19/01/2017,20/01/2017,1440,Call,-1,0,0,0,0
19/01/2017,20/01/2017,1440,Put,85.81,-100,0,0,1.325
19/01/2017,20/01/2017,1450,Call,-1,0,0,0,0
19/01/2017,20/01/2017,1450,Put,95.75,-100,0,0,1.335
19/01/2017,20/01/2017,1460,Call,-1,0,0,0,0
19/01/2017,20/01/2017,1460,Put,106.15,-100,0,0,1.344
19/01/2017,20/01/2017,1470,Call,-1,0,0,0,0
19/01/2017,20/01/2017,1470,Put,116.15,-100,0,0,1.353
19/01/2017,20/01/2017,1480,Call,0.03,0,0,0,0
19/01/2017,20/01/2017,1480,Put,125.75,-100,0,0,1.362
19/01/2017,20/01/2017,1490,Call,0,0,0,0,0
19/01/2017,20/01/2017,1490,Put,136.15,-100,0,0,1.371
19/01/2017,20/01/2017,1500,Call,-1,0,0,0,0
19/01/2017,20/01/2017,1500,Put,145.75,-100,0,0,1.381
19/01/2017,20/01/2017,1550,Call,0.2,0,0,0,0
19/01/2017,20/01/2017,1550,Put,195.8,-100,0,0,1.427
19/01/2017,20/01/2017,1600,Call,-1,0,0,0,0
19/01/2017,20/01/2017,1600,Put,245.8,-100,0,0,1.473
19/01/2017,17/02/2017,1120,Put,0.8,-1.837,0.036,17.294,-8.891
19/01/2017,17/02/2017,1130,Put,0.98,-2.057,0.04,19.031,-10.349
19/01/2017,17/02/2017,1140,Put,0.98,-2.309,0.046,20.978,-10.29
19/01/2017,17/02/2017,1150,Call,204.5,96.589,0.061,28.999,-17.128
19/01/2017,17/02/2017,1150,Put,1.15,-2.599,0.052,23.165,-11.538
19/01/2017,17/02/2017,1160,Call,195.35,96.224,0.068,31.515,-18.05
19/01/2017,17/02/2017,1160,Put,1.3,-2.933,0.059,25.623,-12.544
19/01/2017,17/02/2017,1170,Call,185.8,95.807,0.076,34.311,-19.046
19/01/2017,17/02/2017,1170,Put,1.48,-3.321,0.067,28.387,-13.751
19/01/2017,17/02/2017,1180,Call,175.15,95.33,0.086,37.42,-20.12
19/01/2017,17/02/2017,1180,Put,1.64,-3.771,0.077,31.498,-14.649
19/01/2017,17/02/2017,1190,Call,165.45,94.781,0.097,40.881,-21.28
19/01/2017,17/02/2017,1190,Put,1.8,-4.295,0.088,35,-15.515
19/01/2017,17/02/2017,1200,Call,156.6,94.15,0.109,44.733,-22.53
19/01/2017,17/02/2017,1200,Put,2.04,-4.906,0.1,38.94,-16.812
19/01/2017,17/02/2017,1210,Call,146,93.42,0.123,49.023,-23.875
19/01/2017,17/02/2017,1210,Put,2.35,-5.621,0.115,43.37,-18.479
19/01/2017,17/02/2017,1220,Call,136.15,92.573,0.14,53.796,-25.317
19/01/2017,17/02/2017,1220,Put,2.68,-6.46,0.132,48.344,-20.032
19/01/2017,17/02/2017,1230,Call,126.82,91.589,0.159,59.1,-26.857
19/01/2017,17/02/2017,1230,Put,3.15,-7.445,0.152,53.916,-22.125
19/01/2017,17/02/2017,1240,Call,117.35,90.441,0.181,64.982,-28.493
19/01/2017,17/02/2017,1240,Put,3.63,-8.606,0.175,60.137,-23.949
19/01/2017,17/02/2017,1250,Call,108.06,89.098,0.207,71.482,-30.218
19/01/2017,17/02/2017,1250,Put,4.25,-9.974,0.202,67.05,-26.041
19/01/2017,17/02/2017,1260,Call,99.6,87.525,0.236,78.629,-31.561
19/01/2017,17/02/2017,1260,Put,5,-11.59,0.233,74.683,-28.396
19/01/2017,17/02/2017,1270,Call,89.5,85.677,0.269,86.434,-30.173
19/01/2017,17/02/2017,1270,Put,5.86,-13.509,0.268,83.084,-30.718
19/01/2017,17/02/2017,1280,Call,81.05,83.505,0.307,94.871,-34.499
19/01/2017,17/02/2017,1280,Put,6.88,-15.813,0.308,92.314,-33.034
19/01/2017,17/02/2017,1290,Call,72.3,80.95,0.35,103.867,-36.799
19/01/2017,17/02/2017,1290,Put,8.21,-18.563,0.352,102.229,-35.742
19/01/2017,17/02/2017,1300,Call,63.55,77.944,0.398,113.273,-38.38
19/01/2017,17/02/2017,1300,Put,9.8,-21.814,0.4,112.564,-38.126
19/01/2017,17/02/2017,1310,Call,55.55,74.372,0.45,122.941,-41.08
19/01/2017,17/02/2017,1310,Put,11.66,-25.616,0.45,122.912,-40.368
19/01/2017,17/02/2017,1320,Call,47.85,70.151,0.504,132.42,-42.982
19/01/2017,17/02/2017,1320,Put,13.84,-29.998,0.501,132.718,-42.022
19/01/2017,17/02/2017,1330,Call,40.6,65.257,0.556,140.966,-44.499
19/01/2017,17/02/2017,1330,Put,16.51,-34.962,0.548,141.289,-43.213
19/01/2017,17/02/2017,1340,Call,33.97,59.713,0.602,147.669,-45.426
19/01/2017,17/02/2017,1340,Put,19.71,-40.471,0.589,147.839,-43.881
19/01/2017,17/02/2017,1350,Call,27.43,53.609,0.637,151.561,-44.655
19/01/2017,17/02/2017,1350,Put,23.48,-46.442,0.618,151.579,-43.569
19/01/2017,17/02/2017,1360,Call,21.8,47.104,0.655,151.785,-43.239
19/01/2017,17/02/2017,1360,Put,27.82,-52.742,0.634,151.826,-42.134
19/01/2017,17/02/2017,1370,Call,16.91,40.423,0.652,147.807,-40.827
19/01/2017,17/02/2017,1370,Put,32.98,-59.195,0.632,148.151,-39.905
19/01/2017,17/02/2017,1380,Call,12.75,33.832,0.628,139.593,-37.459
19/01/2017,17/02/2017,1380,Put,38.72,-65.591,0.61,140.486,-36.225
19/01/2017,17/02/2017,1390,Call,9.32,27.602,0.583,127.677,-33
19/01/2017,17/02/2017,1390,Put,45.3,-71.712,0.571,129.192,-32.1
19/01/2017,17/02/2017,1400,Call,6.69,21.966,0.522,113.087,-28.503
19/01/2017,17/02/2017,1400,Put,52.75,-77.358,0.516,115.036,-27.71
