Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
13/09/2016,16/09/2016,1010,Put,0.05,-0.018,0.001,0.076,-0.279
13/09/2016,16/09/2016,1020,Put,0.2,-0.023,0.001,0.097,-0.357
13/09/2016,16/09/2016,1030,Put,0.2,-0.031,0.002,0.126,-0.461
13/09/2016,16/09/2016,1040,Call,176.5,100,0,0.002,-0.677
13/09/2016,16/09/2016,1040,Put,0.2,-0.041,0.003,0.165,-0.603
13/09/2016,16/09/2016,1050,Call,166.7,99.999,0,0.003,-0.686
13/09/2016,16/09/2016,1050,Put,0.2,-0.056,0.004,0.219,-0.798
13/09/2016,16/09/2016,1060,Call,156.4,99.999,0,0.006,-0.698
13/09/2016,16/09/2016,1060,Put,0.2,-0.076,0.005,0.293,-1.068
13/09/2016,16/09/2016,1070,Call,147,99.997,0,0.012,-0.716
13/09/2016,16/09/2016,1070,Put,0.2,-0.106,0.007,0.396,-1.449
13/09/2016,16/09/2016,1080,Call,136.55,99.995,0.001,0.024,-0.744
13/09/2016,16/09/2016,1080,Put,0.25,-0.15,0.01,0.542,-1.992
13/09/2016,16/09/2016,1090,Call,126.55,99.99,0.001,0.046,-0.797
13/09/2016,16/09/2016,1090,Put,0.08,-0.214,0.014,0.751,-2.775
13/09/2016,16/09/2016,1100,Call,116.55,99.978,0.002,0.091,-0.9
13/09/2016,16/09/2016,1100,Put,0.08,-0.311,0.021,1.051,-3.917
13/09/2016,16/09/2016,1110,Call,106.55,99.955,0.005,0.181,-1.108
13/09/2016,16/09/2016,1110,Put,0.3,-0.458,0.031,1.488,-5.602
13/09/2016,16/09/2016,1120,Call,97.05,99.906,0.01,0.357,-1.538
13/09/2016,16/09/2016,1120,Put,0.18,-0.685,0.046,2.127,-14.938
13/09/2016,16/09/2016,1130,Call,86.9,99.802,0.02,0.702,-2.431
13/09/2016,16/09/2016,1130,Put,0.2,-1.042,0.07,3.07,-16.36
13/09/2016,16/09/2016,1140,Call,76.45,99.586,0.04,1.366,-4.271
13/09/2016,16/09/2016,1140,Put,0.25,-1.606,0.107,4.46,-19.905
13/09/2016,16/09/2016,1150,Call,67.15,99.137,0.08,2.611,-7.982
13/09/2016,16/09/2016,1150,Put,0.35,-2.509,0.164,6.506,-26.465
13/09/2016,16/09/2016,1160,Call,56.76,98.229,0.155,4.858,-15.199
13/09/2016,16/09/2016,1160,Put,0.55,-3.964,0.253,9.484,-38.891
13/09/2016,16/09/2016,1170,Call,47.15,96.444,0.29,8.693,-28.45
13/09/2016,16/09/2016,1170,Put,0.85,-6.309,0.388,13.722,-54.915
13/09/2016,16/09/2016,1180,Call,37.81,93.087,0.515,14.74,-50.752
13/09/2016,16/09/2016,1180,Put,1.39,-10.064,0.587,19.511,-79.035
13/09/2016,16/09/2016,1190,Call,28.85,87.143,0.85,23.226,-76.652
13/09/2016,16/09/2016,1190,Put,2.48,-15.968,0.862,26.86,-115.794
13/09/2016,16/09/2016,1200,Call,20.45,77.459,1.273,33.167,-120.417
13/09/2016,16/09/2016,1200,Put,4.04,-25.086,1.199,35.157,-148.122
13/09/2016,16/09/2016,1210,Call,13.5,63.299,1.67,41.558,-161.208
13/09/2016,16/09/2016,1210,Put,6.81,-38.062,1.5,42.038,-175.531
13/09/2016,16/09/2016,1220,Call,7.49,45.64,1.828,43.754,-158.772
13/09/2016,16/09/2016,1220,Put,11.09,-53.743,1.61,43.823,-177.145
13/09/2016,16/09/2016,1230,Call,3.51,27.888,1.598,37.103,-122.458
13/09/2016,16/09/2016,1230,Put,17.35,-69.244,1.442,38.813,-152.662
13/09/2016,16/09/2016,1240,Call,1.38,13.999,1.084,24.634,-70.876
13/09/2016,16/09/2016,1240,Put,25.05,-81.707,1.084,29.3,-109.779
13/09/2016,16/09/2016,1250,Call,0.44,5.684,0.565,12.684,-29.612
13/09/2016,16/09/2016,1250,Put,33.97,-90.288,0.699,19.025,-63.609
13/09/2016,16/09/2016,1260,Call,0.2,1.818,0.224,4.986,-15.259
13/09/2016,16/09/2016,1260,Put,43.48,-95.405,0.391,10.703,-31.465
13/09/2016,16/09/2016,1270,Call,0.13,0.446,0.067,1.468,-2.434
13/09/2016,16/09/2016,1270,Put,53.25,-98.06,0.19,5.255,-13.025
13/09/2016,16/09/2016,1280,Call,0.08,0.082,0.014,0.318,-0.409
13/09/2016,16/09/2016,1280,Put,63.34,-99.268,0.081,2.267,-4.322
13/09/2016,16/09/2016,1290,Call,0.07,0.011,0.002,0.05,-0.049
13/09/2016,16/09/2016,1290,Put,73.29,-99.752,0.031,0.865,-0.846
13/09/2016,16/09/2016,1300,Call,0.05,0.001,0,0.005,-0.004
13/09/2016,16/09/2016,1300,Put,83.75,-99.924,0.01,0.294,0.355
13/09/2016,16/09/2016,1310,Call,0.08,0,0,0,0
13/09/2016,16/09/2016,1310,Put,92.83,-99.979,0.003,0.089,0.723
13/09/2016,16/09/2016,1320,Call,0.08,0,0,0,0
13/09/2016,16/09/2016,1320,Put,103.75,-99.995,0.001,0.024,0.826
13/09/2016,16/09/2016,1330,Call,0.08,0,0,0,0
13/09/2016,16/09/2016,1330,Put,113.75,-99.999,0,0.006,0.856
13/09/2016,16/09/2016,1340,Call,0.08,0,0,0,0
13/09/2016,16/09/2016,1340,Put,123.1,-100,0,0.001,0.868
13/09/2016,16/09/2016,1350,Call,0.03,0,0,0,0
13/09/2016,16/09/2016,1350,Put,133.1,-100,0,0,0.875
13/09/2016,16/09/2016,1360,Call,0.08,0,0,0,0
13/09/2016,16/09/2016,1360,Put,143.1,-100,0,0,0.882
13/09/2016,16/09/2016,1370,Call,0.05,0,0,0,0
13/09/2016,16/09/2016,1370,Put,153.1,-100,0,0,0.888
13/09/2016,16/09/2016,1380,Call,0.05,0,0,0,0
13/09/2016,16/09/2016,1380,Put,163.8,-100,0,0,0.895
13/09/2016,16/09/2016,1390,Call,0.05,0,0,0,0
13/09/2016,16/09/2016,1390,Put,173.1,-100,0,0,0.901
13/09/2016,16/09/2016,1400,Call,0.05,0,0,0,0
13/09/2016,16/09/2016,1400,Put,183.25,-100,0,0,0.908
13/09/2016,16/09/2016,1410,Call,0.2,0,0,0,0
13/09/2016,16/09/2016,1410,Put,193.2,-100,0,0,0.914
13/09/2016,16/09/2016,1420,Call,0.2,0,0,0,0
13/09/2016,16/09/2016,1420,Put,203.2,-100,0,0,0.921
13/09/2016,16/09/2016,1430,Call,0.05,0,0,0,0
13/09/2016,16/09/2016,1430,Put,213.1,-100,0,0,0.927
13/09/2016,16/09/2016,1440,Call,0.2,0,0,0,0
13/09/2016,16/09/2016,1440,Put,223.1,-100,0,0,0.934
13/09/2016,16/09/2016,1450,Call,0.03,0,0,0,0
13/09/2016,16/09/2016,1450,Put,233.45,-100,0,0,0.94
13/09/2016,21/10/2016,1010,Put,1.85,-3.598,0.061,31.12,-12.858
