Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
02/05/2017,19/05/2017,1170,Put,0.28,-0.53,0.015,4.651,-4.152
02/05/2017,19/05/2017,1180,Put,0.33,-0.599,0.017,5.186,-4.499
02/05/2017,19/05/2017,1190,Put,0.28,-0.681,0.02,5.804,-6.143
02/05/2017,19/05/2017,1200,Call,208.55,99.025,0.027,7.954,-10.027
02/05/2017,19/05/2017,1200,Put,0.38,-0.777,0.023,6.524,-7.861
02/05/2017,19/05/2017,1210,Call,193.55,98.886,0.032,8.927,-10.66
02/05/2017,19/05/2017,1210,Put,0.35,-0.892,0.027,7.364,-7.255
02/05/2017,19/05/2017,1220,Call,182.65,98.722,0.037,10.061,-11.373
02/05/2017,19/05/2017,1220,Put,0.32,-1.03,0.032,8.35,-6.643
02/05/2017,19/05/2017,1230,Call,175.8,98.524,0.044,11.386,-12.181
02/05/2017,19/05/2017,1230,Put,0.33,-1.197,0.038,9.512,-6.774
02/05/2017,19/05/2017,1240,Call,160.75,98.286,0.051,12.942,-13.099
02/05/2017,19/05/2017,1240,Put,0.47,-1.4,0.045,10.888,-8.935
02/05/2017,19/05/2017,1250,Call,153.6,97.997,0.061,14.776,-14.144
02/05/2017,19/05/2017,1250,Put,0.52,-1.648,0.054,12.525,-9.618
02/05/2017,19/05/2017,1260,Call,146.45,97.644,0.072,16.947,-15.338
02/05/2017,19/05/2017,1260,Put,0.58,-1.954,0.064,14.481,-10.395
02/05/2017,19/05/2017,1270,Call,134,97.208,0.087,19.525,-16.704
02/05/2017,19/05/2017,1270,Put,0.65,-2.335,0.078,16.829,-11.168
02/05/2017,19/05/2017,1280,Call,122.85,96.669,0.105,22.597,-18.269
02/05/2017,19/05/2017,1280,Put,0.75,-2.812,0.095,19.657,-12.309
02/05/2017,19/05/2017,1290,Call,116.45,95.995,0.127,26.264,-20.063
02/05/2017,19/05/2017,1290,Put,0.88,-3.415,0.116,23.074,-13.766
02/05/2017,19/05/2017,1300,Call,104.45,95.147,0.155,30.649,-22.116
02/05/2017,19/05/2017,1300,Put,1.08,-4.182,0.143,27.212,-15.761
02/05/2017,19/05/2017,1310,Call,92.45,94.073,0.19,35.892,-24.456
02/05/2017,19/05/2017,1310,Put,1.28,-5.167,0.178,32.228,-17.577
02/05/2017,19/05/2017,1320,Call,84.25,92.703,0.234,42.145,-27.106
02/05/2017,19/05/2017,1320,Put,1.45,-6.44,0.222,38.3,-18.782
02/05/2017,19/05/2017,1330,Call,74.95,90.945,0.289,49.566,-30.074
02/05/2017,19/05/2017,1330,Put,2,-8.098,0.278,45.619,-23.013
