Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
30/12/2016,20/01/2017,1130,Put,0.5,-0.76,0.02,6.878,-8.219
30/12/2016,20/01/2017,1140,Put,0.47,-0.898,0.024,7.964,-5.556
30/12/2016,20/01/2017,1150,Put,0.48,-1.065,0.028,9.238,-6.315
30/12/2016,20/01/2017,1160,Call,198.75,97.114,0.057,21.547,-18.599
30/12/2016,20/01/2017,1160,Put,0.53,-1.266,0.034,10.733,-8.388
30/12/2016,20/01/2017,1170,Call,188.15,96.774,0.065,23.624,-19.766
30/12/2016,20/01/2017,1170,Put,0.57,-1.509,0.04,12.487,-8.839
30/12/2016,20/01/2017,1180,Call,179.5,96.382,0.073,25.958,-21.041
30/12/2016,20/01/2017,1180,Put,0.6,-1.805,0.048,14.547,-9.16
30/12/2016,20/01/2017,1190,Call,169.25,95.927,0.083,28.583,-22.434
30/12/2016,20/01/2017,1190,Put,0.7,-2.164,0.058,16.963,-10.171
30/12/2016,20/01/2017,1200,Call,159.75,95.399,0.095,31.538,-23.955
30/12/2016,20/01/2017,1200,Put,0.83,-2.601,0.069,19.794,-11.523
30/12/2016,20/01/2017,1210,Call,149.75,94.781,0.109,34.869,-25.614
30/12/2016,20/01/2017,1210,Put,1.08,-3.134,0.083,23.107,-13.993
30/12/2016,20/01/2017,1220,Call,138.8,94.058,0.124,38.623,-27.42
30/12/2016,20/01/2017,1220,Put,1.28,-3.786,0.099,26.974,-15.827
30/12/2016,20/01/2017,1230,Call,129.9,93.207,0.143,42.852,-29.382
30/12/2016,20/01/2017,1230,Put,1.57,-4.582,0.119,31.471,-18.172
30/12/2016,20/01/2017,1240,Call,120.65,92.203,0.165,47.611,-31.504
30/12/2016,20/01/2017,1240,Put,1.9,-5.556,0.143,36.676,-20.513
30/12/2016,20/01/2017,1250,Call,109.55,91.014,0.19,52.954,-33.786
30/12/2016,20/01/2017,1250,Put,2.22,-6.747,0.171,42.662,-22.641
30/12/2016,20/01/2017,1260,Call,101.55,89.602,0.22,58.93,-36.221
30/12/2016,20/01/2017,1260,Put,2.85,-8.201,0.205,49.491,-26.488
30/12/2016,20/01/2017,1270,Call,92.1,87.92,0.254,65.575,-38.789
30/12/2016,20/01/2017,1270,Put,3.49,-9.973,0.244,57.198,-29.804
30/12/2016,20/01/2017,1280,Call,82.68,85.913,0.294,72.904,-39.809
30/12/2016,20/01/2017,1280,Put,4.35,-12.127,0.289,65.777,-33.704
30/12/2016,20/01/2017,1290,Call,73.7,83.515,0.34,80.891,-43.059
30/12/2016,20/01/2017,1290,Put,5.26,-14.733,0.341,75.156,-36.839
30/12/2016,20/01/2017,1300,Call,65.05,80.65,0.393,89.446,-46.823
30/12/2016,20/01/2017,1300,Put,6.55,-17.87,0.399,85.168,-40.915
30/12/2016,20/01/2017,1310,Call,56.85,77.229,0.452,98.382,-50.738
30/12/2016,20/01/2017,1310,Put,8.05,-21.615,0.463,95.518,-44.297
30/12/2016,20/01/2017,1320,Call,48.85,73.119,0.516,107.455,-53.83
30/12/2016,20/01/2017,1320,Put,9.95,-26.042,0.53,105.748,-47.668
30/12/2016,20/01/2017,1330,Call,40.85,68.213,0.581,116.107,-54.986
30/12/2016,20/01/2017,1330,Put,12.23,-31.21,0.598,115.209,-50.032
30/12/2016,20/01/2017,1340,Call,33.85,62.492,0.642,123.432,-56.624
30/12/2016,20/01/2017,1340,Put,14.96,-37.147,0.663,123.056,-51.422
30/12/2016,20/01/2017,1350,Call,27.4,56.014,0.693,128.349,-56.88
30/12/2016,20/01/2017,1350,Put,18.32,-43.833,0.717,128.273,-51.484
30/12/2016,20/01/2017,1360,Call,21.16,48.934,0.723,129.776,-54.706
30/12/2016,20/01/2017,1360,Put,22.34,-51.174,0.753,129.766,-49.885
30/12/2016,20/01/2017,1370,Call,16.1,41.513,0.728,126.892,-51.783
30/12/2016,20/01/2017,1370,Put,27.31,-58.991,0.763,126.534,-46.88
30/12/2016,20/01/2017,1380,Call,11.79,34.095,0.702,119.43,-47.001
30/12/2016,20/01/2017,1380,Put,32.76,-66.998,0.74,117.932,-40.98
30/12/2016,20/01/2017,1390,Call,8.23,27.054,0.647,107.839,-40.736
30/12/2016,20/01/2017,1390,Put,39.22,-74.819,0.68,103.973,-33.723
30/12/2016,20/01/2017,1400,Call,5.5,20.726,0.569,93.271,-33.449
30/12/2016,20/01/2017,1400,Put,47.19,-82.021,0.583,85.594,-28.318
30/12/2016,20/01/2017,1410,Call,3.6,15.348,0.477,77.31,-26.572
30/12/2016,20/01/2017,1410,Put,54.89,-88.184,0.46,64.739,-17.963
30/12/2016,20/01/2017,1420,Call,2.3,11.019,0.383,61.578,-20.353
30/12/2016,20/01/2017,1420,Put,63.9,-92.999,0.327,44.079,-12.129
30/12/2016,20/01/2017,1430,Call,1.5,7.708,0.295,47.359,-15.354
30/12/2016,20/01/2017,1430,Put,72.9,-96.359,0.204,26.326,-3.562
30/12/2016,20/01/2017,1440,Call,0.9,5.289,0.22,35.408,-10.741
30/12/2016,20/01/2017,1440,Put,82.2,-98.393,0.108,13.341,-2.011
30/12/2016,20/01/2017,1450,Call,0.58,3.565,0.16,25.809,-7.825
30/12/2016,20/01/2017,1450,Put,92.4,-99.424,0.046,5.495,0.123
30/12/2016,20/01/2017,1460,Call,0.43,2.345,0.112,18.264,-6.293
30/12/2016,20/01/2017,1460,Put,101.9,-99.842,0.015,1.739,1.056
30/12/2016,20/01/2017,1470,Call,0.3,1.506,0.077,12.562,-4.805
30/12/2016,20/01/2017,1470,Put,112.1,-99.969,0.004,0.392,1.362
30/12/2016,20/01/2017,1480,Call,0.28,0.945,0.051,8.407,-4.589
30/12/2016,20/01/2017,1480,Put,122.15,-99.996,0.001,0.057,1.437
30/12/2016,20/01/2017,1490,Call,0.2,0.58,0.033,5.481,-3.544
30/12/2016,20/01/2017,1490,Put,131.55,-100,0,0.005,1.456
30/12/2016,20/01/2017,1500,Call,0.25,0.348,0.021,3.484,-4.293
30/12/2016,20/01/2017,1500,Put,142.05,-100,0,0,1.466
30/12/2016,20/01/2017,1550,Call,0.65,0.02,0.001,0.256,-0.079
30/12/2016,20/01/2017,1550,Put,191.05,-100,0,0,1.515
30/12/2016,20/01/2017,1600,Call,0.05,0.001,0,0.012,-0.003
30/12/2016,20/01/2017,1600,Put,240.95,-100,0,0,1.564
30/12/2016,20/01/2017,1650,Put,290.9,-100,0,0,1.613
30/12/2016,17/02/2017,1130,Put,2.25,-3.965,0.059,42.723,-11.836
30/12/2016,17/02/2017,1140,Put,2.69,-4.447,0.065,46.874,-13.399
30/12/2016,17/02/2017,1150,Put,3.02,-4.991,0.073,51.399,-14.451
30/12/2016,17/02/2017,1160,Call,201.25,92.866,0.09,67.913,-22.097
30/12/2016,17/02/2017,1160,Put,3.42,-5.602,0.081,56.321,-15.669
30/12/2016,17/02/2017,1170,Call,190.8,92.178,0.099,72.849,-23.15
30/12/2016,17/02/2017,1170,Put,3.8,-6.291,0.091,61.664,-16.765
30/12/2016,17/02/2017,1180,Call,182.3,91.413,0.108,78.14,-24.247
30/12/2016,17/02/2017,1180,Put,4.3,-7.065,0.101,67.445,-18.026
30/12/2016,17/02/2017,1190,Call,173.4,90.564,0.119,83.799,-25.386
30/12/2016,17/02/2017,1190,Put,4.95,-7.936,0.113,73.679,-19.673
30/12/2016,17/02/2017,1200,Call,162.15,89.62,0.13,89.839,-26.563
30/12/2016,17/02/2017,1200,Put,5.5,-8.914,0.125,80.376,-20.856
30/12/2016,17/02/2017,1210,Call,154.7,88.57,0.143,96.265,-27.774
30/12/2016,17/02/2017,1210,Put,6.3,-10.012,0.139,87.538,-22.647
30/12/2016,17/02/2017,1220,Call,144.9,87.402,0.157,103.077,-29.011
30/12/2016,17/02/2017,1220,Put,7.24,-11.242,0.154,95.159,-24.386
