Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
11/08/2017,18/08/2017,1140,Put,0.5,-0.631,0.017,3.399,-10.899
11/08/2017,18/08/2017,1150,Put,0.25,-0.688,0.019,3.668,-11.407
11/08/2017,18/08/2017,1160,Put,0.4,-0.753,0.021,3.974,-11.976
11/08/2017,18/08/2017,1170,Call,205.45,99.977,0.001,0.165,-3.765
11/08/2017,18/08/2017,1170,Put,0.15,-0.829,0.024,4.323,-12.613
11/08/2017,18/08/2017,1180,Call,193.4,99.969,0.002,0.221,-3.879
11/08/2017,18/08/2017,1180,Put,0.5,-0.917,0.028,4.723,-13.332
11/08/2017,18/08/2017,1190,Call,184.7,99.957,0.003,0.3,-4.025
11/08/2017,18/08/2017,1190,Put,0.6,-1.02,0.031,5.185,-14.146
11/08/2017,18/08/2017,1200,Call,173.5,99.94,0.004,0.409,-4.214
11/08/2017,18/08/2017,1200,Put,0.35,-1.142,0.036,5.72,-15.072
11/08/2017,18/08/2017,1210,Call,163.05,99.915,0.005,0.562,-4.466
11/08/2017,18/08/2017,1210,Put,0.38,-1.287,0.042,6.346,-16.131
11/08/2017,18/08/2017,1220,Call,153.6,99.878,0.007,0.778,-4.807
11/08/2017,18/08/2017,1220,Put,0.38,-1.461,0.049,7.083,-17.348
11/08/2017,18/08/2017,1230,Call,143.35,99.825,0.011,1.085,-5.275
11/08/2017,18/08/2017,1230,Put,0.5,-1.673,0.058,7.955,-20.793
11/08/2017,18/08/2017,1240,Call,134.65,99.745,0.016,1.523,-5.923
11/08/2017,18/08/2017,1240,Put,0.57,-1.933,0.068,8.997,-22.937
11/08/2017,18/08/2017,1250,Call,124.15,99.626,0.023,2.151,-6.829
11/08/2017,18/08/2017,1250,Put,0.63,-2.256,0.082,10.252,-24.548
11/08/2017,18/08/2017,1260,Call,113.45,99.446,0.034,3.053,-8.105
11/08/2017,18/08/2017,1260,Put,0.6,-2.661,0.099,11.775,-23.268
11/08/2017,18/08/2017,1270,Call,103.3,99.172,0.05,4.349,-9.903
11/08/2017,18/08/2017,1270,Put,0.75,-3.177,0.121,13.639,-27.403
11/08/2017,18/08/2017,1280,Call,94.3,98.753,0.074,6.208,-12.436
11/08/2017,18/08/2017,1280,Put,0.95,-3.842,0.15,15.94,-32.612
11/08/2017,18/08/2017,1290,Call,84.95,98.111,0.11,8.857,-15.978
11/08/2017,18/08/2017,1290,Put,1.03,-4.714,0.188,18.801,-34.094
11/08/2017,18/08/2017,1300,Call,74.7,97.125,0.163,12.593,-20.873
11/08/2017,18/08/2017,1300,Put,1.15,-5.874,0.239,22.381,-36.169
11/08/2017,18/08/2017,1310,Call,64.35,95.618,0.241,17.768,-27.498
11/08/2017,18/08/2017,1310,Put,1.46,-7.446,0.308,26.88,-42.112
11/08/2017,18/08/2017,1320,Call,54.9,93.327,0.351,24.745,-36.183
11/08/2017,18/08/2017,1320,Put,2.02,-9.609,0.4,32.529,-51.619
11/08/2017,18/08/2017,1330,Call,45.5,89.893,0.502,33.773,-47.656
11/08/2017,18/08/2017,1330,Put,2.59,-12.647,0.527,39.582,-58.522
11/08/2017,18/08/2017,1340,Call,36.4,84.855,0.699,44.748,-58.896
11/08/2017,18/08/2017,1340,Put,3.4,-17.167,0.696,48.527,-66.124
11/08/2017,18/08/2017,1350,Call,27.9,77.684,0.934,56.855,-72.094
11/08/2017,18/08/2017,1350,Put,4.89,-23.809,0.904,58.932,-76.525
11/08/2017,18/08/2017,1360,Call,20.35,67.886,1.173,68.141,-84.445
11/08/2017,18/08/2017,1360,Put,7.11,-33.017,1.119,68.911,-85.004
11/08/2017,18/08/2017,1370,Call,13.7,55.558,1.35,75.122,-88.282
11/08/2017,18/08/2017,1370,Put,10.49,-44.69,1.279,75.186,-88.503
11/08/2017,18/08/2017,1380,Call,8.31,41.688,1.384,74.215,-82.291
11/08/2017,18/08/2017,1380,Put,15.42,-57.798,1.308,74.412,-84.792
11/08/2017,18/08/2017,1390,Call,4.68,28.087,1.234,64.18,-68.139
