Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
05/05/2016,20/05/2016,910,Put,0.15,-0.294,0.011,2.044,-2.204
05/05/2016,20/05/2016,920,Put,0.15,-0.364,0.014,2.48,-2.613
05/05/2016,20/05/2016,930,Call,182.4,99.516,0.018,3.199,-3.608
05/05/2016,20/05/2016,930,Put,0.18,-0.454,0.017,3.021,-4.654
05/05/2016,20/05/2016,940,Call,171.9,99.395,0.023,3.899,-4.243
05/05/2016,20/05/2016,940,Put,0.22,-0.57,0.022,3.696,-5.452
05/05/2016,20/05/2016,950,Call,162.5,99.239,0.029,4.772,-5.013
05/05/2016,20/05/2016,950,Put,0.28,-0.719,0.027,4.539,-6.588
05/05/2016,20/05/2016,960,Call,152.65,99.038,0.036,5.86,-5.95
05/05/2016,20/05/2016,960,Put,0.33,-0.913,0.035,5.595,-7.476
05/05/2016,20/05/2016,970,Call,142.6,98.776,0.046,7.221,-7.09
05/05/2016,20/05/2016,970,Put,0.38,-1.165,0.045,6.921,-8.29
05/05/2016,20/05/2016,980,Call,132.15,98.435,0.059,8.924,-8.477
05/05/2016,20/05/2016,980,Put,0.43,-1.496,0.057,8.585,-9.068
05/05/2016,20/05/2016,990,Call,122.25,97.987,0.076,11.055,-10.163
05/05/2016,20/05/2016,990,Put,0.52,-1.931,0.074,10.675,-10.431
05/05/2016,20/05/2016,1000,Call,112.9,97.398,0.098,13.718,-12.207
05/05/2016,20/05/2016,1000,Put,0.63,-2.507,0.095,13.297,-11.942
05/05/2016,20/05/2016,1010,Call,102.4,96.619,0.126,17.036,-14.671
05/05/2016,20/05/2016,1010,Put,0.75,-3.27,0.123,16.575,-13.498
05/05/2016,20/05/2016,1020,Call,92.6,95.588,0.162,21.148,-17.62
05/05/2016,20/05/2016,1020,Put,0.95,-4.283,0.16,20.652,-15.84
05/05/2016,20/05/2016,1030,Call,83.4,94.222,0.209,26.2,-21.11
05/05/2016,20/05/2016,1030,Put,1.23,-5.632,0.206,25.679,-18.898
05/05/2016,20/05/2016,1040,Call,74,92.412,0.268,32.331,-25.172
05/05/2016,20/05/2016,1040,Put,1.65,-7.424,0.266,31.802,-22.804
05/05/2016,20/05/2016,1050,Call,64.2,90.022,0.343,39.638,-29.791
05/05/2016,20/05/2016,1050,Put,2.23,-9.8,0.341,39.122,-27.471
05/05/2016,20/05/2016,1060,Call,55.45,86.882,0.435,48.122,-32.37
05/05/2016,20/05/2016,1060,Put,3.12,-12.931,0.434,47.651,-33.384
05/05/2016,20/05/2016,1070,Call,46.85,82.794,0.544,57.608,-39.817
05/05/2016,20/05/2016,1070,Put,4.4,-17.062,0.545,57.3,-39.749
05/05/2016,20/05/2016,1080,Call,38.55,77.544,0.669,67.63,-46.016
05/05/2016,20/05/2016,1080,Put,6,-22.426,0.669,67.58,-45.417
05/05/2016,20/05/2016,1090,Call,30.6,70.894,0.801,77.358,-50.272
05/05/2016,20/05/2016,1090,Put,8.35,-29.186,0.798,77.457,-51.076
05/05/2016,20/05/2016,1100,Call,23.7,62.734,0.922,85.338,-54.226
05/05/2016,20/05/2016,1100,Put,11.3,-37.369,0.914,85.412,-54.285
05/05/2016,20/05/2016,1110,Call,17.45,53.241,1.007,89.643,-54.943
05/05/2016,20/05/2016,1110,Put,15.1,-46.782,0.994,89.647,-55.011
05/05/2016,20/05/2016,1120,Call,12.15,42.908,1.03,88.523,-52.104
05/05/2016,20/05/2016,1120,Put,19.86,-56.964,1.015,88.574,-52.429
05/05/2016,20/05/2016,1130,Call,7.8,32.519,0.975,81.213,-45.357
05/05/2016,20/05/2016,1130,Put,25.52,-67.2,0.962,81.496,-45.914
05/05/2016,20/05/2016,1140,Call,4.65,22.979,0.845,68.542,-36.319
05/05/2016,20/05/2016,1140,Put,32.1,-76.665,0.839,69.127,-35.774
05/05/2016,20/05/2016,1150,Call,2.62,15.047,0.665,52.86,-26.769
05/05/2016,20/05/2016,1150,Put,40.2,-84.64,0.666,53.58,-26.973
05/05/2016,20/05/2016,1160,Call,1.32,9.109,0.475,37.157,-17.355
05/05/2016,20/05/2016,1160,Put,49.1,-90.76,0.478,37.55,-19.777
05/05/2016,20/05/2016,1170,Call,0.67,5.107,0.309,23.86,-10.961
05/05/2016,20/05/2016,1170,Put,59.5,-94.995,0.306,23.484,-24.822
05/05/2016,20/05/2016,1180,Call,0.35,2.648,0.183,14.004,-6.767
05/05/2016,20/05/2016,1180,Put,66.75,-97.597,0.172,12.921,-5.539
05/05/2016,20/05/2016,1190,Call,0.2,1.254,0.098,7.445,-4.433
05/05/2016,20/05/2016,1190,Put,76.6,-98.995,0.084,6.153,-2.29
05/05/2016,20/05/2016,1200,Call,0.15,0.54,0.047,3.57,-1.541
05/05/2016,20/05/2016,1200,Put,88.6,-99.641,0.035,2.49,-0.642
05/05/2016,20/05/2016,1210,Call,0.08,0.21,0.02,1.537,-0.634
05/05/2016,20/05/2016,1210,Put,98.85,-99.893,0.012,0.838,0.051
05/05/2016,20/05/2016,1220,Call,0.08,0.073,0.008,0.592,-0.232
05/05/2016,20/05/2016,1220,Put,108.45,-99.974,0.003,0.229,0.289
05/05/2016,20/05/2016,1230,Call,0.05,0.023,0.003,0.203,-0.075
05/05/2016,20/05/2016,1230,Put,118.45,-99.995,0.001,0.049,0.355
05/05/2016,20/05/2016,1240,Call,0.08,0.006,0.001,0.062,-0.022
05/05/2016,20/05/2016,1240,Put,126.5,-99.999,0,0.008,0.372
05/05/2016,20/05/2016,1250,Call,0.2,0.002,0,0.016,-0.005
05/05/2016,20/05/2016,1250,Put,138.95,-100,0,0.001,0.377
05/05/2016,20/05/2016,1260,Call,0.03,0,0,0.004,-0.001
05/05/2016,20/05/2016,1260,Put,148.5,-100,0,0,0.38
05/05/2016,20/05/2016,1270,Call,0.05,0,0,0.001,0
05/05/2016,20/05/2016,1270,Put,158.5,-100,0,0,0.383
05/05/2016,20/05/2016,1280,Call,0.03,0,0,0,0
05/05/2016,20/05/2016,1280,Put,168.35,-100,0,0,0.386
05/05/2016,20/05/2016,1290,Call,0.03,0,0,0,0
05/05/2016,20/05/2016,1290,Put,178.35,-100,0,0,0.389
05/05/2016,20/05/2016,1300,Call,0.03,0,0,0,0
05/05/2016,20/05/2016,1300,Put,186.4,-100,0,0,0.392
05/05/2016,17/06/2016,910,Put,1.23,-2.607,0.052,23.205,-8.242
05/05/2016,17/06/2016,920,Put,1.42,-3.017,0.06,26.197,-9.106
05/05/2016,17/06/2016,930,Call,182,95.802,0.076,34.307,-12.505
05/05/2016,17/06/2016,930,Put,1.63,-3.496,0.069,29.574,-10.057
05/05/2016,17/06/2016,940,Call,171.3,95.253,0.086,37.87,-13.421
05/05/2016,17/06/2016,940,Put,1.88,-4.055,0.08,33.376,-11.025
05/05/2016,17/06/2016,950,Call,162.7,94.62,0.098,41.835,-14.409
05/05/2016,17/06/2016,950,Put,2.15,-4.71,0.092,37.646,-12.004
05/05/2016,17/06/2016,960,Call,151.9,93.887,0.112,46.243,-15.474
05/05/2016,17/06/2016,960,Put,2.5,-5.475,0.106,42.428,-13.233
05/05/2016,17/06/2016,970,Call,143.2,93.04,0.127,51.133,-16.616
05/05/2016,17/06/2016,970,Put,2.9,-6.37,0.123,47.762,-14.566
05/05/2016,17/06/2016,980,Call,133.5,92.057,0.145,56.546,-17.835
05/05/2016,17/06/2016,980,Put,3.4,-7.416,0.141,53.683,-16.004
05/05/2016,17/06/2016,990,Call,124.1,90.916,0.165,62.515,-19.13
05/05/2016,17/06/2016,990,Put,3.95,-8.637,0.162,60.218,-17.541
05/05/2016,17/06/2016,1000,Call,115,89.589,0.188,69.069,-20.494
05/05/2016,17/06/2016,1000,Put,4.59,-10.06,0.186,67.38,-19.072
05/05/2016,17/06/2016,1010,Call,105.75,88.048,0.214,76.22,-21.918
05/05/2016,17/06/2016,1010,Put,5.39,-11.716,0.213,75.16,-20.776
05/05/2016,17/06/2016,1020,Call,96.8,86.255,0.244,83.962,-21.946
05/05/2016,17/06/2016,1020,Put,6.4,-13.639,0.244,83.522,-22.639
05/05/2016,17/06/2016,1030,Call,88.05,84.172,0.277,92.256,-24.143
05/05/2016,17/06/2016,1030,Put,7.54,-15.865,0.277,92.397,-24.531
05/05/2016,17/06/2016,1040,Call,79.25,81.755,0.314,101.022,-25.715
05/05/2016,17/06/2016,1040,Put,8.95,-18.435,0.313,101.67,-26.415
05/05/2016,17/06/2016,1050,Call,71,78.956,0.354,110.12,-27.841
05/05/2016,17/06/2016,1050,Put,10.51,-21.384,0.352,111.15,-28.13
05/05/2016,17/06/2016,1060,Call,62.75,75.724,0.398,119.337,-29.325
05/05/2016,17/06/2016,1060,Put,12.45,-24.748,0.392,120.571,-29.811
05/05/2016,17/06/2016,1070,Call,54.9,71.987,0.443,128.411,-30.656
05/05/2016,17/06/2016,1070,Put,14.6,-28.552,0.433,129.584,-31.176
05/05/2016,17/06/2016,1080,Call,47.55,67.705,0.489,136.87,-31.945
05/05/2016,17/06/2016,1080,Put,17.15,-32.814,0.474,137.757,-32.14
05/05/2016,17/06/2016,1090,Call,40.55,62.874,0.531,144.082,-32.698
05/05/2016,17/06/2016,1090,Put,20.15,-37.532,0.512,144.578,-32.886
05/05/2016,17/06/2016,1100,Call,34,57.525,0.568,149.333,-32.822
05/05/2016,17/06/2016,1100,Put,23.55,-42.689,0.544,149.484,-32.945
05/05/2016,17/06/2016,1110,Call,28.08,51.734,0.595,151.892,-32.495
05/05/2016,17/06/2016,1110,Put,27.43,-48.235,0.569,151.887,-32.323
05/05/2016,17/06/2016,1120,Call,22.45,45.621,0.609,151.127,-31.197
05/05/2016,17/06/2016,1120,Put,32.03,-54.092,0.584,151.242,-31.305
05/05/2016,17/06/2016,1130,Call,17.55,39.353,0.607,146.626,-29.245
05/05/2016,17/06/2016,1130,Put,37.15,-60.149,0.585,147.123,-29.411
05/05/2016,17/06/2016,1140,Call,13.25,33.129,0.586,138.32,-26.56
05/05/2016,17/06/2016,1140,Put,42.87,-66.259,0.57,139.309,-26.834
05/05/2016,17/06/2016,1150,Call,9.75,27.162,0.548,126.544,-23.424
05/05/2016,17/06/2016,1150,Put,49.3,-72.252,0.539,127.873,-23.757
05/05/2016,17/06/2016,1160,Call,6.95,21.651,0.495,112.042,-20.023
05/05/2016,17/06/2016,1160,Put,56.7,-77.938,0.492,113.248,-20.779
05/05/2016,17/06/2016,1170,Call,4.75,16.76,0.431,95.865,-16.256
05/05/2016,17/06/2016,1170,Put,64.25,-83.135,0.431,96.247,-16.702
05/05/2016,17/06/2016,1180,Call,3.15,12.591,0.362,79.207,-12.803
05/05/2016,17/06/2016,1180,Put,72.85,-87.684,0.36,78.004,-14.045
05/05/2016,17/06/2016,1190,Call,2.08,9.182,0.292,63.201,-9.863
05/05/2016,17/06/2016,1190,Put,81.8,-91.475,0.285,59.832,-11.519
05/05/2016,17/06/2016,1200,Call,1.38,6.506,0.228,48.747,-7.522
05/05/2016,17/06/2016,1200,Put,90.85,-94.457,0.211,43.055,-8.528
05/05/2016,17/06/2016,1210,Call,0.88,4.487,0.172,36.41,-5.441
05/05/2016,17/06/2016,1210,Put,101.15,-96.651,0.146,28.767,-9.851
05/05/2016,17/06/2016,1220,Call,0.58,3.013,0.125,26.356,-4.013
05/05/2016,17/06/2016,1220,Put,110.2,-98.142,0.092,17.628,-6.213
05/05/2016,17/06/2016,1230,Call,0.45,1.959,0.088,18.41,-3.354
05/05/2016,17/06/2016,1230,Put,120.7,-99.068,0.053,9.765,-0.86
05/05/2016,17/06/2016,1240,Call,0.28,1.231,0.059,12.393,-2.315
05/05/2016,17/06/2016,1240,Put,130.05,-99.585,0.027,4.805,-0.134
05/05/2016,17/06/2016,1250,Call,0.2,0.747,0.039,8.033,-1.775
05/05/2016,17/06/2016,1250,Put,140.3,-99.839,0.012,2.057,0.247
05/05/2016,17/06/2016,1260,Call,0.18,0.437,0.024,5.009,-1.666
05/05/2016,17/06/2016,1260,Put,149.5,-99.947,0.004,0.747,0.42
05/05/2016,17/06/2016,1270,Call,0.2,0.246,0.015,3.001,-0.448
05/05/2016,17/06/2016,1270,Put,160.2,-99.986,0.001,0.223,0.486
05/05/2016,17/06/2016,1280,Call,0.08,0.133,0.008,1.726,-0.253
05/05/2016,17/06/2016,1280,Put,170.45,-99.997,0,0.053,0.509
05/05/2016,17/06/2016,1290,Call,0.08,0.069,0.005,0.952,-0.137
05/05/2016,17/06/2016,1290,Put,179.4,-100,0,0.009,0.518
05/05/2016,17/06/2016,1300,Call,0.08,0.035,0.002,0.503,-0.071
05/05/2016,17/06/2016,1300,Put,190.35,-100,0,0.001,0.523
05/05/2016,17/06/2016,1310,Call,0.08,0.017,0.001,0.254,-0.035
05/05/2016,17/06/2016,1310,Put,199.9,-100,0,0,0.527
05/05/2016,17/06/2016,1320,Put,210.1,-100,0,0,0.531
05/05/2016,17/06/2016,1330,Put,220.05,-100,0,0,0.535
05/05/2016,17/06/2016,1340,Put,229.65,-100,0,0,0.539
05/05/2016,17/06/2016,1350,Put,239.3,-100,0,0,0.543
05/05/2016,15/07/2016,910,Put,3.8,-5.818,0.08,57.063,-11.803
05/05/2016,15/07/2016,920,Put,4.2,-6.499,0.089,62.203,-12.558
05/05/2016,15/07/2016,930,Call,182.75,92.371,0.1,70.338,-14.837
05/05/2016,15/07/2016,930,Put,4.7,-7.262,0.098,67.749,-13.422
05/05/2016,15/07/2016,940,Call,173.5,91.565,0.111,75.873,-15.623
05/05/2016,15/07/2016,940,Put,5.29,-8.116,0.109,73.714,-14.4
05/05/2016,15/07/2016,950,Call,163.7,90.664,0.122,81.812,-16.442
05/05/2016,15/07/2016,950,Put,5.95,-9.073,0.121,80.107,-15.348
05/05/2016,15/07/2016,960,Call,155.25,89.658,0.135,88.165,-17.288
05/05/2016,15/07/2016,960,Put,6.7,-10.143,0.134,86.932,-16.407
05/05/2016,15/07/2016,970,Call,145.95,88.533,0.149,94.938,-18.159
05/05/2016,15/07/2016,970,Put,7.51,-11.339,0.149,94.184,-17.423
05/05/2016,15/07/2016,980,Call,137,87.276,0.164,102.127,-19.05
05/05/2016,15/07/2016,980,Put,8.49,-12.673,0.164,101.845,-18.617
05/05/2016,15/07/2016,990,Call,128,85.872,0.181,109.718,-18.932
05/05/2016,15/07/2016,990,Put,9.55,-14.16,0.181,109.888,-19.67
05/05/2016,15/07/2016,1000,Call,119.15,84.305,0.199,117.685,-20.067
05/05/2016,15/07/2016,1000,Put,10.75,-15.814,0.199,118.268,-20.805
05/05/2016,15/07/2016,1010,Call,110.55,82.556,0.219,125.979,-21.277
05/05/2016,15/07/2016,1010,Put,12.07,-17.654,0.218,126.934,-21.775
05/05/2016,15/07/2016,1020,Call,102.05,80.608,0.24,134.535,-22.384
05/05/2016,15/07/2016,1020,Put,13.7,-19.696,0.238,135.802,-22.959
05/05/2016,15/07/2016,1030,Call,93.8,78.441,0.262,143.258,-23.524
05/05/2016,15/07/2016,1030,Put,15.45,-21.953,0.26,144.75,-24.02
05/05/2016,15/07/2016,1040,Call,85.75,76.035,0.286,152.02,-24.515
05/05/2016,15/07/2016,1040,Put,17.35,-24.438,0.282,153.629,-24.935
05/05/2016,15/07/2016,1050,Call,78,73.368,0.31,160.672,-25.493
05/05/2016,15/07/2016,1050,Put,19.45,-27.162,0.304,162.256,-25.683
05/05/2016,15/07/2016,1060,Call,70.45,70.412,0.335,169.022,-26.294
05/05/2016,15/07/2016,1060,Put,21.8,-30.131,0.326,170.417,-26.311
05/05/2016,15/07/2016,1070,Call,63.05,67.161,0.36,176.784,-26.746
