Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
26/06/2017,21/07/2017,1190,Put,0.4,-1.199,0.028,11.671,-6.693
26/06/2017,21/07/2017,1200,Put,0.43,-1.331,0.031,12.774,-7.113
26/06/2017,21/07/2017,1210,Put,0.48,-1.483,0.036,14.025,-6.633
26/06/2017,21/07/2017,1220,Call,198.15,99.571,0.015,4.75,-5.711
26/06/2017,21/07/2017,1220,Put,0.63,-1.66,0.04,15.448,-8.174
26/06/2017,21/07/2017,1230,Call,187.45,99.465,0.019,5.781,-6.111
26/06/2017,21/07/2017,1230,Put,0.65,-1.867,0.046,17.072,-8.242
26/06/2017,21/07/2017,1240,Call,176.6,99.33,0.024,7.055,-6.588
26/06/2017,21/07/2017,1240,Put,0.73,-2.109,0.053,18.932,-9.03
26/06/2017,21/07/2017,1250,Call,167.6,99.157,0.03,8.631,-7.158
26/06/2017,21/07/2017,1250,Put,0.8,-2.395,0.061,21.069,-9.531
26/06/2017,21/07/2017,1260,Call,158.5,98.935,0.038,10.581,-7.839
26/06/2017,21/07/2017,1260,Put,0.88,-2.733,0.071,23.532,-10.19
26/06/2017,21/07/2017,1270,Call,148.75,98.649,0.048,12.995,-8.654
26/06/2017,21/07/2017,1270,Put,1,-3.137,0.082,26.381,-11.036
26/06/2017,21/07/2017,1280,Call,137.35,98.28,0.061,15.981,-9.629
26/06/2017,21/07/2017,1280,Put,1.18,-3.622,0.096,29.684,-12.456
26/06/2017,21/07/2017,1290,Call,128.75,97.802,0.077,19.666,-10.793
26/06/2017,21/07/2017,1290,Put,1.35,-4.207,0.113,33.524,-13.554
26/06/2017,21/07/2017,1300,Call,117.25,97.182,0.098,24.2,-12.177
26/06/2017,21/07/2017,1300,Put,1.65,-4.919,0.134,37.998,-15.464
26/06/2017,21/07/2017,1310,Call,109.35,96.377,0.125,29.752,-13.813
26/06/2017,21/07/2017,1310,Put,1.83,-5.788,0.158,43.214,-16.304
26/06/2017,21/07/2017,1320,Call,100,95.333,0.158,36.502,-15.729
26/06/2017,21/07/2017,1320,Put,2.15,-6.858,0.189,49.296,-17.996
26/06/2017,21/07/2017,1330,Call,90,93.978,0.2,44.631,-15.953
26/06/2017,21/07/2017,1330,Put,2.62,-8.183,0.226,56.378,-20.185
26/06/2017,21/07/2017,1340,Call,80.6,92.226,0.251,54.293,-19.383
26/06/2017,21/07/2017,1340,Put,3.17,-9.878,0.272,64.808,-22.361
26/06/2017,21/07/2017,1350,Call,71.55,89.97,0.315,65.578,-23.792
26/06/2017,21/07/2017,1350,Put,3.9,-12.082,0.328,74.848,-24.9
26/06/2017,21/07/2017,1360,Call,62.25,87.083,0.39,78.446,-26.158
26/06/2017,21/07/2017,1360,Put,4.9,-14.923,0.395,86.464,-27.749
26/06/2017,21/07/2017,1370,Call,53.55,83.411,0.478,92.687,-30.015
26/06/2017,21/07/2017,1370,Put,6.1,-18.539,0.471,99.38,-30.436
26/06/2017,21/07/2017,1380,Call,45.15,78.755,0.576,107.862,-33.367
26/06/2017,21/07/2017,1380,Put,7.6,-23.052,0.555,112.961,-32.781
26/06/2017,21/07/2017,1390,Call,37.33,72.996,0.677,122.811,-36.584
