Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
29/01/2016,19/02/2016,790,Put,0.17,-0.307,0.01,2.301,-3.353
29/01/2016,19/02/2016,800,Put,0.22,-0.392,0.012,2.867,-4.148
29/01/2016,19/02/2016,810,Put,0.25,-0.502,0.016,3.57,-4.59
29/01/2016,19/02/2016,820,Call,199.4,98.69,0.033,8.277,-8.161
29/01/2016,19/02/2016,820,Put,0.28,-0.642,0.02,4.441,-5.004
29/01/2016,19/02/2016,830,Call,189.25,98.429,0.04,9.673,-9.288
29/01/2016,19/02/2016,830,Put,0.33,-0.821,0.025,5.517,-5.655
29/01/2016,19/02/2016,840,Call,179.35,98.113,0.048,11.309,-10.58
29/01/2016,19/02/2016,840,Put,0.38,-1.05,0.032,6.841,-6.296
29/01/2016,19/02/2016,850,Call,169.4,97.73,0.057,13.225,-12.057
29/01/2016,19/02/2016,850,Put,0.43,-1.343,0.041,8.464,-6.912
29/01/2016,19/02/2016,860,Call,158.35,97.263,0.069,15.465,-13.74
29/01/2016,19/02/2016,860,Put,0.5,-1.716,0.051,10.444,-7.733
29/01/2016,19/02/2016,870,Call,151.35,96.695,0.082,18.075,-15.652
29/01/2016,19/02/2016,870,Put,0.63,-2.191,0.064,12.845,-9.163
29/01/2016,19/02/2016,880,Call,138.7,96.005,0.099,21.107,-17.815
29/01/2016,19/02/2016,880,Put,0.8,-2.792,0.081,15.737,-10.919
29/01/2016,19/02/2016,890,Call,128.95,95.164,0.119,24.612,-20.247
29/01/2016,19/02/2016,890,Put,1.05,-3.552,0.101,19.191,-13.334
29/01/2016,19/02/2016,900,Call,119.6,94.142,0.142,28.642,-22.96
29/01/2016,19/02/2016,900,Put,1.27,-4.508,0.125,23.279,-15.155
29/01/2016,19/02/2016,910,Call,110.1,92.901,0.169,33.241,-25.962
29/01/2016,19/02/2016,910,Put,1.65,-5.704,0.154,28.062,-18.195
29/01/2016,19/02/2016,920,Call,100.55,91.397,0.202,38.442,-29.243
29/01/2016,19/02/2016,920,Put,2.12,-7.191,0.189,33.583,-21.418
29/01/2016,19/02/2016,930,Call,91.25,89.58,0.239,44.257,-32.777
29/01/2016,19/02/2016,930,Put,2.79,-9.028,0.23,39.856,-25.391
29/01/2016,19/02/2016,940,Call,81.8,87.393,0.282,50.664,-36.515
29/01/2016,19/02/2016,940,Put,3.65,-11.277,0.277,46.848,-29.865
29/01/2016,19/02/2016,950,Call,73.5,84.774,0.33,57.594,-40.373
