Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
06/06/2017,16/06/2017,1160,Put,0.18,-0.283,0.009,2.019,-3.42
06/06/2017,16/06/2017,1170,Put,0.3,-0.321,0.011,2.263,-3.727
06/06/2017,16/06/2017,1180,Put,0.3,-0.366,0.013,2.548,-4.079
06/06/2017,16/06/2017,1190,Call,202.68,99.996,0,0.036,-3.55
06/06/2017,16/06/2017,1190,Put,0.35,-0.421,0.015,2.883,-4.485
06/06/2017,16/06/2017,1200,Call,193.25,99.994,0,0.057,-3.596
06/06/2017,16/06/2017,1200,Put,0.13,-0.486,0.017,3.279,-4.953
06/06/2017,16/06/2017,1210,Call,182.95,99.99,0.001,0.091,-3.653
06/06/2017,16/06/2017,1210,Put,0.4,-0.565,0.021,3.752,-5.498
06/06/2017,16/06/2017,1220,Call,172.85,99.984,0.001,0.145,-3.726
06/06/2017,16/06/2017,1220,Put,0.23,-0.662,0.025,4.317,-6.134
06/06/2017,16/06/2017,1230,Call,163.05,99.974,0.002,0.232,-3.825
06/06/2017,16/06/2017,1230,Put,0.25,-0.782,0.03,5,-6.881
06/06/2017,16/06/2017,1240,Call,152.75,99.956,0.003,0.372,-3.967
06/06/2017,16/06/2017,1240,Put,0.25,-0.932,0.036,5.828,-7.763
06/06/2017,16/06/2017,1250,Call,143.35,99.927,0.005,0.596,-4.175
06/06/2017,16/06/2017,1250,Put,0.23,-1.12,0.044,6.841,-8.811
06/06/2017,16/06/2017,1260,Call,133.2,99.878,0.009,0.954,-4.49
06/06/2017,16/06/2017,1260,Put,0.3,-1.359,0.054,8.087,-9.737
06/06/2017,16/06/2017,1270,Call,123.55,99.795,0.014,1.524,-4.971
06/06/2017,16/06/2017,1270,Put,0.31,-1.666,0.067,9.63,-9.907
06/06/2017,16/06/2017,1280,Call,112.82,99.657,0.023,2.424,-5.71
06/06/2017,16/06/2017,1280,Put,0.45,-2.064,0.085,11.555,-13.364
06/06/2017,16/06/2017,1290,Call,102.83,99.427,0.038,3.83,-6.841
06/06/2017,16/06/2017,1290,Put,0.55,-2.587,0.108,13.969,-15.388
06/06/2017,16/06/2017,1300,Call,92.91,99.045,0.062,5.99,-8.553
06/06/2017,16/06/2017,1300,Put,0.67,-3.281,0.138,17.012,-17.656
06/06/2017,16/06/2017,1310,Call,83.23,98.42,0.098,9.248,-11.096
06/06/2017,16/06/2017,1310,Put,0.85,-4.214,0.178,20.859,-20.784
06/06/2017,16/06/2017,1320,Call,73.74,97.409,0.154,14.034,-14.776
06/06/2017,16/06/2017,1320,Put,1.1,-5.481,0.232,25.727,-24.784
06/06/2017,16/06/2017,1330,Call,63.85,95.805,0.236,20.83,-19.911
06/06/2017,16/06/2017,1330,Put,1.43,-7.221,0.305,31.867,-29.331
06/06/2017,16/06/2017,1340,Call,54.45,93.319,0.353,30.064,-23.709
06/06/2017,16/06/2017,1340,Put,1.98,-9.64,0.403,39.561,-35.757
06/06/2017,16/06/2017,1350,Call,45.2,89.579,0.509,41.898,-33.388
06/06/2017,16/06/2017,1350,Put,2.87,-13.217,0.533,49.496,-44.126
06/06/2017,16/06/2017,1360,Call,36.39,84.16,0.703,55.902,-44.373
06/06/2017,16/06/2017,1360,Put,4.1,-18.441,0.694,61.553,-52.342
06/06/2017,16/06/2017,1370,Call,28.46,76.587,0.92,70.818,-57.014
06/06/2017,16/06/2017,1370,Put,6,-25.655,0.868,74.352,-60.959
06/06/2017,16/06/2017,1380,Call,21.02,66.676,1.118,83.86,-64.37
06/06/2017,16/06/2017,1380,Put,8.67,-34.865,1.02,85.301,-67.407
06/06/2017,16/06/2017,1390,Call,14.74,54.911,1.238,91.27,-67.872
06/06/2017,16/06/2017,1390,Put,12.49,-45.519,1.104,91.386,-70.654
06/06/2017,16/06/2017,1400,Call,9.84,42.422,1.238,90.313,-65.985
06/06/2017,16/06/2017,1400,Put,17.39,-56.558,1.093,90.727,-67.813
06/06/2017,16/06/2017,1410,Call,6.05,30.648,1.112,80.998,-57.121
06/06/2017,16/06/2017,1410,Put,23.75,-66.783,0.994,83.753,-61.415
06/06/2017,16/06/2017,1420,Call,3.49,20.78,0.903,66.187,-44.805
06/06/2017,16/06/2017,1420,Put,31.15,-75.331,0.842,72.844,-51.252
06/06/2017,16/06/2017,1430,Call,1.99,13.358,0.672,49.912,-33.044
06/06/2017,16/06/2017,1430,Put,39.6,-81.897,0.678,60.858,-41.891
06/06/2017,16/06/2017,1440,Call,1.15,8.272,0.467,35.387,-23.471
06/06/2017,16/06/2017,1440,Put,48.5,-86.786,0.53,49.497,-32.44
06/06/2017,16/06/2017,1450,Call,0.65,5.028,0.31,24.108,-15.807
06/06/2017,16/06/2017,1450,Put,58.53,-90.405,0.406,39.436,-34.588
06/06/2017,16/06/2017,1460,Call,0.45,3.039,0.2,16.044,-12.218
06/06/2017,16/06/2017,1460,Put,66.8,-93.046,0.308,30.978,-23.947
06/06/2017,16/06/2017,1470,Call,0.35,1.814,0.126,10.423,-10.172
06/06/2017,16/06/2017,1470,Put,78.05,-94.956,0.231,24.109,-18.058
06/06/2017,16/06/2017,1480,Call,0.3,1.073,0.078,6.647,-4.611
06/06/2017,16/06/2017,1480,Put,87.2,-96.332,0.173,18.66,-13.261
06/06/2017,16/06/2017,1490,Call,0.25,0.632,0.048,4.183,-2.896
06/06/2017,16/06/2017,1490,Put,97.65,-97.322,0.129,14.403,-9.426
06/06/2017,16/06/2017,1500,Call,0.18,0.371,0.029,2.609,-1.801
06/06/2017,16/06/2017,1500,Put,107.7,-98.034,0.097,11.113,-6.397
06/06/2017,16/06/2017,1510,Call,0.3,0.218,0.018,1.618,-1.113
06/06/2017,16/06/2017,1510,Put,117.1,-98.548,0.073,8.584,-4.022
06/06/2017,16/06/2017,1520,Call,0.05,0.128,0.011,1,-0.685
06/06/2017,16/06/2017,1520,Put,127.2,-98.92,0.055,6.647,-2.166
06/06/2017,16/06/2017,1530,Call,0.3,0.076,0.006,0.618,-0.422
06/06/2017,16/06/2017,1530,Put,137.2,-99.191,0.041,5.165,-0.718
06/06/2017,16/06/2017,1540,Call,0.05,0.045,0.004,0.382,-0.26
06/06/2017,16/06/2017,1540,Put,147.45,-99.39,0.031,4.03,0.413
06/06/2017,16/06/2017,1550,Call,0.03,0.027,0.002,0.237,-0.16
06/06/2017,16/06/2017,1550,Put,157.15,-99.536,0.024,3.159,1.299
06/06/2017,16/06/2017,1600,Call,0.2,0.002,0,0.023,-0.016
06/06/2017,16/06/2017,1600,Put,207,-99.869,0.007,1.012,3.621
06/06/2017,16/06/2017,1650,Put,258.35,-99.956,0.002,0.372,4.452
06/06/2017,21/07/2017,1160,Put,1.23,-2.472,0.044,28.462,-8.023
06/06/2017,21/07/2017,1170,Put,1.4,-2.754,0.049,31.143,-8.804
06/06/2017,21/07/2017,1180,Put,1.48,-3.074,0.055,34.12,-9.101
06/06/2017,21/07/2017,1190,Call,203.15,96.927,0.058,34.119,-12.591
06/06/2017,21/07/2017,1190,Put,1.68,-3.44,0.062,37.428,-9.917
06/06/2017,21/07/2017,1200,Call,193.3,96.532,0.066,37.684,-13.32
06/06/2017,21/07/2017,1200,Put,1.9,-3.859,0.07,41.104,-10.805
06/06/2017,21/07/2017,1210,Call,184.65,96.078,0.074,41.668,-14.109
06/06/2017,21/07/2017,1210,Put,2.13,-4.338,0.079,45.189,-11.584
06/06/2017,21/07/2017,1220,Call,173.8,95.553,0.085,46.118,-14.964
06/06/2017,21/07/2017,1220,Put,2.38,-4.888,0.089,49.728,-12.425
06/06/2017,21/07/2017,1230,Call,164.95,94.945,0.096,51.085,-15.886
06/06/2017,21/07/2017,1230,Put,2.65,-5.521,0.1,54.766,-13.331
06/06/2017,21/07/2017,1240,Call,154.61,94.241,0.11,56.623,-16.881
06/06/2017,21/07/2017,1240,Put,3,-6.251,0.114,60.354,-14.304
06/06/2017,21/07/2017,1250,Call,146.19,93.424,0.125,62.786,-17.948
06/06/2017,21/07/2017,1250,Put,3.4,-7.094,0.129,66.54,-15.456
06/06/2017,21/07/2017,1260,Call,135.4,92.474,0.143,69.627,-19.09
06/06/2017,21/07/2017,1260,Put,3.86,-8.068,0.146,73.371,-16.57
06/06/2017,21/07/2017,1270,Call,126,91.368,0.163,77.196,-18.465
06/06/2017,21/07/2017,1270,Put,4.46,-9.196,0.166,80.89,-17.983
06/06/2017,21/07/2017,1280,Call,117.15,90.079,0.186,85.531,-21.582
06/06/2017,21/07/2017,1280,Put,5.06,-10.505,0.189,89.136,-19.227
06/06/2017,21/07/2017,1290,Call,107.58,88.577,0.212,94.656,-22.064
06/06/2017,21/07/2017,1290,Put,5.8,-12.04,0.214,98.225,-20.558
06/06/2017,21/07/2017,1300,Call,98.92,86.827,0.242,104.568,-24.791
06/06/2017,21/07/2017,1300,Put,6.66,-13.845,0.243,108.165,-21.845
06/06/2017,21/07/2017,1310,Call,89.92,84.788,0.275,115.225,-26.188
06/06/2017,21/07/2017,1310,Put,7.76,-15.957,0.275,118.883,-23.437
06/06/2017,21/07/2017,1320,Call,81.35,82.416,0.312,126.533,-28.19
06/06/2017,21/07/2017,1320,Put,8.95,-18.416,0.31,130.231,-24.8
06/06/2017,21/07/2017,1330,Call,72.45,79.65,0.353,138.379,-28.907
06/06/2017,21/07/2017,1330,Put,10.5,-21.261,0.347,141.973,-26.258
06/06/2017,21/07/2017,1340,Call,64.2,76.409,0.396,150.576,-30.332
06/06/2017,21/07/2017,1340,Put,12.25,-24.526,0.386,153.768,-27.624
06/06/2017,21/07/2017,1350,Call,56.6,72.656,0.441,162.622,-32.103
06/06/2017,21/07/2017,1350,Put,14.34,-28.235,0.426,165.163,-28.701
06/06/2017,21/07/2017,1360,Call,48.65,68.373,0.484,173.85,-32.484
06/06/2017,21/07/2017,1360,Put,16.81,-32.399,0.465,175.593,-29.525
06/06/2017,21/07/2017,1370,Call,41.5,63.57,0.525,183.456,-33.021
06/06/2017,21/07/2017,1370,Put,19.6,-37.008,0.5,184.404,-29.89
06/06/2017,21/07/2017,1380,Call,34.74,58.293,0.559,190.57,-32.92
06/06/2017,21/07/2017,1380,Put,23.04,-42.029,0.53,190.89,-30.031
06/06/2017,21/07/2017,1390,Call,28.81,52.631,0.583,194.351,-32.736
06/06/2017,21/07/2017,1390,Put,27.05,-47.401,0.553,194.361,-29.636
06/06/2017,21/07/2017,1400,Call,23.65,46.71,0.594,194.118,-31.97
06/06/2017,21/07/2017,1400,Put,31.49,-53.031,0.565,194.217,-28.536
06/06/2017,21/07/2017,1410,Call,18.92,40.692,0.59,189.493,-30.384
06/06/2017,21/07/2017,1410,Put,37.04,-58.797,0.564,190.057,-27.268
06/06/2017,21/07/2017,1420,Call,14.69,34.76,0.571,180.498,-28.111
06/06/2017,21/07/2017,1420,Put,42.59,-64.559,0.551,181.756,-24.845
06/06/2017,21/07/2017,1430,Call,11.24,29.096,0.537,167.588,-25.347
06/06/2017,21/07/2017,1430,Put,49.42,-70.162,0.523,169.525,-22.644
06/06/2017,21/07/2017,1440,Call,8.54,23.861,0.491,151.609,-22.503
06/06/2017,21/07/2017,1440,Put,56.3,-75.454,0.484,153.927,-19.311
06/06/2017,21/07/2017,1450,Call,6.34,19.181,0.436,133.673,-19.508
06/06/2017,21/07/2017,1450,Put,64.32,-80.3,0.434,135.838,-16.962
06/06/2017,21/07/2017,1460,Call,4.54,15.13,0.377,114.982,-16.251
06/06/2017,21/07/2017,1460,Put,72.6,-84.596,0.377,116.348,-14.166
06/06/2017,21/07/2017,1470,Call,3.39,11.729,0.318,96.655,-13.712
06/06/2017,21/07/2017,1470,Put,81.1,-88.277,0.318,96.618,-11.031
06/06/2017,21/07/2017,1480,Call,2.47,8.958,0.262,79.586,-11.293
06/06/2017,21/07/2017,1480,Put,90.5,-91.34,0.259,77.626,-9.807
06/06/2017,21/07/2017,1490,Call,1.8,6.758,0.211,64.376,-9.186
06/06/2017,21/07/2017,1490,Put,99.85,-93.811,0.203,60.174,-8.16
06/06/2017,21/07/2017,1500,Call,1.33,5.052,0.168,51.326,-7.516
06/06/2017,21/07/2017,1500,Put,109,-95.732,0.153,44.899,-5.56
06/06/2017,21/07/2017,1510,Call,0.98,3.756,0.131,40.479,-6.04
06/06/2017,21/07/2017,1510,Put,117.6,-97.168,0.111,32.165,0.318
06/06/2017,21/07/2017,1520,Call,0.75,2.787,0.102,31.701,-5.021
06/06/2017,21/07/2017,1520,Put,128.75,-98.197,0.077,22.064,-4.985
06/06/2017,21/07/2017,1530,Call,0.55,2.063,0.079,24.67,-3.958
06/06/2017,21/07/2017,1530,Put,138,-98.902,0.051,14.449,-1.843
06/06/2017,21/07/2017,1540,Call,0.48,1.517,0.06,19.011,-3.563
06/06/2017,21/07/2017,1540,Put,148,-99.362,0.032,9.005,3.557
06/06/2017,21/07/2017,1550,Call,0.65,1.108,0.045,14.518,-2.076
06/06/2017,21/07/2017,1550,Put,157.7,-99.648,0.019,5.324,4.056
06/06/2017,21/07/2017,1600,Call,0.4,0.213,0.01,3.376,-0.487
06/06/2017,21/07/2017,1600,Put,207.15,-99.993,0.001,0.152,4.825
06/06/2017,21/07/2017,1650,Put,258.75,-100,0,0.001,4.991
06/06/2017,18/08/2017,1160,Put,3.2,-4.779,0.063,62.094,-10.313
06/06/2017,18/08/2017,1170,Put,3.45,-5.253,0.069,66.94,-10.823
06/06/2017,18/08/2017,1180,Put,3.85,-5.779,0.076,72.174,-11.597
06/06/2017,18/08/2017,1190,Call,205.85,93.818,0.083,76.082,-15.59
06/06/2017,18/08/2017,1190,Put,4.25,-6.365,0.084,77.822,-12.25
06/06/2017,18/08/2017,1200,Call,195.85,93.174,0.092,82.145,-16.303
06/06/2017,18/08/2017,1200,Put,4.7,-7.018,0.093,83.907,-13.019
06/06/2017,18/08/2017,1210,Call,186.5,92.456,0.101,88.676,-17.048
06/06/2017,18/08/2017,1210,Put,5.15,-7.744,0.102,90.451,-13.738
06/06/2017,18/08/2017,1220,Call,176.95,91.654,0.111,95.698,-17.824
06/06/2017,18/08/2017,1220,Put,5.75,-8.554,0.112,97.476,-14.576
06/06/2017,18/08/2017,1230,Call,168.15,90.759,0.123,103.227,-18.629
06/06/2017,18/08/2017,1230,Put,6.35,-9.457,0.124,104.997,-15.354
06/06/2017,18/08/2017,1240,Call,158.4,89.76,0.135,111.276,-19.091
06/06/2017,18/08/2017,1240,Put,6.95,-10.464,0.136,113.025,-16.064
06/06/2017,18/08/2017,1250,Call,149.25,88.644,0.149,119.85,-20.125
06/06/2017,18/08/2017,1250,Put,7.8,-11.586,0.15,121.566,-17.075
06/06/2017,18/08/2017,1260,Call,140,87.399,0.164,128.942,-20.897
06/06/2017,18/08/2017,1260,Put,8.6,-12.844,0.165,130.657,-17.831
06/06/2017,18/08/2017,1270,Call,131.05,86.01,0.181,138.534,-21.963
06/06/2017,18/08/2017,1270,Put,9.55,-14.254,0.181,140.284,-18.702
06/06/2017,18/08/2017,1280,Call,122.3,84.461,0.198,148.589,-23.031
06/06/2017,18/08/2017,1280,Put,10.65,-15.83,0.198,150.399,-19.585
06/06/2017,18/08/2017,1290,Call,113.7,82.736,0.217,159.05,-24.182
06/06/2017,18/08/2017,1290,Put,11.9,-17.589,0.217,160.929,-20.466
06/06/2017,18/08/2017,1300,Call,105.1,80.818,0.238,169.832,-25.111
06/06/2017,18/08/2017,1300,Put,13.25,-19.545,0.236,171.77,-21.33
06/06/2017,18/08/2017,1310,Call,96.7,78.684,0.259,180.838,-25.903
06/06/2017,18/08/2017,1310,Put,14.85,-21.716,0.257,182.784,-22.158
06/06/2017,18/08/2017,1320,Call,88.3,76.304,0.282,191.968,-26.562
06/06/2017,18/08/2017,1320,Put,16.59,-24.113,0.279,193.791,-22.834
06/06/2017,18/08/2017,1330,Call,80.1,73.663,0.305,202.985,-27.07
06/06/2017,18/08/2017,1330,Put,18.55,-26.748,0.301,204.573,-23.522
06/06/2017,18/08/2017,1340,Call,72.75,70.751,0.329,213.594,-27.941
06/06/2017,18/08/2017,1340,Put,20.75,-29.631,0.323,214.866,-24.007
06/06/2017,18/08/2017,1350,Call,65,67.566,0.352,223.45,-28.148
06/06/2017,18/08/2017,1350,Put,23.25,-32.764,0.344,224.367,-24.354
06/06/2017,18/08/2017,1360,Call,57.9,64.111,0.373,232.165,-28.464
06/06/2017,18/08/2017,1360,Put,26.14,-36.147,0.365,232.735,-24.616
06/06/2017,18/08/2017,1370,Call,51.35,60.401,0.393,239.326,-28.672
06/06/2017,18/08/2017,1370,Put,29.4,-39.772,0.384,239.604,-24.672
06/06/2017,18/08/2017,1380,Call,45,56.458,0.409,244.516,-28.57
06/06/2017,18/08/2017,1380,Put,32.85,-43.622,0.4,244.596,-24.407
06/06/2017,18/08/2017,1390,Call,38.85,52.319,0.422,247.339,-28.048
06/06/2017,18/08/2017,1390,Put,37.16,-47.673,0.413,247.336,-24.132
06/06/2017,18/08/2017,1400,Call,33.4,48.028,0.43,247.46,-27.34
