Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
22/06/2017,21/07/2017,1170,Put,0.6,-1.508,0.033,15.087,-6.965
22/06/2017,21/07/2017,1180,Put,0.7,-1.682,0.037,16.567,-7.806
22/06/2017,21/07/2017,1190,Put,0.78,-1.883,0.042,18.239,-8.434
22/06/2017,21/07/2017,1200,Call,197.95,98.453,0.039,15.439,-10.146
22/06/2017,21/07/2017,1200,Put,0.8,-2.116,0.047,20.132,-8.55
22/06/2017,21/07/2017,1210,Call,188.35,98.212,0.045,17.476,-10.838
22/06/2017,21/07/2017,1210,Put,0.98,-2.387,0.054,22.281,-9.9
22/06/2017,21/07/2017,1220,Call,178.35,97.924,0.053,19.831,-11.612
22/06/2017,21/07/2017,1220,Put,1.05,-2.703,0.062,24.725,-10.373
22/06/2017,21/07/2017,1230,Call,168.7,97.581,0.062,22.556,-12.479
22/06/2017,21/07/2017,1230,Put,1.15,-3.074,0.071,27.511,-10.993
22/06/2017,21/07/2017,1240,Call,158.75,97.169,0.073,25.715,-13.45
22/06/2017,21/07/2017,1240,Put,1.3,-3.511,0.082,30.692,-11.888
22/06/2017,21/07/2017,1250,Call,149.25,96.674,0.086,29.376,-14.538
22/06/2017,21/07/2017,1250,Put,1.45,-4.029,0.095,34.33,-12.767
22/06/2017,21/07/2017,1260,Call,139.3,96.076,0.101,33.621,-15.754
22/06/2017,21/07/2017,1260,Put,1.65,-4.644,0.11,38.494,-13.857
22/06/2017,21/07/2017,1270,Call,129.35,95.352,0.12,38.54,-17.112
22/06/2017,21/07/2017,1270,Put,1.95,-5.379,0.129,43.264,-15.442
22/06/2017,21/07/2017,1280,Call,119.5,94.472,0.142,44.228,-18.621
22/06/2017,21/07/2017,1280,Put,2.25,-6.26,0.15,48.725,-16.791
22/06/2017,21/07/2017,1290,Call,110,93.399,0.169,50.786,-20.289
22/06/2017,21/07/2017,1290,Put,2.62,-7.321,0.176,54.968,-18.407
22/06/2017,21/07/2017,1300,Call,100.53,92.089,0.201,58.312,-22.118
22/06/2017,21/07/2017,1300,Put,3.1,-8.604,0.207,62.086,-20.165
22/06/2017,21/07/2017,1310,Call,90.85,90.487,0.239,66.891,-23.055
22/06/2017,21/07/2017,1310,Put,3.7,-10.172,0.244,70.224,-22.238
22/06/2017,21/07/2017,1320,Call,81.65,88.525,0.285,76.574,-25.756
22/06/2017,21/07/2017,1320,Put,4.35,-12.13,0.288,79.616,-24.086
22/06/2017,21/07/2017,1330,Call,72.45,86.126,0.338,87.355,-27.802
22/06/2017,21/07/2017,1330,Put,5.35,-14.566,0.339,90.255,-26.603
22/06/2017,21/07/2017,1340,Call,63.8,83.195,0.399,99.127,-31.149
22/06/2017,21/07/2017,1340,Put,6.49,-17.574,0.397,101.976,-28.933
22/06/2017,21/07/2017,1350,Call,55.4,79.594,0.468,111.751,-34.008
22/06/2017,21/07/2017,1350,Put,7.9,-21.246,0.462,114.416,-31.116
22/06/2017,21/07/2017,1360,Call,47.15,75.178,0.543,124.771,-36.143
22/06/2017,21/07/2017,1360,Put,9.7,-25.66,0.53,126.953,-33.151
22/06/2017,21/07/2017,1370,Call,39.45,69.881,0.618,137.203,-37.962
22/06/2017,21/07/2017,1370,Put,11.95,-30.862,0.597,138.68,-34.677
22/06/2017,21/07/2017,1380,Call,32.25,63.698,0.688,147.716,-39.056
22/06/2017,21/07/2017,1380,Put,14.69,-36.843,0.659,148.44,-35.6
22/06/2017,21/07/2017,1390,Call,25.75,56.723,0.742,154.786,-39.43
22/06/2017,21/07/2017,1390,Put,18.15,-43.522,0.707,154.944,-35.786
22/06/2017,21/07/2017,1400,Call,20.1,49.162,0.772,156.975,-38.709
22/06/2017,21/07/2017,1400,Put,22.51,-50.726,0.735,156.983,-35.138
22/06/2017,21/07/2017,1410,Call,15.02,41.331,0.771,153.318,-36.357
22/06/2017,21/07/2017,1410,Put,27.35,-58.197,0.736,153.709,-32.571
22/06/2017,21/07/2017,1420,Call,10.8,33.617,0.736,143.685,-32.805
22/06/2017,21/07/2017,1420,Put,33.25,-65.618,0.708,144.913,-29.216
22/06/2017,21/07/2017,1430,Call,7.6,26.415,0.669,128.915,-28.443
22/06/2017,21/07/2017,1430,Put,40,-72.649,0.652,131.163,-25.047
22/06/2017,21/07/2017,1440,Call,5.15,20.051,0.581,110.68,-23.709
22/06/2017,21/07/2017,1440,Put,47.6,-78.989,0.574,113.761,-20.639
22/06/2017,21/07/2017,1450,Call,3.36,14.728,0.481,91.064,-18.745
22/06/2017,21/07/2017,1450,Put,55.95,-84.422,0.482,94.487,-16.622
22/06/2017,21/07/2017,1460,Call,2.18,10.503,0.381,72.049,-14.485
22/06/2017,21/07/2017,1460,Put,64.7,-88.845,0.387,75.203,-12.48
22/06/2017,21/07/2017,1470,Call,1.4,7.308,0.291,55.101,-10.841
22/06/2017,21/07/2017,1470,Put,73.85,-92.308,0.297,57.27,-8.884
22/06/2017,21/07/2017,1480,Call,1,4.993,0.215,41.005,-8.71
22/06/2017,21/07/2017,1480,Put,83.65,-94.911,0.217,41.622,-8.253
22/06/2017,21/07/2017,1490,Call,0.65,3.374,0.155,29.921,-6.353
22/06/2017,21/07/2017,1490,Put,93.45,-96.777,0.151,28.821,-7.596
22/06/2017,21/07/2017,1500,Call,0.47,2.273,0.111,21.585,-5.081
22/06/2017,21/07/2017,1500,Put,102.3,-98.051,0.1,18.983,0.767
22/06/2017,21/07/2017,1510,Call,0.4,1.525,0.078,15.405,-4.54
22/06/2017,21/07/2017,1510,Put,112.2,-98.876,0.063,11.872,1.39
22/06/2017,21/07/2017,1520,Call,0.3,1.012,0.054,10.83,-2.269
22/06/2017,21/07/2017,1520,Put,122.8,-99.384,0.038,7.037,3.302
22/06/2017,21/07/2017,1530,Call,0.45,0.665,0.037,7.514,-1.577
22/06/2017,21/07/2017,1530,Put,132.05,-99.679,0.021,3.946,3.946
22/06/2017,21/07/2017,1540,Call,0.4,0.434,0.025,5.152,-1.082
22/06/2017,21/07/2017,1540,Put,142.45,-99.842,0.011,2.089,4.335
22/06/2017,21/07/2017,1550,Call,0.35,0.281,0.017,3.497,-0.735
22/06/2017,21/07/2017,1550,Put,152.65,-99.927,0.006,1.042,4.561
22/06/2017,21/07/2017,1600,Call,0.3,0.03,0.002,0.451,-0.095
22/06/2017,21/07/2017,1600,Put,202.25,-99.999,0,0.012,4.897
22/06/2017,21/07/2017,1650,Put,252.15,-100,0,0,5.052
22/06/2017,18/08/2017,1170,Put,1.98,-3.651,0.056,44.354,-9.145
22/06/2017,18/08/2017,1180,Put,2.3,-4.012,0.062,47.891,-10.114
22/06/2017,18/08/2017,1190,Put,2.4,-4.418,0.069,51.767,-10.339
22/06/2017,18/08/2017,1200,Call,199.65,95.087,0.077,56.353,-15.256
22/06/2017,18/08/2017,1200,Put,2.65,-4.875,0.076,56.015,-11
22/06/2017,18/08/2017,1210,Call,189.8,94.566,0.085,61.048,-15.932
22/06/2017,18/08/2017,1210,Put,2.95,-5.392,0.085,60.671,-11.795
22/06/2017,18/08/2017,1220,Call,180.65,93.976,0.095,66.19,-16.648
22/06/2017,18/08/2017,1220,Put,3.3,-5.975,0.095,65.773,-12.644
22/06/2017,18/08/2017,1230,Call,170.6,93.308,0.106,71.819,-17.405
22/06/2017,18/08/2017,1230,Put,3.65,-6.636,0.105,71.361,-13.356
22/06/2017,18/08/2017,1240,Call,161,92.55,0.118,77.974,-18.204
22/06/2017,18/08/2017,1240,Put,4.05,-7.387,0.118,77.475,-14.208
22/06/2017,18/08/2017,1250,Call,151.5,91.689,0.132,84.694,-19.044
22/06/2017,18/08/2017,1250,Put,4.65,-8.24,0.131,84.156,-15.413
22/06/2017,18/08/2017,1260,Call,142.25,90.708,0.147,92.015,-19.196
22/06/2017,18/08/2017,1260,Put,5.15,-9.213,0.147,91.44,-16.259
22/06/2017,18/08/2017,1270,Call,132.95,89.591,0.165,99.968,-20.411
22/06/2017,18/08/2017,1270,Put,5.7,-10.323,0.164,99.368,-17.035
22/06/2017,18/08/2017,1280,Call,123.7,88.315,0.184,108.575,-21.454
22/06/2017,18/08/2017,1280,Put,6.4,-11.606,0.184,108.061,-17.974
22/06/2017,18/08/2017,1290,Call,114.55,86.858,0.206,117.844,-22.633
22/06/2017,18/08/2017,1290,Put,7.25,-13.094,0.206,117.552,-19.082
22/06/2017,18/08/2017,1300,Call,105.55,85.193,0.231,127.761,-23.714
22/06/2017,18/08/2017,1300,Put,8.25,-14.815,0.231,127.808,-20.238
22/06/2017,18/08/2017,1310,Call,96.7,83.29,0.257,138.282,-25.008
22/06/2017,18/08/2017,1310,Put,9.3,-16.799,0.257,138.753,-21.201
22/06/2017,18/08/2017,1320,Call,87.95,81.115,0.287,149.327,-25.941
22/06/2017,18/08/2017,1320,Put,10.6,-19.077,0.286,150.251,-22.275
22/06/2017,18/08/2017,1330,Call,79.55,78.608,0.319,160.863,-27.18
22/06/2017,18/08/2017,1330,Put,12.06,-21.678,0.318,162.096,-23.209
22/06/2017,18/08/2017,1340,Call,71.25,75.722,0.354,172.664,-28.049
22/06/2017,18/08/2017,1340,Put,13.8,-24.63,0.35,173.996,-24.072
22/06/2017,18/08/2017,1350,Call,63.25,72.43,0.389,184.337,-28.826
22/06/2017,18/08/2017,1350,Put,15.83,-27.954,0.383,185.572,-24.818
22/06/2017,18/08/2017,1360,Call,55.65,68.713,0.424,195.37,-29.452
22/06/2017,18/08/2017,1360,Put,18.1,-31.66,0.416,196.352,-25.389
22/06/2017,18/08/2017,1370,Call,48.4,64.569,0.458,205.144,-29.864
22/06/2017,18/08/2017,1370,Put,20.9,-35.749,0.447,205.785,-25.823
22/06/2017,18/08/2017,1380,Call,41.55,60.017,0.488,212.961,-29.897
22/06/2017,18/08/2017,1380,Put,23.95,-40.202,0.475,213.262,-25.759
22/06/2017,18/08/2017,1390,Call,35.2,55.102,0.512,218.101,-29.589
22/06/2017,18/08/2017,1390,Put,27.65,-44.984,0.497,218.16,-25.432
22/06/2017,18/08/2017,1400,Call,29.31,49.896,0.529,219.895,-28.887
22/06/2017,18/08/2017,1400,Put,31.81,-50.034,0.513,219.895,-24.693
22/06/2017,18/08/2017,1410,Call,24,44.499,0.535,217.821,-27.657
22/06/2017,18/08/2017,1410,Put,36.45,-55.272,0.519,217.99,-23.508
22/06/2017,18/08/2017,1420,Call,19.35,39.032,0.53,211.603,-26.089
22/06/2017,18/08/2017,1420,Put,41.81,-60.597,0.516,212.157,-21.973
22/06/2017,18/08/2017,1430,Call,15.4,33.636,0.514,201.279,-24.227
22/06/2017,18/08/2017,1430,Put,47.9,-65.893,0.502,202.349,-20.13
22/06/2017,18/08/2017,1440,Call,11.95,28.448,0.486,187.228,-21.924
22/06/2017,18/08/2017,1440,Put,54.45,-71.036,0.478,188.807,-17.829
22/06/2017,18/08/2017,1450,Call,9.1,23.601,0.448,170.158,-19.381
22/06/2017,18/08/2017,1450,Put,61.45,-75.906,0.443,172.07,-15.146
22/06/2017,18/08/2017,1460,Call,6.88,19.2,0.402,151.025,-16.843
22/06/2017,18/08/2017,1460,Put,69.1,-80.394,0.401,152.939,-12.43
22/06/2017,18/08/2017,1470,Call,5,15.32,0.352,130.911,-14.065
22/06/2017,18/08/2017,1470,Put,77.25,-84.413,0.352,132.401,-9.817
22/06/2017,18/08/2017,1480,Call,3.61,11.996,0.301,110.884,-11.659
22/06/2017,18/08/2017,1480,Put,86,-87.905,0.301,111.521,-7.666
22/06/2017,18/08/2017,1490,Call,2.6,9.228,0.251,91.874,-9.463
22/06/2017,18/08/2017,1490,Put,94.95,-90.854,0.25,91.277,-5.548
22/06/2017,18/08/2017,1500,Call,1.9,6.985,0.204,74.58,-7.748
22/06/2017,18/08/2017,1500,Put,104.45,-93.282,0.201,72.396,-4.509
22/06/2017,18/08/2017,1510,Call,1.37,5.212,0.163,59.433,-6.186
22/06/2017,18/08/2017,1510,Put,113.5,-95.22,0.156,55.519,-1.807
22/06/2017,18/08/2017,1520,Call,1.02,3.844,0.128,46.609,-4.975
22/06/2017,18/08/2017,1520,Put,123.05,-96.712,0.117,41.073,-0.345
22/06/2017,18/08/2017,1530,Call,0.78,2.809,0.099,36.071,-4.144
22/06/2017,18/08/2017,1530,Put,132.45,-97.82,0.084,29.24,1.883
22/06/2017,18/08/2017,1540,Call,0.68,2.04,0.075,27.63,-3.759
22/06/2017,18/08/2017,1540,Put,142.2,-98.611,0.058,19.978,3.307
22/06/2017,18/08/2017,1550,Call,0.53,1.473,0.057,20.976,-3.117
22/06/2017,18/08/2017,1550,Put,152,-99.152,0.039,13.064,4.272
22/06/2017,18/08/2017,1600,Call,0.45,0.248,0.012,4.383,-0.445
22/06/2017,18/08/2017,1600,Put,202.25,-99.966,0.002,0.719,4.917
22/06/2017,18/08/2017,1650,Put,252,-100,0,0.007,5.13
22/06/2017,15/09/2017,1170,Put,4.35,-6.117,0.072,81.68,-11.024
22/06/2017,15/09/2017,1180,Put,4.75,-6.641,0.079,87.057,-11.658
22/06/2017,15/09/2017,1190,Put,5.15,-7.218,0.086,92.815,-12.164
22/06/2017,15/09/2017,1200,Call,201.85,92.58,0.092,94.807,-16.035
22/06/2017,15/09/2017,1200,Put,5.65,-7.855,0.094,98.977,-12.851
22/06/2017,15/09/2017,1210,Call,193.1,91.854,0.101,101.748,-16.692
22/06/2017,15/09/2017,1210,Put,6.15,-8.558,0.102,105.561,-13.402
22/06/2017,15/09/2017,1220,Call,183.4,91.049,0.11,109.159,-17.371
22/06/2017,15/09/2017,1220,Put,6.75,-9.335,0.112,112.588,-14.138
22/06/2017,15/09/2017,1230,Call,174,90.158,0.121,117.054,-17.902
22/06/2017,15/09/2017,1230,Put,7.4,-10.194,0.122,120.073,-14.812
22/06/2017,15/09/2017,1240,Call,164.6,89.171,0.132,125.439,-18.445
22/06/2017,15/09/2017,1240,Put,8.15,-11.144,0.133,128.028,-15.503
22/06/2017,15/09/2017,1250,Call,155.8,88.077,0.145,134.315,-19.783
22/06/2017,15/09/2017,1250,Put,8.95,-12.203,0.145,136.512,-16.219
22/06/2017,15/09/2017,1260,Call,146.55,86.865,0.158,143.671,-20.262
22/06/2017,15/09/2017,1260,Put,9.85,-13.388,0.158,145.559,-16.962
22/06/2017,15/09/2017,1270,Call,137.6,85.523,0.173,153.486,-21.094
22/06/2017,15/09/2017,1270,Put,10.65,-14.712,0.173,155.148,-17.461
22/06/2017,15/09/2017,1280,Call,128.8,84.039,0.188,163.723,-22.01
22/06/2017,15/09/2017,1280,Put,11.94,-16.189,0.188,165.236,-18.415
22/06/2017,15/09/2017,1290,Call,119.6,82.399,0.205,174.326,-22.291
22/06/2017,15/09/2017,1290,Put,13.19,-17.832,0.205,175.756,-19.106
22/06/2017,15/09/2017,1300,Call,111.45,80.588,0.223,185.216,-23.43
22/06/2017,15/09/2017,1300,Put,14.55,-19.656,0.222,186.613,-19.787
22/06/2017,15/09/2017,1310,Call,102.95,78.586,0.242,196.32,-24.095
22/06/2017,15/09/2017,1310,Put,16.1,-21.673,0.241,197.681,-20.357
22/06/2017,15/09/2017,1320,Call,94.7,76.371,0.262,207.526,-24.724
22/06/2017,15/09/2017,1320,Put,17.8,-23.896,0.26,208.797,-20.974
22/06/2017,15/09/2017,1330,Call,86.85,73.932,0.282,218.628,-25.383
22/06/2017,15/09/2017,1330,Put,19.65,-26.335,0.279,219.761,-21.362
22/06/2017,15/09/2017,1340,Call,79,71.259,0.302,229.378,-25.878
22/06/2017,15/09/2017,1340,Put,21.9,-28.997,0.299,230.33,-21.841
22/06/2017,15/09/2017,1350,Call,71.5,68.349,0.323,239.487,-26.271
22/06/2017,15/09/2017,1350,Put,24.32,-31.886,0.318,240.229,-22.216
22/06/2017,15/09/2017,1360,Call,64.2,65.201,0.342,248.626,-26.459
22/06/2017,15/09/2017,1360,Put,26.9,-35.001,0.337,249.147,-22.302
22/06/2017,15/09/2017,1370,Call,57.25,61.821,0.36,256.439,-26.497
22/06/2017,15/09/2017,1370,Put,29.9,-38.335,0.354,256.749,-22.318
22/06/2017,15/09/2017,1380,Call,50.6,58.223,0.377,262.553,-26.362
22/06/2017,15/09/2017,1380,Put,33.4,-41.875,0.37,262.688,-22.238
22/06/2017,15/09/2017,1390,Call,44.45,54.429,0.39,266.599,-26.108
22/06/2017,15/09/2017,1390,Put,37.05,-45.6,0.383,266.621,-21.802
22/06/2017,15/09/2017,1400,Call,38.67,50.469,0.4,268.232,-25.638
22/06/2017,15/09/2017,1400,Put,41.38,-49.482,0.392,268.227,-21.385
22/06/2017,15/09/2017,1410,Call,33.25,46.382,0.406,267.159,-24.86
22/06/2017,15/09/2017,1410,Put,45.85,-53.485,0.398,267.238,-20.501
22/06/2017,15/09/2017,1420,Call,28.2,42.215,0.408,263.172,-23.765
22/06/2017,15/09/2017,1420,Put,50.95,-57.566,0.399,263.454,-19.543
22/06/2017,15/09/2017,1430,Call,23.75,38.022,0.404,256.167,-22.605
22/06/2017,15/09/2017,1430,Put,56.6,-61.674,0.396,256.776,-18.447
22/06/2017,15/09/2017,1440,Call,19.8,33.861,0.395,246.167,-21.147
22/06/2017,15/09/2017,1440,Put,62.5,-65.755,0.388,247.215,-16.968
22/06/2017,15/09/2017,1450,Call,16.25,29.796,0.38,233.335,-19.594
22/06/2017,15/09/2017,1450,Put,68.95,-69.753,0.375,234.909,-15.393
22/06/2017,15/09/2017,1460,Call,13.3,25.885,0.361,217.978,-17.993
22/06/2017,15/09/2017,1460,Put,75.8,-73.611,0.357,220.126,-13.573
22/06/2017,15/09/2017,1470,Call,10.7,22.185,0.337,200.535,-16.2
22/06/2017,15/09/2017,1470,Put,83.1,-77.275,0.334,203.259,-11.744
22/06/2017,15/09/2017,1480,Call,8.5,18.747,0.31,181.551,-14.357
22/06/2017,15/09/2017,1480,Put,90.9,-80.697,0.308,184.804,-9.962
22/06/2017,15/09/2017,1490,Call,6.65,15.609,0.279,161.646,-12.517
22/06/2017,15/09/2017,1490,Put,99,-83.838,0.28,165.333,-8.076
22/06/2017,15/09/2017,1500,Call,5.15,12.798,0.248,141.465,-10.728
22/06/2017,15/09/2017,1500,Put,107.65,-86.671,0.249,145.451,-6.541
22/06/2017,15/09/2017,1510,Call,4,10.33,0.215,121.634,-9.234
22/06/2017,15/09/2017,1510,Put,116.35,-89.18,0.218,125.731,-4.878
22/06/2017,15/09/2017,1520,Call,3.05,8.204,0.184,102.716,-7.758
22/06/2017,15/09/2017,1520,Put,125.5,-91.372,0.187,106.63,-3.602
22/06/2017,15/09/2017,1530,Call,2.33,6.41,0.154,85.173,-6.514
22/06/2017,15/09/2017,1530,Put,134.1,-93.249,0.158,88.618,-1.084
22/06/2017,15/09/2017,1540,Call,1.67,4.927,0.127,69.344,-5.167
22/06/2017,15/09/2017,1540,Put,144.3,-94.825,0.13,72.084,-1.687
22/06/2017,15/09/2017,1550,Call,1.35,3.725,0.102,55.433,-4.451
22/06/2017,15/09/2017,1550,Put,153.55,-96.118,0.105,57.315,-0.132
22/06/2017,15/09/2017,1600,Call,0.4,0.718,0.026,13.758,-0.909
22/06/2017,15/09/2017,1600,Put,202.6,-99.37,0.024,12.291,4.255
22/06/2017,15/09/2017,1650,Put,251.35,-99.954,0.002,1.158,5.142
22/06/2017,15/12/2017,1170,Put,14.15,-12.048,0.089,193.931,-12.105
22/06/2017,15/12/2017,1180,Put,15.1,-12.832,0.094,202.653,-12.51
22/06/2017,15/12/2017,1190,Put,16.2,-13.671,0.1,211.662,-12.92
22/06/2017,15/12/2017,1200,Call,212.65,85.864,0.106,216.536,-16.757
22/06/2017,15/12/2017,1200,Put,17.25,-14.568,0.106,220.946,-13.273
22/06/2017,15/12/2017,1210,Call,203.6,84.893,0.112,226.386,-17.049
22/06/2017,15/12/2017,1210,Put,18.5,-15.525,0.112,230.484,-13.626
22/06/2017,15/12/2017,1220,Call,195.25,83.858,0.119,236.444,-17.63
22/06/2017,15/12/2017,1220,Put,19.85,-16.546,0.118,240.25,-14.035
22/06/2017,15/12/2017,1230,Call,186.55,82.758,0.126,246.681,-17.967
22/06/2017,15/12/2017,1230,Put,21.25,-17.635,0.125,250.212,-14.439
22/06/2017,15/12/2017,1240,Call,178.4,81.589,0.133,257.06,-18.529
22/06/2017,15/12/2017,1240,Put,22.7,-18.793,0.132,260.33,-14.778
22/06/2017,15/12/2017,1250,Call,169.7,80.347,0.14,267.537,-18.725
22/06/2017,15/12/2017,1250,Put,24.3,-20.025,0.139,270.56,-15.105
22/06/2017,15/12/2017,1260,Call,161.5,79.029,0.148,278.062,-19.139
22/06/2017,15/12/2017,1260,Put,26,-21.333,0.146,280.848,-15.42
22/06/2017,15/12/2017,1270,Call,153.3,77.632,0.155,288.592,-19.477
22/06/2017,15/12/2017,1270,Put,27.75,-22.72,0.154,291.135,-15.66
