Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
14/06/2016,17/06/2016,940,Put,0.05,-0.053,0.003,0.195,-0.949
14/06/2016,17/06/2016,950,Put,0.08,-0.064,0.003,0.234,-1.128
14/06/2016,17/06/2016,960,Put,0.1,-0.079,0.004,0.285,-1.353
14/06/2016,17/06/2016,970,Call,177.45,99.533,0.018,1.419,-10.253
14/06/2016,17/06/2016,970,Put,0.08,-0.099,0.005,0.349,-1.639
14/06/2016,17/06/2016,980,Call,167.35,99.459,0.022,1.619,-11.397
14/06/2016,17/06/2016,980,Put,0.08,-0.125,0.007,0.432,-2.007
14/06/2016,17/06/2016,990,Call,157.45,99.367,0.026,1.862,-12.764
14/06/2016,17/06/2016,990,Put,0.08,-0.159,0.009,0.54,-2.484
14/06/2016,17/06/2016,1000,Call,147.3,99.252,0.032,2.158,-14.414
14/06/2016,17/06/2016,1000,Put,0.14,-0.206,0.012,0.682,-3.111
14/06/2016,17/06/2016,1010,Call,137.35,99.106,0.039,2.523,-16.424
14/06/2016,17/06/2016,1010,Put,0.13,-0.27,0.016,0.872,-3.946
14/06/2016,17/06/2016,1020,Call,127.45,98.919,0.048,2.977,-18.895
14/06/2016,17/06/2016,1020,Put,0.15,-0.36,0.021,1.129,-5.072
14/06/2016,17/06/2016,1030,Call,117.5,98.676,0.061,3.549,-21.964
14/06/2016,17/06/2016,1030,Put,0.15,-0.487,0.029,1.479,-6.609
14/06/2016,17/06/2016,1040,Call,107.55,98.356,0.077,4.277,-25.816
14/06/2016,17/06/2016,1040,Put,0.2,-0.67,0.041,1.962,-16.62
14/06/2016,17/06/2016,1050,Call,97.65,97.926,0.1,5.212,-30.698
14/06/2016,17/06/2016,1050,Put,0.25,-0.938,0.058,2.636,-20.272
14/06/2016,17/06/2016,1060,Call,87.4,97.338,0.131,6.428,-36.947
14/06/2016,17/06/2016,1060,Put,0.3,-1.337,0.084,3.586,-23.682
14/06/2016,17/06/2016,1070,Call,77.4,96.521,0.174,8.022,-45.006
14/06/2016,17/06/2016,1070,Put,0.35,-1.942,0.122,4.936,-26.922
14/06/2016,17/06/2016,1080,Call,67.55,95.362,0.235,10.128,-55.452
14/06/2016,17/06/2016,1080,Put,0.53,-2.876,0.18,6.862,-38.412
14/06/2016,17/06/2016,1090,Call,58.05,93.687,0.322,12.921,-68.982
14/06/2016,17/06/2016,1090,Put,0.67,-4.335,0.268,9.601,-45.929
14/06/2016,17/06/2016,1100,Call,47.5,91.221,0.447,16.61,-86.312
14/06/2016,17/06/2016,1100,Put,0.95,-6.645,0.402,13.452,-60.206
14/06/2016,17/06/2016,1110,Call,38.36,87.532,0.626,21.399,-107.837
14/06/2016,17/06/2016,1110,Put,1.35,-10.315,0.601,18.706,-76.746
14/06/2016,17/06/2016,1120,Call,29.55,81.961,0.875,27.345,-127.739
14/06/2016,17/06/2016,1120,Put,2.23,-16.118,0.884,25.454,-106.27
14/06/2016,17/06/2016,1130,Call,21.25,73.571,1.2,34.019,-159.325
14/06/2016,17/06/2016,1130,Put,3.73,-25.065,1.249,33.1,-138.116
14/06/2016,17/06/2016,1140,Call,13.65,61.157,1.548,39.834,-174.557
14/06/2016,17/06/2016,1140,Put,6.27,-38.195,1.639,39.639,-161.096
14/06/2016,17/06/2016,1150,Call,7.73,44.738,1.724,41.101,-168.215
14/06/2016,17/06/2016,1150,Put,10.35,-55.816,1.88,41.021,-155.669
14/06/2016,17/06/2016,1160,Call,3.64,27.551,1.533,34.739,-127.788
14/06/2016,17/06/2016,1160,Put,16.19,-75.727,1.673,32.552,-108.413
14/06/2016,17/06/2016,1170,Call,1.47,14.14,1.054,23.354,-74.669
14/06/2016,17/06/2016,1170,Put,23.74,-91.927,0.915,15.655,-29.848
14/06/2016,17/06/2016,1180,Call,0.5,6.236,0.578,12.832,-33.342
14/06/2016,17/06/2016,1180,Put,33.15,-99,0.19,2.827,-3.575
14/06/2016,17/06/2016,1190,Call,0.23,2.324,0.259,5.769,-17.396
14/06/2016,17/06/2016,1190,Put,42.88,-99.984,0.005,0.067,0.403
14/06/2016,17/06/2016,1200,Call,0.1,0.729,0.095,2.129,-4.375
14/06/2016,17/06/2016,1200,Put,52.8,-100,0,0,0.451
14/06/2016,17/06/2016,1210,Call,0.07,0.192,0.029,0.648,-1.096
14/06/2016,17/06/2016,1210,Put,62.58,-100,0,0,0.455
14/06/2016,17/06/2016,1220,Call,0.07,0.043,0.007,0.164,-0.227
14/06/2016,17/06/2016,1220,Put,72.6,-100,0,0,0.458
14/06/2016,17/06/2016,1230,Call,0.03,0.008,0.002,0.034,-0.039
14/06/2016,17/06/2016,1230,Put,82.6,-100,0,0,0.462
14/06/2016,17/06/2016,1240,Call,0.03,0.001,0,0.006,-0.006
14/06/2016,17/06/2016,1240,Put,92.6,-100,0,0,0.466
14/06/2016,17/06/2016,1250,Call,0.03,0,0,0.001,-0.001
14/06/2016,17/06/2016,1250,Put,102.65,-100,0,0,0.47
14/06/2016,17/06/2016,1260,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1260,Put,112.6,-100,0,0,0.473
14/06/2016,17/06/2016,1270,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1270,Put,122.6,-100,0,0,0.477
14/06/2016,17/06/2016,1280,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1280,Put,132.6,-100,0,0,0.481
14/06/2016,17/06/2016,1290,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1290,Put,142.65,-100,0,0,0.485
14/06/2016,17/06/2016,1300,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1300,Put,152.6,-100,0,0,0.488
14/06/2016,17/06/2016,1310,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1310,Put,162.6,-100,0,0,0.492
14/06/2016,17/06/2016,1320,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1320,Put,172.6,-100,0,0,0.496
14/06/2016,17/06/2016,1330,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1330,Put,182.65,-100,0,0,0.5
14/06/2016,17/06/2016,1340,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1340,Put,192.6,-100,0,0,0.503
14/06/2016,17/06/2016,1350,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1350,Put,202.6,-100,0,0,0.507
14/06/2016,17/06/2016,1360,Call,0.03,0,0,0,0
14/06/2016,17/06/2016,1360,Put,212.65,-100,0,0,0.511
14/06/2016,17/06/2016,1370,Put,222.6,-100,0,0,0.515
14/06/2016,17/06/2016,1380,Put,232.6,-100,0,0,0.518
14/06/2016,17/06/2016,1390,Put,242.6,-100,0,0,0.522
14/06/2016,15/07/2016,940,Put,1.55,-2.974,0.055,22.638,-13.656
14/06/2016,15/07/2016,950,Put,1.75,-3.395,0.062,25.247,-14.897
14/06/2016,15/07/2016,960,Put,2,-3.881,0.071,28.164,-16.248
