Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
22/06/2016,15/07/2016,930,Put,0.55,-1.23,0.028,9.293,-8.155
22/06/2016,15/07/2016,940,Put,0.65,-1.427,0.033,10.57,-9.257
22/06/2016,15/07/2016,950,Put,0.73,-1.661,0.038,12.039,-10.078
22/06/2016,15/07/2016,960,Call,193.5,96.096,0.068,24.545,-22.79
22/06/2016,15/07/2016,960,Put,0.85,-1.939,0.045,13.73,-11.295
22/06/2016,15/07/2016,970,Call,185.1,95.701,0.076,26.535,-23.872
22/06/2016,15/07/2016,970,Put,0.93,-2.268,0.053,15.676,-11.999
22/06/2016,15/07/2016,980,Call,172.35,95.252,0.085,28.745,-25.04
22/06/2016,15/07/2016,980,Put,1.1,-2.66,0.062,17.916,-13.475
22/06/2016,15/07/2016,990,Call,165.4,94.736,0.096,31.203,-26.299
22/06/2016,15/07/2016,990,Put,1.25,-3.128,0.073,20.491,-14.747
22/06/2016,15/07/2016,1000,Call,154.35,94.144,0.108,33.94,-27.657
22/06/2016,15/07/2016,1000,Put,1.45,-3.686,0.085,23.447,-16.362
22/06/2016,15/07/2016,1010,Call,144.35,93.46,0.122,36.991,-29.119
22/06/2016,15/07/2016,1010,Put,1.7,-4.353,0.1,26.835,-18.155
22/06/2016,15/07/2016,1020,Call,134.9,92.668,0.138,40.393,-30.689
22/06/2016,15/07/2016,1020,Put,1.98,-5.153,0.118,30.707,-20.024
22/06/2016,15/07/2016,1030,Call,125.9,91.746,0.156,44.187,-32.371
22/06/2016,15/07/2016,1030,Put,2.34,-6.11,0.139,35.113,-22.329
22/06/2016,15/07/2016,1040,Call,116.65,90.668,0.178,48.412,-34.164
22/06/2016,15/07/2016,1040,Put,2.79,-7.258,0.164,40.103,-24.855
22/06/2016,15/07/2016,1050,Call,105.1,89.405,0.203,53.111,-36.064
22/06/2016,15/07/2016,1050,Put,3.3,-8.633,0.192,45.716,-27.46
22/06/2016,15/07/2016,1060,Call,97.55,87.918,0.233,58.317,-38.056
22/06/2016,15/07/2016,1060,Put,3.97,-10.278,0.225,51.976,-30.542
22/06/2016,15/07/2016,1070,Call,88.55,86.161,0.267,64.056,-40.12
22/06/2016,15/07/2016,1070,Put,4.73,-12.245,0.263,58.88,-33.507
22/06/2016,15/07/2016,1080,Call,79.8,84.079,0.306,70.33,-38.654
22/06/2016,15/07/2016,1080,Put,5.71,-14.588,0.307,66.387,-36.729
22/06/2016,15/07/2016,1090,Call,71.1,81.608,0.352,77.107,-42.216
22/06/2016,15/07/2016,1090,Put,6.91,-17.367,0.355,74.389,-40.121
22/06/2016,15/07/2016,1100,Call,62.4,78.669,0.403,84.301,-44.791
22/06/2016,15/07/2016,1100,Put,8.34,-20.634,0.408,82.682,-43.372
22/06/2016,15/07/2016,1110,Call,54.25,75.174,0.461,91.738,-47.848
22/06/2016,15/07/2016,1110,Put,10.14,-24.454,0.466,91.005,-46.456
22/06/2016,15/07/2016,1120,Call,46.3,71.01,0.524,99.144,-50.079
22/06/2016,15/07/2016,1120,Put,12.16,-28.892,0.526,98.987,-48.603
22/06/2016,15/07/2016,1130,Call,38.68,66.051,0.589,106.053,-51.42
22/06/2016,15/07/2016,1130,Put,14.64,-34.003,0.587,106.117,-50.289
22/06/2016,15/07/2016,1140,Call,31.75,60.259,0.65,111.67,-52.142
22/06/2016,15/07/2016,1140,Put,17.65,-39.824,0.644,111.732,-50.961
22/06/2016,15/07/2016,1150,Call,25.12,53.668,0.701,115.009,-51.052
22/06/2016,15/07/2016,1150,Put,21.11,-46.353,0.692,115.015,-50.09
22/06/2016,15/07/2016,1160,Call,19.38,46.411,0.732,115.032,-49.045
22/06/2016,15/07/2016,1160,Put,25.05,-53.533,0.725,115.047,-47.295
22/06/2016,15/07/2016,1170,Call,14.02,38.744,0.736,110.896,-44.529
22/06/2016,15/07/2016,1170,Put,30.07,-61.219,0.734,110.926,-43.55
22/06/2016,15/07/2016,1180,Call,9.63,31.029,0.705,102.256,-38.487
22/06/2016,15/07/2016,1180,Put,35.47,-69.161,0.71,101.984,-36.976
22/06/2016,15/07/2016,1190,Call,6.25,23.698,0.639,89.524,-31.51
22/06/2016,15/07/2016,1190,Put,42.1,-76.985,0.647,88.096,-29.911
22/06/2016,15/07/2016,1200,Call,3.73,17.169,0.544,73.938,-23.803
22/06/2016,15/07/2016,1200,Put,49.9,-84.213,0.545,70.061,-23.158
22/06/2016,15/07/2016,1210,Call,2.11,11.751,0.434,57.326,-16.834
22/06/2016,15/07/2016,1210,Put,58.6,-90.32,0.412,49.91,-18.147
22/06/2016,15/07/2016,1220,Call,1.19,7.582,0.322,41.608,-11.548
22/06/2016,15/07/2016,1220,Put,69.65,-94.89,0.269,30.689,-24.593
22/06/2016,15/07/2016,1230,Call,0.63,4.614,0.223,28.269,-7.345
22/06/2016,15/07/2016,1230,Put,78.5,-97.798,0.145,15.458,-19.155
22/06/2016,15/07/2016,1240,Call,0.4,2.63,0.144,17.888,-5.288
22/06/2016,15/07/2016,1240,Put,88.25,-99.282,0.059,5.921,-0.764
22/06/2016,15/07/2016,1250,Call,0.25,1.387,0.085,10.424,-3.683
22/06/2016,15/07/2016,1250,Put,96.75,-99.841,0.016,1.548,0.306
22/06/2016,15/07/2016,1260,Call,0.22,0.671,0.046,5.553,-3.363
22/06/2016,15/07/2016,1260,Put,106.55,-99.98,0.003,0.235,0.589
22/06/2016,15/07/2016,1270,Call,0.17,0.295,0.023,2.681,-2.774
22/06/2016,15/07/2016,1270,Put,118.9,-99.999,0,0.016,0.634
22/06/2016,15/07/2016,1280,Call,0.15,0.117,0.01,1.163,-0.301
22/06/2016,15/07/2016,1280,Put,126.5,-100,0,0,0.641
22/06/2016,15/07/2016,1290,Call,0.08,0.041,0.004,0.449,-0.111
22/06/2016,15/07/2016,1290,Put,136.55,-100,0,0,0.646
22/06/2016,15/07/2016,1300,Call,0.08,0.013,0.001,0.152,-0.036
22/06/2016,15/07/2016,1300,Put,148.7,-100,0,0,0.651
22/06/2016,15/07/2016,1310,Call,0.08,0.003,0,0.045,-0.01
22/06/2016,15/07/2016,1310,Put,158.75,-100,0,0,0.656
22/06/2016,15/07/2016,1320,Call,0.08,0.001,0,0.011,-0.002
22/06/2016,15/07/2016,1320,Put,168.55,-100,0,0,0.661
22/06/2016,15/07/2016,1330,Call,0.08,0,0,0.002,0
22/06/2016,15/07/2016,1330,Put,178.5,-100,0,0,0.666
22/06/2016,15/07/2016,1340,Call,0.08,0,0,0,0
22/06/2016,15/07/2016,1340,Put,187.9,-100,0,0,0.671
22/06/2016,15/07/2016,1350,Call,0.08,0,0,0,0
22/06/2016,15/07/2016,1350,Put,196.4,-100,0,0,0.676
22/06/2016,15/07/2016,1360,Call,0.05,0,0,0,0
22/06/2016,15/07/2016,1360,Put,206.4,-100,0,0,0.681
22/06/2016,15/07/2016,1370,Call,0.05,0,0,0,0
22/06/2016,15/07/2016,1370,Put,216.5,-100,0,0,0.686
22/06/2016,19/08/2016,930,Put,2.95,-4.463,0.062,43.38,-12.252
22/06/2016,19/08/2016,940,Put,3.2,-4.964,0.069,47.233,-12.863
22/06/2016,19/08/2016,950,Put,3.6,-5.526,0.077,51.419,-13.876
22/06/2016,19/08/2016,960,Call,195.8,92.218,0.094,66.979,-19.905
22/06/2016,19/08/2016,960,Put,4,-6.156,0.086,55.96,-14.798
22/06/2016,19/08/2016,970,Call,186.2,91.541,0.103,71.323,-20.645
22/06/2016,19/08/2016,970,Put,4.4,-6.863,0.095,60.875,-15.692
22/06/2016,19/08/2016,980,Call,177.25,90.79,0.112,75.98,-21.413
22/06/2016,19/08/2016,980,Put,4.9,-7.656,0.106,66.183,-16.712
22/06/2016,19/08/2016,990,Call,167.8,89.956,0.123,80.968,-22.208
22/06/2016,19/08/2016,990,Put,5.45,-8.546,0.118,71.899,-17.781
22/06/2016,19/08/2016,1000,Call,158.2,89.029,0.135,86.3,-23.026
22/06/2016,19/08/2016,1000,Put,6.05,-9.545,0.13,78.032,-18.808
22/06/2016,19/08/2016,1010,Call,148.9,87.997,0.148,91.988,-23.865
22/06/2016,19/08/2016,1010,Put,6.8,-10.665,0.145,84.587,-19.96
22/06/2016,19/08/2016,1020,Call,139.55,86.847,0.162,98.039,-24.719
22/06/2016,19/08/2016,1020,Put,7.55,-11.92,0.16,91.56,-21.056
22/06/2016,19/08/2016,1030,Call,130.3,85.564,0.178,104.453,-25.581
22/06/2016,19/08/2016,1030,Put,8.5,-13.325,0.177,98.934,-22.354
22/06/2016,19/08/2016,1040,Call,121.4,84.131,0.195,111.22,-24.447
22/06/2016,19/08/2016,1040,Put,9.55,-14.896,0.195,106.68,-23.575
22/06/2016,19/08/2016,1050,Call,113,82.529,0.214,118.32,-26.296
22/06/2016,19/08/2016,1050,Put,10.7,-16.649,0.215,114.748,-24.792
22/06/2016,19/08/2016,1060,Call,104.2,80.74,0.234,125.712,-27.215
22/06/2016,19/08/2016,1060,Put,12.1,-18.596,0.236,123.044,-26.063
22/06/2016,19/08/2016,1070,Call,95.4,78.74,0.256,133.338,-27.914
22/06/2016,19/08/2016,1070,Put,13.6,-20.755,0.259,131.479,-27.271
22/06/2016,19/08/2016,1080,Call,87.5,76.506,0.28,141.108,-29.527
22/06/2016,19/08/2016,1080,Put,15.15,-23.143,0.283,139.942,-28.124
22/06/2016,19/08/2016,1090,Call,79.8,74.013,0.305,148.9,-30.847
22/06/2016,19/08/2016,1090,Put,17.07,-25.78,0.308,148.289,-29.127
22/06/2016,19/08/2016,1100,Call,71.85,71.22,0.332,156.585,-31.54
22/06/2016,19/08/2016,1100,Put,19.2,-28.684,0.333,156.339,-29.89
22/06/2016,19/08/2016,1110,Call,64.05,68.101,0.359,163.928,-31.862
22/06/2016,19/08/2016,1110,Put,21.59,-31.872,0.359,163.871,-30.547
22/06/2016,19/08/2016,1120,Call,56.8,64.646,0.385,170.608,-32.273
22/06/2016,19/08/2016,1120,Put,24.34,-35.359,0.385,170.616,-30.969
22/06/2016,19/08/2016,1130,Call,49.9,60.854,0.41,176.246,-32.469
22/06/2016,19/08/2016,1130,Put,27.25,-39.154,0.41,176.257,-30.951
22/06/2016,19/08/2016,1140,Call,42.98,56.74,0.433,180.43,-31.929
22/06/2016,19/08/2016,1140,Put,30.55,-43.259,0.433,180.429,-30.693
22/06/2016,19/08/2016,1150,Call,36.73,52.334,0.451,182.728,-31.328
