Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
19/10/2016,21/10/2016,990,Put,0.03,0,0,0,0
19/10/2016,21/10/2016,1000,Put,0.03,0,0,0,0
19/10/2016,21/10/2016,1010,Put,0.2,0,0,0,0
19/10/2016,21/10/2016,1020,Call,197.95,100,0,0,-0.492
19/10/2016,21/10/2016,1020,Put,0.05,0,0,0,-0.001
19/10/2016,21/10/2016,1030,Call,187.7,100,0,0,-0.496
19/10/2016,21/10/2016,1030,Put,0.2,0,0,0,-0.001
19/10/2016,21/10/2016,1040,Call,178.3,100,0,0,-0.501
19/10/2016,21/10/2016,1040,Put,0.03,0,0,0.001,-0.001
19/10/2016,21/10/2016,1050,Call,167.65,100,0,0,-0.506
19/10/2016,21/10/2016,1050,Put,0.03,0,0,0.001,-0.002
19/10/2016,21/10/2016,1060,Call,158.3,100,0,0,-0.511
19/10/2016,21/10/2016,1060,Put,0.05,0,0,0.002,-0.003
19/10/2016,21/10/2016,1070,Call,147.3,100,0,0,-0.516
19/10/2016,21/10/2016,1070,Put,0.03,-0.001,0,0.003,-0.006
19/10/2016,21/10/2016,1080,Call,137.7,100,0,0,-0.521
19/10/2016,21/10/2016,1080,Put,0.03,-0.001,0,0.005,-0.01
19/10/2016,21/10/2016,1090,Call,127.5,100,0,0,-0.525
19/10/2016,21/10/2016,1090,Put,0.08,-0.002,0,0.009,-0.017
19/10/2016,21/10/2016,1100,Call,117.95,100,0,0,-0.53
19/10/2016,21/10/2016,1100,Put,0.03,-0.004,0.001,0.017,-0.032
19/10/2016,21/10/2016,1110,Call,107.3,100,0,0.001,-0.536
19/10/2016,21/10/2016,1110,Put,0.08,-0.009,0.001,0.031,-0.061
19/10/2016,21/10/2016,1120,Call,97.6,99.999,0,0.003,-0.543
19/10/2016,21/10/2016,1120,Put,0.07,-0.017,0.002,0.06,-0.121
19/10/2016,21/10/2016,1130,Call,88.15,99.998,0,0.009,-0.556
19/10/2016,21/10/2016,1130,Put,0.05,-0.036,0.005,0.12,-0.251
19/10/2016,21/10/2016,1140,Call,77.53,99.991,0.002,0.034,-0.597
19/10/2016,21/10/2016,1140,Put,0.08,-0.079,0.011,0.248,-0.544
19/10/2016,21/10/2016,1150,Call,66.08,99.964,0.006,0.122,-0.746
19/10/2016,21/10/2016,1150,Put,0.08,-0.178,0.024,0.523,-1.228
19/10/2016,21/10/2016,1160,Call,58.25,99.862,0.023,0.416,-1.328
19/10/2016,21/10/2016,1160,Put,0.08,-0.419,0.055,1.128,-2.884
19/10/2016,21/10/2016,1170,Call,48.3,99.496,0.078,1.332,-3.524
19/10/2016,21/10/2016,1170,Put,0.15,-1.012,0.129,2.454,-6.981
19/10/2016,21/10/2016,1180,Call,38.4,98.287,0.237,3.864,-11.169
19/10/2016,21/10/2016,1180,Put,0.2,-2.487,0.301,5.287,-18.539
19/10/2016,21/10/2016,1190,Call,28.38,94.736,0.63,9.744,-33.997
19/10/2016,21/10/2016,1190,Put,0.44,-6.092,0.674,10.922,-38.241
19/10/2016,21/10/2016,1200,Call,18.37,85.888,1.379,20.22,-84.361
19/10/2016,21/10/2016,1200,Put,1.19,-14.434,1.382,20.528,-86.149
19/10/2016,21/10/2016,1210,Call,10.43,68.321,2.315,32.094,-154.943
19/10/2016,21/10/2016,1210,Put,3.16,-31.458,2.339,32,-152.296
19/10/2016,21/10/2016,1220,Call,4.56,42.637,2.7,35.323,-167.374
19/10/2016,21/10/2016,1220,Put,7.18,-57.596,2.778,35.284,-161.699
19/10/2016,21/10/2016,1230,Call,1.22,17.697,1.904,23.45,-82.882
19/10/2016,21/10/2016,1230,Put,13.85,-83.111,1.91,22.768,-74.191
19/10/2016,21/10/2016,1240,Call,0.22,3.855,0.657,7.616,-19.837
19/10/2016,21/10/2016,1240,Put,22.45,-96.533,0.619,6.989,-14.932
19/10/2016,21/10/2016,1250,Call,0.1,0.315,0.081,0.885,-1.114
19/10/2016,21/10/2016,1250,Put,32,-99.731,0.071,0.77,-0.321
19/10/2016,21/10/2016,1260,Call,0.08,0.006,0.002,0.023,-0.015
19/10/2016,21/10/2016,1260,Put,42.6,-99.995,0.002,0.02,0.594
19/10/2016,21/10/2016,1270,Call,0.05,0,0,0,0
19/10/2016,21/10/2016,1270,Put,51.8,-100,0,0,0.612
19/10/2016,21/10/2016,1280,Call,0.03,0,0,0,0
19/10/2016,21/10/2016,1280,Put,62.75,-100,0,0,0.617
19/10/2016,21/10/2016,1290,Call,0.08,0,0,0,0
19/10/2016,21/10/2016,1290,Put,72.75,-100,0,0,0.622
19/10/2016,21/10/2016,1300,Call,0.03,0,0,0,0
19/10/2016,21/10/2016,1300,Put,82.7,-100,0,0,0.627
19/10/2016,21/10/2016,1310,Call,0.2,0,0,0,0
19/10/2016,21/10/2016,1310,Put,92.5,-100,0,0,0.631
19/10/2016,21/10/2016,1320,Call,0.03,0,0,0,0
19/10/2016,21/10/2016,1320,Put,102.7,-100,0,0,0.636
19/10/2016,21/10/2016,1330,Call,0.03,0,0,0,0
19/10/2016,21/10/2016,1330,Put,112.8,-100,0,0,0.641
19/10/2016,21/10/2016,1340,Call,0.05,0,0,0,0
19/10/2016,21/10/2016,1340,Put,122.7,-100,0,0,0.646
19/10/2016,21/10/2016,1350,Call,0.03,0,0,0,0
19/10/2016,21/10/2016,1350,Put,132.35,-100,0,0,0.651
19/10/2016,21/10/2016,1360,Call,0.05,0,0,0,0
19/10/2016,21/10/2016,1360,Put,142.7,-100,0,0,0.656
19/10/2016,21/10/2016,1370,Call,0.05,0,0,0,0
19/10/2016,21/10/2016,1370,Put,152.7,-100,0,0,0.66
19/10/2016,21/10/2016,1380,Call,0.05,0,0,0,0
19/10/2016,21/10/2016,1380,Put,162,-100,0,0,0.665
19/10/2016,21/10/2016,1390,Call,0.05,0,0,0,0
19/10/2016,21/10/2016,1390,Put,171.9,-100,0,0,0.67
19/10/2016,21/10/2016,1400,Call,0.03,0,0,0,0
19/10/2016,21/10/2016,1400,Put,181.9,-100,0,0,0.675
19/10/2016,21/10/2016,1410,Call,0.05,0,0,0,0
