Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
05/12/2016,16/12/2016,1070,Put,0.22,-0.139,0.005,1.064,-1.717
05/12/2016,16/12/2016,1080,Put,0.3,-0.163,0.005,1.234,-1.952
05/12/2016,16/12/2016,1090,Put,0.25,-0.193,0.007,1.436,-2.228
05/12/2016,16/12/2016,1100,Call,235.55,99.086,0.022,5.738,-12.161
05/12/2016,16/12/2016,1100,Put,0.28,-0.229,0.008,1.678,-2.551
05/12/2016,16/12/2016,1110,Call,225.1,98.98,0.025,6.313,-12.97
05/12/2016,16/12/2016,1110,Put,0.2,-0.274,0.009,1.969,-2.932
05/12/2016,16/12/2016,1120,Call,215.1,98.857,0.029,6.969,-13.87
05/12/2016,16/12/2016,1120,Put,0.28,-0.328,0.011,2.32,-3.382
05/12/2016,16/12/2016,1130,Call,205.35,98.714,0.033,7.719,-14.876
05/12/2016,16/12/2016,1130,Put,0.25,-0.396,0.014,2.745,-8.264
05/12/2016,16/12/2016,1140,Call,195.25,98.547,0.038,8.579,-16.002
05/12/2016,16/12/2016,1140,Put,0.2,-0.48,0.017,3.26,-6.74
05/12/2016,16/12/2016,1150,Call,185.3,98.349,0.044,9.569,-17.267
05/12/2016,16/12/2016,1150,Put,0.28,-0.586,0.021,3.889,-8.959
05/12/2016,16/12/2016,1160,Call,175.25,98.115,0.05,10.714,-18.691
05/12/2016,16/12/2016,1160,Put,0.39,-0.719,0.026,4.658,-6.223
05/12/2016,16/12/2016,1170,Call,165.65,97.837,0.059,12.042,-20.298
05/12/2016,16/12/2016,1170,Put,0.28,-0.887,0.032,5.602,-7.314
05/12/2016,16/12/2016,1180,Call,155.8,97.503,0.069,13.587,-22.115
05/12/2016,16/12/2016,1180,Put,0.33,-1.101,0.04,6.764,-8.627
05/12/2016,16/12/2016,1190,Call,145.25,97.1,0.081,15.392,-24.173
05/12/2016,16/12/2016,1190,Put,0.4,-1.375,0.05,8.197,-11.562
05/12/2016,16/12/2016,1200,Call,135.55,96.611,0.096,17.506,-26.508
05/12/2016,16/12/2016,1200,Put,0.4,-1.727,0.063,9.967,-11.429
05/12/2016,16/12/2016,1210,Call,125.65,96.013,0.114,19.987,-29.158
05/12/2016,16/12/2016,1210,Put,0.58,-2.183,0.08,12.157,-15.337
05/12/2016,16/12/2016,1220,Call,115.7,95.278,0.136,22.906,-32.164
05/12/2016,16/12/2016,1220,Put,0.72,-2.775,0.101,14.863,-17.91
05/12/2016,16/12/2016,1230,Call,105.84,94.369,0.163,26.342,-35.565
05/12/2016,16/12/2016,1230,Put,0.88,-3.548,0.129,18.201,-20.619
05/12/2016,16/12/2016,1240,Call,96.6,93.236,0.197,30.384,-39.4
05/12/2016,16/12/2016,1240,Put,1.05,-4.561,0.164,22.303,-23.248
05/12/2016,16/12/2016,1250,Call,86.45,91.817,0.238,35.128,-43.693
05/12/2016,16/12/2016,1250,Put,1.38,-5.889,0.208,27.309,-27.948
05/12/2016,16/12/2016,1260,Call,76.99,90.029,0.289,40.666,-48.443
05/12/2016,16/12/2016,1260,Put,1.84,-7.633,0.265,33.354,-33.661
05/12/2016,16/12/2016,1270,Call,67.45,87.765,0.352,47.069,-53.608
05/12/2016,16/12/2016,1270,Put,2.38,-9.923,0.336,40.543,-39.22
05/12/2016,16/12/2016,1280,Call,58.36,84.89,0.429,54.358,-57.797
05/12/2016,16/12/2016,1280,Put,3.26,-12.917,0.424,48.897,-47.135
05/12/2016,16/12/2016,1290,Call,49.7,81.236,0.52,62.446,-65.858
05/12/2016,16/12/2016,1290,Put,4.36,-16.814,0.528,58.295,-54.477
05/12/2016,16/12/2016,1300,Call,41.05,76.6,0.627,71.058,-70.494
05/12/2016,16/12/2016,1300,Put,5.76,-21.827,0.649,68.337,-61.194
05/12/2016,16/12/2016,1310,Call,32.74,70.705,0.745,79.675,-73.952
05/12/2016,16/12/2016,1310,Put,7.7,-28.162,0.779,78.213,-67.241
05/12/2016,16/12/2016,1320,Call,25.41,63.343,0.86,87.165,-77.644
05/12/2016,16/12/2016,1320,Put,10.32,-35.961,0.906,86.606,-71.456
05/12/2016,16/12/2016,1330,Call,18.72,54.572,0.951,91.752,-77.268
05/12/2016,16/12/2016,1330,Put,13.79,-45.222,1.009,91.696,-72.474
05/12/2016,16/12/2016,1340,Call,13.26,44.756,0.991,91.563,-74.342
05/12/2016,16/12/2016,1340,Put,18.15,-55.69,1.059,91.422,-68.457
05/12/2016,16/12/2016,1350,Call,8.78,34.596,0.96,85.426,-66.05
05/12/2016,16/12/2016,1350,Put,23.64,-66.76,1.028,84.136,-59.32
05/12/2016,16/12/2016,1360,Call,5.42,25.001,0.854,73.676,-54.428
05/12/2016,16/12/2016,1360,Put,30.16,-77.471,0.898,69.622,-45.048
05/12/2016,16/12/2016,1370,Call,3.15,16.818,0.692,58.355,-41.136
05/12/2016,16/12/2016,1370,Put,37.7,-86.681,0.683,50.03,-26.923
05/12/2016,16/12/2016,1380,Call,1.7,10.545,0.511,42.444,-28.218
05/12/2016,16/12/2016,1380,Put,46.55,-93.453,0.43,29.783,-13.086
05/12/2016,16/12/2016,1390,Call,0.86,6.211,0.347,28.556,-17.727
05/12/2016,16/12/2016,1390,Put,55.3,-97.498,0.211,13.758,-5.694
05/12/2016,16/12/2016,1400,Call,0.55,3.466,0.218,17.943,-13.012
05/12/2016,16/12/2016,1400,Put,64.95,-99.323,0.073,4.501,-0.753
05/12/2016,16/12/2016,1410,Call,0.4,1.81,0.127,10.449,-10.408
05/12/2016,16/12/2016,1410,Put,75.1,-99.886,0.016,0.916,0.893
05/12/2016,16/12/2016,1420,Call,0.32,0.882,0.068,5.632,-8.827
05/12/2016,16/12/2016,1420,Put,85.05,-99.99,0.002,0.096,1.214
05/12/2016,16/12/2016,1430,Call,0.4,0.4,0.034,2.809,-1.622
05/12/2016,16/12/2016,1430,Put,95.15,-100,0,0.004,1.251
05/12/2016,16/12/2016,1440,Call,0.24,0.169,0.016,1.296,-0.715
05/12/2016,16/12/2016,1440,Put,105,-100,0,0,1.261
05/12/2016,16/12/2016,1450,Call,0.35,0.066,0.007,0.553,-0.291
05/12/2016,16/12/2016,1450,Put,114.95,-100,0,0,1.27
05/12/2016,16/12/2016,1460,Call,0.08,0.024,0.003,0.218,-0.109
05/12/2016,16/12/2016,1460,Put,124.95,-100,0,0,1.278
05/12/2016,16/12/2016,1470,Call,0.3,0.008,0.001,0.08,-0.038
05/12/2016,16/12/2016,1470,Put,134.95,-100,0,0,1.287
05/12/2016,16/12/2016,1480,Call,0.05,0.003,0,0.027,-0.012
05/12/2016,16/12/2016,1480,Put,144.85,-100,0,0,1.296
05/12/2016,16/12/2016,1490,Call,0.75,0.001,0,0.008,-0.004
05/12/2016,16/12/2016,1490,Put,155,-100,0,0,1.305
05/12/2016,16/12/2016,1500,Call,0.05,0,0,0.002,-0.001
05/12/2016,16/12/2016,1500,Put,164.95,-100,0,0,1.313
05/12/2016,16/12/2016,1550,Call,-1,0,0,0,0
05/12/2016,16/12/2016,1550,Put,214.9,-100,0,0,1.357
05/12/2016,16/12/2016,1600,Put,264.85,-100,0,0,1.401
05/12/2016,20/01/2017,1070,Put,0.8,-1.513,0.028,18.183,-5.776
05/12/2016,20/01/2017,1080,Put,0.9,-1.728,0.031,20.362,-6.297
05/12/2016,20/01/2017,1090,Put,1.02,-1.974,0.036,22.807,-6.93
05/12/2016,20/01/2017,1100,Call,235.45,96.447,0.053,37.17,-13.395
05/12/2016,20/01/2017,1100,Put,1.2,-2.258,0.041,25.546,-7.825
05/12/2016,20/01/2017,1110,Call,225.6,96.073,0.059,40.332,-14.164
05/12/2016,20/01/2017,1110,Put,1.25,-2.585,0.047,28.612,-7.968
05/12/2016,20/01/2017,1120,Call,215.6,95.653,0.066,43.792,-14.985
05/12/2016,20/01/2017,1120,Put,1.45,-2.962,0.053,32.039,-8.848
05/12/2016,20/01/2017,1130,Call,205.55,95.179,0.073,47.577,-15.86
05/12/2016,20/01/2017,1130,Put,1.67,-3.396,0.061,35.863,-9.815
05/12/2016,20/01/2017,1140,Call,195.8,94.646,0.082,51.716,-16.793
05/12/2016,20/01/2017,1140,Put,2.02,-3.897,0.07,40.122,-11.215
05/12/2016,20/01/2017,1150,Call,186.2,94.044,0.091,56.237,-17.784
05/12/2016,20/01/2017,1150,Put,2.35,-4.474,0.079,44.855,-12.39
05/12/2016,20/01/2017,1160,Call,176.85,93.363,0.101,61.171,-18.835
05/12/2016,20/01/2017,1160,Put,2.56,-5.139,0.09,50.098,-12.998
05/12/2016,20/01/2017,1170,Call,167,92.593,0.113,66.544,-19.946
05/12/2016,20/01/2017,1170,Put,2.98,-5.905,0.103,55.888,-14.337
05/12/2016,20/01/2017,1180,Call,157.4,91.722,0.126,72.385,-21.116
05/12/2016,20/01/2017,1180,Put,3.44,-6.785,0.117,62.256,-15.672
05/12/2016,20/01/2017,1190,Call,147.8,90.734,0.14,78.716,-22.344
05/12/2016,20/01/2017,1190,Put,4.1,-7.798,0.133,69.227,-17.531
05/12/2016,20/01/2017,1200,Call,138.55,89.615,0.157,85.556,-23.623
05/12/2016,20/01/2017,1200,Put,4.61,-8.96,0.151,76.816,-18.719
05/12/2016,20/01/2017,1210,Call,129.35,88.345,0.175,92.912,-24.947
05/12/2016,20/01/2017,1210,Put,5.31,-10.292,0.17,85.024,-20.193
05/12/2016,20/01/2017,1220,Call,120.4,86.906,0.195,100.782,-26.306
05/12/2016,20/01/2017,1220,Put,6.15,-11.815,0.192,93.834,-21.843
05/12/2016,20/01/2017,1230,Call,111.13,85.274,0.217,109.144,-27.089
05/12/2016,20/01/2017,1230,Put,7.16,-13.548,0.216,103.188,-23.65
05/12/2016,20/01/2017,1240,Call,102.4,83.425,0.241,117.955,-29.063
05/12/2016,20/01/2017,1240,Put,8.35,-15.513,0.242,112.992,-25.581
05/12/2016,20/01/2017,1250,Call,93.6,81.333,0.267,127.14,-30.297
05/12/2016,20/01/2017,1250,Put,9.57,-17.731,0.27,123.145,-27.004
05/12/2016,20/01/2017,1260,Call,84.95,78.97,0.295,136.587,-31.476
05/12/2016,20/01/2017,1260,Put,11.07,-20.23,0.3,133.506,-28.717
05/12/2016,20/01/2017,1270,Call,76.79,76.305,0.325,146.141,-33.029
05/12/2016,20/01/2017,1270,Put,12.75,-23.035,0.331,143.885,-30.082
