Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
03/10/2016,21/10/2016,1030,Put,0.28,-0.505,0.016,4.069,-5.856
03/10/2016,21/10/2016,1040,Put,0.3,-0.611,0.019,4.818,-6.119
03/10/2016,21/10/2016,1050,Put,0.33,-0.743,0.023,5.72,-6.593
03/10/2016,21/10/2016,1060,Call,182.9,98.098,0.048,12.881,-12.447
03/10/2016,21/10/2016,1060,Put,0.38,-0.906,0.029,6.808,-7.33
03/10/2016,21/10/2016,1070,Call,174.6,97.818,0.055,14.469,-13.538
03/10/2016,21/10/2016,1070,Put,0.43,-1.109,0.035,8.122,-8.02
03/10/2016,21/10/2016,1080,Call,163.8,97.485,0.064,16.303,-14.762
03/10/2016,21/10/2016,1080,Put,0.48,-1.364,0.043,9.71,-8.723
03/10/2016,21/10/2016,1090,Call,152.7,97.087,0.075,18.427,-16.137
03/10/2016,21/10/2016,1090,Put,0.57,-1.683,0.053,11.63,-9.874
03/10/2016,21/10/2016,1100,Call,143.85,96.609,0.088,20.892,-17.682
03/10/2016,21/10/2016,1100,Put,0.68,-2.085,0.066,13.95,-11.204
03/10/2016,21/10/2016,1110,Call,133.9,96.031,0.104,23.756,-19.418
03/10/2016,21/10/2016,1110,Put,0.78,-2.593,0.082,16.749,-12.412
03/10/2016,21/10/2016,1120,Call,124.15,95.33,0.123,27.086,-21.366
03/10/2016,21/10/2016,1120,Put,0.96,-3.235,0.101,20.12,-14.268
03/10/2016,21/10/2016,1130,Call,114.45,94.474,0.147,30.959,-23.546
03/10/2016,21/10/2016,1130,Put,1.15,-4.048,0.125,24.161,-16.149
03/10/2016,21/10/2016,1140,Call,105.55,93.426,0.175,35.457,-25.976
03/10/2016,21/10/2016,1140,Put,1.43,-5.079,0.155,28.982,-18.729
03/10/2016,21/10/2016,1150,Call,94.45,92.135,0.209,40.665,-28.666
03/10/2016,21/10/2016,1150,Put,1.78,-6.386,0.192,34.687,-21.522
03/10/2016,21/10/2016,1160,Call,86.45,90.541,0.25,46.666,-31.616
03/10/2016,21/10/2016,1160,Put,2.27,-8.041,0.238,41.369,-25.171
03/10/2016,21/10/2016,1170,Call,76.6,88.565,0.3,53.523,-34.804
