Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
15/04/2016,15/04/2016,920,Put,-1,0,0,0,0
15/04/2016,15/04/2016,930,Put,-1,0,0,0,0
15/04/2016,15/04/2016,940,Put,-1,0,0,0,0
15/04/2016,15/04/2016,950,Call,-1,100,0,0,0
15/04/2016,15/04/2016,950,Put,-1,0,0,0,0
15/04/2016,15/04/2016,960,Call,-1,100,0,0,0
15/04/2016,15/04/2016,960,Put,-1,0,0,0,0
15/04/2016,15/04/2016,970,Call,-1,100,0,0,0
15/04/2016,15/04/2016,970,Put,-1,0,0,0,0
15/04/2016,15/04/2016,980,Call,-1,100,0,0,0
15/04/2016,15/04/2016,980,Put,-1,0,0,0,0
15/04/2016,15/04/2016,990,Call,-1,100,0,0,0
15/04/2016,15/04/2016,990,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1000,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1000,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1010,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1010,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1020,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1020,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1030,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1030,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1040,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1040,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1050,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1050,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1060,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1060,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1070,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1070,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1080,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1080,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1090,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1090,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1100,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1100,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1110,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1110,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1120,Call,-1,100,0,0,0
15/04/2016,15/04/2016,1120,Put,-1,0,0,0,0
15/04/2016,15/04/2016,1130,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1130,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1140,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1140,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1150,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1150,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1160,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1160,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1170,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1170,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1180,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1180,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1190,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1190,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1200,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1200,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1210,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1210,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1220,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1220,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1230,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1230,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1240,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1240,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1250,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1250,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1260,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1260,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1270,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1270,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1280,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1280,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1290,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1290,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1300,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1300,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1310,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1310,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1320,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1320,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1330,Call,-1,0,0,0,0
15/04/2016,15/04/2016,1330,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1340,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1350,Put,-1,-100,0,0,0
15/04/2016,15/04/2016,1360,Put,-1,-100,0,0,0
15/04/2016,20/05/2016,920,Put,0.8,-1.889,0.041,16.184,-7.239
15/04/2016,20/05/2016,930,Put,0.93,-2.16,0.047,18.128,-8.087
15/04/2016,20/05/2016,940,Put,1.03,-2.477,0.055,20.343,-8.631
15/04/2016,20/05/2016,950,Call,178.6,94.803,0.087,37.215,-18.74
15/04/2016,20/05/2016,950,Put,1.18,-2.85,0.063,22.867,-9.514
15/04/2016,20/05/2016,960,Call,168.05,94.304,0.097,40.009,-19.452
15/04/2016,20/05/2016,960,Put,1.33,-3.29,0.073,25.746,-10.266
15/04/2016,20/05/2016,970,Call,158.95,93.735,0.108,43.104,-20.215
15/04/2016,20/05/2016,970,Put,1.53,-3.809,0.085,29.03,-11.338
15/04/2016,20/05/2016,980,Call,148.75,93.083,0.122,46.537,-21.034
15/04/2016,20/05/2016,980,Put,1.78,-4.426,0.099,32.774,-12.525
15/04/2016,20/05/2016,990,Call,139.55,92.332,0.137,50.351,-21.91
15/04/2016,20/05/2016,990,Put,2.08,-5.158,0.115,37.037,-13.835
15/04/2016,20/05/2016,1000,Call,130.1,91.464,0.154,54.59,-22.845
15/04/2016,20/05/2016,1000,Put,2.38,-6.03,0.135,41.882,-14.98
15/04/2016,20/05/2016,1010,Call,120.35,90.456,0.174,59.302,-23.839
15/04/2016,20/05/2016,1010,Put,2.79,-7.07,0.158,47.372,-16.535
15/04/2016,20/05/2016,1020,Call,110.99,89.278,0.198,64.536,-24.888
15/04/2016,20/05/2016,1020,Put,3.21,-8.315,0.184,53.567,-17.898
15/04/2016,20/05/2016,1030,Call,101.45,87.898,0.225,70.337,-25.987
15/04/2016,20/05/2016,1030,Put,3.81,-9.803,0.216,60.513,-19.695
15/04/2016,20/05/2016,1040,Call,91.8,86.273,0.257,76.744,-24.577
15/04/2016,20/05/2016,1040,Put,4.47,-11.586,0.252,68.241,-21.372
15/04/2016,20/05/2016,1050,Call,83,84.35,0.294,83.779,-27.229
15/04/2016,20/05/2016,1050,Put,5.37,-13.72,0.294,76.743,-23.354
15/04/2016,20/05/2016,1060,Call,74.15,82.068,0.337,91.432,-29.074
15/04/2016,20/05/2016,1060,Put,6.37,-16.275,0.341,85.97,-25.264
15/04/2016,20/05/2016,1070,Call,65.45,79.35,0.387,99.641,-30.742
15/04/2016,20/05/2016,1070,Put,7.6,-19.325,0.395,95.771,-27.036
15/04/2016,20/05/2016,1080,Call,56.58,76.101,0.443,108.265,-31.366
15/04/2016,20/05/2016,1080,Put,9.16,-22.946,0.454,105.873,-28.929
15/04/2016,20/05/2016,1090,Call,48.55,72.162,0.505,117.133,-32.812
15/04/2016,20/05/2016,1090,Put,11.09,-27.215,0.517,115.848,-30.582
15/04/2016,20/05/2016,1100,Call,41.15,67.43,0.569,125.662,-34.358
15/04/2016,20/05/2016,1100,Put,13.38,-32.198,0.581,125.073,-31.732
15/04/2016,20/05/2016,1110,Call,33.8,61.866,0.631,132.926,-34.551
15/04/2016,20/05/2016,1110,Put,16.17,-37.934,0.643,132.715,-32.312
15/04/2016,20/05/2016,1120,Call,27.2,55.507,0.682,137.775,-34.28
15/04/2016,20/05/2016,1120,Put,19.52,-44.422,0.696,137.741,-32.128
15/04/2016,20/05/2016,1130,Call,21.14,48.491,0.716,139,-33.058
15/04/2016,20/05/2016,1130,Put,23.52,-51.595,0.734,138.989,-30.896
15/04/2016,20/05/2016,1140,Call,15.93,41.071,0.724,135.625,-30.964
15/04/2016,20/05/2016,1140,Put,28.15,-59.293,0.747,135.335,-28.476
15/04/2016,20/05/2016,1150,Call,11.5,33.602,0.701,127.259,-27.77
15/04/2016,20/05/2016,1150,Put,33.8,-67.25,0.728,125.978,-25.262
15/04/2016,20/05/2016,1160,Call,7.86,26.485,0.646,114.336,-23.696
15/04/2016,20/05/2016,1160,Put,40.27,-75.088,0.671,110.789,-20.871
15/04/2016,20/05/2016,1170,Call,5.19,20.09,0.566,98.13,-19.398
15/04/2016,20/05/2016,1170,Put,47.55,-82.351,0.576,90.676,-15.867
15/04/2016,20/05/2016,1180,Call,3.28,14.683,0.471,80.467,-14.94
15/04/2016,20/05/2016,1180,Put,55.87,-88.578,0.452,67.76,-11.532
15/04/2016,20/05/2016,1190,Call,2.02,10.375,0.374,63.225,-11.092
15/04/2016,20/05/2016,1190,Put,64.55,-93.416,0.316,45.099,-6.432
15/04/2016,20/05/2016,1200,Call,1.29,7.131,0.285,47.869,-8.291
15/04/2016,20/05/2016,1200,Put,73.65,-96.732,0.191,25.866,-1.242
15/04/2016,20/05/2016,1210,Call,0.82,4.806,0.209,35.203,-6.096
15/04/2016,20/05/2016,1210,Put,83.65,-98.665,0.095,12.236,-1.203
15/04/2016,20/05/2016,1220,Call,0.55,3.207,0.15,25.391,-4.613
15/04/2016,20/05/2016,1220,Put,92.9,-99.577,0.037,4.502,-0.056
15/04/2016,20/05/2016,1230,Call,0.4,2.111,0.105,17.94,-3.618
15/04/2016,20/05/2016,1230,Put,102.7,-99.904,0.01,1.188,0.389
15/04/2016,20/05/2016,1240,Call,0.3,1.362,0.072,12.366,-2.95
15/04/2016,20/05/2016,1240,Put,113.1,-99.986,0.002,0.201,0.511
15/04/2016,20/05/2016,1250,Call,0.22,0.862,0.048,8.328,-2.319
15/04/2016,20/05/2016,1250,Put,122.75,-99.999,0,0.019,0.534
15/04/2016,20/05/2016,1260,Call,0.2,0.536,0.031,5.488,-2.168
15/04/2016,20/05/2016,1260,Put,133.8,-100,0,0.001,0.54
15/04/2016,20/05/2016,1270,Call,0.25,0.327,0.02,3.544,-0.666
15/04/2016,20/05/2016,1270,Put,143.8,-100,0,0,0.545
15/04/2016,20/05/2016,1280,Call,0.25,0.197,0.013,2.245,-0.42
15/04/2016,20/05/2016,1280,Put,153.8,-100,0,0,0.549
15/04/2016,20/05/2016,1290,Call,0.08,0.117,0.008,1.397,-0.26
15/04/2016,20/05/2016,1290,Put,162.45,-100,0,0,0.553
15/04/2016,20/05/2016,1300,Call,0.08,0.068,0.005,0.855,-0.158
15/04/2016,20/05/2016,1300,Put,173.6,-100,0,0,0.557
15/04/2016,17/06/2016,920,Put,2.65,-4.495,0.068,44.436,-10.251
15/04/2016,17/06/2016,930,Put,3,-5.027,0.076,48.594,-11.103
15/04/2016,17/06/2016,940,Put,3.31,-5.629,0.086,53.143,-11.804
15/04/2016,17/06/2016,950,Call,179.5,91.474,0.107,73.056,-18.429
15/04/2016,17/06/2016,950,Put,3.7,-6.311,0.096,58.111,-12.621
15/04/2016,17/06/2016,960,Call,170,90.758,0.117,77.567,-18.972
15/04/2016,17/06/2016,960,Put,4.15,-7.083,0.107,63.525,-13.486
15/04/2016,17/06/2016,970,Call,160.45,89.96,0.129,82.429,-19.536
15/04/2016,17/06/2016,970,Put,4.67,-7.958,0.12,69.409,-14.476
15/04/2016,17/06/2016,980,Call,151.1,89.067,0.141,87.664,-20.119
15/04/2016,17/06/2016,980,Put,5.25,-8.95,0.134,75.784,-15.436
15/04/2016,17/06/2016,990,Call,141.65,88.066,0.155,93.296,-20.718
15/04/2016,17/06/2016,990,Put,5.87,-10.073,0.15,82.664,-16.356
15/04/2016,17/06/2016,1000,Call,132.25,86.941,0.171,99.342,-21.33
15/04/2016,17/06/2016,1000,Put,6.61,-11.347,0.168,90.052,-17.392
15/04/2016,17/06/2016,1010,Call,123.25,85.674,0.188,105.816,-20.171
15/04/2016,17/06/2016,1010,Put,7.45,-12.788,0.187,97.941,-18.456
15/04/2016,17/06/2016,1020,Call,114.4,84.244,0.208,112.723,-21.464
15/04/2016,17/06/2016,1020,Put,8.45,-14.419,0.208,106.303,-19.622
15/04/2016,17/06/2016,1030,Call,105.4,82.628,0.23,120.053,-22.245
15/04/2016,17/06/2016,1030,Put,9.57,-16.26,0.232,115.081,-20.701
15/04/2016,17/06/2016,1040,Call,96.65,80.797,0.254,127.779,-23.264
15/04/2016,17/06/2016,1040,Put,10.85,-18.334,0.257,124.198,-21.759
15/04/2016,17/06/2016,1050,Call,87.95,78.721,0.28,135.847,-23.988
15/04/2016,17/06/2016,1050,Put,12.23,-20.665,0.284,133.542,-22.687
15/04/2016,17/06/2016,1060,Call,79.75,76.363,0.31,144.164,-25.065
15/04/2016,17/06/2016,1060,Put,13.85,-23.279,0.313,142.963,-23.627
15/04/2016,17/06/2016,1070,Call,71.6,73.665,0.341,152.651,-25.749
15/04/2016,17/06/2016,1070,Put,15.75,-26.201,0.343,152.257,-24.46
15/04/2016,17/06/2016,1080,Call,63.7,70.568,0.374,161.108,-26.377
15/04/2016,17/06/2016,1080,Put,17.9,-29.454,0.374,161.163,-25.147
15/04/2016,17/06/2016,1090,Call,56.3,67.049,0.407,169.142,-26.977
15/04/2016,17/06/2016,1090,Put,20.45,-33.056,0.405,169.357,-25.721
15/04/2016,17/06/2016,1100,Call,49.05,63.098,0.44,176.263,-27.108
15/04/2016,17/06/2016,1100,Put,23.2,-37.021,0.435,176.447,-25.976
15/04/2016,17/06/2016,1110,Call,42.2,58.728,0.469,181.898,-27.033
15/04/2016,17/06/2016,1110,Put,26.35,-41.352,0.463,181.979,-25.867
15/04/2016,17/06/2016,1120,Call,35.9,53.976,0.494,185.436,-26.771
15/04/2016,17/06/2016,1120,Put,29.9,-46.038,0.487,185.442,-25.493
15/04/2016,17/06/2016,1130,Call,29.85,48.911,0.511,186.293,-25.907
15/04/2016,17/06/2016,1130,Put,34,-51.054,0.506,186.297,-24.735
15/04/2016,17/06/2016,1140,Call,24.38,43.632,0.518,184,-24.702
15/04/2016,17/06/2016,1140,Put,38.57,-56.349,0.517,184.014,-23.558
15/04/2016,17/06/2016,1150,Call,19.6,38.267,0.515,178.3,-23.221
15/04/2016,17/06/2016,1150,Put,43.65,-61.848,0.518,178.14,-21.869
15/04/2016,17/06/2016,1160,Call,15.35,32.96,0.499,169.21,-21.243
15/04/2016,17/06/2016,1160,Put,49.4,-67.448,0.508,168.367,-19.834
15/04/2016,17/06/2016,1170,Call,11.7,27.86,0.472,157.062,-18.971
15/04/2016,17/06/2016,1170,Put,55.8,-73.015,0.484,154.631,-17.512
15/04/2016,17/06/2016,1180,Call,8.8,23.105,0.436,142.484,-16.673
15/04/2016,17/06/2016,1180,Put,62.85,-78.391,0.446,137.215,-15.001
15/04/2016,17/06/2016,1190,Call,6.33,18.807,0.392,126.324,-14.012
15/04/2016,17/06/2016,1190,Put,70.45,-83.403,0.395,116.825,-12.245
15/04/2016,17/06/2016,1200,Call,4.53,15.038,0.343,109.524,-11.569
15/04/2016,17/06/2016,1200,Put,78.65,-87.881,0.333,94.614,-9.667
15/04/2016,17/06/2016,1210,Call,3.15,11.832,0.294,92.99,-9.279
15/04/2016,17/06/2016,1210,Put,87.25,-91.676,0.264,72.125,-7.052
15/04/2016,17/06/2016,1220,Call,2.23,9.18,0.246,77.475,-7.486
15/04/2016,17/06/2016,1220,Put,96.35,-94.693,0.195,51.086,-5.049
15/04/2016,17/06/2016,1230,Call,1.55,7.043,0.202,63.513,-5.871
15/04/2016,17/06/2016,1230,Put,105.3,-96.911,0.132,33.077,-1.773
15/04/2016,17/06/2016,1240,Call,1.1,5.36,0.164,51.397,-4.603
15/04/2016,17/06/2016,1240,Put,114.9,-98.393,0.08,19.181,-0.175
15/04/2016,17/06/2016,1250,Call,0.78,4.061,0.131,41.205,-3.582
15/04/2016,17/06/2016,1250,Put,125.15,-99.272,0.042,9.706,-1.289
15/04/2016,17/06/2016,1260,Call,0.6,3.063,0.103,32.749,-2.979
15/04/2016,17/06/2016,1260,Put,134.8,-99.722,0.019,4.146,0.348
15/04/2016,17/06/2016,1270,Call,0.45,2.288,0.081,25.706,-2.38
15/04/2016,17/06/2016,1270,Put,144.8,-99.915,0.007,1.431,0.558
15/04/2016,17/06/2016,1280,Call,0.35,1.693,0.062,19.937,-1.97
15/04/2016,17/06/2016,1280,Put,154.7,-99.98,0.002,0.378,0.636
15/04/2016,17/06/2016,1290,Call,0.3,1.241,0.048,15.287,-1.777
15/04/2016,17/06/2016,1290,Put,165.1,-99.997,0,0.071,0.661
15/04/2016,17/06/2016,1300,Call,0.25,0.901,0.036,11.595,-1.545
15/04/2016,17/06/2016,1300,Put,174.6,-100,0,0.008,0.67
15/04/2016,17/06/2016,1310,Call,0.2,0.649,0.027,8.703,-1.29
15/04/2016,17/06/2016,1310,Put,184.25,-100,0,0.001,0.675
15/04/2016,17/06/2016,1320,Call,0.2,0.464,0.02,6.469,-1.322
