Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
27/04/2017,19/05/2017,1160,Put,0.38,-0.652,0.016,6.431,-6.412
27/04/2017,19/05/2017,1170,Put,0.4,-0.724,0.018,7.055,-6.664
27/04/2017,19/05/2017,1180,Put,0.33,-0.807,0.02,7.762,-5.644
27/04/2017,19/05/2017,1190,Put,0.43,-0.903,0.023,8.567,-6.966
27/04/2017,19/05/2017,1200,Call,220.1,97.884,0.042,17.784,-16.436
27/04/2017,19/05/2017,1200,Put,0.43,-1.015,0.026,9.484,-6.064
27/04/2017,19/05/2017,1210,Call,210.2,97.693,0.047,19.133,-17.026
27/04/2017,19/05/2017,1210,Put,0.53,-1.145,0.03,10.535,-6.544
27/04/2017,19/05/2017,1220,Call,201.3,97.474,0.053,20.641,-17.669
27/04/2017,19/05/2017,1220,Put,0.5,-1.298,0.034,11.743,-7.692
27/04/2017,19/05/2017,1230,Call,190.3,97.225,0.059,22.333,-18.37
27/04/2017,19/05/2017,1230,Put,0.5,-1.479,0.039,13.135,-7.607
27/04/2017,19/05/2017,1240,Call,181,96.937,0.066,24.237,-19.137
27/04/2017,19/05/2017,1240,Put,0.58,-1.692,0.046,14.745,-8.454
27/04/2017,19/05/2017,1250,Call,170.45,96.605,0.075,26.386,-19.977
27/04/2017,19/05/2017,1250,Put,0.63,-1.947,0.053,16.615,-8.948
27/04/2017,19/05/2017,1260,Call,160.6,96.218,0.085,28.821,-20.898
27/04/2017,19/05/2017,1260,Put,0.75,-2.253,0.062,18.791,-10.205
27/04/2017,19/05/2017,1270,Call,151.35,95.766,0.097,31.588,-21.91
27/04/2017,19/05/2017,1270,Put,0.85,-2.621,0.074,21.334,-11.092
27/04/2017,19/05/2017,1280,Call,141.25,95.234,0.111,34.741,-23.023
27/04/2017,19/05/2017,1280,Put,0.97,-3.068,0.087,24.313,-12.092
27/04/2017,19/05/2017,1290,Call,130.95,94.604,0.127,38.345,-24.246
27/04/2017,19/05/2017,1290,Put,1.14,-3.613,0.103,27.81,-13.478
27/04/2017,19/05/2017,1300,Call,121.33,93.853,0.147,42.475,-25.589
27/04/2017,19/05/2017,1300,Put,1.27,-4.282,0.124,31.924,-14.365
27/04/2017,19/05/2017,1310,Call,111.65,92.951,0.171,47.215,-27.062
27/04/2017,19/05/2017,1310,Put,1.53,-5.109,0.148,36.766,-16.237
27/04/2017,19/05/2017,1320,Call,102.15,91.862,0.2,52.661,-28.671
27/04/2017,19/05/2017,1320,Put,1.8,-6.137,0.179,42.463,-17.881
27/04/2017,19/05/2017,1330,Call,92.6,90.537,0.235,58.914,-29.713
27/04/2017,19/05/2017,1330,Put,2.17,-7.421,0.216,49.153,-20.052
27/04/2017,19/05/2017,1340,Call,83.3,88.914,0.277,66.078,-32.837
27/04/2017,19/05/2017,1340,Put,2.69,-9.039,0.262,56.999,-22.651
27/04/2017,19/05/2017,1350,Call,73.95,86.911,0.328,74.242,-35.015
27/04/2017,19/05/2017,1350,Put,3.3,-11.134,0.319,66.318,-25.265
