Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
05/09/2017,15/09/2017,1180,Put,0.3,-0.26,0.009,1.893,-3.067
05/09/2017,15/09/2017,1190,Put,0.3,-0.294,0.01,2.119,-3.336
05/09/2017,15/09/2017,1200,Put,0.35,-0.335,0.012,2.383,-3.644
05/09/2017,15/09/2017,1210,Call,200.75,98.635,0.035,8.19,-19.374
05/09/2017,15/09/2017,1210,Put,0.35,-0.385,0.014,2.696,-3.999
05/09/2017,15/09/2017,1220,Call,190.75,98.515,0.039,8.805,-19.965
05/09/2017,15/09/2017,1220,Put,0.4,-0.444,0.016,3.067,-4.411
05/09/2017,15/09/2017,1230,Call,180.75,98.377,0.044,9.506,-20.626
05/09/2017,15/09/2017,1230,Put,0.3,-0.517,0.02,3.51,-4.891
05/09/2017,15/09/2017,1240,Call,170.85,98.216,0.05,10.307,-21.368
05/09/2017,15/09/2017,1240,Put,0.3,-0.606,0.023,4.042,-5.454
05/09/2017,15/09/2017,1250,Call,161.9,98.027,0.057,11.231,-22.205
05/09/2017,15/09/2017,1250,Put,0.3,-0.717,0.028,4.687,-6.117
05/09/2017,15/09/2017,1260,Call,150.9,97.803,0.066,12.302,-23.151
05/09/2017,15/09/2017,1260,Put,0.22,-0.855,0.035,5.475,-6.904
05/09/2017,15/09/2017,1270,Call,140.95,97.535,0.076,13.554,-24.228
05/09/2017,15/09/2017,1270,Put,0.25,-1.031,0.042,6.444,-7.844
05/09/2017,15/09/2017,1280,Call,131,97.211,0.088,15.026,-25.459
05/09/2017,15/09/2017,1280,Put,0.28,-1.255,0.053,7.644,-9.183
05/09/2017,15/09/2017,1290,Call,121.1,96.815,0.104,16.773,-26.872
05/09/2017,15/09/2017,1290,Put,0.33,-1.545,0.066,9.144,-10.453
05/09/2017,15/09/2017,1300,Call,110.85,96.326,0.124,18.861,-28.501
05/09/2017,15/09/2017,1300,Put,0.43,-1.925,0.084,11.032,-12.675
05/09/2017,15/09/2017,1310,Call,101.3,95.713,0.149,21.379,-30.389
05/09/2017,15/09/2017,1310,Put,0.47,-2.43,0.107,13.426,-13.397
05/09/2017,15/09/2017,1320,Call,91.2,94.934,0.181,24.44,-32.582
