Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
20/06/2016,15/07/2016,920,Put,0.43,-0.911,0.021,7.531,-6.22
20/06/2016,15/07/2016,930,Put,0.48,-1.048,0.024,8.509,-6.809
20/06/2016,15/07/2016,940,Put,0.55,-1.209,0.028,9.632,-7.523
20/06/2016,15/07/2016,950,Call,214.6,97.106,0.052,20.181,-16.963
20/06/2016,15/07/2016,950,Put,0.63,-1.399,0.033,10.921,-8.322
20/06/2016,15/07/2016,960,Call,204.65,96.822,0.058,21.808,-17.774
20/06/2016,15/07/2016,960,Put,0.73,-1.622,0.038,12.405,-9.286
20/06/2016,15/07/2016,970,Call,194.95,96.498,0.064,23.617,-18.652
20/06/2016,15/07/2016,970,Put,0.83,-1.887,0.044,14.113,-10.219
20/06/2016,15/07/2016,980,Call,185,96.129,0.072,25.633,-19.603
20/06/2016,15/07/2016,980,Put,0.93,-2.202,0.052,16.079,-11.022
20/06/2016,15/07/2016,990,Call,174.75,95.706,0.081,27.882,-20.635
20/06/2016,15/07/2016,990,Put,1.05,-2.577,0.061,18.344,-11.993
20/06/2016,15/07/2016,1000,Call,165,95.219,0.092,30.396,-21.753
20/06/2016,15/07/2016,1000,Put,1.22,-3.023,0.071,20.953,-13.345
20/06/2016,15/07/2016,1010,Call,155.1,94.656,0.104,33.211,-22.965
20/06/2016,15/07/2016,1010,Put,1.37,-3.558,0.084,23.954,-14.364
20/06/2016,15/07/2016,1020,Call,145.7,94.002,0.118,36.365,-24.276
20/06/2016,15/07/2016,1020,Put,1.6,-4.197,0.099,27.402,-16.008
20/06/2016,15/07/2016,1030,Call,135.8,93.241,0.134,39.904,-25.694
20/06/2016,15/07/2016,1030,Put,1.87,-4.965,0.117,31.354,-17.724
20/06/2016,15/07/2016,1040,Call,125.8,92.35,0.153,43.873,-27.222
20/06/2016,15/07/2016,1040,Put,2.17,-5.888,0.137,35.869,-19.381
20/06/2016,15/07/2016,1050,Call,116.45,91.302,0.175,48.321,-28.861
20/06/2016,15/07/2016,1050,Put,2.54,-6.997,0.162,41.006,-21.323
20/06/2016,15/07/2016,1060,Call,106.91,90.065,0.201,53.3,-30.61
20/06/2016,15/07/2016,1060,Put,3.06,-8.332,0.191,46.813,-23.833
20/06/2016,15/07/2016,1070,Call,97.45,88.6,0.232,58.852,-32.459
20/06/2016,15/07/2016,1070,Put,3.6,-9.937,0.225,53.328,-26.136
20/06/2016,15/07/2016,1080,Call,88.1,86.857,0.267,65.014,-34.39
20/06/2016,15/07/2016,1080,Put,4.35,-11.866,0.264,60.559,-29.008
20/06/2016,15/07/2016,1090,Call,78.95,84.778,0.309,71.796,-33.787
20/06/2016,15/07/2016,1090,Put,5.29,-14.178,0.308,68.475,-32.007
20/06/2016,15/07/2016,1100,Call,69.95,82.291,0.357,79.173,-36.049
20/06/2016,15/07/2016,1100,Put,6.4,-16.932,0.359,76.957,-34.886
20/06/2016,15/07/2016,1110,Call,61.35,79.313,0.412,87.054,-38.965
20/06/2016,15/07/2016,1110,Put,7.8,-20.187,0.415,85.804,-37.924
20/06/2016,15/07/2016,1120,Call,53.1,75.746,0.473,95.25,-41.806
20/06/2016,15/07/2016,1120,Put,9.44,-24.021,0.476,94.755,-40.542
20/06/2016,15/07/2016,1130,Call,45.05,71.457,0.541,103.469,-43.772
20/06/2016,15/07/2016,1130,Put,11.54,-28.512,0.542,103.416,-42.966
20/06/2016,15/07/2016,1140,Call,37.36,66.326,0.611,111.141,-44.885
20/06/2016,15/07/2016,1140,Put,14.01,-33.737,0.609,111.222,-44.419
20/06/2016,15/07/2016,1150,Call,30.3,60.308,0.677,117.353,-45.523
20/06/2016,15/07/2016,1150,Put,16.88,-39.753,0.673,117.401,-44.917
20/06/2016,15/07/2016,1160,Call,23.78,53.432,0.732,120.964,-44.753
20/06/2016,15/07/2016,1160,Put,20.34,-46.577,0.728,120.966,-44.064
20/06/2016,15/07/2016,1170,Call,17.97,45.838,0.765,120.756,-42.567
20/06/2016,15/07/2016,1170,Put,24.49,-54.163,0.765,120.756,-41.848
20/06/2016,15/07/2016,1180,Call,12.91,37.801,0.766,115.728,-38.671
20/06/2016,15/07/2016,1180,Put,29.29,-62.354,0.774,115.582,-37.589
20/06/2016,15/07/2016,1190,Call,8.68,29.728,0.728,105.48,-33.205
