Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
10/01/2017,20/01/2017,1120,Put,0.25,-0.047,0.002,0.384,-0.532
10/01/2017,20/01/2017,1130,Put,0.3,-0.058,0.003,0.463,-0.628
10/01/2017,20/01/2017,1140,Put,0.3,-0.071,0.003,0.561,-0.746
10/01/2017,20/01/2017,1150,Call,212.65,99.666,0.012,2.292,-4.874
10/01/2017,20/01/2017,1150,Put,0.25,-0.088,0.004,0.684,-0.891
10/01/2017,20/01/2017,1160,Call,202.65,99.609,0.014,2.639,-5.332
10/01/2017,20/01/2017,1160,Put,0.3,-0.11,0.005,0.839,-1.07
10/01/2017,20/01/2017,1170,Call,192.65,99.54,0.017,3.053,-5.866
10/01/2017,20/01/2017,1170,Put,0.27,-0.138,0.006,1.037,-1.294
10/01/2017,20/01/2017,1180,Call,182.65,99.455,0.02,3.553,-6.492
10/01/2017,20/01/2017,1180,Put,0.35,-0.176,0.008,1.289,-1.575
10/01/2017,20/01/2017,1190,Call,173.2,99.349,0.024,4.157,-7.23
10/01/2017,20/01/2017,1190,Put,0.28,-0.225,0.011,1.614,-1.928
10/01/2017,20/01/2017,1200,Call,162.7,99.217,0.03,4.893,-8.104
10/01/2017,20/01/2017,1200,Put,0.23,-0.291,0.014,2.035,-2.376
10/01/2017,20/01/2017,1210,Call,153.25,99.05,0.037,5.794,-9.144
10/01/2017,20/01/2017,1210,Put,0.28,-0.38,0.019,2.583,-9.481
10/01/2017,20/01/2017,1220,Call,142.8,98.838,0.045,6.904,-10.389
10/01/2017,20/01/2017,1220,Put,0.28,-0.5,0.025,3.301,-9.328
10/01/2017,20/01/2017,1230,Call,132.6,98.566,0.057,8.279,-11.883
10/01/2017,20/01/2017,1230,Put,0.25,-0.665,0.033,4.247,-8.383
10/01/2017,20/01/2017,1240,Call,123.15,98.214,0.071,9.989,-13.684
10/01/2017,20/01/2017,1240,Put,0.23,-0.892,0.044,5.499,-5.835
10/01/2017,20/01/2017,1250,Call,113.26,97.755,0.09,12.126,-15.861
10/01/2017,20/01/2017,1250,Put,0.34,-1.209,0.06,7.161,-10.609
10/01/2017,20/01/2017,1260,Call,104,97.149,0.115,14.806,-18.495
10/01/2017,20/01/2017,1260,Put,0.35,-1.653,0.082,9.372,-10.683
10/01/2017,20/01/2017,1270,Call,93.9,96.343,0.148,18.172,-21.679
10/01/2017,20/01/2017,1270,Put,0.38,-2.282,0.112,12.314,-11.214
10/01/2017,20/01/2017,1280,Call,83.09,95.263,0.192,22.399,-25.515
10/01/2017,20/01/2017,1280,Put,0.61,-3.177,0.154,16.214,-16.128
10/01/2017,20/01/2017,1290,Call,74.5,93.802,0.25,27.688,-30.098
10/01/2017,20/01/2017,1290,Put,0.8,-4.456,0.213,21.35,-19.317
10/01/2017,20/01/2017,1300,Call,64.41,91.815,0.326,34.249,-35.497
10/01/2017,20/01/2017,1300,Put,1.18,-6.288,0.293,28.023,-25.286
10/01/2017,20/01/2017,1310,Call,54.55,89.102,0.425,42.26,-39.328
10/01/2017,20/01/2017,1310,Put,1.61,-8.909,0.402,36.51,-30.526
10/01/2017,20/01/2017,1320,Call,45.8,85.395,0.552,51.775,-51.007
10/01/2017,20/01/2017,1320,Put,2.39,-12.665,0.544,47.002,-38.626
10/01/2017,20/01/2017,1330,Call,37.2,80.352,0.709,62.559,-59.65
10/01/2017,20/01/2017,1330,Put,3.57,-17.966,0.722,59.226,-47.531
