Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
27/01/2016,19/02/2016,810,Put,0.48,-1.112,0.029,7.458,-7.133
27/01/2016,19/02/2016,820,Put,0.55,-1.373,0.036,8.944,-7.901
27/01/2016,19/02/2016,830,Call,180.15,97.872,0.051,12.994,-11.132
27/01/2016,19/02/2016,830,Put,0.65,-1.694,0.044,10.71,-8.95
27/01/2016,19/02/2016,840,Call,170.45,97.446,0.061,15.15,-12.667
27/01/2016,19/02/2016,840,Put,0.8,-2.09,0.054,12.801,-10.485
27/01/2016,19/02/2016,850,Call,160.45,96.931,0.073,17.649,-14.404
27/01/2016,19/02/2016,850,Put,0.98,-2.577,0.066,15.265,-12.099
27/01/2016,19/02/2016,860,Call,151.1,96.309,0.087,20.536,-16.363
27/01/2016,19/02/2016,860,Put,1.13,-3.175,0.08,18.154,-13.351
27/01/2016,19/02/2016,870,Call,140.45,95.558,0.103,23.857,-18.558
27/01/2016,19/02/2016,870,Put,1.38,-3.909,0.097,21.521,-15.377
27/01/2016,19/02/2016,880,Call,129.45,94.654,0.123,27.657,-21.004
27/01/2016,19/02/2016,880,Put,1.7,-4.805,0.117,25.415,-17.759
27/01/2016,19/02/2016,890,Call,121.65,93.566,0.146,31.977,-23.706
27/01/2016,19/02/2016,890,Put,2.08,-5.897,0.14,29.88,-20.216
27/01/2016,19/02/2016,900,Call,111.55,92.259,0.172,36.848,-26.662
27/01/2016,19/02/2016,900,Put,2.57,-7.221,0.168,34.949,-23.159
27/01/2016,19/02/2016,910,Call,102.95,90.693,0.203,42.287,-29.857
27/01/2016,19/02/2016,910,Put,3.15,-8.818,0.2,40.636,-26.262
27/01/2016,19/02/2016,920,Call,93.65,88.826,0.238,48.289,-33.259
27/01/2016,19/02/2016,920,Put,4.05,-10.735,0.236,46.924,-30.602
27/01/2016,19/02/2016,930,Call,84.1,86.608,0.278,54.813,-36.815
27/01/2016,19/02/2016,930,Put,5.06,-13.019,0.277,53.76,-34.548
27/01/2016,19/02/2016,940,Call,75.95,83.988,0.322,61.776,-40.442
27/01/2016,19/02/2016,940,Put,6.3,-15.72,0.322,61.038,-38.733
27/01/2016,19/02/2016,950,Call,67.2,80.914,0.37,69.034,-41.574
27/01/2016,19/02/2016,950,Put,7.9,-18.886,0.371,68.59,-43.151
27/01/2016,19/02/2016,960,Call,59.35,77.336,0.421,76.374,-46.789
27/01/2016,19/02/2016,960,Put,9.85,-22.559,0.422,76.175,-47.362
27/01/2016,19/02/2016,970,Call,51.8,73.215,0.474,83.497,-51.057
27/01/2016,19/02/2016,970,Put,12.1,-26.769,0.474,83.471,-50.905
27/01/2016,19/02/2016,980,Call,44.7,68.517,0.526,90.024,-54.544
27/01/2016,19/02/2016,980,Put,14.7,-31.531,0.525,90.083,-53.694
27/01/2016,19/02/2016,990,Call,37.45,63.231,0.574,95.489,-55.59
27/01/2016,19/02/2016,990,Put,17.9,-36.835,0.571,95.546,-55.85
27/01/2016,19/02/2016,1000,Call,31.25,57.403,0.615,99.344,-56.787
27/01/2016,19/02/2016,1000,Put,21.55,-42.638,0.609,99.363,-56.686
27/01/2016,19/02/2016,1010,Call,25.5,51.127,0.642,101.045,-56.434
27/01/2016,19/02/2016,1010,Put,25.7,-48.86,0.636,101.044,-56.033
27/01/2016,19/02/2016,1020,Call,20,44.547,0.653,100.145,-53.854
27/01/2016,19/02/2016,1020,Put,30.45,-55.381,0.648,100.169,-53.988
27/01/2016,19/02/2016,1030,Call,15.35,37.856,0.645,96.387,-50.219
27/01/2016,19/02/2016,1030,Put,35.6,-62.036,0.641,96.471,-49.922
27/01/2016,19/02/2016,1040,Call,11.25,31.276,0.616,89.788,-44.785
27/01/2016,19/02/2016,1040,Put,41.42,-68.63,0.614,89.904,-44.32
27/01/2016,19/02/2016,1050,Call,8.05,25.043,0.566,80.681,-38.77
27/01/2016,19/02/2016,1050,Put,48.34,-74.943,0.566,80.705,-38.706
27/01/2016,19/02/2016,1060,Call,5.5,19.372,0.5,69.708,-31.97
27/01/2016,19/02/2016,1060,Put,55.7,-80.757,0.501,69.425,-31.712
27/01/2016,19/02/2016,1070,Call,3.55,14.434,0.423,57.735,-24.887
27/01/2016,19/02/2016,1070,Put,63.75,-85.88,0.422,56.889,-24.622
27/01/2016,19/02/2016,1080,Call,2.27,10.329,0.342,45.709,-18.858
