Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
12/05/2017,19/05/2017,1160,Put,0.05,-0.268,0.009,1.594,-4.015
12/05/2017,19/05/2017,1170,Put,-1,-0.3,0.011,1.765,-4.312
12/05/2017,19/05/2017,1180,Put,0.08,-0.338,0.013,1.965,-4.653
12/05/2017,19/05/2017,1190,Call,189.55,99.871,0.006,0.82,-4.778
12/05/2017,19/05/2017,1190,Put,0.3,-0.384,0.015,2.201,-5.045
12/05/2017,19/05/2017,1200,Call,179.96,99.844,0.008,0.977,-5.052
12/05/2017,19/05/2017,1200,Put,0.18,-0.439,0.017,2.48,-5.501
12/05/2017,19/05/2017,1210,Call,169.95,99.809,0.01,1.174,-5.383
12/05/2017,19/05/2017,1210,Put,0.4,-0.505,0.02,2.814,-6.034
12/05/2017,19/05/2017,1220,Call,159.95,99.764,0.012,1.425,-5.787
12/05/2017,19/05/2017,1220,Put,0.23,-0.587,0.024,3.216,-6.661
12/05/2017,19/05/2017,1230,Call,149.9,99.705,0.015,1.745,-6.285
12/05/2017,19/05/2017,1230,Put,6.04,-0.689,0.029,3.705,-151.985
12/05/2017,19/05/2017,1240,Call,140.95,99.626,0.02,2.16,-6.906
12/05/2017,19/05/2017,1240,Put,0.4,-0.817,0.036,4.306,-8.292
12/05/2017,19/05/2017,1250,Call,129.3,99.519,0.026,2.701,-7.691
12/05/2017,19/05/2017,1250,Put,0.25,-0.981,0.044,5.05,-9.362
12/05/2017,19/05/2017,1260,Call,119.9,99.373,0.035,3.417,-8.693
12/05/2017,19/05/2017,1260,Put,0.28,-1.192,0.055,5.983,-10.662
12/05/2017,19/05/2017,1270,Call,108.95,99.17,0.047,4.374,-9.987
12/05/2017,19/05/2017,1270,Put,0.3,-1.468,0.07,7.165,-12.256
12/05/2017,19/05/2017,1280,Call,99.77,98.884,0.064,5.666,-11.674
12/05/2017,19/05/2017,1280,Put,0.35,-1.837,0.089,8.679,-14.531
12/05/2017,19/05/2017,1290,Call,89.7,98.472,0.088,7.427,-13.893
12/05/2017,19/05/2017,1290,Put,0.5,-2.338,0.116,10.641,-19.203
12/05/2017,19/05/2017,1300,Call,-1,97.871,0.124,9.849,-16.83
12/05/2017,19/05/2017,1300,Put,0.47,-3.031,0.154,13.21,-17.816
12/05/2017,19/05/2017,1310,Call,71.37,96.977,0.176,13.195,-20.727
12/05/2017,19/05/2017,1310,Put,0.72,-4.008,0.207,16.606,-24.579
12/05/2017,19/05/2017,1320,Call,60.7,95.629,0.253,17.825,-25.88
12/05/2017,19/05/2017,1320,Put,0.92,-5.414,0.282,21.124,-29.076
12/05/2017,19/05/2017,1330,Call,51.3,93.568,0.368,24.185,-26.93
12/05/2017,19/05/2017,1330,Put,1.1,-7.48,0.391,27.139,-32.054
12/05/2017,19/05/2017,1340,Call,39.62,90.384,0.535,32.749,-41.094
12/05/2017,19/05/2017,1340,Put,1.79,-10.627,0.55,35.203,-43.695
12/05/2017,19/05/2017,1350,Call,32.83,85.461,0.772,43.785,-51.166
12/05/2017,19/05/2017,1350,Put,2.63,-15.702,0.773,46.064,-53.402
12/05/2017,19/05/2017,1360,Call,24.35,77.808,1.084,56.976,-64.796
12/05/2017,19/05/2017,1360,Put,4.2,-23.558,1.053,58.899,-65.855
12/05/2017,19/05/2017,1370,Call,16.66,66.306,1.413,69.817,-74.141
12/05/2017,19/05/2017,1370,Put,6.6,-34.733,1.328,70.616,-74.767
12/05/2017,19/05/2017,1380,Call,10.43,51.32,1.61,76.193,-77.152
12/05/2017,19/05/2017,1380,Put,10.25,-48.724,1.487,76.196,-76.344
12/05/2017,19/05/2017,1390,Call,5.8,35.266,1.534,71.015,-68.501
12/05/2017,19/05/2017,1390,Put,15.7,-63.585,1.431,71.803,-68.775
12/05/2017,19/05/2017,1400,Call,2.9,21.52,1.21,56.005,-51.478
12/05/2017,19/05/2017,1400,Put,22.93,-76.697,1.172,58.566,-55.254
12/05/2017,19/05/2017,1410,Call,1.28,12.035,0.815,38.512,-31.953
12/05/2017,19/05/2017,1410,Put,31.15,-86.329,0.832,42.032,-36.316
12/05/2017,19/05/2017,1420,Call,0.51,6.528,0.498,24.52,-16.91
12/05/2017,19/05/2017,1420,Put,40.5,-92.536,0.527,27.154,-27.084
12/05/2017,19/05/2017,1430,Call,-1,3.659,0.297,15.489,-14.202
12/05/2017,19/05/2017,1430,Put,50.35,-96.211,0.303,15.935,-25.214
12/05/2017,19/05/2017,1440,Call,0.3,2.134,0.179,9.911,-11.8
12/05/2017,19/05/2017,1440,Put,60.3,-98.199,0.16,8.592,-3.757
12/05/2017,19/05/2017,1450,Call,0.15,1.269,0.109,6.367,-6.063
12/05/2017,19/05/2017,1450,Put,70.25,-99.194,0.079,4.301,0.263
12/05/2017,19/05/2017,1460,Call,-1,0.772,0.067,4.133,-4
12/05/2017,19/05/2017,1460,Put,80.2,-99.658,0.036,2.017,2.325
12/05/2017,19/05/2017,1470,Call,-1,0.481,0.042,2.72,-2.674
