Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
03/03/2016,18/03/2016,860,Put,0.15,-0.538,0.017,3.367,-4.341
03/03/2016,18/03/2016,870,Put,0.19,-0.631,0.02,3.877,-4.901
03/03/2016,18/03/2016,880,Call,188.3,99.147,0.026,5.057,-6.912
03/03/2016,18/03/2016,880,Put,0.2,-0.744,0.024,4.482,-5.088
03/03/2016,18/03/2016,890,Call,178.45,99,0.031,5.81,-7.643
03/03/2016,18/03/2016,890,Put,0.22,-0.882,0.029,5.205,-5.492
03/03/2016,18/03/2016,900,Call,168.05,98.82,0.037,6.706,-8.486
03/03/2016,18/03/2016,900,Put,0.27,-1.052,0.035,6.072,-6.45
03/03/2016,18/03/2016,910,Call,158.4,98.6,0.045,7.776,-9.462
03/03/2016,18/03/2016,910,Put,0.32,-1.263,0.042,7.115,-7.338
03/03/2016,18/03/2016,920,Call,148.55,98.327,0.054,9.059,-10.596
03/03/2016,18/03/2016,920,Put,0.4,-1.526,0.051,8.376,-8.743
03/03/2016,18/03/2016,930,Call,137.85,97.987,0.066,10.603,-11.917
03/03/2016,18/03/2016,930,Put,0.48,-1.857,0.063,9.903,-10.018
03/03/2016,18/03/2016,940,Call,128.9,97.561,0.081,12.467,-13.457
03/03/2016,18/03/2016,940,Put,0.6,-2.275,0.078,11.76,-11.795
03/03/2016,18/03/2016,950,Call,118.25,97.022,0.1,14.723,-15.254
03/03/2016,18/03/2016,950,Put,0.73,-2.808,0.096,14.022,-13.597
03/03/2016,18/03/2016,960,Call,109.25,96.336,0.124,17.458,-17.351
03/03/2016,18/03/2016,960,Put,0.92,-3.49,0.12,16.779,-16.06
03/03/2016,18/03/2016,970,Call,99.3,95.457,0.154,20.777,-19.792
03/03/2016,18/03/2016,970,Put,1.15,-4.37,0.151,20.141,-18.706
03/03/2016,18/03/2016,980,Call,89.8,94.324,0.192,24.799,-22.619
03/03/2016,18/03/2016,980,Put,1.45,-5.51,0.19,24.228,-21.789
03/03/2016,18/03/2016,990,Call,79.75,92.853,0.241,29.65,-25.867
03/03/2016,18/03/2016,990,Put,1.78,-6.996,0.239,29.173,-24.586
03/03/2016,18/03/2016,1000,Call,70.36,90.937,0.303,35.459,-29.546
03/03/2016,18/03/2016,1000,Put,2.25,-8.938,0.302,35.099,-28.24
03/03/2016,18/03/2016,1010,Call,61.35,88.432,0.381,42.319,-33.625
03/03/2016,18/03/2016,1010,Put,2.88,-11.482,0.38,42.096,-32.304
03/03/2016,18/03/2016,1020,Call,52.06,85.154,0.477,50.245,-37.129
03/03/2016,18/03/2016,1020,Put,3.81,-14.813,0.477,50.17,-37.371
03/03/2016,18/03/2016,1030,Call,43.18,80.876,0.594,59.084,-41.552
03/03/2016,18/03/2016,1030,Put,5.06,-19.192,0.593,59.211,-42.461
03/03/2016,18/03/2016,1040,Call,34.97,75.329,0.729,68.387,-46.981
03/03/2016,18/03/2016,1040,Put,6.59,-24.875,0.725,68.686,-46.291
03/03/2016,18/03/2016,1050,Call,27.32,68.174,0.872,77.283,-51.04
03/03/2016,18/03/2016,1050,Put,8.91,-32.066,0.862,77.526,-50.329
03/03/2016,18/03/2016,1060,Call,20.14,59.297,1,84.021,-52.014
03/03/2016,18/03/2016,1060,Put,11.88,-40.838,0.984,84.089,-51.808
03/03/2016,18/03/2016,1070,Call,14.14,48.951,1.079,86.338,-50.905
03/03/2016,18/03/2016,1070,Put,15.67,-51.011,1.062,86.34,-49.951
03/03/2016,18/03/2016,1080,Call,9.15,37.837,1.075,82.347,-45.806
03/03/2016,18/03/2016,1080,Put,20.75,-62.045,1.066,82.425,-45.079
03/03/2016,18/03/2016,1090,Call,5.45,27.03,0.971,71.711,-37.637
03/03/2016,18/03/2016,1090,Put,27,-73.023,0.972,71.641,-36.602
03/03/2016,18/03/2016,1100,Call,2.92,17.667,0.786,56.306,-27.436
03/03/2016,18/03/2016,1100,Put,34.4,-82.816,0.787,55.332,-25.999
03/03/2016,18/03/2016,1110,Call,1.42,10.515,0.565,39.617,-17.838
03/03/2016,18/03/2016,1110,Put,43.05,-90.471,0.549,36.896,-17.183
03/03/2016,18/03/2016,1120,Call,0.7,5.712,0.363,25.028,-11.066
03/03/2016,18/03/2016,1120,Put,52.4,-95.588,0.318,20.417,-11.463
03/03/2016,18/03/2016,1130,Call,0.35,2.853,0.209,14.309,-6.72
03/03/2016,18/03/2016,1130,Put,62.65,-98.381,0.145,8.914,-14.948
03/03/2016,18/03/2016,1140,Call,0.22,1.29,0.108,7.326,-4.676
03/03/2016,18/03/2016,1140,Put,72.75,-99.56,0.049,2.874,-0.26
03/03/2016,18/03/2016,1150,Call,0.2,0.523,0.049,3.336,-1.394
03/03/2016,18/03/2016,1150,Put,82.05,-99.919,0.011,0.627,0.574
03/03/2016,18/03/2016,1160,Call,0.08,0.189,0.02,1.345,-0.535
03/03/2016,18/03/2016,1160,Put,91.9,-99.991,0.002,0.082,0.756
03/03/2016,18/03/2016,1170,Call,0.08,0.061,0.007,0.478,-0.18
03/03/2016,18/03/2016,1170,Put,101.65,-99.999,0,0.006,0.784
03/03/2016,18/03/2016,1180,Call,0.08,0.017,0.002,0.149,-0.053
03/03/2016,18/03/2016,1180,Put,112.6,-100,0,0,0.792
03/03/2016,18/03/2016,1190,Call,0.08,0.004,0.001,0.04,-0.013
03/03/2016,18/03/2016,1190,Put,122.95,-100,0,0,0.798
03/03/2016,18/03/2016,1200,Call,0.05,0.001,0,0.009,-0.003
03/03/2016,18/03/2016,1200,Put,131.75,-100,0,0,0.805
03/03/2016,18/03/2016,1210,Call,0.05,0,0,0.002,-0.001
03/03/2016,18/03/2016,1210,Put,141.75,-100,0,0,0.812
03/03/2016,18/03/2016,1220,Call,0.08,0,0,0,0
03/03/2016,18/03/2016,1220,Put,151.4,-100,0,0,0.819
03/03/2016,18/03/2016,1230,Call,0.05,0,0,0,0
03/03/2016,18/03/2016,1230,Put,163.35,-100,0,0,0.825
03/03/2016,18/03/2016,1240,Call,0.05,0,0,0,0
03/03/2016,18/03/2016,1240,Put,171.8,-100,0,0,0.832
03/03/2016,18/03/2016,1250,Call,0.05,0,0,0,0
03/03/2016,18/03/2016,1250,Put,181.83,-100,0,0,0.839
03/03/2016,18/03/2016,1260,Call,0.05,0,0,0,0
03/03/2016,18/03/2016,1260,Put,192.15,-100,0,0,0.845
03/03/2016,18/03/2016,1270,Put,201.75,-100,0,0,0.852
03/03/2016,18/03/2016,1280,Put,211.8,-100,0,0,0.859
03/03/2016,18/03/2016,1290,Put,221.65,-100,0,0,0.866
03/03/2016,18/03/2016,1300,Put,231.65,-100,0,0,0.872
03/03/2016,15/04/2016,860,Put,1.25,-2.591,0.05,22.147,-8.422
03/03/2016,15/04/2016,870,Put,1.43,-2.965,0.057,24.777,-9.206
03/03/2016,15/04/2016,880,Call,187.9,96.086,0.07,31.109,-12.333
03/03/2016,15/04/2016,880,Put,1.6,-3.399,0.065,27.733,-9.933
03/03/2016,15/04/2016,890,Call,178.1,95.575,0.08,34.355,-13.226
03/03/2016,15/04/2016,890,Put,1.83,-3.904,0.075,31.054,-10.864
03/03/2016,15/04/2016,900,Call,168,94.986,0.091,37.968,-14.191
03/03/2016,15/04/2016,900,Put,2.08,-4.491,0.086,34.777,-11.806
03/03/2016,15/04/2016,910,Call,159.05,94.306,0.103,41.987,-15.231
03/03/2016,15/04/2016,910,Put,2.42,-5.176,0.099,38.945,-13.064
03/03/2016,15/04/2016,920,Call,148.65,93.519,0.118,46.449,-16.348
03/03/2016,15/04/2016,920,Put,2.78,-5.973,0.114,43.597,-14.266
03/03/2016,15/04/2016,930,Call,139.85,92.607,0.134,51.392,-17.544
03/03/2016,15/04/2016,930,Put,3.26,-6.903,0.131,48.773,-15.735
03/03/2016,15/04/2016,940,Call,130.25,91.55,0.153,56.852,-18.816
03/03/2016,15/04/2016,940,Put,3.75,-7.988,0.15,54.507,-17.041
03/03/2016,15/04/2016,950,Call,120.95,90.323,0.174,62.858,-20.161
03/03/2016,15/04/2016,950,Put,4.35,-9.253,0.172,60.826,-18.521
03/03/2016,15/04/2016,960,Call,111.4,88.898,0.198,69.429,-21.571
03/03/2016,15/04/2016,960,Put,5.05,-10.727,0.197,67.741,-20.079
03/03/2016,15/04/2016,970,Call,102.34,87.241,0.226,76.569,-23.032
03/03/2016,15/04/2016,970,Put,5.91,-12.442,0.225,75.247,-21.796
03/03/2016,15/04/2016,980,Call,93.35,85.318,0.257,84.255,-24.128
03/03/2016,15/04/2016,980,Put,6.85,-14.435,0.257,83.306,-23.357
03/03/2016,15/04/2016,990,Call,84.4,83.087,0.291,92.433,-25.521
03/03/2016,15/04/2016,990,Put,8,-16.745,0.292,91.846,-25.021
03/03/2016,15/04/2016,1000,Call,75.65,80.503,0.329,101,-26.978
03/03/2016,15/04/2016,1000,Put,9.27,-19.414,0.33,100.739,-26.452
03/03/2016,15/04/2016,1010,Call,67.35,77.519,0.371,109.79,-28.736
03/03/2016,15/04/2016,1010,Put,10.86,-22.483,0.371,109.796,-27.987
03/03/2016,15/04/2016,1020,Call,59.25,74.086,0.415,118.561,-30.138
03/03/2016,15/04/2016,1020,Put,12.82,-25.992,0.414,118.744,-29.547
03/03/2016,15/04/2016,1030,Call,51.45,70.143,0.46,126.994,-31.238
03/03/2016,15/04/2016,1030,Put,14.99,-29.976,0.458,127.222,-30.571
03/03/2016,15/04/2016,1040,Call,44.05,65.661,0.505,134.593,-32.038
03/03/2016,15/04/2016,1040,Put,17.58,-34.458,0.501,134.767,-31.341
03/03/2016,15/04/2016,1050,Call,37.1,60.637,0.547,140.744,-32.341
03/03/2016,15/04/2016,1050,Put,20.55,-39.447,0.542,140.825,-31.571
03/03/2016,15/04/2016,1060,Call,30.64,55.102,0.582,144.751,-32.125
03/03/2016,15/04/2016,1060,Put,24.2,-44.924,0.576,144.764,-31.414
03/03/2016,15/04/2016,1070,Call,24.8,49.13,0.607,145.91,-31.295
03/03/2016,15/04/2016,1070,Put,28.2,-50.841,0.601,145.912,-30.43
03/03/2016,15/04/2016,1080,Call,19.46,42.839,0.617,143.603,-29.61
03/03/2016,15/04/2016,1080,Put,32.96,-57.106,0.614,143.639,-28.896
03/03/2016,15/04/2016,1090,Call,14.82,36.398,0.61,137.433,-27.311
03/03/2016,15/04/2016,1090,Put,38.32,-63.583,0.609,137.457,-26.535
03/03/2016,15/04/2016,1100,Call,10.95,30.017,0.583,127.345,-24.367
03/03/2016,15/04/2016,1100,Put,44.42,-70.086,0.585,127.149,-23.482
03/03/2016,15/04/2016,1110,Call,7.79,23.924,0.536,113.723,-20.815
03/03/2016,15/04/2016,1110,Put,51.3,-76.39,0.539,112.908,-20.176
03/03/2016,15/04/2016,1120,Call,5.35,18.347,0.473,97.419,-17.178
03/03/2016,15/04/2016,1120,Put,58.9,-82.246,0.474,95.451,-16.545
03/03/2016,15/04/2016,1130,Call,3.53,13.476,0.398,79.668,-13.517
03/03/2016,15/04/2016,1130,Put,66.9,-87.41,0.393,76.042,-12.522
03/03/2016,15/04/2016,1140,Call,2.25,9.435,0.317,61.899,-10.292
03/03/2016,15/04/2016,1140,Put,75.7,-91.689,0.303,56.375,-9.424
03/03/2016,15/04/2016,1150,Call,1.4,6.268,0.239,45.48,-7.472
03/03/2016,15/04/2016,1150,Put,85.4,-94.972,0.215,38.293,-8.745
03/03/2016,15/04/2016,1160,Call,0.87,3.934,0.169,31.46,-5.318
03/03/2016,15/04/2016,1160,Put,94.6,-97.268,0.137,23.373,-5.852
03/03/2016,15/04/2016,1170,Call,0.55,2.32,0.112,20.389,-3.834
03/03/2016,15/04/2016,1170,Put,104.65,-98.699,0.076,12.511,-6.297
03/03/2016,15/04/2016,1180,Call,0.35,1.272,0.069,12.256,-2.745
03/03/2016,15/04/2016,1180,Put,114.1,-99.474,0.036,5.693,0.166
03/03/2016,15/04/2016,1190,Call,0.25,0.642,0.039,6.769,-2.098
