Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
05/07/2016,15/07/2016,940,Put,0.15,-0.321,0.012,1.851,-3.399
05/07/2016,15/07/2016,950,Put,0.18,-0.387,0.014,2.188,-6.692
05/07/2016,15/07/2016,960,Put,0.2,-0.469,0.018,2.601,-7.283
05/07/2016,15/07/2016,970,Call,171.9,98.032,0.052,9.056,-20.669
05/07/2016,15/07/2016,970,Put,0.22,-0.574,0.022,3.109,-7.829
05/07/2016,15/07/2016,980,Call,160.45,97.773,0.06,10.055,-22.132
05/07/2016,15/07/2016,980,Put,0.25,-0.706,0.027,3.737,-8.666
05/07/2016,15/07/2016,990,Call,152,97.464,0.07,11.215,-23.782
05/07/2016,15/07/2016,990,Put,0.3,-0.876,0.034,4.515,-10.042
05/07/2016,15/07/2016,1000,Call,141.4,97.093,0.082,12.568,-25.649
05/07/2016,15/07/2016,1000,Put,0.35,-1.095,0.043,5.486,-11.227
05/07/2016,15/07/2016,1010,Call,132.5,96.644,0.096,14.153,-27.767
05/07/2016,15/07/2016,1010,Put,0.43,-1.38,0.055,6.702,-13.231
05/07/2016,15/07/2016,1020,Call,120.75,96.095,0.114,16.018,-30.173
05/07/2016,15/07/2016,1020,Put,0.48,-1.753,0.07,8.229,-14.26
05/07/2016,15/07/2016,1030,Call,111.43,95.42,0.136,18.222,-32.91
05/07/2016,15/07/2016,1030,Put,0.57,-2.247,0.09,10.152,-16.206
05/07/2016,15/07/2016,1040,Call,101,94.581,0.163,20.835,-36.023
05/07/2016,15/07/2016,1040,Put,0.68,-2.903,0.117,12.577,-18.241
05/07/2016,15/07/2016,1050,Call,93,93.529,0.198,23.939,-39.558
05/07/2016,15/07/2016,1050,Put,0.88,-3.782,0.152,15.63,-22.063
05/07/2016,15/07/2016,1060,Call,83.55,92.197,0.241,27.63,-43.552
05/07/2016,15/07/2016,1060,Put,1.08,-4.965,0.198,19.461,-25.26
05/07/2016,15/07/2016,1070,Call,73.95,90.497,0.295,32.011,-48.026
05/07/2016,15/07/2016,1070,Put,1.42,-6.566,0.258,24.234,-30.193
05/07/2016,15/07/2016,1080,Call,64.45,88.307,0.364,37.178,-52.957
05/07/2016,15/07/2016,1080,Put,1.86,-8.737,0.337,30.104,-35.555
05/07/2016,15/07/2016,1090,Call,55,85.464,0.45,43.198,-58.251
05/07/2016,15/07/2016,1090,Put,2.55,-11.681,0.438,37.17,-42.789
05/07/2016,15/07/2016,1100,Call,46,81.753,0.556,50.055,-62.299
05/07/2016,15/07/2016,1100,Put,3.48,-15.66,0.564,45.403,-50.221
05/07/2016,15/07/2016,1110,Call,37.26,76.896,0.686,57.549,-67.649
05/07/2016,15/07/2016,1110,Put,4.87,-21.017,0.715,54.528,-58.532
05/07/2016,15/07/2016,1120,Call,29.3,70.522,0.835,65.175,-74.003
05/07/2016,15/07/2016,1120,Put,6.79,-28.072,0.883,63.697,-65.528
05/07/2016,15/07/2016,1130,Call,21.98,62.218,0.982,71.79,-77.232
05/07/2016,15/07/2016,1130,Put,9.48,-37.037,1.045,71.342,-70.261
05/07/2016,15/07/2016,1140,Call,15.51,52.089,1.089,75.234,-76.431
