Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
11/04/2016,15/04/2016,900,Put,0.07,-0.047,0.002,0.197,-0.788
11/04/2016,15/04/2016,910,Put,0.08,-0.056,0.003,0.231,-0.899
11/04/2016,15/04/2016,920,Call,189.05,98.488,0.039,4.434,-36.138
11/04/2016,15/04/2016,920,Put,0.08,-0.067,0.004,0.272,-1.035
11/04/2016,15/04/2016,930,Call,178.7,98.377,0.044,4.711,-36.887
11/04/2016,15/04/2016,930,Put,0.05,-0.081,0.004,0.324,-1.203
11/04/2016,15/04/2016,940,Call,169.05,98.25,0.049,5.027,-37.758
11/04/2016,15/04/2016,940,Put,0.08,-0.099,0.006,0.39,-1.412
11/04/2016,15/04/2016,950,Call,158.7,98.101,0.055,5.388,-38.776
11/04/2016,15/04/2016,950,Put,0.08,-0.122,0.007,0.474,-1.676
11/04/2016,15/04/2016,960,Call,148.85,97.927,0.063,5.805,-39.967
11/04/2016,15/04/2016,960,Put,0.08,-0.153,0.009,0.583,-2.013
11/04/2016,15/04/2016,970,Call,138.7,97.721,0.072,6.29,-41.367
11/04/2016,15/04/2016,970,Put,0.08,-0.195,0.012,0.726,-2.449
11/04/2016,15/04/2016,980,Call,128.9,97.473,0.083,6.861,-43.02
11/04/2016,15/04/2016,980,Put,0.08,-0.253,0.016,0.917,-3.022
11/04/2016,15/04/2016,990,Call,118.9,97.171,0.097,7.538,-44.98
11/04/2016,15/04/2016,990,Put,0.1,-0.333,0.022,1.177,-3.785
11/04/2016,15/04/2016,1000,Call,109.7,96.799,0.115,8.351,-47.32
11/04/2016,15/04/2016,1000,Put,0.15,-0.448,0.03,1.534,-4.819
11/04/2016,15/04/2016,1010,Call,98.96,96.333,0.138,9.339,-50.131
11/04/2016,15/04/2016,1010,Put,0.17,-0.616,0.042,2.035,-12.005
11/04/2016,15/04/2016,1020,Call,89,95.737,0.168,10.556,-53.532
11/04/2016,15/04/2016,1020,Put,0.2,-0.866,0.06,2.749,-13.756
11/04/2016,15/04/2016,1030,Call,79,94.959,0.207,12.075,-57.676
11/04/2016,15/04/2016,1030,Put,0.2,-1.251,0.089,3.784,-13.555
11/04/2016,15/04/2016,1040,Call,70.03,93.919,0.261,14.001,-62.756
11/04/2016,15/04/2016,1040,Put,0.25,-1.856,0.134,5.308,-16.258
11/04/2016,15/04/2016,1050,Call,59.37,92.49,0.337,16.477,-69.004
11/04/2016,15/04/2016,1050,Put,0.35,-2.836,0.206,7.579,-21.339
11/04/2016,15/04/2016,1060,Call,49.35,90.467,0.444,19.701,-76.671
11/04/2016,15/04/2016,1060,Put,0.52,-4.462,0.322,10.979,-28.831
11/04/2016,15/04/2016,1070,Call,40,87.5,0.601,23.924,-85.919
11/04/2016,15/04/2016,1070,Put,0.82,-7.225,0.513,16.025,-40.416
11/04/2016,15/04/2016,1080,Call,30.97,82.992,0.834,29.404,-96.52
11/04/2016,15/04/2016,1080,Put,1.45,-11.984,0.816,23.25,-58.791
11/04/2016,15/04/2016,1090,Call,21.7,75.897,1.175,36.173,-101.175
11/04/2016,15/04/2016,1090,Put,2.55,-20.166,1.268,32.686,-79.686
11/04/2016,15/04/2016,1100,Call,13.74,64.302,1.62,43.272,-113.195
11/04/2016,15/04/2016,1100,Put,4.59,-33.7,1.833,42.368,-97.734
11/04/2016,15/04/2016,1110,Call,7.34,46.786,1.953,46.115,-109.796
