Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
31/10/2016,18/11/2016,970,Put,0.4,-0.807,0.022,5.863,-7.894
31/10/2016,18/11/2016,980,Put,0.48,-0.975,0.026,6.918,-9.072
31/10/2016,18/11/2016,990,Call,197.75,97.719,0.049,14.324,-16.422
31/10/2016,18/11/2016,990,Put,0.53,-1.18,0.032,8.168,-9.756
31/10/2016,18/11/2016,1000,Call,188.1,97.388,0.056,16.046,-17.909
31/10/2016,18/11/2016,1000,Put,0.61,-1.432,0.038,9.648,-10.831
31/10/2016,18/11/2016,1010,Call,178.1,97,0.065,18.003,-19.556
31/10/2016,18/11/2016,1010,Put,0.7,-1.74,0.046,11.399,-11.955
31/10/2016,18/11/2016,1020,Call,168.4,96.545,0.075,20.228,-21.379
31/10/2016,18/11/2016,1020,Put,0.83,-2.117,0.056,13.464,-13.598
31/10/2016,18/11/2016,1030,Call,158.5,96.008,0.087,22.76,-23.394
31/10/2016,18/11/2016,1030,Put,0.98,-2.58,0.068,15.895,-15.362
31/10/2016,18/11/2016,1040,Call,148.7,95.373,0.101,25.636,-25.618
31/10/2016,18/11/2016,1040,Put,1.15,-3.147,0.082,18.748,-17.131
31/10/2016,18/11/2016,1050,Call,138.95,94.621,0.118,28.901,-28.065
31/10/2016,18/11/2016,1050,Put,1.38,-3.843,0.099,22.081,-19.486
31/10/2016,18/11/2016,1060,Call,129.4,93.728,0.137,32.598,-30.746
31/10/2016,18/11/2016,1060,Put,1.65,-4.696,0.12,25.955,-21.872
31/10/2016,18/11/2016,1070,Call,119.15,92.667,0.16,36.772,-33.668
31/10/2016,18/11/2016,1070,Put,2.02,-5.738,0.144,30.427,-25.102
31/10/2016,18/11/2016,1080,Call,109.8,91.403,0.186,41.463,-36.83
31/10/2016,18/11/2016,1080,Put,2.45,-7.012,0.173,35.547,-28.392
31/10/2016,18/11/2016,1090,Call,100.2,89.897,0.217,46.703,-40.218
31/10/2016,18/11/2016,1090,Put,3.03,-8.561,0.207,41.35,-32.322
31/10/2016,18/11/2016,1100,Call,91.25,88.101,0.252,52.508,-43.804
31/10/2016,18/11/2016,1100,Put,3.7,-10.44,0.246,47.842,-36.243
31/10/2016,18/11/2016,1110,Call,82.25,85.962,0.293,58.866,-47.534
31/10/2016,18/11/2016,1110,Put,4.61,-12.708,0.29,54.99,-40.92
31/10/2016,18/11/2016,1120,Call,73.35,83.416,0.339,65.726,-49.584
31/10/2016,18/11/2016,1120,Put,5.7,-15.427,0.341,62.704,-45.588
