Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
19/01/2016,19/02/2016,790,Put,1.44,-2.399,0.043,16.709,-13.17
19/01/2016,19/02/2016,800,Put,1.55,-2.748,0.049,18.712,-13.789
19/01/2016,19/02/2016,810,Put,1.77,-3.15,0.057,20.956,-15.099
19/01/2016,19/02/2016,820,Call,193.95,95.628,0.072,27.377,-19.336
19/01/2016,19/02/2016,820,Put,1.92,-3.614,0.065,23.465,-15.912
19/01/2016,19/02/2016,830,Call,183.4,95.071,0.081,30.135,-20.769
19/01/2016,19/02/2016,830,Put,2.17,-4.152,0.074,26.265,-17.263
19/01/2016,19/02/2016,840,Call,173.7,94.436,0.091,33.176,-22.306
19/01/2016,19/02/2016,840,Put,2.42,-4.773,0.085,29.382,-18.469
19/01/2016,19/02/2016,850,Call,164.65,93.709,0.103,36.524,-23.95
19/01/2016,19/02/2016,850,Put,2.73,-5.492,0.097,32.845,-19.942
19/01/2016,19/02/2016,860,Call,155.1,92.877,0.117,40.2,-25.7
19/01/2016,19/02/2016,860,Put,3.15,-6.323,0.111,36.676,-21.803
19/01/2016,19/02/2016,870,Call,145.65,91.925,0.132,44.225,-27.557
19/01/2016,19/02/2016,870,Put,3.58,-7.283,0.127,40.899,-23.605
19/01/2016,19/02/2016,880,Call,136.05,90.833,0.149,48.615,-29.514
19/01/2016,19/02/2016,880,Put,4.18,-8.392,0.145,45.531,-25.824
19/01/2016,19/02/2016,890,Call,126.8,89.583,0.168,53.383,-31.563
19/01/2016,19/02/2016,890,Put,4.75,-9.672,0.165,50.58,-27.755
19/01/2016,19/02/2016,900,Call,117.55,88.151,0.19,58.53,-33.69
19/01/2016,19/02/2016,900,Put,5.55,-11.145,0.188,56.046,-30.203
19/01/2016,19/02/2016,910,Call,108.4,86.512,0.213,64.046,-35.872
19/01/2016,19/02/2016,910,Put,6.4,-12.839,0.212,61.911,-32.523
19/01/2016,19/02/2016,920,Call,99.45,84.638,0.24,69.906,-38.081
19/01/2016,19/02/2016,920,Put,7.56,-14.78,0.24,68.139,-35.441
19/01/2016,19/02/2016,930,Call,90.4,82.498,0.269,76.06,-40.277
19/01/2016,19/02/2016,930,Put,8.74,-16.999,0.27,74.667,-37.816
19/01/2016,19/02/2016,940,Call,82.1,80.062,0.3,82.431,-41.421
19/01/2016,19/02/2016,940,Put,10.19,-19.526,0.302,81.402,-40.358
19/01/2016,19/02/2016,950,Call,73.75,77.296,0.334,88.906,-43.651
19/01/2016,19/02/2016,950,Put,12.04,-22.392,0.336,88.215,-43.102
19/01/2016,19/02/2016,960,Call,65.5,74.168,0.369,95.326,-45.244
19/01/2016,19/02/2016,960,Put,14.04,-25.627,0.372,94.935,-45.317
19/01/2016,19/02/2016,970,Call,58,70.649,0.406,101.485,-47.579
19/01/2016,19/02/2016,970,Put,16.37,-29.252,0.407,101.327,-47.229
19/01/2016,19/02/2016,980,Call,50.75,66.707,0.442,107.128,-49.192
19/01/2016,19/02/2016,980,Put,18.98,-33.276,0.442,107.106,-48.52
19/01/2016,19/02/2016,990,Call,43.8,62.328,0.476,111.921,-50.019
19/01/2016,19/02/2016,990,Put,21.95,-37.698,0.475,111.944,-49.283
19/01/2016,19/02/2016,1000,Call,37.36,57.532,0.507,115.468,-50.34
