Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
29/07/2016,19/08/2016,1010,Put,0.4,-1.109,0.03,8.534,-6.708
29/07/2016,19/08/2016,1020,Put,0.48,-1.26,0.034,9.537,-7.726
29/07/2016,19/08/2016,1030,Call,181.9,97.711,0.054,15.852,-13.172
29/07/2016,19/08/2016,1030,Put,0.5,-1.44,0.04,10.699,-7.886
29/07/2016,19/08/2016,1040,Call,172.73,97.454,0.061,17.331,-13.851
29/07/2016,19/08/2016,1040,Put,0.55,-1.655,0.047,12.052,-8.439
29/07/2016,19/08/2016,1050,Call,161.55,97.153,0.07,19.021,-14.606
29/07/2016,19/08/2016,1050,Put,0.6,-1.912,0.055,13.633,-8.981
29/07/2016,19/08/2016,1060,Call,151.65,96.799,0.081,20.962,-15.446
29/07/2016,19/08/2016,1060,Put,0.7,-2.224,0.065,15.489,-10.029
29/07/2016,19/08/2016,1070,Call,141.85,96.378,0.093,23.2,-16.383
29/07/2016,19/08/2016,1070,Put,0.77,-2.603,0.077,17.674,-10.657
29/07/2016,19/08/2016,1080,Call,131.9,95.875,0.108,25.79,-17.43
29/07/2016,19/08/2016,1080,Put,0.9,-3.067,0.092,20.257,-11.878
29/07/2016,19/08/2016,1090,Call,122.35,95.269,0.127,28.801,-18.601
29/07/2016,19/08/2016,1090,Put,1.05,-3.64,0.11,23.319,-13.166
29/07/2016,19/08/2016,1100,Call,113.3,94.532,0.149,32.313,-19.912
29/07/2016,19/08/2016,1100,Put,1.23,-4.352,0.133,26.957,-14.637
29/07/2016,19/08/2016,1110,Call,103.1,93.628,0.176,36.423,-21.377
29/07/2016,19/08/2016,1110,Put,1.47,-5.244,0.161,31.285,-16.314
29/07/2016,19/08/2016,1120,Call,93.3,92.511,0.21,41.241,-23.009
29/07/2016,19/08/2016,1120,Put,1.82,-6.369,0.197,36.432,-18.779
29/07/2016,19/08/2016,1130,Call,84.05,91.117,0.252,46.892,-24.817
29/07/2016,19/08/2016,1130,Put,2.18,-7.797,0.241,42.539,-20.815
29/07/2016,19/08/2016,1140,Call,74.2,89.361,0.305,53.504,-25.058
29/07/2016,19/08/2016,1140,Put,2.7,-9.62,0.297,49.747,-23.392
29/07/2016,19/08/2016,1150,Call,65,87.131,0.37,61.198,-28.606
29/07/2016,19/08/2016,1150,Put,3.4,-11.985,0.366,58.249,-26.428
29/07/2016,19/08/2016,1160,Call,55.66,84.277,0.451,70.041,-30.336
29/07/2016,19/08/2016,1160,Put,4.3,-15.105,0.451,68.221,-29.491
29/07/2016,19/08/2016,1170,Call,46.95,80.601,0.55,79.982,-33.865
29/07/2016,19/08/2016,1170,Put,5.55,-19.18,0.552,79.436,-32.911
29/07/2016,19/08/2016,1180,Call,38.7,75.746,0.668,90.933,-37.37
