Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
25/10/2016,18/11/2016,1010,Put,0.43,-1.006,0.027,8.442,-6.304
25/10/2016,18/11/2016,1020,Put,0.5,-1.198,0.032,9.823,-7.088
25/10/2016,18/11/2016,1030,Call,190.3,97.944,0.048,15.588,-10.971
25/10/2016,18/11/2016,1030,Put,0.57,-1.43,0.038,11.446,-7.771
25/10/2016,18/11/2016,1040,Call,180.4,97.637,0.056,17.529,-11.945
25/10/2016,18/11/2016,1040,Put,0.68,-1.712,0.045,13.353,-8.916
25/10/2016,18/11/2016,1050,Call,170.1,97.273,0.065,19.756,-13.03
25/10/2016,18/11/2016,1050,Put,0.77,-2.055,0.054,15.592,-9.727
25/10/2016,18/11/2016,1060,Call,160.65,96.842,0.076,22.315,-14.241
25/10/2016,18/11/2016,1060,Put,0.9,-2.473,0.065,18.22,-10.902
25/10/2016,18/11/2016,1070,Call,150.25,96.327,0.088,25.258,-15.591
25/10/2016,18/11/2016,1070,Put,1.08,-2.983,0.078,21.298,-12.328
25/10/2016,18/11/2016,1080,Call,140.75,95.711,0.104,28.641,-17.092
25/10/2016,18/11/2016,1080,Put,1.24,-3.606,0.094,24.895,-13.518
25/10/2016,18/11/2016,1090,Call,130.75,94.973,0.122,32.53,-18.76
25/10/2016,18/11/2016,1090,Put,1.52,-4.369,0.113,29.084,-15.643
25/10/2016,18/11/2016,1100,Call,120.65,94.083,0.143,36.991,-20.604
25/10/2016,18/11/2016,1100,Put,1.82,-5.302,0.136,33.94,-17.548
25/10/2016,18/11/2016,1110,Call,111.15,93.008,0.169,42.098,-22.634
25/10/2016,18/11/2016,1110,Put,2.22,-6.443,0.163,39.535,-19.928
25/10/2016,18/11/2016,1120,Call,101.85,91.708,0.199,47.919,-24.852
25/10/2016,18/11/2016,1120,Put,2.7,-7.837,0.195,45.931,-22.418
25/10/2016,18/11/2016,1130,Call,92.6,90.13,0.235,54.512,-27.25
25/10/2016,18/11/2016,1130,Put,3.28,-9.538,0.233,53.168,-25.131
25/10/2016,18/11/2016,1140,Call,83.6,88.214,0.278,61.916,-29.203
25/10/2016,18/11/2016,1140,Put,4.05,-11.606,0.277,61.249,-28.191
25/10/2016,18/11/2016,1150,Call,74,85.887,0.327,70.125,-30.023
25/10/2016,18/11/2016,1150,Put,5.05,-14.11,0.327,70.114,-31.702
25/10/2016,18/11/2016,1160,Call,65.3,83.063,0.385,79.068,-34.113
25/10/2016,18/11/2016,1160,Put,6.2,-17.117,0.384,79.6,-34.932
25/10/2016,18/11/2016,1170,Call,56.8,79.647,0.45,88.568,-37.532
25/10/2016,18/11/2016,1170,Put,7.61,-20.702,0.447,89.461,-37.89
25/10/2016,18/11/2016,1180,Call,48.6,75.526,0.521,98.314,-40.714
25/10/2016,18/11/2016,1180,Put,9.59,-24.947,0.514,99.318,-41.295
25/10/2016,18/11/2016,1190,Call,40.95,70.568,0.597,107.806,-43.503
25/10/2016,18/11/2016,1190,Put,11.6,-29.921,0.584,108.615,-43.123
25/10/2016,18/11/2016,1200,Call,33.6,64.712,0.67,116.154,-45.049
25/10/2016,18/11/2016,1200,Put,14.2,-35.674,0.652,116.6,-44.584
25/10/2016,18/11/2016,1210,Call,26.84,57.972,0.734,122.205,-45.482
25/10/2016,18/11/2016,1210,Put,17.44,-42.218,0.712,122.322,-44.926
25/10/2016,18/11/2016,1220,Call,20.53,50.463,0.778,124.684,-44.104
25/10/2016,18/11/2016,1220,Put,21.16,-49.503,0.757,124.683,-43.586
25/10/2016,18/11/2016,1230,Call,15.26,42.425,0.793,122.454,-41.593
25/10/2016,18/11/2016,1230,Put,25.86,-57.39,0.778,122.562,-41.118
25/10/2016,18/11/2016,1240,Call,10.67,34.223,0.77,114.877,-37.075
25/10/2016,18/11/2016,1240,Put,31.31,-65.625,0.764,115.067,-36.656
25/10/2016,18/11/2016,1250,Call,6.95,26.31,0.708,102.147,-30.979
25/10/2016,18/11/2016,1250,Put,37.58,-73.83,0.71,101.872,-30.627
25/10/2016,18/11/2016,1260,Call,4.29,19.146,0.61,85.451,-24.294
25/10/2016,18/11/2016,1260,Put,45.1,-81.521,0.613,83.621,-24.654
25/10/2016,18/11/2016,1270,Call,2.5,13.106,0.49,66.803,-17.673
25/10/2016,18/11/2016,1270,Put,53.4,-88.176,0.481,62.213,-19.037
25/10/2016,18/11/2016,1280,Call,1.41,8.396,0.365,48.534,-12.32
25/10/2016,18/11/2016,1280,Put,62.2,-93.348,0.332,40.72,-13.439
25/10/2016,18/11/2016,1290,Call,0.78,5.013,0.251,32.642,-8.131
25/10/2016,18/11/2016,1290,Put,71.45,-96.84,0.194,22.534,-8.933
25/10/2016,18/11/2016,1300,Call,0.48,2.785,0.158,20.283,-5.745
25/10/2016,18/11/2016,1300,Put,81.15,-98.802,0.091,9.983,-6.729
25/10/2016,18/11/2016,1310,Call,0.28,1.431,0.092,11.586,-3.846
25/10/2016,18/11/2016,1310,Put,91.15,-99.664,0.032,3.283,0.242
25/10/2016,18/11/2016,1320,Call,0.18,0.67,0.048,6.005,-2.749
25/10/2016,18/11/2016,1320,Put,100.15,-99.938,0.007,0.72,0.759
